Dot Point Measurements																									
																									
"Generated: Tuesday, December 05, 2017 15:33:46"																									
																									
Filename	Frame	Time (HMS)	Image row	Image col	Date	Location	Site #	Transect #	Latitude	Longitude	Rugosity	Depth	Collector	Fishing status	Spare	Spare	CATAMI_L1	CATAMI_L2	CATAMI_L3	CATAMI_L4	CATAMI_L5	CATAMI_L6	Description [Code]	CATAMI Sp Code	Radius %
DeepReef_Butlers_59_25032015_286.avi	4837	05:56.5	405	1344	12/01/2017	Butlers Point Autumn											Sponges	Crusts	Encrusting	Facing Down	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope	10000902			46.9
DeepReef_Butlers_59_25032015_286.avi	4837	05:56.5	675	1344	12/01/2017	Butlers Point Autumn											Unconsolidated	Sand / mud (coarse sand)		Limited	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope"	82001014			46.9
DeepReef_Butlers_59_25032015_286.avi	4837	05:56.5	944	1344	12/01/2017	Butlers Point Autumn											Invertebrate Complex	Complex 2		Limited	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope				64.3
DeepReef_Butlers_59_25032015_286.avi	4837	05:56.5	136	1727	12/01/2017	Butlers Point Autumn											Invertebrate Complex	Complex 2		Facing Down	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope				100
DeepReef_Butlers_59_25032015_286.avi	4837	05:56.5	405	1727	12/01/2017	Butlers Point Autumn											Invertebrate Complex	Complex 2		Facing Down	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope				89.8
DeepReef_Butlers_59_25032015_286.avi	4837	05:56.5	675	1727	12/01/2017	Butlers Point Autumn											Unconsolidated	Sand / mud (coarse sand)		Facing Down	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope"	82001014			89.8
DeepReef_Butlers_59_25032015_286.avi	4837	05:56.5	944	1727	12/01/2017	Butlers Point Autumn											Invertebrate Complex	Complex 2		Limited	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope				100
DeepReef_Butlers_60_26032015_407.avi	9668	35:00.1	136	193	12/01/2017	Butlers Point Autumn											Macroalgae	Small mixed		Limited	3. Good relief structure with some overhangs. >45 substrate slope	80300000			100
DeepReef_Butlers_60_26032015_407.avi	9668	35:00.1	405	193	12/01/2017	Butlers Point Autumn											Macroalgae	Small mixed		Limited	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope	80300000			89.8
DeepReef_Butlers_60_26032015_407.avi	9668	35:00.1	675	193	12/01/2017	Butlers Point Autumn											Macroalgae	Small mixed		Limited	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope	80300000			89.8
DeepReef_Butlers_60_26032015_407.avi	9668	35:00.1	944	193	12/01/2017	Butlers Point Autumn											Macroalgae	Small mixed		Limited	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope	80300000			100
DeepReef_Butlers_60_26032015_407.avi	9668	35:00.1	136	576	12/01/2017	Butlers Point Autumn											Macroalgae	Erect fine branching	Red	Facing Down	3. Good relief structure with some overhangs. >45 substrate slope	90300910			64.3
DeepReef_Butlers_60_26032015_407.avi	9668	35:00.1	405	576	12/01/2017	Butlers Point Autumn											Macroalgae	Small mixed		Limited	3. Good relief structure with some overhangs. >45 substrate slope	80300000			46.9
DeepReef_Butlers_60_26032015_407.avi	9668	35:00.1	675	576	12/01/2017	Butlers Point Autumn											Macroalgae	Small mixed		Limited	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope	80300000			46.9
DeepReef_Butlers_60_26032015_407.avi	9668	35:00.1	944	576	12/01/2017	Butlers Point Autumn											Macroalgae	Small mixed		Limited	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope	80300000			64.3
DeepReef_Butlers_60_26032015_407.avi	9668	35:00.1	136	960	12/01/2017	Butlers Point Autumn											Macroalgae	Large canopy-forming	Brown	Facing Down	3. Good relief structure with some overhangs. >45 substrate slope	80300902			46.6
DeepReef_Butlers_60_26032015_407.avi	9668	35:00.1	405	960	12/01/2017	Butlers Point Autumn											Macroalgae	Large canopy-forming	Brown	Facing Down	3. Good relief structure with some overhangs. >45 substrate slope	80300902			15.5
DeepReef_Butlers_60_26032015_407.avi	9668	35:00.1	675	960	12/01/2017	Butlers Point Autumn											Macroalgae	Encrusting	Red	Facing Down	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope	80300929			15.5
DeepReef_Butlers_60_26032015_407.avi	9668	35:00.1	944	960	12/01/2017	Butlers Point Autumn											Macroalgae	Small mixed		Limited	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope	80300000			46.6
DeepReef_Butlers_60_26032015_407.avi	9668	35:00.1	136	1344	12/01/2017	Butlers Point Autumn											Macroalgae	Large canopy-forming	Brown	Facing Down	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope	80300902			64.3
DeepReef_Butlers_60_26032015_407.avi	9668	35:00.1	405	1344	12/01/2017	Butlers Point Autumn											Macroalgae	Encrusting	Red	Limited	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope	80300929			46.9
DeepReef_Butlers_60_26032015_407.avi	9668	35:00.1	675	1344	12/01/2017	Butlers Point Autumn											Macroalgae	Small mixed		Limited	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope	80300000			46.9
DeepReef_Butlers_60_26032015_407.avi	9668	35:00.1	944	1344	12/01/2017	Butlers Point Autumn											Invertebrate Complex	Complex 2		Limited	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope				64.3
DeepReef_Butlers_60_26032015_407.avi	9668	35:00.1	136	1727	12/01/2017	Butlers Point Autumn											Macroalgae	Small mixed		Facing Down	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope	80300000			100
DeepReef_Butlers_60_26032015_407.avi	9668	35:00.1	405	1727	12/01/2017	Butlers Point Autumn											Macroalgae	Encrusting	Red	Limited	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope	80300929			89.8
DeepReef_Butlers_60_26032015_407.avi	9668	35:00.1	675	1727	12/01/2017	Butlers Point Autumn											Macroalgae	Encrusting	Red	Limited	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope	80300929			89.8
DeepReef_Butlers_60_26032015_407.avi	9668	35:00.1	944	1727	12/01/2017	Butlers Point Autumn											Macroalgae	Encrusting	Red	Limited	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope	80300929			100
DeepReef_Butlers_61_09032015_406.avi	19792	13:04.8	136	193	12/01/2017	Butlers Point Autumn											Open Water			Open					100
DeepReef_Butlers_61_09032015_406.avi	19792	13:04.8	405	193	12/01/2017	Butlers Point Autumn											Open Water			Open					89.8
DeepReef_Butlers_61_09032015_406.avi	19792	13:04.8	675	193	12/01/2017	Butlers Point Autumn											Macroalgae	Large canopy-forming	Brown	Limited	Unknown	80300902			89.8
DeepReef_Butlers_61_09032015_406.avi	19792	13:04.8	944	193	12/01/2017	Butlers Point Autumn											Macroalgae	Small mixed		Limited	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope	80300000			100
DeepReef_Butlers_61_09032015_406.avi	19792	13:04.8	136	576	12/01/2017	Butlers Point Autumn											Open Water			Open					64.3
DeepReef_Butlers_61_09032015_406.avi	19792	13:04.8	405	576	12/01/2017	Butlers Point Autumn											Open Water			Open					46.9
DeepReef_Butlers_61_09032015_406.avi	19792	13:04.8	675	576	12/01/2017	Butlers Point Autumn											Macroalgae	Large canopy-forming	Brown	Limited	Unknown	80300902			46.9
DeepReef_Butlers_61_09032015_406.avi	19792	13:04.8	944	576	12/01/2017	Butlers Point Autumn											Macroalgae	Small mixed		Limited	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope	80300000			64.3
DeepReef_Butlers_61_09032015_406.avi	19792	13:04.8	136	960	12/01/2017	Butlers Point Autumn											Open Water			Open					46.6
DeepReef_Butlers_61_09032015_406.avi	19792	13:04.8	405	960	12/01/2017	Butlers Point Autumn											Macroalgae	Large canopy-forming	Brown	Open	Unknown	80300902			15.5
DeepReef_Butlers_61_09032015_406.avi	19792	13:04.8	675	960	12/01/2017	Butlers Point Autumn											Macroalgae	Large canopy-forming	Brown	Limited	Unknown	80300902			15.5
DeepReef_Butlers_61_09032015_406.avi	19792	13:04.8	944	960	12/01/2017	Butlers Point Autumn											Macroalgae	Small mixed		Limited	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope	80300000			46.6
DeepReef_Butlers_61_09032015_406.avi	19792	13:04.8	136	1344	12/01/2017	Butlers Point Autumn											Open Water			Open					64.3
DeepReef_Butlers_61_09032015_406.avi	19792	13:04.8	405	1344	12/01/2017	Butlers Point Autumn											Macroalgae	Large canopy-forming	Brown	Limited	Unknown	80300902			46.9
DeepReef_Butlers_61_09032015_406.avi	19792	13:04.8	675	1344	12/01/2017	Butlers Point Autumn											Macroalgae	Large canopy-forming	Brown	Limited	Unknown	80300902			46.9
DeepReef_Butlers_61_09032015_406.avi	19792	13:04.8	944	1344	12/01/2017	Butlers Point Autumn											Macroalgae	Encrusting	Red	Limited	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope	80300929			64.3
DeepReef_Butlers_61_09032015_406.avi	19792	13:04.8	136	1727	12/01/2017	Butlers Point Autumn											Open Water			Open					100
DeepReef_Butlers_61_09032015_406.avi	19792	13:04.8	405	1727	12/01/2017	Butlers Point Autumn											Macroalgae	Large canopy-forming	Brown	Open	Unknown	80300902			89.8
DeepReef_Butlers_61_09032015_406.avi	19792	13:04.8	675	1727	12/01/2017	Butlers Point Autumn											Macroalgae	Large canopy-forming	Brown	Limited	Unknown	80300902			89.8
DeepReef_Butlers_61_09032015_406.avi	19792	13:04.8	944	1727	12/01/2017	Butlers Point Autumn											Macroalgae	Large canopy-forming	Brown	Limited	Unknown	80300902			100
DeepReef_Butlers_62_26032015_282.avi	6623	12:51.1	136	193	12/01/2017	Butlers Point Autumn											Open Water			Open					100
DeepReef_Butlers_62_26032015_282.avi	6623	12:51.1	405	193	12/01/2017	Butlers Point Autumn											Macroalgae	Large canopy-forming	Brown	Open	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope	80300902			89.8
DeepReef_Butlers_62_26032015_282.avi	6623	12:51.1	675	193	12/01/2017	Butlers Point Autumn											Bryozoa	Soft		Limited	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope	20000905			89.8
DeepReef_Butlers_62_26032015_282.avi	6623	12:51.1	944	193	12/01/2017	Butlers Point Autumn											Bryozoa	Soft		Limited	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope	20000905			100
DeepReef_Butlers_62_26032015_282.avi	6623	12:51.1	136	576	12/01/2017	Butlers Point Autumn											Open Water			Open					64.3
DeepReef_Butlers_62_26032015_282.avi	6623	12:51.1	405	576	12/01/2017	Butlers Point Autumn											Macroalgae	Large canopy-forming	Brown	Open	Unknown	80300902			46.9
DeepReef_Butlers_62_26032015_282.avi	6623	12:51.1	675	576	12/01/2017	Butlers Point Autumn											Macroalgae	Erect course branching	Red	Limited	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope	80300906			46.9
DeepReef_Butlers_62_26032015_282.avi	6623	12:51.1	944	576	12/01/2017	Butlers Point Autumn											Macroalgae	Small mixed		Limited	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope	80300000			64.3
DeepReef_Butlers_62_26032015_282.avi	6623	12:51.1	136	960	12/01/2017	Butlers Point Autumn											Open Water			Open					46.6
DeepReef_Butlers_62_26032015_282.avi	6623	12:51.1	405	960	12/01/2017	Butlers Point Autumn											Macroalgae	Large canopy-forming	Brown	Open	Unknown	80300902			15.5
DeepReef_Butlers_62_26032015_282.avi	6623	12:51.1	675	960	12/01/2017	Butlers Point Autumn											Macroalgae	Small mixed		Limited	Unknown	80300000			15.5
DeepReef_Butlers_62_26032015_282.avi	6623	12:51.1	944	960	12/01/2017	Butlers Point Autumn											Macroalgae	Small mixed		Limited	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope	80300000			46.6
DeepReef_Butlers_62_26032015_282.avi	6623	12:51.1	136	1344	12/01/2017	Butlers Point Autumn											Open Water			Open					64.3
DeepReef_Butlers_62_26032015_282.avi	6623	12:51.1	405	1344	12/01/2017	Butlers Point Autumn											Macroalgae	Large canopy-forming	Brown	Open	Unknown	80300902			46.9
DeepReef_Butlers_62_26032015_282.avi	6623	12:51.1	675	1344	12/01/2017	Butlers Point Autumn											Macroalgae	Erect course branching	Red	Limited	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope	80300906			46.9
DeepReef_Butlers_62_26032015_282.avi	6623	12:51.1	944	1344	12/01/2017	Butlers Point Autumn											Macroalgae	Small mixed		Limited	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope	80300000			64.3
DeepReef_Butlers_62_26032015_282.avi	6623	12:51.1	136	1727	12/01/2017	Butlers Point Autumn											Open Water			Open					100
DeepReef_Butlers_62_26032015_282.avi	6623	12:51.1	405	1727	12/01/2017	Butlers Point Autumn											Open Water			Open					89.8
DeepReef_Butlers_62_26032015_282.avi	6623	12:51.1	675	1727	12/01/2017	Butlers Point Autumn											Macroalgae	Erect course branching	Red	Limited	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope	80300906			89.8
DeepReef_Butlers_62_26032015_282.avi	6623	12:51.1	944	1727	12/01/2017	Butlers Point Autumn											Macroalgae	Encrusting	Red	Limited	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope	80300929			100
DeepReef_Butlers_63_25032015_286.avi	4007	37:28.6	136	193	12/01/2017	Butlers Point Autumn											Macroalgae	Large canopy-forming	Brown	Open	Unknown	80300902			100
DeepReef_Butlers_63_25032015_286.avi	4007	37:28.6	405	193	12/01/2017	Butlers Point Autumn											Macroalgae	Large canopy-forming	Brown	Open	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope	80300902			89.8
DeepReef_Butlers_63_25032015_286.avi	4007	37:28.6	675	193	12/01/2017	Butlers Point Autumn											Macroalgae	Encrusting	Red	Open	"5. Exceptional structural complexity, numerous large holes and caves. Vertical wall. ~90 substrate slope"	80300929			89.8
DeepReef_Butlers_63_25032015_286.avi	4007	37:28.6	944	193	12/01/2017	Butlers Point Autumn											Bryozoa	Soft		Open	"4. High structural complexity, fissures and caves. Vertical wall. ~90 substrate slope"	20000905			100
DeepReef_Butlers_63_25032015_286.avi	4007	37:28.6	136	576	12/01/2017	Butlers Point Autumn											Open Water			Open					64.3
DeepReef_Butlers_63_25032015_286.avi	4007	37:28.6	405	576	12/01/2017	Butlers Point Autumn											Macroalgae	Large canopy-forming	Brown	Open	Unknown	80300902			46.9
DeepReef_Butlers_63_25032015_286.avi	4007	37:28.6	675	576	12/01/2017	Butlers Point Autumn											Macroalgae	Encrusting	Red	Open	3. Good relief structure with some overhangs. >45 substrate slope	80300929			46.9
DeepReef_Butlers_63_25032015_286.avi	4007	37:28.6	944	576	12/01/2017	Butlers Point Autumn											Macroalgae	Encrusting	Red	Open	3. Good relief structure with some overhangs. >45 substrate slope	80300929			64.3
DeepReef_Butlers_63_25032015_286.avi	4007	37:28.6	136	960	12/01/2017	Butlers Point Autumn											Open Water			Open					46.6
DeepReef_Butlers_63_25032015_286.avi	4007	37:28.6	405	960	12/01/2017	Butlers Point Autumn											Open Water			Open					15.5
DeepReef_Butlers_63_25032015_286.avi	4007	37:28.6	675	960	12/01/2017	Butlers Point Autumn											Macroalgae	Erect fine branching	Red	Open	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope	90300910			15.5
DeepReef_Butlers_63_25032015_286.avi	4007	37:28.6	944	960	12/01/2017	Butlers Point Autumn											Macroalgae	Encrusting	Red	Limited	3. Good relief structure with some overhangs. >45 substrate slope	80300929			46.6
DeepReef_Butlers_63_25032015_286.avi	4007	37:28.6	136	1344	12/01/2017	Butlers Point Autumn											Open Water			Open					64.3
DeepReef_Butlers_63_25032015_286.avi	4007	37:28.6	405	1344	12/01/2017	Butlers Point Autumn											Open Water			Open					46.9
DeepReef_Butlers_63_25032015_286.avi	4007	37:28.6	675	1344	12/01/2017	Butlers Point Autumn											Macroalgae	Large canopy-forming	Brown	Open	Unknown	80300902			46.9
DeepReef_Butlers_63_25032015_286.avi	4007	37:28.6	944	1344	12/01/2017	Butlers Point Autumn											Macroalgae	Small mixed		Limited	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope	80300000			64.3
DeepReef_Butlers_63_25032015_286.avi	4007	37:28.6	136	1727	12/01/2017	Butlers Point Autumn											Open Water			Open					100
DeepReef_Butlers_63_25032015_286.avi	4007	37:28.6	405	1727	12/01/2017	Butlers Point Autumn											Open Water			Open					89.8
DeepReef_Butlers_63_25032015_286.avi	4007	37:28.6	675	1727	12/01/2017	Butlers Point Autumn											Open Water			Open					89.8
DeepReef_Butlers_63_25032015_286.avi	4007	37:28.6	944	1727	12/01/2017	Butlers Point Autumn											Open Water			Limited					100
DR_Friars_10_20150415_404_405_404.avi	6114	695.356	136	193	Apr-17	Friars											Invertebrate Complex	Complex 3		Open	3. Good relief structure with some overhangs. >45 substrate slope				100
DR_Friars_10_20150415_404_405_404.avi	6114	695.356	405	193	Apr-17	Friars											Invertebrate Complex	Complex 3		Limited	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope				89.8
DR_Friars_10_20150415_404_405_404.avi	6114	695.356	675	193	Apr-17	Friars											Invertebrate Complex	Complex 3		Limited	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope				89.8
DR_Friars_10_20150415_404_405_404.avi	6114	695.356	944	193	Apr-17	Friars											Octocoral/Black	Fan (2D)		Limited	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope	11168912			100
DR_Friars_10_20150415_404_405_404.avi	6114	695.356	136	576	Apr-17	Friars											Invertebrate Complex	Complex 5		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope				64.3
DR_Friars_10_20150415_404_405_404.avi	6114	695.356	405	576	Apr-17	Friars											Invertebrate Complex	Complex 5		Limited	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope				46.9
DR_Friars_10_20150415_404_405_404.avi	6114	695.356	675	576	Apr-17	Friars											Invertebrate Complex	Complex 3		Limited	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope				46.9
DR_Friars_10_20150415_404_405_404.avi	6114	695.356	944	576	Apr-17	Friars											Invertebrate Complex	Complex 3		Limited	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope				64.3
DR_Friars_10_20150415_404_405_404.avi	6114	695.356	136	960	Apr-17	Friars											Invertebrate Complex	Complex 3		Open	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope				46.6
DR_Friars_10_20150415_404_405_404.avi	6114	695.356	405	960	Apr-17	Friars											Invertebrate Complex	Complex 3		Limited	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope				15.5
DR_Friars_10_20150415_404_405_404.avi	6114	695.356	675	960	Apr-17	Friars											Invertebrate Complex	Complex 2		Limited	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope				15.5
DR_Friars_10_20150415_404_405_404.avi	6114	695.356	944	960	Apr-17	Friars											Invertebrate Complex	Complex 2		Limited	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope				46.6
DR_Friars_10_20150415_404_405_404.avi	6114	695.356	136	1344	Apr-17	Friars											Invertebrate Complex	Complex 3		Open	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope				64.3
DR_Friars_10_20150415_404_405_404.avi	6114	695.356	405	1344	Apr-17	Friars											Invertebrate Complex	Complex 2		Limited	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope				46.9
DR_Friars_10_20150415_404_405_404.avi	6114	695.356	675	1344	Apr-17	Friars											Invertebrate Complex	Complex 2		Limited	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope				46.9
DR_Friars_10_20150415_404_405_404.avi	6114	695.356	944	1344	Apr-17	Friars											Invertebrate Complex	Complex 2		Limited	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope				64.3
DR_Friars_10_20150415_404_405_404.avi	6114	695.356	136	1727	Apr-17	Friars											Invertebrate Complex	Complex 2		Open	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope				100
DR_Friars_10_20150415_404_405_404.avi	6114	695.356	405	1727	Apr-17	Friars											Octocoral/Black	Fan (2D)		Limited	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope	11168912			89.8
DR_Friars_10_20150415_404_405_404.avi	6114	695.356	675	1727	Apr-17	Friars											Invertebrate Complex	Complex 2		Limited	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope				89.8
DR_Friars_10_20150415_404_405_404.avi	6114	695.356	944	1727	Apr-17	Friars											Octocoral/Black	Fan (2D)		Limited	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope	11168912			100
DR_Friars_11_20150415_406_407_407.avi	12552	790.984	136	193	Apr-17	Friars											Open Water			Open					100
DR_Friars_11_20150415_406_407_407.avi	12552	790.984	405	193	Apr-17	Friars											Open Water			Open					89.8
DR_Friars_11_20150415_406_407_407.avi	12552	790.984	675	193	Apr-17	Friars											Macroalgae	Erect fine branching	Red	Open	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope	90300910			89.8
DR_Friars_11_20150415_406_407_407.avi	12552	790.984	944	193	Apr-17	Friars											Macroalgae	Erect fine branching	Red	Limited	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope	90300910			100
DR_Friars_11_20150415_406_407_407.avi	12552	790.984	136	576	Apr-17	Friars											Open Water			Open					64.3
DR_Friars_11_20150415_406_407_407.avi	12552	790.984	405	576	Apr-17	Friars											Open Water			Open					46.9
DR_Friars_11_20150415_406_407_407.avi	12552	790.984	675	576	Apr-17	Friars											Macroalgae	Erect fine branching	Red	Limited	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope	90300910			46.9
DR_Friars_11_20150415_406_407_407.avi	12552	790.984	944	576	Apr-17	Friars											Macroalgae	Erect fine branching	Red	Limited	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope	90300910			64.3
DR_Friars_11_20150415_406_407_407.avi	12552	790.984	136	960	Apr-17	Friars											Open Water			Open					46.6
DR_Friars_11_20150415_406_407_407.avi	12552	790.984	405	960	Apr-17	Friars											Open Water			Open					15.5
DR_Friars_11_20150415_406_407_407.avi	12552	790.984	675	960	Apr-17	Friars											Macroalgae	Erect fine branching	Red	Open	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope	90300910			15.5
DR_Friars_11_20150415_406_407_407.avi	12552	790.984	944	960	Apr-17	Friars											Macroalgae	Erect fine branching	Red	Limited	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope	90300910			46.6
DR_Friars_11_20150415_406_407_407.avi	12552	790.984	136	1344	Apr-17	Friars											Open Water			Open					64.3
DR_Friars_11_20150415_406_407_407.avi	12552	790.984	405	1344	Apr-17	Friars											Open Water			Open					46.9
DR_Friars_11_20150415_406_407_407.avi	12552	790.984	675	1344	Apr-17	Friars											Macroalgae	Erect fine branching	Red	Open	3. Good relief structure with some overhangs. >45 substrate slope	90300910			46.9
DR_Friars_11_20150415_406_407_407.avi	12552	790.984	944	1344	Apr-17	Friars											Macroalgae	Erect fine branching	Red	Limited	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope	90300910			64.3
DR_Friars_11_20150415_406_407_407.avi	12552	790.984	136	1727	Apr-17	Friars											Open Water			Open					100
DR_Friars_11_20150415_406_407_407.avi	12552	790.984	405	1727	Apr-17	Friars											Unknown								89.8
DR_Friars_11_20150415_406_407_407.avi	12552	790.984	675	1727	Apr-17	Friars											Macroalgae	Erect fine branching	Red	Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope	90300910			89.8
DR_Friars_11_20150415_406_407_407.avi	12552	790.984	944	1727	Apr-17	Friars											Macroalgae	Erect fine branching	Red	Open	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope	90300910			100
DR_Friars_12_20150316_404_405_404.avi	13092	859.894	136	193	Apr-17	Friars											Macroalgae	Erect fine branching	Red	Open	Unknown	90300910			100
DR_Friars_12_20150316_404_405_404.avi	13092	859.894	405	193	Apr-17	Friars											Macroalgae	Erect fine branching	Red	Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope	90300910			89.8
DR_Friars_12_20150316_404_405_404.avi	13092	859.894	675	193	Apr-17	Friars											Macroalgae	Erect fine branching	Red	Limited	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope	90300910			89.8
DR_Friars_12_20150316_404_405_404.avi	13092	859.894	944	193	Apr-17	Friars											Macroalgae	Erect fine branching	Red	Limited	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope	90300910			100
DR_Friars_12_20150316_404_405_404.avi	13092	859.894	136	576	Apr-17	Friars											Macroalgae	Large canopy-forming	Brown	Open	Unknown	80300902			64.3
DR_Friars_12_20150316_404_405_404.avi	13092	859.894	405	576	Apr-17	Friars											Macroalgae	Erect fine branching	Red	Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope	90300910			46.9
DR_Friars_12_20150316_404_405_404.avi	13092	859.894	675	576	Apr-17	Friars											Macroalgae	Large canopy-forming	Brown	Limited		80300902			46.9
DR_Friars_12_20150316_404_405_404.avi	13092	859.894	944	576	Apr-17	Friars											Macroalgae	Large canopy-forming	Brown	Limited	Unknown	80300902			64.3
DR_Friars_12_20150316_404_405_404.avi	13092	859.894	136	960	Apr-17	Friars											Macroalgae	Large canopy-forming	Brown	Open	Unknown	80300902			46.6
DR_Friars_12_20150316_404_405_404.avi	13092	859.894	405	960	Apr-17	Friars											Macroalgae	Erect fine branching	Red	Open	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope	90300910			15.5
DR_Friars_12_20150316_404_405_404.avi	13092	859.894	675	960	Apr-17	Friars											Macroalgae	Erect fine branching	Red	Limited	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope	90300910			15.5
DR_Friars_12_20150316_404_405_404.avi	13092	859.894	944	960	Apr-17	Friars											Macroalgae	Erect fine branching	Red	Limited	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope	90300910			46.6
DR_Friars_12_20150316_404_405_404.avi	13092	859.894	136	1344	Apr-17	Friars											Macroalgae	Large canopy-forming	Brown	Open	Unknown	80300902			64.3
DR_Friars_12_20150316_404_405_404.avi	13092	859.894	405	1344	Apr-17	Friars											Macroalgae	Large canopy-forming	Brown	Open	Unknown	80300902			46.9
DR_Friars_12_20150316_404_405_404.avi	13092	859.894	675	1344	Apr-17	Friars											Macroalgae	Erect fine branching	Red	Limited	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope"	90300910			46.9
DR_Friars_12_20150316_404_405_404.avi	13092	859.894	944	1344	Apr-17	Friars											Macroalgae	Erect fine branching	Red	Limited	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope"	90300910			64.3
DR_Friars_12_20150316_404_405_404.avi	13092	859.894	136	1727	Apr-17	Friars											Macroalgae	Large canopy-forming	Brown	Open	Unknown	80300902			100
DR_Friars_12_20150316_404_405_404.avi	13092	859.894	405	1727	Apr-17	Friars											Macroalgae	Large canopy-forming	Brown	Open	Unknown	80300902			89.8
