OpCode	ExportVersion	DateTimeCreate	PictureDirectory	EMObs
DeepReef_Butlers_45	1.07	2017 12 07 09:07:20	T:\Data\FRDC_DEEP_REEF\BRUV Footage N Cal\Butlers Pt\all_avi\	DeepReef_Butlers_45_25032015_JH.EMObs
DeepReef_Butlers_46	1.07	2017 12 07 09:07:20	T:\Data\FRDC_DEEP_REEF\BRUV Footage N Cal\Butlers Pt\all_avi\	DeepReef_Butlers_46_10032015_JH.EMObs
DeepReef_Butlers_47	1.07	2017 12 07 09:07:20	T:\Data\FRDC_DEEP_REEF\BRUV Footage N Cal\Butlers Pt\all_avi\	DeepReef_Butlers_47_26032015_JH.EMObs
DeepReef_Butlers_48	1.07	2017 12 07 09:07:20	T:\Data\FRDC_DEEP_REEF\BRUV Footage N Cal\Butlers Pt\all_avi\	DeepReef_Butlers_48_26032015_JH.EMObs
DeepReef_Butlers_49	1.07	2017 12 07 09:07:20	T:\Data\FRDC_DEEP_REEF\BRUV Footage N Cal\Butlers Pt\all_avi\	DeepReef_Butlers_49_10032015_JH.EMObs
DeepReef_Butlers_50	1.07	2017 12 07 09:07:20	T:\Data\FRDC_DEEP_REEF\BRUV Footage N Cal\Butlers Pt\all_avi\	DeepReef_Butlers_50_10032015.EMObs
DeepReef_Butlers_51	1.07	2017 12 07 09:07:20	T:\Data\FRDC_DEEP_REEF\BRUV Footage N Cal\Butlers Pt\all_avi\	DeepReef_Butlers_51_26032015.EMObs
DeepReef_Butlers_52	1.07	2017 12 07 09:07:20	T:\Data\FRDC_DEEP_REEF\BRUV Footage N Cal\Butlers Pt\all_avi\	DeepReef_Butlers_52_10032015.EMObs
DeepReef_Butlers_53	1.07	2017 12 07 09:07:20	T:\Data\FRDC_DEEP_REEF\BRUV Footage N Cal\Butlers Pt\all_avi\	DeepReef_Butlers_53_10032015_JH.EMObs
DeepReef_Butlers_54	1.07	2017 12 07 09:07:20	T:\Data\FRDC_DEEP_REEF\BRUV Footage N Cal\Butlers Pt\all_avi\	DeepReef_Butlers_54_09032015.EMObs
DeepReef_Butlers_55	1.07	2017 12 07 09:07:20	T:\Data\FRDC_DEEP_REEF\BRUV Footage N Cal\Butlers Pt\all_avi\	DeepReef_Butlers_55_25032015_JH.EMObs
DeepReef_Butlers_56	1.07	2017 12 07 09:07:20	T:\Data\FRDC_DEEP_REEF\BRUV Footage N Cal\Butlers Pt\all_avi\	DeepReef_Butlers_56_26032015_JH.EMObs
DeepReef_Butlers_57	1.07	2017 12 07 09:07:20	T:\Data\FRDC_DEEP_REEF\BRUV Footage N Cal\Butlers Pt\all_avi\	DeepReef_Butlers_57_25032015.EMObs
DeepReef_Butlers_58	1.07	2017 12 07 09:07:20	T:\Data\FRDC_DEEP_REEF\BRUV Footage N Cal\Butlers Pt\all_avi\	DeepReef_Butlers_58_09032015_JH.EMObs
DeepReef_Butlers_59	1.07	2017 12 07 09:07:20	T:\Data\FRDC_DEEP_REEF\BRUV Footage N Cal\Butlers Pt\all_avi\	DeepReef_Butlers_59_25032015.EMObs
DeepReef_Butlers_60	1.07	2017 12 07 09:07:20	T:\Data\FRDC_DEEP_REEF\BRUV Footage N Cal\Butlers Pt\all_avi\	DeepReef_Butlers_60_26032015.EMObs
DeepReef_Butlers_61	1.07	2017 12 07 09:07:20	T:\Data\FRDC_DEEP_REEF\BRUV Footage N Cal\Butlers Pt\all_avi\	DeepReef_Butlers_61_09032015.EMObs
DeepReef_Butlers_62	1.07	2017 12 07 09:07:20	T:\Data\FRDC_DEEP_REEF\BRUV Footage N Cal\Butlers Pt\all_avi\	DeepReef_Butlers_62_26032015.EMObs
DeepReef_Butlers_63	1.07	2017 12 07 09:07:20	T:\Data\FRDC_DEEP_REEF\BRUV Footage N Cal\Butlers Pt\all_avi\	DeepReef_Butlers_63_25032015_JH.EMObs
DR_Firars_1	1.07	2017 12 07 09:07:20	T:\Data\FRDC_DEEP_REEF\BRUV Footage N Cal\Friars\All_Converted\	DeepReep_Friars_01_20150415_JH.EMObs
DR_Firars_2	1.07	2017 12 07 09:07:20	T:\Data\FRDC_DEEP_REEF\BRUV Footage N Cal\Friars\All_Converted\	DeepReep_Friars_02_20150415_JH.EMObs
DR_Firars_3	1.07	2017 12 07 09:07:20	T:\Data\FRDC_DEEP_REEF\BRUV Footage N Cal\Friars\All_Converted\	DeepReep_Friars_03_20150316_JH.EMObs
DR_Firars_4	1.07	2017 12 07 09:07:20	R:\TAFI\Data\FRDC_DEEP_REEF\BRUV Footage N Cal\Friars\All_Converted\	DeepReep_Friars_04_20150410_JH.EMObs
DR_Firars_5	1.07	2017 12 07 09:07:20	T:\Data\FRDC_DEEP_REEF\BRUV Footage N Cal\Friars\All_Converted\	DeepReep_Friars_05_20150316_JH.EMObs
DR_Firars_6	1.07	2017 12 07 09:07:20	T:\Data\FRDC_DEEP_REEF\BRUV Footage N Cal\Friars\All_Converted\	DeepReep_Friars_06_20150421_JH.EMObs
DR_Firars_7	1.07	2017 12 07 09:07:20	T:\Data\FRDC_DEEP_REEF\BRUV Footage N Cal\Friars\All_Converted\	DeepReep_Friars_07_20150415_JH.EMObs
DR_Firars_8	1.07	2017 12 07 09:07:20	T:\Data\FRDC_DEEP_REEF\BRUV Footage N Cal\Friars\All_Converted\	DeepReep_Friars_08_20150415_JH.EMObs
DR_Firars_9	1.07	2017 12 07 09:07:20	T:\Data\FRDC_DEEP_REEF\BRUV Footage N Cal\Friars\All_Converted\	DeepReep_Friars_09_20150421_JH.EMObs
DR_Firars_10	1.07	2017 12 07 09:07:20	T:\Data\FRDC_DEEP_REEF\BRUV Footage N Cal\Friars\All_Converted\	DeepReep_Friars_10_20150415_JH.EMObs
DR_Firars_11	1.07	2017 12 07 09:07:20	T:\Data\FRDC_DEEP_REEF\BRUV Footage N Cal\Friars\All_Converted\	DeepReep_Friars_11_20150415_JH.EMObs
DR_Firars_12	1.07	2017 12 07 09:07:20	R:\TAFI\Data\FRDC_DEEP_REEF\BRUV Footage N Cal\Friars\All_Converted\	DeepReep_Friars_12_20150316_JH.EMObs
DR_Firars_13	1.07	2017 12 07 09:07:20	T:\Data\FRDC_DEEP_REEF\BRUV Footage N Cal\Friars\All_Converted\	DeepReep_Friars_13_20150415_JH.EMObs
DR_Firars_14	1.07	2017 12 07 09:07:20	T:\Data\FRDC_DEEP_REEF\BRUV Footage N Cal\Friars\All_Converted\	DeepReep_Friars_14_20150410_JH.EMObs
DR_Firars_15	1.07	2017 12 07 09:07:20	T:\Data\FRDC_DEEP_REEF\BRUV Footage N Cal\Friars\All_Converted\	DeepReep_Friars_15_20150421_JH.EMObs
DR_Firars_16	1.07	2017 12 07 09:07:20	T:\Data\FRDC_DEEP_REEF\BRUV Footage N Cal\Friars\All_Converted\	DeepReep_Friars_16_20150421_JH.EMObs
DR_Firars_17	1.07	2017 12 07 09:07:20	T:\Data\FRDC_DEEP_REEF\BRUV Footage N Cal\Friars\All_Converted\	DeepReep_Friars_17_20150410_JH.EMObs
DR_Firars_18	1.07	2017 12 07 09:07:20	T:\Data\FRDC_DEEP_REEF\BRUV Footage N Cal\Friars\All_Converted\	DeepReep_Friars_18_20150316_JH.EMObs
DR_Firars_19	1.07	2017 12 07 09:07:20	T:\Data\FRDC_DEEP_REEF\BRUV Footage N Cal\Friars\All_Converted\	DeepReep_Friars_19_20150415_JH.EMObs
DR_Firars_20	1.07	2017 12 07 09:07:20	T:\Data\FRDC_DEEP_REEF\BRUV Footage N Cal\Friars\All_Converted\	DeepReep_Friars_20_20150415_JH.EMObs
DR_Firars_21	1.07	2017 12 07 09:07:20	T:\Data\FRDC_DEEP_REEF\BRUV Footage N Cal\Friars\All_Converted\	DeepReep_Friars_21_20150415_JH.EMObs
DR_Firars_22	1.07	2017 12 07 09:07:20	T:\Data\FRDC_DEEP_REEF\BRUV Footage N Cal\Friars\All_Converted\	DeepReep_Friars_22_20150316_JH.EMObs
DR_Firars_23	1.07	2017 12 07 09:07:20	T:\Data\FRDC_DEEP_REEF\BRUV Footage N Cal\Friars\All_Converted\	DeepReep_Friars_23_20150410_JH.EMObs
DR_Firars_24	1.07	2017 12 07 09:07:20	T:\Data\FRDC_DEEP_REEF\BRUV Footage N Cal\Friars\All_Converted\	DeepReep_Friars_24_20150421_JH.EMObs
DR_Firars_25	1.07	2017 12 07 09:07:20	T:\Data\FRDC_DEEP_REEF\BRUV Footage N Cal\Friars\All_Converted\	DeepReep_Friars_25_20150415_JH.EMObs
DR_Firars_26	1.07	2017 12 07 09:07:20	T:\Data\FRDC_DEEP_REEF\BRUV Footage N Cal\Friars\All_Converted\	DeepReep_Friars_26_20150415_JH.EMObs
