Sample,Family,Genus,Species,Count,Length,Code,Filename,Frame,Time (mins),Precision (mm),RMS (mm),Range (mm),Direction (deg),Comment,Stage,Activity
CANI04_1712,Arripidae,Arripis,truttaceus,1,338.938,37344004,CANI04_L.avi,64676,21.5587,3.772,13.87,2128.124,7.906,NA,AD,Passing
CANI04_1712,Arripidae,Arripis,truttaceus,1,331.544,37344004,CANI04_L.avi,64676,21.5587,3.637,11.595,2044.516,18.347,NA,AD,Passing
CANI04_1712,Arripidae,Arripis,truttaceus,1,341.012,37344004,CANI04_L.avi,64676,21.5587,4.006,9.915,2078.399,19.214,NA,AD,Passing
CANI04_1712,Arripidae,Arripis,truttaceus,1,292.286,37344004,CANI04_L.avi,64676,21.5587,3.87,15.025,2225.113,7.379,NA,AD,Passing
CANI04_1712,Arripidae,Arripis,truttaceus,1,352.951,37344004,CANI04_L.avi,64676,21.5587,6.384,14.79,2327.738,15.887,NA,AD,Passing
CANI04_1712,Arripidae,Arripis,truttaceus,1,361.098,37344004,CANI04_L.avi,64676,21.5587,4.755,12.901,2198.988,18.03,NA,AD,Passing
CANI04_1712,Arripidae,Arripis,truttaceus,1,308.857,37344004,CANI04_L.avi,64676,21.5587,1.145,11.078,2035.054,12.748,NA,AD,Passing
CANI04_1712,Arripidae,Arripis,truttaceus,1,294.349,37344004,CANI04_L.avi,64676,21.5587,1.75,11.603,2122.997,14.261,NA,AD,Passing
CANI04_1712,Arripidae,Arripis,truttaceus,1,317.768,37344004,CANI04_L.avi,64676,21.5587,4.072,13.257,1959.605,13.324,NA,AD,Passing
CANI04_1712,Kyphosidae,Kyphosus,sydneyanus,1,413.594,37361001,CANI04_L.avi,67906,22.6353,6.731,1.243,2452.226,13.708,NA,AD,Passing
CANI04_1712,Kyphosidae,Kyphosus,sydneyanus,1,383.165,37361001,CANI04_L.avi,67906,22.6353,3.812,26.34,1701.981,16.524,NA,AD,Passing
CANI04_1712,Scorpididae,Tilodon,sexfasciatus,1,258.285,37361003,CANI04_L.avi,72092,24.0307,2.42,10.918,1940.585,8.16,NA,AD,Passing
CANI04_1712,Arripidae,Arripis,georgianus,1,251.489,37344001,CANI04_L.avi,113503,37.8343,3.333,18.892,2755.963,14.292,NA,AD,Passing
CANI04_1712,Mullidae,Upeneichthys,vlamingii,1,195.351,37355029,CANI04_L.avi,130285,43.4283,3.394,19.02,2154.754,9.445,NA,AD,Passing
CANI04_1712,Mullidae,Upeneichthys,vlamingii,1,238.828,37355029,CANI04_L.avi,130285,43.4283,6.583,17.003,2445.649,3.642,NA,AD,Passing
CANI04_1712,Mullidae,Upeneichthys,vlamingii,1,204.993,37355029,CANI04_L.avi,130285,43.4283,1.831,24.045,3212.064,3.145,NA,AD,Passing
CANI04_1712,Pentacerotidae,Pentaceropsis,recurvirostris,1,529.589,37367003,CANI04_L.avi,150585,50.195,7.328,19.32,3074.932,17.572,NA,AD,Passing
CANO01_1712,Arripidae,Arripis,georgianus,1,110.908,37344001,CANO01_L.avi,29292,9.764,3.629,13.754,3174.123,16.323,NA,AD,Passing
CANO01_1712,Labridae,Pictilabrus,laticlavius,1,223.791,37384020,CANO01_L.avi,71340,23.78,8.307,8.954,3248.383,16.202,measure,M,Passing
CANO01_1712,Labridae,Notolabrus,parilus,1,283.05,37384022,CANO01_L.avi,123224,41.0747,2.211,18.738,2487.845,25.37,measure,AD,Passing
CANO01_1712,Cheilodactylidae,Dactylophora,nigricans,1,519.306,37377005,CANO01_L.avi,152157,50.719,2.821,12.659,3052.66,10.087,measure,J,Passing
CANO02_1712,Scorpididae,Scorpis,aequipinnis,1,208.277,37361004,CANO02_L.avi,54417,18.139,2.238,3.331,1975.584,11.158,NA,AD,Passing
CANO02_1712,Labridae,Pictilabrus,laticlavius,1,208.549,37384020,CANO02_L.avi,57198,19.066,4.732,14.932,2299.498,20.45,measure,M,Attracted
CANO02_1712,Mullidae,Upeneichthys,vlamingii,1,187.411,37355029,CANO02_L.avi,68196,22.732,1.153,1.948,1936.045,4.487,NA,AD,Passing
CANO02_1712,Kyphosidae,Girella,zebra,1,182.718,37361008,CANO02_L.avi,103765,34.5883,9.201,2.486,3931.628,3.737,NA,AD,Passing
CANO02_1712,Kyphosidae,Girella,zebra,1,177.053,37361008,CANO02_L.avi,103765,34.5883,2.189,6.625,3782.766,3.309,NA,AD,Passing
CANO02_1712,Kyphosidae,Girella,zebra,1,139.339,37361008,CANO02_L.avi,103765,34.5883,9.216,15.025,3829.073,14.125,NA,AD,Passing
CANO02_1712,Cheilodactylidae,Dactylophora,nigricans,1,379.181,37377005,CANO02_L.avi,117806,39.2687,2.083,4.525,1879.732,8.808,NA,AD,Passing
CANO02_1712,Labridae,Austrolabrus,maculatus,1,105.535,37384025,CANO02_L.avi,128050,42.6833,1.712,2.7,2421.083,4.352,measure,AD,Passing
CANO04_1712,Labridae,Austrolabrus,maculatus,1,119.465,37384025,CANO04_L.avi,17970,5.99,3.322,3.804,2386.066,6.271,NA,AD,Passing
CANO04_1712,Labridae,Pictilabrus,laticlavius,1,220.481,37384020,CANO04_L.avi,20598,6.866,2.442,2.994,2122.293,13.28,mesasure,F,Passing
CANO04_1712,Gerreidae,Parequula,melbournensis,1,145.15,37349001,CANO04_L.avi,52681,17.5603,3.902,4.937,1749.63,17.848,NA,AD,Passing
CANO04_1712,Labridae,Notolabrus,parilus,1,443.724,37384022,CANO04_L.avi,59027,19.6757,3.461,2.91,2450.771,21.049,measure,M,Attracted
CANO04_1712,Kyphosidae,Girella,zebra,1,226.045,37361008,CANO04_L.avi,66160,22.0533,3.536,6.864,2602.272,14.679,NA,AD,Passing
CANO04_1712,Pomacentridae,Parma,victoriae,1,165.73,37372006,CANO04_L.avi,72174,24.058,1.105,2.613,2046.651,6.914,NA,AD,Passing
CANO04_1712,Loliginidae,Sepioteuthis,australis,1,270.26,23617005,CANO04_L.avi,101316,33.772,4.573,4.786,2657.71,10.432,measure,AD,Passing
CANO04_1712,Scorpididae,Tilodon,sexfasciatus,1,195.237,37361003,CANO04_L.avi,112660,37.5533,2.601,4.243,2545.83,9.873,NA,AD,Passing
CANO04_1712,Arripidae,Arripis,georgianus,1,224.288,37344001,CANO04_L.avi,131754,43.918,9.726,4.64,3141.247,14.153,NA,AD,Passing
CASO01_1712,Cheilodactylidae,Cheilodactylus,nigripes,1,288.788,37377001,CASO01_L.avi,9615,6.41,7.051,1.256,2041.602,28.569,NA,AD,Passing
CASO01_1712,Labridae,Pictilabrus,laticlavius,1,225.237,37384020,CASO01_L.avi,19600,13.0667,3.86,4.81,2714.473,16.287,NA,AD,Passing
CASO01_1712,Labridae,Pictilabrus,laticlavius,1,199.012,37384020,CASO01_L.avi,19600,13.0667,10.5,2.608,3286.521,13.49,NA,AD,Passing
CASO01_1712,Labridae,Austrolabrus,maculatus,1,132.314,37384025,CASO01_L.avi,30240,20.16,2.507,2.836,1609.622,24.391,measure,AD,Passing
CASO01_1712,Dinolestidae,Dinolestes,lewini,1,312.604,37327002,CASO01_L.avi,30953,20.6353,9.231,2.041,3268.006,18.201,NA,AD,Passing
CASO01_1712,Dinolestidae,Dinolestes,lewini,1,203.431,37327002,CASO01_L.avi,30953,20.6353,7.171,0.607,3020.802,18.658,NA,AD,Passing
CASO01_1712,Dinolestidae,Dinolestes,lewini,1,245.875,37327002,CASO01_L.avi,30953,20.6353,7.585,4.179,3154.419,22.579,NA,AD,Passing
CASO01_1712,Cheilodactylidae,Dactylophora,nigricans,1,440.408,37377005,CASO01_L.avi,33234,22.156,4.013,0.574,2775.87,12.683,NA,AD,Passing
CASO01_1712,Labridae,Notolabrus,tetricus,1,211.363,37384003,CASO01_L.avi,46800,31.2,1.658,0.997,1501.184,24.979,NA,AD,Passing
CASO01_1712,Labridae,Notolabrus,tetricus,1,300.151,37384003,CASO01_L.avi,46800,31.2,7.945,1.868,3510.27,17.498,NA,AD,Passing
CASO01_1712,Monacanthidae,Meuschenia,hippocrepis,1,247.45,37465004,CASO01_L.avi,51894,34.596,4.909,1.206,1594.437,22.554,NA,AD,Passing
CASO01_1712,Monacanthidae,Meuschenia,hippocrepis,1,197.542,37465004,CASO01_L.avi,51902,34.6013,1.319,0.865,1341.176,5.614,NA,AD,Passing
CASO01_1712,Monacanthidae,Meuschenia,hippocrepis,1,186.387,37465004,CASO01_L.avi,51902,34.6013,3.598,1.063,1462.109,5.72,NA,AD,Passing
CASO01_1712,Monacanthidae,Meuschenia,hippocrepis,1,137.96,37465004,CASO01_L.avi,51902,34.6013,0.917,1.024,1238.508,2.144,NA,AD,Passing
CASO01_1712,Labridae,Notolabrus,parilus,1,526.599,37384022,CASO01_L.avi,53091,35.394,12.952,13.733,2830.602,17.704,NA,AD,Passing
CASO01_1712,Labridae,Notolabrus,parilus,1,335.663,37384022,CASO01_L.avi,53232,35.488,3.868,1.524,3112.42,8.43,NA,AD,Passing
CASO01_1712,Monacanthidae,Meuschenia,freycineti,1,290.848,37465036,CASO01_L.avi,58888,39.2587,1.107,8.371,904.925,16.456,NA,AD,Passing
CASO02_1712,Labridae,Austrolabrus,maculatus,1,81.185,37384025,CASO02_L.avi,19007,12.6713,3.108,1.107,1769.657,17.755,NA,AD,Passing
CASO02_1712,Labridae,Pictilabrus,laticlavius,1,149.233,37384020,CASO02_L.avi,22336,14.8907,5.18,0.96,1771.362,26.035,NA,AD,Passing
CASO02_1712,Cheilodactylidae,Cheilodactylus,nigripes,1,255.202,37377001,CASO02_L.avi,28909,19.2727,4.859,1.461,2528.349,19.884,NA,AD,Passing
CASO02_1712,Monacanthidae,unknown,sp,1,187.817,37 465903,CASO02_L.avi,44374,29.5827,1.689,1.556,1426.413,12.426,NA,AD,Passing
CASO02_1712,Labridae,Notolabrus,parilus,1,246.563,37384022,CASO02_L.avi,44515,29.6767,6.211,2.737,2096.689,21.881,NA,AD,Passing
CASO02_1712,Arripidae,Arripis,georgianus,1,147.326,37344001,CASO02_L.avi,46834,31.2227,10.336,1.949,2580.105,21.219,NA,AD,Passing
CASO02_1712,Arripidae,Arripis,georgianus,1,139.525,37344001,CASO02_L.avi,46834,31.2227,9.231,2.336,2519.903,27.435,NA,AD,Passing
CASO02_1712,Labridae,Dotalabrus,aurantiacus,1,101.168,37384018,CASO02_L.avi,47397,31.598,2.726,2.662,2337.836,15.131,NA,AD,Passing
CASO02_1712,Labridae,Notolabrus,tetricus,1,279.637,37384003,CASO02_L.avi,50441,33.6273,3.759,5.917,1871.854,19.442,NA,AD,Passing
CASO02_1712,Monacanthidae,Meuschenia,hippocrepis,1,183.276,37465004,CASO02_L.avi,50846,33.8973,1.621,4.555,1224.849,11.343,NA,AD,Passing
CASO02_1712,Monacanthidae,Meuschenia,hippocrepis,1,195.527,37465004,CASO02_L.avi,50849,33.8993,1.221,1.463,1315.634,18.515,NA,AD,Passing
CASO02_1712,Monacanthidae,Meuschenia,hippocrepis,1,131.86,37465004,CASO02_L.avi,50849,33.8993,3.557,2.546,1614.897,15.554,NA,AD,Passing
CASO02_1712,Monacanthidae,Meuschenia,hippocrepis,1,213.305,37465004,CASO02_L.avi,50849,33.8993,5.178,3.824,2986.55,9.903,NA,AD,Passing
CASO02_1712,Carangidae,Pseudocaranx,sp,1,278.466,37337924,CASO02_L.avi,66432,44.288,5.408,6.154,2040.254,24.193,NA,AD,Passing
CASO02_1712,Pomacentridae,Parma,victoriae,1,143.749,37372006,CASO02_L.avi,90718,60.4787,10.555,3.439,3246.193,12.387,NA,AD,Passing
CASO03_1712,Cheilodactylidae,Dactylophora,nigricans,1,816.78,37377005,CASO03_L.avi,13126,8.7507,19.027,7.12,4303.834,22.167,measure,AD,Passing
CASO03_1712,Labridae,Notolabrus,tetricus,1,292.475,37384003,CASO03_L.avi,13521,9.014,22.134,7.822,4547.614,23.319,NA,AD,Passing
CASO03_1712,Labridae,Pictilabrus,laticlavius,1,261.862,37384020,CASO03_L.avi,14246,9.4973,13.316,4.434,2765.258,25.776,NA,AD,Passing
CASO03_1712,Labridae,Notolabrus,parilus,1,326.212,37384022,CASO03_L.avi,29342,19.5613,8.457,4.657,2399.241,12.163,NA,AD,Passing
CASO03_1712,Sillaginidae,Sillaginodes,punctatus,1,375.478,37330001,CASO03_L.avi,47377,31.5847,1.788,2.345,1487.731,4.769,NA,AD,Attracted
CASO03_1712,Monacanthidae,Meuschenia,hippocrepis,1,336.724,37465004,CASO03_L.avi,48697,32.4647,17.959,0.509,3559.235,24.155,NA,AD,Passing
CASO04_1712,Carangidae,Pseudocaranx,sp,1,201.237,37337924,CASO04_L.avi,24699,16.466,4.837,2.813,2028.385,3.731,NA,AD,Passing
CASO04_1712,Carangidae,Pseudocaranx,sp,1,203.472,37337924,CASO04_L.avi,24699,16.466,4.592,0.542,1750.734,30.948,NA,AD,Passing
CASO04_1712,Sillaginidae,Sillaginodes,punctatus,1,345.317,37330001,CASO04_L.avi,36192,24.128,2.959,0.792,2021.862,11.033,measure,AD,Attracted
CASO04_1712,Monacanthidae,Meuschenia,hippocrepis,1,173.46,37465004,CASO04_L.avi,40770,27.18,0.746,3.273,923.206,12.797,NA,AD,Passing
CASO04_1712,Monacanthidae,Meuschenia,hippocrepis,1,192.074,37465004,CASO04_L.avi,40780,27.1867,1.253,3.203,1135.191,13.296,NA,AD,Passing
CASO04_1712,Labridae,Pictilabrus,laticlavius,1,199.941,37384020,CASO04_L.avi,42818,28.5453,1.544,1.547,1101.823,20.958,NA,AD,Passing
CASO04_1712,Labridae,Pictilabrus,laticlavius,1,245.31,37384020,CASO04_L.avi,42818,28.5453,2.822,2.534,1174.424,17.308,NA,AD,Passing
CASO04_1712,Cheilodactylidae,Cheilodactylus,nigripes,1,231.159,37377001,CASO04_L.avi,43122,28.748,3.956,1.183,1501.933,27.938,measure,AD,Passing
CASO04_1712,Cheilodactylidae,Cheilodactylus,nigripes,1,249.942,37377001,CASO04_L.avi,43127,28.7513,4.97,0.646,1740.978,23.827,measure,AD,Passing
CASO04_1712,Loliginidae,Sepioteuthis,australis,1,187.833,23617005,CASO04_L.avi,52325,34.8833,4.85,3.006,2225.413,14.797,NA,AD,Passing
CASO04_1712,Labridae,Notolabrus,tetricus,1,388.243,37384003,CASO04_L.avi,56534,37.6893,0.889,4.938,998.858,19.273,measure,M,Attracted
CASO04_1712,Monacanthidae,Meuschenia,freycineti,1,232.517,37465036,CASO04_L.avi,66930,44.62,2.399,0.822,1260.194,24.927,NA,AD,Passing
PIEI01_1806,Labridae,Notolabrus,parilus,1,302.094,37384022,PIEI01_L.avi,10874,7.2493,4.492,1.58,2119.631,22.051,NA,AD,Passing
PIEI01_1806,Labridae,Notolabrus,parilus,1,351.468,37384022,PIEI01_L.avi,10885,7.2567,1.685,3.597,1258.655,24.093,NA,AD,Passing
PIEI01_1806,Labridae,Notolabrus,parilus,1,282.936,37384022,PIEI01_L.avi,10930,7.2867,1.739,8.648,955.565,10.18,NA,AD,Passing
PIEI01_1806,Labridae,Notolabrus,tetricus,1,336.461,37384003,PIEI01_L.avi,19129,12.7527,1.211,2.713,1425.835,8.784,NA,AD,Passing
PIEI01_1806,Labridae,Notolabrus,tetricus,1,365.129,37384003,PIEI01_L.avi,19129,12.7527,7.759,3.444,2320.397,24.717,NA,AD,Passing
PIEI01_1806,Labridae,Notolabrus,tetricus,1,261.686,37384003,PIEI01_L.avi,19152,12.768,0.573,2.996,653.028,12.683,NA,AD,Passing
PIEI01_1806,Labridae,Notolabrus,tetricus,1,216.622,37384003,PIEI01_L.avi,19159,12.7727,0.858,2.085,1043.287,10.546,NA,AD,Passing
PIEI01_1806,Labridae,Notolabrus,tetricus,1,257.215,37384003,PIEI01_L.avi,19181,12.7873,0.949,1.186,1006.97,14.903,NA,AD,Passing
PIEI01_1806,Labridae,Pictilabrus,laticlavius,1,140.122,37384020,PIEI01_L.avi,23002,15.3347,4.742,1.966,2083.673,23.351,NA,AD,Passing
PIEI01_1806,Mullidae,Upeneichthys,vlamingii,1,245.939,37355029,PIEI01_L.avi,36892,24.5947,5.459,6.03,2107.957,9.644,NA,AD,Passing
PIEI01_1806,Odacidae,Heteroscarus,acroptilus,1,178.576,37385010,PIEI01_L.avi,42216,28.144,1.564,8.415,1302.418,12.536,Measure,AD,Passing
PIEI01_1806,Monacanthidae,Acanthaluteres,vittiger,1,271.757,37465002,PIEI01_L.avi,58442,38.9613,4.801,4.103,2107.293,17.359,NA,AD,Passing
PIEI01_1806,Cheilodactylidae,Dactylophora,nigricans,1,711.225,37377005,PIEI01_L.avi,69325,46.2167,6.15,11.951,3078.36,23.63,NA,AD,Passing
PIEI02_1806,Monacanthidae,Meuschenia,hippocrepis,1,341.263,37465004,PIEI02_L.avi,8561,5.7073,1.711,8.281,1402.104,28.648,NA,AD,Passing
PIEI02_1806,Labridae,Pictilabrus,laticlavius,1,194.316,37384020,PIEI02_L.avi,14981,9.9873,3.431,1.305,1888.571,12.219,NA,AD,Passing
PIEI02_1806,Labridae,Pictilabrus,laticlavius,1,153.061,37384020,PIEI02_L.avi,14981,9.9873,5.193,2.27,2184.236,8.796,NA,AD,Passing
PIEI02_1806,Monacanthidae,Meuschenia,galii,1,251.245,37465040,PIEI02_L.avi,24936,16.624,5.135,3.727,1694.271,9.692,NA,AD,Passing
PIEI02_1806,Monacanthidae,Meuschenia,galii,1,243.588,37465040,PIEI02_L.avi,24936,16.624,5.702,7.301,2539.991,10.575,NA,AD,Passing
PIEI02_1806,Monacanthidae,Meuschenia,flavolineata,1,242.613,37465035,PIEI02_L.avi,30716,20.4773,3.867,1.037,1819.42,27.925,Measure,AD,Passing
PIEI02_1806,Monacanthidae,Acanthaluteres,vittiger,1,225.681,37465002,PIEI02_L.avi,33143,22.0953,1.575,4.432,1463.868,19.73,NA,AD,Attracted
PIEI02_1806,Labridae,Notolabrus,parilus,1,303.843,37384022,PIEI02_L.avi,45272,30.1813,3.166,4.898,2027.474,20.908,Measure,AD,Passing
PIEI02_1806,Labridae,Notolabrus,parilus,1,326.96,37384022,PIEI02_L.avi,45272,30.1813,2.022,2.886,1859.145,10.903,Measure,AD,Passing
PIEI02_1806,Labridae,Ophthalmolepis,lineolatus,1,212.703,37384040,PIEI02_L.avi,49186,32.7907,3.593,1.74,1724.743,21.159,Measure,AD,Passing
PIEI02_1806,Lamnidae,Carcharodon,carcharias,1,3008.191,37010003,PIEI02_L.avi,67896,45.264,36.542,7.741,4362.203,11.268,NA,M,Attracted
PIEI02_1806,Odacidae,Olisthops,cyanomelas,1,303.533,37385001,PIEI02_L.avi,71421,47.614,3.057,4.722,2198.787,16.913,Measure,AD,Passing
PIEI02_1806,Labridae,Ophthalmolepis,lineolatus,1,224.359,37384040,PIEI02_L.avi,72569,48.3793,1.85,5.506,1435.887,17.571,Measure,AD,Passing
PIEI02_1806,Labridae,Notolabrus,tetricus,1,282.368,37384003,PIEI02_L.avi,80682,53.788,14.669,6.854,3762.641,3.114,NA,AD,Passing
PIEI02_1806,Labridae,Notolabrus,tetricus,1,294.893,37384003,PIEI02_L.avi,80691,53.794,1.51,1.746,1581.276,11.937,Measure,AD,Passing
PIEI02_1806,Labridae,Notolabrus,tetricus,1,225.122,37384003,PIEI02_L.avi,80704,53.8027,2.333,7.899,1754.663,25.682,Measure,AD,Passing
PIEI02_1806,Labridae,Notolabrus,tetricus,1,255.15,37384003,PIEI02_L.avi,80713,53.8087,19.653,9.013,3400.91,25.468,NA,AD,Passing
PIEI03_1806,Odacidae,Heteroscarus,acroptilus,1,198.338,37385010,PIEI03_L.avi,8061,5.374,1.924,2.579,1461.659,27.59,NA,AD,Passing
PIEI03_1806,Odacidae,Olisthops,cyanomelas,1,319.542,37385001,PIEI03_L.avi,8323,5.5487,14.337,2.491,3054.913,19.748,Measure,AD,Passing
PIEI03_1806,Sphyraenidae,Sphyraena,novaehollandiae,1,714.336,37382002,PIEI03_L.avi,8809,5.8727,48.46,3.752,5234.649,23.756,NA,AD,Passing
PIEI03_1806,Sphyraenidae,Sphyraena,novaehollandiae,1,561.559,37382002,PIEI03_L.avi,8809,5.8727,23.914,10.293,3586.595,19.18,NA,AD,Passing
PIEI03_1806,Serranidae,Caesioperca,rasor,1,240.671,37311003,PIEI03_L.avi,17051,11.3673,2.024,5.656,1698.049,20.446,NA,AD,Passing
PIEI03_1806,Labridae,Pictilabrus,laticlavius,1,193.181,37384020,PIEI03_L.avi,17927,11.9513,4.509,2.138,1622.458,20.342,NA,AD,Passing
PIEI03_1806,Labridae,Pictilabrus,laticlavius,1,175.426,37384020,PIEI03_L.avi,17953,11.9687,1.697,3.557,1209.928,27.011,NA,AD,Passing
PIEI03_1806,Scorpididae,Scorpis,aequipinnis,1,319.984,37361004,PIEI03_L.avi,19607,13.0713,3.399,6.877,1447.723,11.58,NA,AD,Passing
PIEI03_1806,Scorpididae,Scorpis,aequipinnis,1,325.538,37361004,PIEI03_L.avi,19642,13.0947,6.78,1.093,1975.595,23.87,NA,AD,Passing
PIEI03_1806,Scorpididae,Scorpis,aequipinnis,1,291.506,37361004,PIEI03_L.avi,19642,13.0947,4.43,0.959,1509.969,17.746,NA,AD,Passing
PIEI03_1806,Monacanthidae,Meuschenia,galii,1,258.745,37465040,PIEI03_L.avi,23084,15.3893,1.274,2.341,958.439,27.872,NA,AD,Passing
PIEI03_1806,Monacanthidae,Meuschenia,hippocrepis,1,304.81,37465004,PIEI03_L.avi,26327,17.5513,1.106,4.115,1248.457,5.048,NA,AD,Passing
PIEI03_1806,Monacanthidae,Meuschenia,hippocrepis,1,213.249,37465004,PIEI03_L.avi,26327,17.5513,1.715,1.933,2128.432,11.465,NA,AD,Passing
PIEI03_1806,Monacanthidae,Meuschenia,hippocrepis,1,220.52,37465004,PIEI03_L.avi,26327,17.5513,17.312,5.604,3436.665,23.978,NA,AD,Passing
PIEI03_1806,Monacanthidae,Meuschenia,hippocrepis,1,407.312,37465004,PIEI03_L.avi,26327,17.5513,9.082,1.295,2331.892,9.396,NA,AD,Passing
PIEI03_1806,Monacanthidae,Meuschenia,hippocrepis,1,330.351,37465004,PIEI03_L.avi,26382,17.588,1.072,11.018,1261.229,16.309,NA,AD,Passing
PIEI03_1806,Labridae,Notolabrus,parilus,1,356.459,37384022,PIEI03_L.avi,28626,19.084,1.208,6.483,1082.068,23.796,NA,AD,Passing
PIEI03_1806,Enoplosidae,Enoplosus,armatus,1,152.621,37366001,PIEI03_L.avi,28764,19.176,5.131,1.976,1977.031,14.467,NA,AD,Passing
PIEI03_1806,Cheilodactylidae,Nemadactylus,valenciennesi,1,459.253,37377004,PIEI03_L.avi,32247,21.498,13.448,4.497,2953.25,25.866,NA,AD,Passing
PIEI03_1806,Labridae,Ophthalmolepis,lineolatus,1,249.953,37384040,PIEI03_L.avi,34179,22.786,6.923,5.566,2206.207,28.055,NA,AD,Passing
PIEI03_1806,Labridae,Ophthalmolepis,lineolatus,1,265.687,37384040,PIEI03_L.avi,34209,22.806,3.413,5.152,1737.628,14.742,NA,AD,Passing
PIEI03_1806,Labridae,Ophthalmolepis,lineolatus,1,358.735,37384040,PIEI03_L.avi,34263,22.842,5.986,8.53,2697.27,23.222,NA,AD,Passing
PIEI03_1806,Carangidae,Pseudocaranx,sp,1,196.895,37337924,PIEI03_L.avi,38476,25.6507,3.507,5.401,3190.56,17.04,Measure,AD,Passing
PIEI03_1806,Carangidae,Pseudocaranx,sp,1,164.662,37337924,PIEI03_L.avi,38476,25.6507,6.996,7.458,3275.626,16.917,Measure,AD,Passing
PIEI03_1806,Carangidae,Pseudocaranx,sp,1,170.514,37337924,PIEI03_L.avi,38476,25.6507,15.449,4.624,3374.928,18.721,Measure,AD,Passing
PIEI03_1806,Carangidae,Pseudocaranx,sp,1,161.567,37337924,PIEI03_L.avi,38476,25.6507,7.911,5.358,3408.427,20.682,Measure,AD,Passing
PIEI03_1806,Carangidae,Pseudocaranx,sp,1,217.897,37337924,PIEI03_L.avi,38476,25.6507,17.038,6.871,3396.142,22.547,Measure,AD,Passing
PIEI03_1806,Carangidae,Pseudocaranx,sp,1,198.463,37337924,PIEI03_L.avi,38476,25.6507,16.389,7.316,3666.658,24.652,Measure,AD,Passing
PIEI03_1806,Carangidae,Pseudocaranx,sp,1,184.824,37337924,PIEI03_L.avi,38476,25.6507,12.23,3.52,3535.472,22.215,Measure,AD,Passing
PIEI03_1806,Carangidae,Pseudocaranx,sp,1,205.577,37337924,PIEI03_L.avi,38476,25.6507,15.005,8.925,3320.016,27.597,Measure,AD,Passing
PIEI03_1806,Carangidae,Pseudocaranx,sp,1,211.287,37337924,PIEI03_L.avi,38476,25.6507,18.272,12.304,3426.012,26.566,Measure,AD,Passing
PIEI03_1806,Carangidae,Pseudocaranx,sp,1,198.075,37337924,PIEI03_L.avi,38476,25.6507,22.865,7.244,3761.468,24.071,Measure,AD,Passing
PIEI03_1806,Carangidae,Pseudocaranx,sp,1,189.092,37337924,PIEI03_L.avi,38476,25.6507,24.315,7.984,3759.579,21.49,Measure,AD,Passing
PIEI03_1806,Carangidae,Pseudocaranx,sp,1,206.633,37337924,PIEI03_L.avi,38476,25.6507,6.041,5.789,3452.7,20.072,Measure,AD,Passing
PIEI03_1806,Monacanthidae,Meuschenia,flavolineata,1,254.127,37465035,PIEI03_L.avi,42766,28.5107,2.382,5.652,1617.895,26.912,NA,AD,Passing
PIEI03_1806,Monacanthidae,Acanthaluteres,brownii,1,326.13,37465001,PIEI03_L.avi,51881,34.5873,5.884,4.124,1875.423,20.317,NA,AD,Passing
PIEI03_1806,Monacanthidae,Acanthaluteres,spilomelanurus,1,188.001,37465043,PIEI03_L.avi,64130,42.7533,2.393,5.31,1514.1,27.987,NA,AD,Passing
PIEI03_1806,Cheilodactylidae,Cheilodactylus,nigripes,1,286.986,37377001,PIEI03_L.avi,74416,49.6107,15.842,4.606,4118.258,6.322,NA,AD,Passing
PIEI03_1806,Cheilodactylidae,Cheilodactylus,nigripes,1,324.984,37377001,PIEI03_L.avi,74561,49.7073,5.841,1.226,3337.825,5.176,NA,AD,Passing
PIEI04_1806,Labridae,Achoerodus,gouldii,1,771.29,37384002,PIEI04_L.avi,8953,5.9687,2.202,2.753,1532.476,27.231,NA,AD,Passing
PIEI04_1806,Labridae,Pictilabrus,laticlavius,1,174.374,37384020,PIEI04_L.avi,9810,6.54,1.031,1.031,1229.393,18.323,NA,AD,Passing
PIEI04_1806,Labridae,Notolabrus,parilus,1,388.053,37384022,PIEI04_L.avi,12074,8.0493,3.093,2.781,2096.582,17.907,NA,AD,Passing
PIEI04_1806,Labridae,Notolabrus,tetricus,1,357.115,37384003,PIEI04_L.avi,14316,9.544,0.819,2.659,878.016,16.116,NA,AD,Passing
PIEI04_1806,Labridae,Notolabrus,tetricus,1,317.807,37384003,PIEI04_L.avi,14321,9.5473,3.896,5.863,1462.117,15.745,NA,AD,Passing
PIEI04_1806,Labridae,Notolabrus,tetricus,1,373.361,37384003,PIEI04_L.avi,14333,9.5553,7.717,2.448,2041.401,24.591,NA,AD,Passing
PIEI04_1806,Monacanthidae,Meuschenia,hippocrepis,1,383.344,37465004,PIEI04_L.avi,22004,14.6693,2.241,4.101,1583.979,30.73,NA,AD,Passing
PIEI04_1806,Monacanthidae,Meuschenia,hippocrepis,1,304.943,37465004,PIEI04_L.avi,22014,14.676,1.436,3.866,1458.795,24.658,NA,AD,Passing
PIEI04_1806,Monacanthidae,Meuschenia,hippocrepis,1,303.472,37465004,PIEI04_L.avi,22014,14.676,0.934,2.531,1087.256,18.04,NA,AD,Passing
PIEI04_1806,Serranidae,Othos,dentex,1,440.457,37311005,PIEI04_L.avi,28083,18.722,1.024,5.487,1058.89,18.482,NA,AD,Passing
