Sample,Family,Genus,Species,Count,Length,Code,Filename,Frame,Time (mins),Precision (mm),RMS (mm),Range (mm),Direction (deg),Comment,Stage,Activity
ISMI03_2111,Monacanthidae,Meuschenia,freycineti,1,299.348,37465036,3LGH031783.MP4,25358,52.1787,1.4,2.612,968.958,29.386,Start at 4.13mins,AD,Passing
ISMI04_2111,Monacanthidae,Acanthaluteres,vittiger,1,231.105,37465002,LGOPR1795.MP4,16778,11.1853,1.82,1.995,875.505,25.712,start at 2mins,AD,Passing
ISMI04_2111,Labridae,Olisthops,cyanomelas,1,253.857,37385001,LGOPR1795.MP4,20345,13.5633,2.316,1.262,1238.321,33.692,start at 2mins,AD,Passing
ISMI04_2111,Monacanthidae,Meuschenia,galii,1,250.3,37465040,LGOPR1795.MP4,20962,13.9747,2.802,1.565,1390.472,15.604,start at 2mins,AD,Passing
ISMI04_2111,Labridae,Achoerodus,gouldii,1,769.585,37384002,LGOPR1795.MP4,21316,14.2107,2.264,26.737,1228.586,23.471,start at 2mins,AD,Passing
ISMI04_2111,Sillaginidae,Sillaginodes,punctatus,1,417.649,37330001,LGP011795.MP4,13343,26.5753,3.551,10.992,1547.685,20.227,start at 2mins,AD,Passing
ISMI04_2111,Monacanthidae,Meuschenia,hippocrepis,1,339.576,37465004,LGP021795.MP4,9850,41.9267,4.797,5.341,2096.343,14.195,start at 2mins,AD,Passing
ISMI04_2111,Monacanthidae,Meuschenia,hippocrepis,1,230.069,37465004,LGP021795.MP4,9850,41.9267,4.405,1.805,1880.673,23.127,start at 2mins,AD,Passing
ISMI04_2111,Monacanthidae,Meuschenia,freycineti,1,154.606,37465036,LGP021795.MP4,17688,47.152,1.596,4.35,944.764,24.513,start at 2mins,AD,Passing
ISGO01_2111,Labridae,Notolabrus,tetricus,1,433.466,37384003,LGH012240.MP4,6064,4.0427,2.988,1.052,1536.07,20.411,Start 1.2mins,AD,Passing
ISGO01_2111,Arripidae,Arripis,georgianus,1,197.372,37344001,LGH012240.MP4,16902,11.268,2.692,10.371,1609.632,32.902,Start 1.2mins,AD,Passing
ISGO01_2111,Arripidae,Arripis,georgianus,1,205.676,37344001,LGH012240.MP4,16902,11.268,3.387,8.226,1860.996,30.343,Start 1.2mins,AD,Passing
ISGO01_2111,Labridae,Olisthops,cyanomelas,1,276.509,37385001,LGH012240.MP4,21356,14.2373,3.398,2.335,2234.665,14.588,Start 1.2mins,AD,Passing
ISGO01_2111,Labridae,Notolabrus,parilus,1,295.495,99379455,LGH022240.MP4,10854,24.8727,3.194,0.975,1365.995,18.493,Start 1.2mins,AD,Attracted
ISGO01_2111,Labridae,Ophthalmolepis,lineolatus,1,279.418,37384040,LGH022240.MP4,10894,24.8993,7.08,4.693,1846.952,21.633,Start 1.2mins,AD,Passing
ISGO01_2111,Labridae,Ophthalmolepis,lineolatus,1,209.217,37384040,LGH022240.MP4,10894,24.8993,2.253,3.525,1377.501,3.4,Start 1.2mins,AD,Passing
ISGO01_2111,Labridae,Ophthalmolepis,lineolatus,1,254.89,37384040,LGH022240.MP4,10894,24.8993,5.24,1.749,1694.134,4.174,Start 1.2mins,AD,Passing
ISGO01_2111,Labridae,Ophthalmolepis,lineolatus,1,242.95,37384040,LGH022240.MP4,10894,24.8993,2.23,3.626,1520.906,18.346,Start 1.2mins,AD,Passing
ISGO01_2111,Labridae,Ophthalmolepis,lineolatus,1,164.542,37384040,LGH022240.MP4,10894,24.8993,2.29,5.15,1232.158,31.017,Start 1.2mins,AD,Passing
ISGO01_2111,Labridae,Ophthalmolepis,lineolatus,1,284.845,37384040,LGH022240.MP4,10894,24.8993,2.501,2.329,1473.135,23.005,Start 1.2mins,AD,Passing
ISGO01_2111,Scorpididae,Tilodon,sexfasciatus,1,139.153,37361003,LGH022240.MP4,12186,25.7607,0.664,3.006,706.559,22.696,Start 1.2mins,AD,Attracted
ISGO01_2111,Triakidae,Mustelus,antarcticus,1,1059.024,37017001,LGH022240.MP4,13453,26.6053,3.071,6.946,1113.655,2.952,Start 1.2mins,AD,Attracted
ISGO01_2111,Monacanthidae,Meuschenia,hippocrepis,1,126.589,37465004,LGH022240.MP4,18851,30.204,2.145,2.614,925.247,14.202,Start 1.2mins,AD,Passing
ISGO01_2111,Monacanthidae,Meuschenia,flavolineata,1,150.176,37465035,LGH042240.MP4,2986,54.9007,3.266,1.143,1670.803,17.044,Start 1.2mins,AD,Passing
ISGO02_2111,Labridae,Ophthalmolepis,lineolatus,1,225.162,37384040,LGH030066.MP4,24031,51.294,1.633,4.005,1282.08,18.197,"facing up, start at 2 mins",AD,Passing
ISGO02_2111,Labridae,Ophthalmolepis,lineolatus,1,182.582,37384040,LGH030066.MP4,24031,51.294,1.319,1.996,1285.905,18.996,"facing up, start at 2 mins",AD,Passing
ISGO02_2111,Labridae,Ophthalmolepis,lineolatus,1,244.008,37384040,LGH030066.MP4,24031,51.294,2.392,1.476,1407.325,24.954,"facing up, start at 2 mins",AD,Passing
ISGO02_2111,Monacanthidae,Meuschenia,hippocrepis,1,340.649,37465004,LGH040066.MP4,6668,57.3553,2.171,0.296,1138.097,15.283,"facing up, start at 2 mins",AD,Passing
ISGO02_2111,Monacanthidae,Meuschenia,hippocrepis,1,263.227,37465004,LGH040066.MP4,6668,57.3553,2.834,1.047,1357.363,6.429,"facing up, start at 2 mins",AD,Passing
ISGO04_2111,Labridae,Notolabrus,tetricus,1,336.589,37384003,LGH010037.MP4,23852,15.9013,5.14,6.336,1560.595,25.077,start at 6 mins,AD,Passing
ISGO04_2111,Serranidae,Caesioperca,rasor,1,158.024,99378025,LGH020037.MP4,24783,34.1587,0.697,3.634,632.86,24.936,start at 6 mins,AD,Passing
ISGO04_2111,Monacanthidae,Meuschenia,hippocrepis,1,213.275,37465004,LGH030037.MP4,15029,45.2927,3.571,3.985,1532.634,25.53,start at 6 mins,AD,Passing
ISGO04_2111,Labridae,Ophthalmolepis,lineolatus,1,142.673,37384040,LGH040037.MP4,1655,54.0133,1.37,4.238,1097.499,21.648,start at 6 mins,AD,Passing
ISGO04_2111,Labridae,Ophthalmolepis,lineolatus,1,122.621,37384040,LGH040037.MP4,1655,54.0133,1.026,6.067,911.313,25.664,start at 6 mins,AD,Passing
ISGO04_2111,Scorpididae,Scorpis,aequipinnis,1,277.043,37361004,LGH040037.MP4,5730,56.73,4.007,4.538,1906.873,22.599,start at 6 mins,AD,Passing
ISGO04_2111,Labridae,Notolabrus,parilus,1,351.083,99379455,LGH040037.MP4,10642,60.0047,1.643,6.988,766.163,21.408,start at 6 mins,AD,Passing
ISSI01_2111,Labridae,Olisthops,cyanomelas,1,328.815,37385001,LGH012238.MP4,3914,2.6093,3.562,2.686,2041.232,29.136,start at 2.4mins,AD,Passing
ISSI01_2111,Labridae,Olisthops,cyanomelas,1,342.983,37385001,LGH012238.MP4,3914,2.6093,11.934,5.382,2864.321,24.632,start at 2.4mins,AD,Passing
ISSI01_2111,Monacanthidae,Meuschenia,flavolineata,1,277.95,37465035,LGH012238.MP4,4754,3.1693,3.991,2.143,2002.438,36.547,start at 2.4mins,AD,Passing
ISSI01_2111,Monacanthidae,Meuschenia,freycineti,1,209.941,37465036,LGH012238.MP4,6311,4.2073,1.619,2.09,1093.47,30.99,start at 2.4mins,AD,Attracted
ISSI01_2111,Monacanthidae,Meuschenia,galii,1,202.761,37465040,LGH012238.MP4,8867,5.9113,5.033,5.201,1915.606,31.348,start at 2.4mins,AD,Passing
ISSI01_2111,Labridae,Achoerodus,gouldii,1,663.411,37384002,LGH012238.MP4,9196,6.1307,5.443,1.435,2221.735,25.055,start at 2.4mins,AD,Passing
ISSI01_2111,Labridae,Heteroscarus,acroptilus,1,173.753,37385010,LGH012238.MP4,14894,9.9293,1.767,3.612,1575.515,11.024,start at 2.4mins,AD,Passing
ISSI01_2111,Labridae,Pictilabrus,laticlavius,1,181.083,37384020,LGH012238.MP4,18195,12.13,1.448,5.361,1358.9,5.859,start at 2.4mins,AD,Passing
ISSI01_2111,Labridae,Ophthalmolepis,lineolatus,1,214.279,37384040,LGH022238.MP4,6134,21.726,1.008,2.872,690.854,13.265,start at 2.4mins,AD,Attracted
ISSI01_2111,Labridae,Ophthalmolepis,lineolatus,1,240.957,37384040,LGH022238.MP4,6134,21.726,1.038,1.485,930.633,18.81,start at 2.4mins,AD,Attracted
ISSI01_2111,Labridae,Ophthalmolepis,lineolatus,1,237.244,37384040,LGH022238.MP4,12882,26.2247,1.123,3.071,1025.709,20.969,start at 2.4mins,AD,Passing
ISSI01_2111,Enoplosidae,Enoplosus,armatus,1,201.583,37366001,LGH022238.MP4,17194,29.0993,2.21,1.82,1489.249,20.302,start at 2.4mins,AD,Passing
ISSI01_2111,Enoplosidae,Enoplosus,armatus,1,219.1,37366001,LGH022238.MP4,17194,29.0993,6.436,2.112,1970.085,16.886,start at 2.4mins,AD,Passing
ISSI01_2111,Arripidae,Arripis,truttaceus,1,498.982,37344004,LGH022238.MP4,25729,34.7893,4.497,7.053,1752.67,16.785,start at 2.4mins,AD,Passing
ISSI01_2111,Labridae,Notolabrus,tetricus,1,366.562,37384003,LGH032238.MP4,772,35.788,11.28,7.829,3021.807,25.25,start at 2.4mins,AD,Passing
ISSI01_2111,Labridae,Notolabrus,tetricus,1,230.519,37384003,LGH032238.MP4,772,35.788,3.201,5.202,1690.002,25.944,start at 2.4mins,AD,Passing
ISSI01_2111,Carangidae,Pseudocaranx,sp,1,228.66,37337924,LGH032238.MP4,23839,51.166,3.732,1.976,1837.414,20.817,start at 2.4mins,AD,Passing
ISSI01_2111,Carangidae,Pseudocaranx,sp,1,265.709,37337924,LGH032238.MP4,23839,51.166,6.6,1.53,1819.867,11.969,start at 2.4mins,AD,Passing
ISSI01_2111,Monacanthidae,Meuschenia,hippocrepis,1,312.196,37465004,LGH042238.MP4,3416,55.1873,3.487,3.329,1352.72,19.697,start at 2.4mins,AD,Passing
ISSI02_2111,Labridae,Pictilabrus,laticlavius,1,307.891,37384020,LGH010064.MP4,11101,7.4007,2.94,3.935,1289.514,38.257,start at 6.7mins,AD,Attracted
ISSI02_2111,Labridae,Ophthalmolepis,lineolatus,1,256.301,37384040,LGH010064.MP4,12063,8.042,1.5,1.396,1564.863,7.743,start at 6.7mins,AD,Attracted
ISSI02_2111,Labridae,Ophthalmolepis,lineolatus,1,321.895,37384040,LGH010064.MP4,12063,8.042,6.718,1.288,2468.72,14.233,start at 6.7mins,AD,Attracted
ISSI02_2111,Labridae,Ophthalmolepis,lineolatus,1,287.906,37384040,LGH010064.MP4,12063,8.042,6.894,1.153,1979.101,23.923,start at 6.7mins,AD,Attracted
ISSI02_2111,Labridae,Ophthalmolepis,lineolatus,1,323.484,37384040,LGH010064.MP4,12063,8.042,3.137,23.729,1219.87,33.773,start at 6.7mins,AD,Attracted
ISSI02_2111,Labridae,Siphonognathus,caninis,1,118.937,37385011,LGH010064.MP4,18093,12.062,0.782,0.765,703.529,14.374,start at 6.7mins,AD,Passing
ISSI02_2111,Serranidae,Caesioperca,rasor,1,210.047,99378025,LGH010064.MP4,21373,14.2487,1.731,1.5,970.137,27.199,start at 6.7mins,AD,Passing
ISSI02_2111,Labridae,Achoerodus,gouldii,1,792.189,37384002,LGH010064.MP4,22312,14.8747,4.024,19,1890.962,28.132,start at 6.7mins,AD,Passing
ISSI02_2111,Labridae,Notolabrus,tetricus,1,239.608,37384003,LGH020064.MP4,5175,21.0867,3.54,5.102,1684.496,31.711,start at 6.7mins,AD,Attracted
ISSI02_2111,Labridae,Notolabrus,tetricus,1,257.187,37384003,LGH020064.MP4,5175,21.0867,3.828,1.669,1290.133,10.927,start at 6.7mins,AD,Attracted
ISSI02_2111,Monacanthidae,Meuschenia,galii,1,260.81,37465040,LGH020064.MP4,7311,22.5107,5.494,4.052,1462.984,8.446,start at 6.7mins,AD,Passing
ISSI02_2111,Myliobatidae,Myliobatis,tenuicaudatus,1,915.944,37039001,LGH020064.MP4,9775,24.1533,2.151,10.702,1230.879,16.901,start at 6.7mins,AD,Feeding
ISSI02_2111,Carangidae,Seriola,hippos,1,1085.731,37337007,LGH020064.MP4,12963,26.2787,7.639,2.255,2792.032,17.252,start at 6.7mins,AD,Passing
ISSI02_2111,Gerreidae,Parequula,melbournensis,1,150.246,37349001,LGH020064.MP4,17000,28.97,4.014,2.089,1673.96,26.364,start at 6.7mins,AD,Passing
ISSI02_2111,Gerreidae,Parequula,melbournensis,1,176.068,37349001,LGH020064.MP4,17000,28.97,3.122,2.173,1412.457,33.657,start at 6.7mins,AD,Passing
ISSI02_2111,Monacanthidae,Meuschenia,hippocrepis,1,376.008,37465004,LGH020064.MP4,18222,29.7847,3.906,1.519,1640.495,12.722,start at 6.7mins,AD,Passing
ISSI02_2111,Monacanthidae,Acanthaluteres,vittiger,1,202.228,37465002,LGH030064.MP4,5521,38.954,2.411,4.278,2342.282,13.663,start at 6.7mins,AD,Passing
ISSI02_2111,Carangidae,Seriola,lalandi,1,1035.493,37337006,LGH030064.MP4,7983,40.5953,5.476,0.971,2956.067,21.299,start at 6.7mins,AD,Passing
ISSI02_2111,Labridae,Odax,cyanomelas,1,326.086,99378082,LGH030064.MP4,18507,47.6113,4.053,1.034,2152.932,23.149,start at 6.7mins,AD,Passing
ISSI02_2111,Carangidae,Pseudocaranx,sp,1,280.84,37337924,LGH040064.MP4,928,53.5287,15.018,2.905,2969.332,27.744,start at 6.7mins,AD,Passing
ISSI02_2111,Carangidae,Pseudocaranx,sp,1,259.454,37337924,LGH040064.MP4,928,53.5287,13.771,0.465,2677.988,17.257,start at 6.7mins,AD,Passing
ISSI02_2111,Monacanthidae,Meuschenia,freycineti,1,331.411,37465036,LGH040064.MP4,2819,54.7893,1.94,11.658,1132.533,29.798,start at 6.7mins,AD,Passing
ISSI03_2111,Monacanthidae,Acanthaluteres,vittiger,1,139.877,37465002,GH030035.MP4,9849,41.8393,0.943,6.196,844.891,19.965,facing up,AD,Passing
ISSI03_2111,Monacanthidae,Acanthaluteres,vittiger,1,150.907,37465002,GH030035.MP4,9849,41.8393,1.08,0.267,1009.913,5.895,facing up,AD,Passing
ISSI03_2111,Labridae,Ophthalmolepis,lineolatus,1,125.06,37384040,GH040035.MP4,5439,56.536,1.414,2.164,1125.577,17.443,facing up,AD,Passing
ISSI03_2111,Labridae,Ophthalmolepis,lineolatus,1,113.018,37384040,GH040035.MP4,5439,56.536,1.144,0.697,1067.958,2.055,facing up,AD,Passing
ISSI04_2111,Diodontidae,Diodon,nicthemerus,1,177.949,37469001,LGH011774.MP4,26120,17.4133,10.525,2.03,3037.215,16.711,Start at 8.1mins,AD,Passing
ISSI04_2111,Carangidae,Pseudocaranx,sp,1,138.031,37337924,LGH031774.MP4,3553,37.642,2.497,1.213,1143.004,35.258,Start at 8.1mins,AD,Passing
ISSI04_2111,Carangidae,Pseudocaranx,sp,1,122.677,37337924,LGH031774.MP4,3553,37.642,2.988,1.628,1294.59,33.551,Start at 8.1mins,AD,Passing
ISSI04_2111,Mullidae,Upeneichthys,vlamingii,1,176.133,37355029,LGH031774.MP4,23487,50.9313,8.257,2.555,2611.416,27.903,Start at 8.1mins,AD,Passing
ISSI04_2111,Myliobatidae,Myliobatis,tenuicaudatus,1,538.772,37039001,LGH041774.MP4,4431,55.864,3.084,9.457,1519.318,26.904,Start at 8.1mins,AD,Attracted
ISSI04_2111,Myliobatidae,Myliobatis,tenuicaudatus,1,708.607,37039001,LGH041774.MP4,4431,55.864,9.598,8.849,2759.656,27.227,Start at 8.1mins,AD,Attracted
ISSI04_2111,Gerreidae,Parequula,melbournensis,1,73.434,37349001,LGH041774.MP4,16891,64.1707,1.961,0.778,1197,14.237,Start at 8.1mins,AD,Passing
ISSI04_2111,Gerreidae,Parequula,melbournensis,1,86.23,37349001,LGH041774.MP4,16891,64.1707,4.065,2.996,1373.206,35.775,Start at 8.1mins,AD,Passing
SKNO24_2205,Labridae,Pictilabrus,laticlavius,1,168.871,37384020,LGOPR0127.MP4,16101,10.734,1.147,13.976,967.049,31.665,NA,AD,Attracted
SKNO24_2205,Labridae,Notolabrus,tetricus,1,276.319,37384003,LGOPR0127.MP4,21916,14.6107,1.549,5.62,1209.505,13.532,NA,AD,Passing
SKNO24_2205,Serranidae,Caesioperca,rasor,1,166.54,99378025,LGP010127.MP4,10405,24.6167,1.979,1.09,1642.752,11.141,NA,AD,Attracted
SKNO24_2205,Serranidae,Caesioperca,rasor,1,205.685,99378025,LGP010127.MP4,16454,28.6493,5.834,1.889,1548.329,35.373,NA,AD,Passing
SKNO24_2205,Dasyatidae,Bathytoshia,brevicaudata,1,563.052,37035001,LGP020127.MP4,20334,48.916,1.539,0.268,1092.884,18.065,NA,AD,Passing
SKNO24_2205,Heterodontidae,Heterodontus,portusjacksoni,1,523.866,37007001,LGP030127.MP4,9492,59.368,1.703,5.771,1203.152,23.445,NA,AD,Passing
SKNO25_2205,Scorpididae,Tilodon,sexfasciatus,1,261.177,37361003,lGOPR1802.MP4,15479,10.3193,3.424,3.028,1662.733,31.763,start 2.5mins,AD,Passing
SKNO25_2205,Labridae,Pictilabrus,laticlavius,1,230.177,37384020,lGOPR1802.MP4,16531,11.0207,3.097,8.623,1595.467,35.729,start 2.5mins,AD,Passing
SKNO25_2205,Berycidae,Centroberyx,gerrardi,1,330.486,37258004,lGP011802.MP4,9161,23.7873,1.986,2.688,1285.973,22.989,start 2.5mins,AD,Passing
SKNO25_2205,Serranidae,Caesioperca,rasor,1,152.415,99378025,lGP011802.MP4,24353,33.9153,3.141,4.413,2041.989,14.441,start 2.5mins,AD,Passing
SKNO25_2205,Serranidae,Caesioperca,rasor,1,182.576,99378025,lGP011802.MP4,24353,33.9153,9.348,1.6,2003.993,23.024,start 2.5mins,AD,Passing
SKNO25_2205,Serranidae,Caesioperca,rasor,1,131.665,99378025,lGP011802.MP4,24353,33.9153,5.695,4.61,2108.325,26.675,start 2.5mins,AD,Passing
SKNO25_2205,Serranidae,Caesioperca,rasor,1,144.157,99378025,lGP011802.MP4,24353,33.9153,3.039,5.125,1848.27,20.037,start 2.5mins,AD,Passing
SKNO25_2205,Serranidae,Caesioperca,rasor,1,140.817,99378025,lGP011802.MP4,24353,33.9153,4.634,2.107,2358.859,12.772,start 2.5mins,AD,Passing
SKNO25_2205,Monacanthidae,Meuschenia,hippocrepis,1,398.83,37465004,lGP021802.MP4,7363,40.2687,4.608,2.391,1737.665,22.741,start 2.5mins,AD,Passing
SKNO25_2205,Monacanthidae,Meuschenia,hippocrepis,1,433.044,37465004,lGP021802.MP4,7367,40.2713,2.149,0.673,1171.183,4.757,start 2.5mins,AD,Passing
SKNO25_2205,Triakidae,Galeorhinus,galeus,1,1263.523,37017008,lGP021802.MP4,12053,43.3953,5.227,20.768,1554.985,13.253,start 2.5mins,AD,Passing
SKNO25_2205,Monacanthidae,Meuschenia,flavolineata,1,277.682,37465035,lGP021802.MP4,18959,47.9993,2.367,2.473,2297.592,6.955,start 2.5mins,AD,Passing
SKNO25_2205,Monacanthidae,Meuschenia,flavolineata,1,227.678,37465035,lGP021802.MP4,18959,47.9993,2.583,3.106,1881.373,31.089,start 2.5mins,AD,Passing
SKNO25_2205,Labridae,Achoerodus,gouldii,1,461.718,37384002,lGP021802.MP4,21725,49.8433,3.466,4.677,1656.743,15.812,start 2.5mins,AD,Passing
SKNO25_2205,Monacanthidae,Meuschenia,galii,1,304.053,37465040,lGP021802.MP4,23407,50.9647,3.162,9.062,1751.922,20.157,start 2.5mins,AD,Passing
SKNO25_2205,Labridae,Notolabrus,tetricus,1,277.864,37384003,lGP031802.MP4,1421,53.9873,0.528,1.658,520.789,19.866,start 2.5mins,AD,Passing
SKNO25_2205,Carangidae,Pseudocaranx,sp,1,339.599,37337924,lGP031802.MP4,9047,59.0713,2.308,12.962,1890.695,7.794,start 2.5mins,AD,Passing
SKNO27_2205,Labridae,Pictilabrus,laticlavius,1,211.277,37384020,LGH010050.MP4,10587,7.058,2.262,6.546,1051.003,24.763,Start at 3 mins,AD,Passing
SKNO27_2205,Monacanthidae,Meuschenia,galii,1,299.575,37465040,LGH010050.MP4,11183,7.4553,2.306,6.553,1627.005,14.504,Start at 3 mins,AD,Passing
SKNO27_2205,Labridae,Achoerodus,gouldii,1,740.732,37384002,LGH010050.MP4,12237,8.158,6.13,12.533,1555.415,20.868,Start at 3 mins,AD,Passing
SKNO27_2205,Berycidae,Centroberyx,gerrardi,1,326.721,37258004,LGH020050.MP4,18,17.6487,2.362,7.778,947.937,21.511,Start at 3 mins,AD,Passing
SKNO27_2205,Berycidae,Centroberyx,gerrardi,1,163.226,37258004,LGH020050.MP4,18,17.6487,2.083,8.648,858.175,10.504,Start at 3 mins,AD,Passing
SKNO27_2205,Serranidae,Othos,dentex,1,575.244,37311005,LGH020050.MP4,236,17.794,1.907,4.481,1127.335,13.195,Start at 3 mins,AD,Attracted
SKNO27_2205,Labridae,Notolabrus,tetricus,1,291.278,37384003,LGH030050.MP4,10473,42.2553,2.923,4.866,1063.629,16.773,Start at 3 mins,AD,Passing
SKNO27_2205,Serranidae,Caesioperca,rasor,1,204.334,99378025,LGH030050.MP4,14285,44.7967,1.56,1.25,1069.409,14.492,Start at 3 mins,AD,Attracted
SKNO27_2205,Serranidae,Caesioperca,rasor,1,210.552,99378025,LGH030050.MP4,14285,44.7967,4.323,15.435,1783.012,27.167,Start at 3 mins,AD,Attracted
SKNO27_2205,Serranidae,Caesioperca,rasor,1,201.568,99378025,LGH030050.MP4,14285,44.7967,4.638,9.056,1909.881,23.37,Start at 3 mins,AD,Attracted
SKNO27_2205,Monacanthidae,Meuschenia,hippocrepis,1,319.699,37465004,LGH030050.MP4,19892,48.5347,1.5,7.594,1353.725,2.327,Start at 3 mins,AD,Passing
SKNO27_2205,Cheilodactylidae,Nemadactylus,valenciennesi,1,627.49,37377004,LGH030050.MP4,22170,50.0533,7.251,11.135,2335.169,21.242,Start at 3 mins,AD,Attracted
SKNO29_2205,Scorpididae,Scorpis,aequipinnis,1,304.065,37361004,LGH012245.MP4,26271,17.514,4.312,5.589,1929.037,30.601,Start at 3.8mins,AD,Passing
SKNO29_2205,Cheilodactylidae,Nemadactylus,valenciennesi,1,780.29,37377004,LGH022245.MP4,5175,21.0867,5.685,46.885,1732.238,28.362,Start at 3.8mins,AD,Passing
SKNO29_2205,Serranidae,Caesioperca,rasor,1,190.281,99378025,LGH022245.MP4,9804,24.1727,1.306,3.501,1121.876,21.629,Start at 3.8mins,AD,Attracted
SKNO29_2205,Serranidae,Caesioperca,rasor,1,160.372,99378025,LGH022245.MP4,9804,24.1727,1.969,1.994,1179.12,8.598,Start at 3.8mins,AD,Attracted
SKNO29_2205,Serranidae,Caesioperca,rasor,1,189.689,99378025,LGH022245.MP4,9804,24.1727,1.727,0.75,966.932,16.094,Start at 3.8mins,AD,Attracted
SKNO29_2205,Serranidae,Caesioperca,rasor,1,177.511,99378025,LGH022245.MP4,9804,24.1727,4.377,1.024,1640.503,27.583,Start at 3.8mins,AD,Attracted
SKNO29_2205,Serranidae,Caesioperca,rasor,1,171.674,99378025,LGH022245.MP4,9804,24.1727,2.074,1.685,1513.985,31.251,Start at 3.8mins,AD,Attracted
SKNO29_2205,Cheilodactylidae,Cheilodactylus,nigripes,1,358.451,37377001,LGH022245.MP4,12178,25.7553,4.97,3.216,1711.816,27.225,Start at 3.8mins,AD,Passing
SKNO29_2205,Labridae,Notolabrus,tetricus,1,342.657,37384003,LGH032245.MP4,8800,41.14,1.279,1.319,920.004,20.476,Start at 3.8mins,AD,Passing
SKNO29_2205,Monacanthidae,Meuschenia,hippocrepis,1,340.368,37465004,LGH032245.MP4,11256,42.7773,5.281,1.76,1564.936,15.78,Start at 3.8mins,AD,Passing
SKNO29_2205,Monacanthidae,Meuschenia,hippocrepis,1,319.076,37465004,LGH032245.MP4,11256,42.7773,3.863,0.406,1467.955,14.949,Start at 3.8mins,AD,Passing
SKNO29_2205,Monacanthidae,Meuschenia,hippocrepis,1,349.547,37465004,LGH032245.MP4,11256,42.7773,3.679,0.385,1900.477,25.055,Start at 3.8mins,AD,Passing
SKNO29_2205,Carangidae,Seriola,lalandi,1,866.785,37337006,LGH032245.MP4,18546,47.6373,18.02,6.926,3198.967,33.383,Start at 3.8mins,AD,Attracted
SKNO29_2205,Berycidae,Centroberyx,gerrardi,1,478.633,37258004,LGH042245.MP4,13428,61.862,1.231,9.664,798.048,23.198,Start at 3.8mins,AD,Passing
SKNO29_2205,Berycidae,Centroberyx,gerrardi,1,331.811,37258004,LGH042245.MP4,13428,61.862,1.35,4.241,1251.66,21.772,Start at 3.8mins,AD,Passing
SKNO29_2205,Scorpididae,Scorpis,lineolata,1,306.481,37361009,LGH042245.MP4,14209,62.3827,1.233,8.846,1055.865,25.723,Start at 3.8mins,AD,Attracted
SKNO31_2205,Labridae,Pictilabrus,laticlavius,1,206.944,37384020,LGH011791.MP4,20889,13.926,0.915,4.172,882.803,20.49,Start at 3 mins,AD,Passing
SKNO31_2205,Labridae,Notolabrus,tetricus,1,272.07,37384003,LGH021791.MP4,7117,22.3813,4.626,4.813,2146.652,13.841,Start at 3 mins,AD,Passing
SKNO31_2205,Cheilodactylidae,Nemadactylus,valenciennesi,1,539.297,37377004,LGH021791.MP4,12780,26.1567,13.335,1.431,2595.138,3.46,Start at 3 mins,AD,Passing
SKNO31_2205,Cheilodactylidae,Nemadactylus,valenciennesi,1,930.243,37377004,LGH021791.MP4,12780,26.1567,7.336,41.51,1558.698,29.127,Start at 3 mins,AD,Passing
SKNO31_2205,Berycidae,Centroberyx,gerrardi,1,250.229,37258004,LGH021791.MP4,12791,26.164,2.395,1.931,1022.766,33.556,Start at 3 mins,AD,Passing
SKNO31_2205,Berycidae,Centroberyx,gerrardi,1,204.885,37258004,LGH021791.MP4,12791,26.164,2.022,4.49,1001.947,18.916,Start at 3 mins,AD,Passing
SKNO31_2205,Serranidae,Caesioperca,rasor,1,281.951,99378025,LGH021791.MP4,17874,29.5527,1.701,33.551,1138.429,34.946,Start at 3 mins,AD,Passing
SKNO31_2205,Serranidae,Caesioperca,rasor,1,190.249,99378025,LGH021791.MP4,17874,29.5527,4.517,3.475,1620.435,26.304,Start at 3 mins,AD,Passing
SKNO31_2205,Triakidae,Galeorhinus,galeus,1,1242.067,37017008,LGH031791.MP4,5464,38.916,16.706,3.112,2669.902,19.056,Start at 3 mins,AD,Passing
SKNO31_2205,Monacanthidae,Meuschenia,hippocrepis,1,421.01,37465004,LGH031791.MP4,15838,45.832,6.138,2.1,1617.696,26.728,Start at 3 mins,AD,Passing
SKNO31_2205,Monacanthidae,Meuschenia,hippocrepis,1,395.029,37465004,LGH031791.MP4,15838,45.832,1.772,4.516,851.014,7.88,Start at 3 mins,AD,Passing
SKNO32_2205,Labridae,Achoerodus,gouldii,1,379.545,37384002,LGOPR1804.MP4,5942,3.9613,7.535,8.703,2129.851,30.546,start at 3 mins,AD,Passing
SKNO32_2205,Scorpididae,Scorpis,aequipinnis,1,286.877,37361004,LGOPR1804.MP4,8250,5.5,4.843,0.781,1657.596,21.831,start at 3 mins,AD,Passing
SKNO32_2205,Monacanthidae,Meuschenia,flavolineata,1,295.257,37465035,LGOPR1804.MP4,10840,7.2267,10.114,2.436,2534.499,21.841,start at 3 mins,AD,Passing
SKNO32_2205,Labridae,Notolabrus,tetricus,1,298.951,37384003,LGOPR1804.MP4,11491,7.6607,2.976,2.005,1828.678,7.432,start at 3 mins,AD,Passing
SKNO32_2205,Labridae,Notolabrus,tetricus,1,159.649,37384003,LGOPR1804.MP4,11491,7.6607,2.596,4.752,1399.166,13.025,start at 3 mins,AD,Passing
