campaignid,sample,level_1,level_5,level_2,level_3,level_4,level_6,level_7,level_8,family,genus,species,count
2020-10_south-west_stereo-BRUVs,FH94,Physical,2,Relief,Low / moderate,Moderate (1-3m),NA,NA,NA,NA,NA,NA,7
2020-10_south-west_stereo-BRUVs,FH94,Physical,3,Relief,High,High (>3m),NA,NA,NA,NA,NA,NA,8
2020-10_south-west_stereo-BRUVs,FH95,Physical,1,Relief,Low / moderate,Low (<1m),NA,NA,NA,NA,NA,NA,2
2020-10_south-west_stereo-BRUVs,FH95,Physical,2,Relief,Low / moderate,Moderate (1-3m),NA,NA,NA,NA,NA,NA,14
2020-10_south-west_stereo-BRUVs,FH95,Physical,3,Relief,High,High (>3m),NA,NA,NA,NA,NA,NA,9
2020-10_south-west_stereo-BRUVs,FH96,Physical,1,Relief,Low / moderate,Low (<1m),NA,NA,NA,NA,NA,NA,2
2020-10_south-west_stereo-BRUVs,FH96,Physical,2,Relief,Low / moderate,Moderate (1-3m),NA,NA,NA,NA,NA,NA,10
2020-10_south-west_stereo-BRUVs,FH96,Physical,3,Relief,High,High (>3m),NA,NA,NA,NA,NA,NA,12
2020-10_south-west_stereo-BRUVs,FH99,Physical,2,Relief,Low / moderate,Moderate (1-3m),NA,NA,NA,NA,NA,NA,23
2020-10_south-west_stereo-BRUVs,FH99,Physical,3,Relief,High,High (>3m),NA,NA,NA,NA,NA,NA,2
2020-10_south-west_stereo-BRUVs,FHA,Physical,1,Relief,Low / moderate,Low (<1m),NA,NA,NA,NA,NA,NA,16
2020-10_south-west_stereo-BRUVs,FHA,Physical,2,Relief,Low / moderate,Moderate (1-3m),NA,NA,NA,NA,NA,NA,9
2020-10_south-west_stereo-BRUVs,FHB,Physical,1,Relief,Low / moderate,Low (<1m),NA,NA,NA,NA,NA,NA,7
2020-10_south-west_stereo-BRUVs,FHB,Physical,2,Relief,Low / moderate,Moderate (1-3m),NA,NA,NA,NA,NA,NA,16
2020-10_south-west_stereo-BRUVs,FHB,Physical,3,Relief,High,High (>3m),NA,NA,NA,NA,NA,NA,6
2020-10_south-west_stereo-BRUVs,FHC,Physical,3,Relief,High,High (>3m),NA,NA,NA,NA,NA,NA,27
2020-10_south-west_stereo-BRUVs,FHC01,Physical,2,Relief,Low / moderate,Moderate (1-3m),NA,NA,NA,NA,NA,NA,9
2020-10_south-west_stereo-BRUVs,FHC01,Physical,3,Relief,High,High (>3m),NA,NA,NA,NA,NA,NA,13
2020-10_south-west_stereo-BRUVs,FHC02,Physical,2,Relief,Low / moderate,Moderate (1-3m),NA,NA,NA,NA,NA,NA,11
2020-10_south-west_stereo-BRUVs,FHC02,Physical,3,Relief,High,High (>3m),NA,NA,NA,NA,NA,NA,16
2020-10_south-west_stereo-BRUVs,FHC03,Physical,3,Relief,High,High (>3m),NA,NA,NA,NA,NA,NA,20
2020-10_south-west_stereo-BRUVs,FHD,Physical,0,Relief,Flat,NA,NA,NA,NA,NA,NA,NA,11
2020-10_south-west_stereo-BRUVs,FHD,Physical,1,Relief,Low / moderate,Low (<1m),NA,NA,NA,NA,NA,NA,8
2020-10_south-west_stereo-BRUVs,FHD,Physical,2,Relief,Low / moderate,Moderate (1-3m),NA,NA,NA,NA,NA,NA,1
2020-10_south-west_stereo-BRUVs,FHE,Physical,0,Relief,Flat,NA,NA,NA,NA,NA,NA,NA,25
2020-10_south-west_stereo-BRUVs,IO1,Physical,0,Relief,Flat,NA,NA,NA,NA,NA,NA,NA,6
2020-10_south-west_stereo-BRUVs,IO1,Physical,1,Relief,Low / moderate,Low (<1m),NA,NA,NA,NA,NA,NA,8
2020-10_south-west_stereo-BRUVs,IO1,Physical,2,Relief,Low / moderate,Moderate (1-3m),NA,NA,NA,NA,NA,NA,6
2020-10_south-west_stereo-BRUVs,IO1,Physical,3,Relief,High,High (>3m),NA,NA,NA,NA,NA,NA,3
2020-10_south-west_stereo-BRUVs,IO1,Physical,4,Relief,High,Wall,NA,NA,NA,NA,NA,NA,2
2020-10_south-west_stereo-BRUVs,IO100,Physical,1,Relief,Low / moderate,Low (<1m),NA,NA,NA,NA,NA,NA,2
2020-10_south-west_stereo-BRUVs,IO100,Physical,2,Relief,Low / moderate,Moderate (1-3m),NA,NA,NA,NA,NA,NA,16
2020-10_south-west_stereo-BRUVs,IO100,Physical,3,Relief,High,High (>3m),NA,NA,NA,NA,NA,NA,10
2020-10_south-west_stereo-BRUVs,IO101,Physical,2,Relief,Low / moderate,Moderate (1-3m),NA,NA,NA,NA,NA,NA,21
2020-10_south-west_stereo-BRUVs,IO101,Physical,3,Relief,High,High (>3m),NA,NA,NA,NA,NA,NA,4
2020-10_south-west_stereo-BRUVs,IO102,Physical,2,Relief,Low / moderate,Moderate (1-3m),NA,NA,NA,NA,NA,NA,2
2020-10_south-west_stereo-BRUVs,IO102,Physical,3,Relief,High,High (>3m),NA,NA,NA,NA,NA,NA,26
2020-10_south-west_stereo-BRUVs,IO105,Physical,0,Relief,Flat,NA,NA,NA,NA,NA,NA,NA,7
2020-10_south-west_stereo-BRUVs,IO105,Physical,1,Relief,Low / moderate,Low (<1m),NA,NA,NA,NA,NA,NA,14
2020-10_south-west_stereo-BRUVs,IO105,Physical,2,Relief,Low / moderate,Moderate (1-3m),NA,NA,NA,NA,NA,NA,2
2020-10_south-west_stereo-BRUVs,IO107,Physical,0,Relief,Flat,NA,NA,NA,NA,NA,NA,NA,11
2020-10_south-west_stereo-BRUVs,IO107,Physical,1,Relief,Low / moderate,Low (<1m),NA,NA,NA,NA,NA,NA,10
2020-10_south-west_stereo-BRUVs,IO107,Physical,3,Relief,High,High (>3m),NA,NA,NA,NA,NA,NA,1
2020-10_south-west_stereo-BRUVs,IO108,Physical,0,Relief,Flat,NA,NA,NA,NA,NA,NA,NA,14
2020-10_south-west_stereo-BRUVs,IO108,Physical,1,Relief,Low / moderate,Low (<1m),NA,NA,NA,NA,NA,NA,6
2020-10_south-west_stereo-BRUVs,IO109,Physical,0,Relief,Flat,NA,NA,NA,NA,NA,NA,NA,16
2020-10_south-west_stereo-BRUVs,IO109,Physical,1,Relief,Low / moderate,Low (<1m),NA,NA,NA,NA,NA,NA,3
2020-10_south-west_stereo-BRUVs,IO109,Physical,2,Relief,Low / moderate,Moderate (1-3m),NA,NA,NA,NA,NA,NA,1
2020-10_south-west_stereo-BRUVs,IO110,Physical,0,Relief,Flat,NA,NA,NA,NA,NA,NA,NA,18
2020-10_south-west_stereo-BRUVs,IO110,Physical,1,Relief,Low / moderate,Low (<1m),NA,NA,NA,NA,NA,NA,5
2020-10_south-west_stereo-BRUVs,IO110,Physical,3,Relief,High,High (>3m),NA,NA,NA,NA,NA,NA,1
2020-10_south-west_stereo-BRUVs,IO113,Physical,0,Relief,Flat,NA,NA,NA,NA,NA,NA,NA,20
2020-10_south-west_stereo-BRUVs,IO115,Physical,0,Relief,Flat,NA,NA,NA,NA,NA,NA,NA,17
2020-10_south-west_stereo-BRUVs,IO115,Physical,1,Relief,Low / moderate,Low (<1m),NA,NA,NA,NA,NA,NA,5
2020-10_south-west_stereo-BRUVs,IO115,Physical,3,Relief,High,High (>3m),NA,NA,NA,NA,NA,NA,1
2020-10_south-west_stereo-BRUVs,IO117,Physical,0,Relief,Flat,NA,NA,NA,NA,NA,NA,NA,20
2020-10_south-west_stereo-BRUVs,IO119,Physical,2,Relief,Low / moderate,Moderate (1-3m),NA,NA,NA,NA,NA,NA,20
2020-10_south-west_stereo-BRUVs,IO119,Physical,3,Relief,High,High (>3m),NA,NA,NA,NA,NA,NA,5
2020-10_south-west_stereo-BRUVs,IO122,Physical,2,Relief,Low / moderate,Moderate (1-3m),NA,NA,NA,NA,NA,NA,13
2020-10_south-west_stereo-BRUVs,IO122,Physical,3,Relief,High,High (>3m),NA,NA,NA,NA,NA,NA,12
2020-10_south-west_stereo-BRUVs,IO123,Physical,2,Relief,Low / moderate,Moderate (1-3m),NA,NA,NA,NA,NA,NA,16
2020-10_south-west_stereo-BRUVs,IO123,Physical,3,Relief,High,High (>3m),NA,NA,NA,NA,NA,NA,12
2020-10_south-west_stereo-BRUVs,IO125,Physical,2,Relief,Low / moderate,Moderate (1-3m),NA,NA,NA,NA,NA,NA,14
2020-10_south-west_stereo-BRUVs,IO125,Physical,3,Relief,High,High (>3m),NA,NA,NA,NA,NA,NA,11
2020-10_south-west_stereo-BRUVs,IO126,Physical,2,Relief,Low / moderate,Moderate (1-3m),NA,NA,NA,NA,NA,NA,13
2020-10_south-west_stereo-BRUVs,IO126,Physical,3,Relief,High,High (>3m),NA,NA,NA,NA,NA,NA,13
2020-10_south-west_stereo-BRUVs,IO130,Physical,2,Relief,Low / moderate,Moderate (1-3m),NA,NA,NA,NA,NA,NA,3
2020-10_south-west_stereo-BRUVs,IO130,Physical,3,Relief,High,High (>3m),NA,NA,NA,NA,NA,NA,7
2020-10_south-west_stereo-BRUVs,IO132,Physical,2,Relief,Low / moderate,Moderate (1-3m),NA,NA,NA,NA,NA,NA,11
2020-10_south-west_stereo-BRUVs,IO132,Physical,3,Relief,High,High (>3m),NA,NA,NA,NA,NA,NA,9
2020-10_south-west_stereo-BRUVs,IO133,Physical,2,Relief,Low / moderate,Moderate (1-3m),NA,NA,NA,NA,NA,NA,2
2020-10_south-west_stereo-BRUVs,IO133,Physical,3,Relief,High,High (>3m),NA,NA,NA,NA,NA,NA,24
2020-10_south-west_stereo-BRUVs,IO134,Physical,1,Relief,Low / moderate,Low (<1m),NA,NA,NA,NA,NA,NA,1
2020-10_south-west_stereo-BRUVs,IO134,Physical,2,Relief,Low / moderate,Moderate (1-3m),NA,NA,NA,NA,NA,NA,8
2020-10_south-west_stereo-BRUVs,IO134,Physical,3,Relief,High,High (>3m),NA,NA,NA,NA,NA,NA,16
2020-10_south-west_stereo-BRUVs,IO145,Physical,2,Relief,Low / moderate,Moderate (1-3m),NA,NA,NA,NA,NA,NA,11
2020-10_south-west_stereo-BRUVs,IO145,Physical,3,Relief,High,High (>3m),NA,NA,NA,NA,NA,NA,13
2020-10_south-west_stereo-BRUVs,IO146,Physical,1,Relief,Low / moderate,Low (<1m),NA,NA,NA,NA,NA,NA,5
2020-10_south-west_stereo-BRUVs,IO146,Physical,2,Relief,Low / moderate,Moderate (1-3m),NA,NA,NA,NA,NA,NA,13
2020-10_south-west_stereo-BRUVs,IO146,Physical,3,Relief,High,High (>3m),NA,NA,NA,NA,NA,NA,9
2020-10_south-west_stereo-BRUVs,IO147,Physical,2,Relief,Low / moderate,Moderate (1-3m),NA,NA,NA,NA,NA,NA,11
2020-10_south-west_stereo-BRUVs,IO147,Physical,3,Relief,High,High (>3m),NA,NA,NA,NA,NA,NA,15
2020-10_south-west_stereo-BRUVs,IO148,Physical,0,Relief,Flat,NA,NA,NA,NA,NA,NA,NA,7
2020-10_south-west_stereo-BRUVs,IO148,Physical,1,Relief,Low / moderate,Low (<1m),NA,NA,NA,NA,NA,NA,17
2020-10_south-west_stereo-BRUVs,IO148,Physical,3,Relief,High,High (>3m),NA,NA,NA,NA,NA,NA,1
2020-10_south-west_stereo-BRUVs,IO15,Physical,2,Relief,Low / moderate,Moderate (1-3m),NA,NA,NA,NA,NA,NA,4
2020-10_south-west_stereo-BRUVs,IO15,Physical,3,Relief,High,High (>3m),NA,NA,NA,NA,NA,NA,20
2020-10_south-west_stereo-BRUVs,IO152,Physical,1,Relief,Low / moderate,Low (<1m),NA,NA,NA,NA,NA,NA,4
2020-10_south-west_stereo-BRUVs,IO152,Physical,2,Relief,Low / moderate,Moderate (1-3m),NA,NA,NA,NA,NA,NA,14
2020-10_south-west_stereo-BRUVs,IO152,Physical,3,Relief,High,High (>3m),NA,NA,NA,NA,NA,NA,6
2020-10_south-west_stereo-BRUVs,IO153,Physical,1,Relief,Low / moderate,Low (<1m),NA,NA,NA,NA,NA,NA,2
2020-10_south-west_stereo-BRUVs,IO153,Physical,2,Relief,Low / moderate,Moderate (1-3m),NA,NA,NA,NA,NA,NA,22
2020-10_south-west_stereo-BRUVs,IO153,Physical,3,Relief,High,High (>3m),NA,NA,NA,NA,NA,NA,3
2020-10_south-west_stereo-BRUVs,IO155,Physical,1,Relief,Low / moderate,Low (<1m),NA,NA,NA,NA,NA,NA,1
2020-10_south-west_stereo-BRUVs,IO155,Physical,2,Relief,Low / moderate,Moderate (1-3m),NA,NA,NA,NA,NA,NA,11
2020-10_south-west_stereo-BRUVs,IO155,Physical,3,Relief,High,High (>3m),NA,NA,NA,NA,NA,NA,12
2020-10_south-west_stereo-BRUVs,IO157,Physical,2,Relief,Low / moderate,Moderate (1-3m),NA,NA,NA,NA,NA,NA,17
2020-10_south-west_stereo-BRUVs,IO157,Physical,3,Relief,High,High (>3m),NA,NA,NA,NA,NA,NA,8
2020-10_south-west_stereo-BRUVs,IO158,Physical,1,Relief,Low / moderate,Low (<1m),NA,NA,NA,NA,NA,NA,8
2020-10_south-west_stereo-BRUVs,IO158,Physical,2,Relief,Low / moderate,Moderate (1-3m),NA,NA,NA,NA,NA,NA,1
2020-10_south-west_stereo-BRUVs,IO158,Physical,3,Relief,High,High (>3m),NA,NA,NA,NA,NA,NA,1
2020-10_south-west_stereo-BRUVs,IO16,Physical,0,Relief,Flat,NA,NA,NA,NA,NA,NA,NA,6
2020-10_south-west_stereo-BRUVs,IO16,Physical,1,Relief,Low / moderate,Low (<1m),NA,NA,NA,NA,NA,NA,3
2020-10_south-west_stereo-BRUVs,IO16,Physical,2,Relief,Low / moderate,Moderate (1-3m),NA,NA,NA,NA,NA,NA,10
2020-10_south-west_stereo-BRUVs,IO16,Physical,3,Relief,High,High (>3m),NA,NA,NA,NA,NA,NA,10
2020-10_south-west_stereo-BRUVs,IO164,Physical,1,Relief,Low / moderate,Low (<1m),NA,NA,NA,NA,NA,NA,3
2020-10_south-west_stereo-BRUVs,IO164,Physical,2,Relief,Low / moderate,Moderate (1-3m),NA,NA,NA,NA,NA,NA,15
2020-10_south-west_stereo-BRUVs,IO164,Physical,3,Relief,High,High (>3m),NA,NA,NA,NA,NA,NA,9
2020-10_south-west_stereo-BRUVs,IO165,Physical,2,Relief,Low / moderate,Moderate (1-3m),NA,NA,NA,NA,NA,NA,14
2020-10_south-west_stereo-BRUVs,IO165,Physical,3,Relief,High,High (>3m),NA,NA,NA,NA,NA,NA,7
2020-10_south-west_stereo-BRUVs,IO17,Physical,1,Relief,Low / moderate,Low (<1m),NA,NA,NA,NA,NA,NA,3
2020-10_south-west_stereo-BRUVs,IO17,Physical,2,Relief,Low / moderate,Moderate (1-3m),NA,NA,NA,NA,NA,NA,15
2020-10_south-west_stereo-BRUVs,IO17,Physical,3,Relief,High,High (>3m),NA,NA,NA,NA,NA,NA,3
2020-10_south-west_stereo-BRUVs,IO180,Physical,0,Relief,Flat,NA,NA,NA,NA,NA,NA,NA,25
2020-10_south-west_stereo-BRUVs,IO184,Physical,1,Relief,Low / moderate,Low (<1m),NA,NA,NA,NA,NA,NA,2
2020-10_south-west_stereo-BRUVs,IO184,Physical,2,Relief,Low / moderate,Moderate (1-3m),NA,NA,NA,NA,NA,NA,18
2020-10_south-west_stereo-BRUVs,IO184,Physical,3,Relief,High,High (>3m),NA,NA,NA,NA,NA,NA,5
2020-10_south-west_stereo-BRUVs,IO189,Physical,0,Relief,Flat,NA,NA,NA,NA,NA,NA,NA,16
2020-10_south-west_stereo-BRUVs,IO189,Physical,1,Relief,Low / moderate,Low (<1m),NA,NA,NA,NA,NA,NA,2
2020-10_south-west_stereo-BRUVs,IO189,Physical,2,Relief,Low / moderate,Moderate (1-3m),NA,NA,NA,NA,NA,NA,2
2020-10_south-west_stereo-BRUVs,IO189,Physical,3,Relief,High,High (>3m),NA,NA,NA,NA,NA,NA,1
2020-10_south-west_stereo-BRUVs,IO191,Physical,0,Relief,Flat,NA,NA,NA,NA,NA,NA,NA,10
2020-10_south-west_stereo-BRUVs,IO191,Physical,1,Relief,Low / moderate,Low (<1m),NA,NA,NA,NA,NA,NA,11
2020-10_south-west_stereo-BRUVs,IO191,Physical,2,Relief,Low / moderate,Moderate (1-3m),NA,NA,NA,NA,NA,NA,2
2020-10_south-west_stereo-BRUVs,IO192,Physical,0,Relief,Flat,NA,NA,NA,NA,NA,NA,NA,19
2020-10_south-west_stereo-BRUVs,IO192,Physical,1,Relief,Low / moderate,Low (<1m),NA,NA,NA,NA,NA,NA,1
2020-10_south-west_stereo-BRUVs,IO192,Physical,2,Relief,Low / moderate,Moderate (1-3m),NA,NA,NA,NA,NA,NA,2
2020-10_south-west_stereo-BRUVs,IO194,Physical,0,Relief,Flat,NA,NA,NA,NA,NA,NA,NA,13
2020-10_south-west_stereo-BRUVs,IO194,Physical,1,Relief,Low / moderate,Low (<1m),NA,NA,NA,NA,NA,NA,9
2020-10_south-west_stereo-BRUVs,IO195,Physical,1,Relief,Low / moderate,Low (<1m),NA,NA,NA,NA,NA,NA,3
2020-10_south-west_stereo-BRUVs,IO195,Physical,2,Relief,Low / moderate,Moderate (1-3m),NA,NA,NA,NA,NA,NA,12
2020-10_south-west_stereo-BRUVs,IO195,Physical,3,Relief,High,High (>3m),NA,NA,NA,NA,NA,NA,12
2020-10_south-west_stereo-BRUVs,IO199,Physical,2,Relief,Low / moderate,Moderate (1-3m),NA,NA,NA,NA,NA,NA,8
2020-10_south-west_stereo-BRUVs,IO199,Physical,3,Relief,High,High (>3m),NA,NA,NA,NA,NA,NA,12
2020-10_south-west_stereo-BRUVs,IO201,Physical,1,Relief,Low / moderate,Low (<1m),NA,NA,NA,NA,NA,NA,4
2020-10_south-west_stereo-BRUVs,IO201,Physical,2,Relief,Low / moderate,Moderate (1-3m),NA,NA,NA,NA,NA,NA,14
2020-10_south-west_stereo-BRUVs,IO201,Physical,3,Relief,High,High (>3m),NA,NA,NA,NA,NA,NA,3
2020-10_south-west_stereo-BRUVs,IO204,Physical,0,Relief,Flat,NA,NA,NA,NA,NA,NA,NA,3
2020-10_south-west_stereo-BRUVs,IO204,Physical,1,Relief,Low / moderate,Low (<1m),NA,NA,NA,NA,NA,NA,7
2020-10_south-west_stereo-BRUVs,IO204,Physical,2,Relief,Low / moderate,Moderate (1-3m),NA,NA,NA,NA,NA,NA,11
2020-10_south-west_stereo-BRUVs,IO204,Physical,3,Relief,High,High (>3m),NA,NA,NA,NA,NA,NA,4
2020-10_south-west_stereo-BRUVs,IO206,Physical,1,Relief,Low / moderate,Low (<1m),NA,NA,NA,NA,NA,NA,20
2020-10_south-west_stereo-BRUVs,IO206,Physical,2,Relief,Low / moderate,Moderate (1-3m),NA,NA,NA,NA,NA,NA,6
2020-10_south-west_stereo-BRUVs,IO206,Physical,3,Relief,High,High (>3m),NA,NA,NA,NA,NA,NA,1
2020-10_south-west_stereo-BRUVs,IO207,Physical,1,Relief,Low / moderate,Low (<1m),NA,NA,NA,NA,NA,NA,11
2020-10_south-west_stereo-BRUVs,IO207,Physical,2,Relief,Low / moderate,Moderate (1-3m),NA,NA,NA,NA,NA,NA,7
2020-10_south-west_stereo-BRUVs,IO207,Physical,3,Relief,High,High (>3m),NA,NA,NA,NA,NA,NA,4
2020-10_south-west_stereo-BRUVs,IO210,Physical,1,Relief,Low / moderate,Low (<1m),NA,NA,NA,NA,NA,NA,1
2020-10_south-west_stereo-BRUVs,IO210,Physical,2,Relief,Low / moderate,Moderate (1-3m),NA,NA,NA,NA,NA,NA,15
2020-10_south-west_stereo-BRUVs,IO210,Physical,3,Relief,High,High (>3m),NA,NA,NA,NA,NA,NA,8
2020-10_south-west_stereo-BRUVs,IO211,Physical,2,Relief,Low / moderate,Moderate (1-3m),NA,NA,NA,NA,NA,NA,3
2020-10_south-west_stereo-BRUVs,IO211,Physical,3,Relief,High,High (>3m),NA,NA,NA,NA,NA,NA,24
2020-10_south-west_stereo-BRUVs,IO215,Physical,0,Relief,Flat,NA,NA,NA,NA,NA,NA,NA,25
2020-10_south-west_stereo-BRUVs,IO216,Physical,1,Relief,Low / moderate,Low (<1m),NA,NA,NA,NA,NA,NA,2
2020-10_south-west_stereo-BRUVs,IO216,Physical,2,Relief,Low / moderate,Moderate (1-3m),NA,NA,NA,NA,NA,NA,13
2020-10_south-west_stereo-BRUVs,IO216,Physical,3,Relief,High,High (>3m),NA,NA,NA,NA,NA,NA,11
2020-10_south-west_stereo-BRUVs,IO217,Physical,0,Relief,Flat,NA,NA,NA,NA,NA,NA,NA,1
2020-10_south-west_stereo-BRUVs,IO217,Physical,1,Relief,Low / moderate,Low (<1m),NA,NA,NA,NA,NA,NA,23
2020-10_south-west_stereo-BRUVs,IO217,Physical,2,Relief,Low / moderate,Moderate (1-3m),NA,NA,NA,NA,NA,NA,1
2020-10_south-west_stereo-BRUVs,IO218,Physical,0,Relief,Flat,NA,NA,NA,NA,NA,NA,NA,1
2020-10_south-west_stereo-BRUVs,IO218,Physical,1,Relief,Low / moderate,Low (<1m),NA,NA,NA,NA,NA,NA,24
2020-10_south-west_stereo-BRUVs,IO220,Physical,2,Relief,Low / moderate,Moderate (1-3m),NA,NA,NA,NA,NA,NA,16
2020-10_south-west_stereo-BRUVs,IO220,Physical,3,Relief,High,High (>3m),NA,NA,NA,NA,NA,NA,9
2020-10_south-west_stereo-BRUVs,IO222,Physical,1,Relief,Low / moderate,Low (<1m),NA,NA,NA,NA,NA,NA,3
2020-10_south-west_stereo-BRUVs,IO222,Physical,2,Relief,Low / moderate,Moderate (1-3m),NA,NA,NA,NA,NA,NA,13
2020-10_south-west_stereo-BRUVs,IO222,Physical,3,Relief,High,High (>3m),NA,NA,NA,NA,NA,NA,4
2020-10_south-west_stereo-BRUVs,IO223,Physical,0,Relief,Flat,NA,NA,NA,NA,NA,NA,NA,6
2020-10_south-west_stereo-BRUVs,IO223,Physical,1,Relief,Low / moderate,Low (<1m),NA,NA,NA,NA,NA,NA,8
2020-10_south-west_stereo-BRUVs,IO223,Physical,2,Relief,Low / moderate,Moderate (1-3m),NA,NA,NA,NA,NA,NA,10
2020-10_south-west_stereo-BRUVs,IO223,Physical,3,Relief,High,High (>3m),NA,NA,NA,NA,NA,NA,3
2020-10_south-west_stereo-BRUVs,IO224,Physical,2,Relief,Low / moderate,Moderate (1-3m),NA,NA,NA,NA,NA,NA,15
2020-10_south-west_stereo-BRUVs,IO224,Physical,3,Relief,High,High (>3m),NA,NA,NA,NA,NA,NA,7
2020-10_south-west_stereo-BRUVs,IO225,Physical,1,Relief,Low / moderate,Low (<1m),NA,NA,NA,NA,NA,NA,2
2020-10_south-west_stereo-BRUVs,IO225,Physical,2,Relief,Low / moderate,Moderate (1-3m),NA,NA,NA,NA,NA,NA,23
2020-10_south-west_stereo-BRUVs,IO226,Physical,1,Relief,Low / moderate,Low (<1m),NA,NA,NA,NA,NA,NA,3
2020-10_south-west_stereo-BRUVs,IO226,Physical,2,Relief,Low / moderate,Moderate (1-3m),NA,NA,NA,NA,NA,NA,11
2020-10_south-west_stereo-BRUVs,IO226,Physical,3,Relief,High,High (>3m),NA,NA,NA,NA,NA,NA,9
2020-10_south-west_stereo-BRUVs,IO227,Physical,1,Relief,Low / moderate,Low (<1m),NA,NA,NA,NA,NA,NA,5
2020-10_south-west_stereo-BRUVs,IO227,Physical,2,Relief,Low / moderate,Moderate (1-3m),NA,NA,NA,NA,NA,NA,7
2020-10_south-west_stereo-BRUVs,IO227,Physical,3,Relief,High,High (>3m),NA,NA,NA,NA,NA,NA,12
2020-10_south-west_stereo-BRUVs,IO228,Physical,2,Relief,Low / moderate,Moderate (1-3m),NA,NA,NA,NA,NA,NA,14
2020-10_south-west_stereo-BRUVs,IO228,Physical,3,Relief,High,High (>3m),NA,NA,NA,NA,NA,NA,11
2020-10_south-west_stereo-BRUVs,IO229,Physical,1,Relief,Low / moderate,Low (<1m),NA,NA,NA,NA,NA,NA,2
2020-10_south-west_stereo-BRUVs,IO229,Physical,2,Relief,Low / moderate,Moderate (1-3m),NA,NA,NA,NA,NA,NA,4
2020-10_south-west_stereo-BRUVs,IO229,Physical,3,Relief,High,High (>3m),NA,NA,NA,NA,NA,NA,21
2020-10_south-west_stereo-BRUVs,IO235,Physical,1,Relief,Low / moderate,Low (<1m),NA,NA,NA,NA,NA,NA,11
2020-10_south-west_stereo-BRUVs,IO235,Physical,2,Relief,Low / moderate,Moderate (1-3m),NA,NA,NA,NA,NA,NA,6
2020-10_south-west_stereo-BRUVs,IO235,Physical,3,Relief,High,High (>3m),NA,NA,NA,NA,NA,NA,12
2020-10_south-west_stereo-BRUVs,IO236,Physical,1,Relief,Low / moderate,Low (<1m),NA,NA,NA,NA,NA,NA,1
2020-10_south-west_stereo-BRUVs,IO236,Physical,2,Relief,Low / moderate,Moderate (1-3m),NA,NA,NA,NA,NA,NA,19
2020-10_south-west_stereo-BRUVs,IO236,Physical,3,Relief,High,High (>3m),NA,NA,NA,NA,NA,NA,5
2020-10_south-west_stereo-BRUVs,IO237,Physical,0,Relief,Flat,NA,NA,NA,NA,NA,NA,NA,5
2020-10_south-west_stereo-BRUVs,IO239,Physical,0,Relief,Flat,NA,NA,NA,NA,NA,NA,NA,23
2020-10_south-west_stereo-BRUVs,IO239,Physical,1,Relief,Low / moderate,Low (<1m),NA,NA,NA,NA,NA,NA,1
2020-10_south-west_stereo-BRUVs,IO241,Physical,2,Relief,Low / moderate,Moderate (1-3m),NA,NA,NA,NA,NA,NA,1
2020-10_south-west_stereo-BRUVs,IO241,Physical,3,Relief,High,High (>3m),NA,NA,NA,NA,NA,NA,24
2020-10_south-west_stereo-BRUVs,IO244,Physical,1,Relief,Low / moderate,Low (<1m),NA,NA,NA,NA,NA,NA,5
2020-10_south-west_stereo-BRUVs,IO244,Physical,2,Relief,Low / moderate,Moderate (1-3m),NA,NA,NA,NA,NA,NA,18
2020-10_south-west_stereo-BRUVs,IO244,Physical,3,Relief,High,High (>3m),NA,NA,NA,NA,NA,NA,2
2020-10_south-west_stereo-BRUVs,IO245,Physical,2,Relief,Low / moderate,Moderate (1-3m),NA,NA,NA,NA,NA,NA,7
2020-10_south-west_stereo-BRUVs,IO245,Physical,3,Relief,High,High (>3m),NA,NA,NA,NA,NA,NA,8
2020-10_south-west_stereo-BRUVs,IO253,Physical,0,Relief,Flat,NA,NA,NA,NA,NA,NA,NA,7
2020-10_south-west_stereo-BRUVs,IO253,Physical,1,Relief,Low / moderate,Low (<1m),NA,NA,NA,NA,NA,NA,8
2020-10_south-west_stereo-BRUVs,IO254,Physical,0,Relief,Flat,NA,NA,NA,NA,NA,NA,NA,2
2020-10_south-west_stereo-BRUVs,IO254,Physical,1,Relief,Low / moderate,Low (<1m),NA,NA,NA,NA,NA,NA,20
2020-10_south-west_stereo-BRUVs,IO254,Physical,2,Relief,Low / moderate,Moderate (1-3m),NA,NA,NA,NA,NA,NA,1
2020-10_south-west_stereo-BRUVs,IO254,Physical,3,Relief,High,High (>3m),NA,NA,NA,NA,NA,NA,2
2020-10_south-west_stereo-BRUVs,IO258,Physical,3,Relief,High,High (>3m),NA,NA,NA,NA,NA,NA,19
2020-10_south-west_stereo-BRUVs,IO259,Physical,2,Relief,Low / moderate,Moderate (1-3m),NA,NA,NA,NA,NA,NA,9
2020-10_south-west_stereo-BRUVs,IO259,Physical,3,Relief,High,High (>3m),NA,NA,NA,NA,NA,NA,16
2020-10_south-west_stereo-BRUVs,IO260,Physical,2,Relief,Low / moderate,Moderate (1-3m),NA,NA,NA,NA,NA,NA,14
2020-10_south-west_stereo-BRUVs,IO260,Physical,3,Relief,High,High (>3m),NA,NA,NA,NA,NA,NA,12
2020-10_south-west_stereo-BRUVs,IO261,Physical,1,Relief,Low / moderate,Low (<1m),NA,NA,NA,NA,NA,NA,1
2020-10_south-west_stereo-BRUVs,IO261,Physical,2,Relief,Low / moderate,Moderate (1-3m),NA,NA,NA,NA,NA,NA,8
