Sample,Family,Genus,Species,Count,Length,Code,Filename,Frame,Time (mins),Precision (mm),RMS (mm),Range (mm),Direction (deg),Comment,Stage,Activity
CASI02_1812,Monacanthidae,Scobinichthys,granulatus,1,192.363,37465007,CASI02_L.avi,38021,25.3473,3.827,0.865,2462.748,11.967,NA,AD,Attracted
CASI02_1812,Cheilodactylidae,Dactylophora,nigricans,1,561.772,37377005,CASI02_L.avi,41454,27.636,6.508,9.396,2429.005,5.826,NA,AD,Attracted
CASI02_1812,Monacanthidae,Meuschenia,hippocrepis,1,197.927,37465004,CASI02_L.avi,52279,34.8527,2.851,2.715,1755.785,20.92,NA,AD,Attracted
CASI02_1812,Monacanthidae,Meuschenia,hippocrepis,1,212.536,37465004,CASI02_L.avi,52417,34.9447,1.027,0.644,1274.283,4.765,NA,AD,Attracted
CASI02_1812,Carangidae,Pseudocaranx,sp,1,167.674,37337924,CASI02_L.avi,59183,39.4553,2.379,2.984,1438.027,26.082,NA,AD,Passing
CASI02_1812,Heterodontidae,Heterodontus,portusjacksoni,1,320.657,37007001,CASI02_L.avi,65725,43.8167,2.595,1.986,1596.86,29.509,NA,AD,Attracted
CASI02_1812,Chaetodontidae,Chelmonops,curiosus,1,203.131,37365066,CASI02_L.avi,68533,45.6887,4.385,4.857,2331.598,12.841,NA,AD,Attracted
CASI02_1812,Chaetodontidae,Chelmonops,curiosus,1,225.333,37365066,CASI02_L.avi,68556,45.704,3.966,6.218,2176.219,13.199,NA,AD,Attracted
CASI02_1812,Sparidae,Pagrus,auratus,1,214.019,37353001,CASI02_L.avi,74758,49.8387,1.887,1.4,1405.099,29.11,NA,AD,Attracted
CASI02_1812,Sparidae,Pagrus,auratus,1,212.455,37353001,CASI02_L.avi,74758,49.8387,0.962,2.132,1007.063,21.356,NA,AD,Attracted
CASI02_1812,Sparidae,Pagrus,auratus,1,183.032,37353001,CASI02_L.avi,74769,49.846,1.894,1.866,1549.448,21.549,NA,AD,Attracted
CASI02_1812,Sparidae,Pagrus,auratus,1,210.2,37353001,CASI02_L.avi,74810,49.8733,2.046,3.68,1256.778,5.516,NA,AD,Attracted
CASI02_1812,Sparidae,Pagrus,auratus,1,181.62,37353001,CASI02_L.avi,74810,49.8733,2.346,4.572,1268.254,17.277,NA,AD,Attracted
CASI02_1812,Sparidae,Pagrus,auratus,1,194.951,37353001,CASI02_L.avi,74829,49.886,0.958,0.83,1186.77,11.166,NA,AD,Attracted
CASI04_1812,Ostraciidae,Aracana,ornata,1,108.531,37466001,CASI04_L.avi,4649,3.0993,1.978,6.997,1392.796,7.712,NA,F,Attracted
CASI04_1812,Labridae,Austrolabrus,maculatus,1,89.811,37384025,CASI04_L.avi,9461,6.3073,1.844,13.949,1553.796,22.398,NA,AD,Attracted
CASI04_1812,Monacanthidae,Scobinichthys,granulatus,1,199.088,37465007,CASI04_L.avi,11549,7.6993,3.45,14.661,1536.455,27.514,NA,AD,Attracted
CASI04_1812,Labridae,Notolabrus,tetricus,1,340.745,37384003,CASI04_L.avi,19119,12.746,2.907,4.21,1656.251,28.865,NA,M,Attracted
CASI04_1812,Carangidae,Trachurus,novaezelandiae,1,169.828,37337003,CASI04_L.avi,19286,12.8573,3.027,18.583,1810.764,29.578,NA,AD,Passing
CASI04_1812,Sparidae,Pagrus,auratus,1,199.818,37353001,CASI04_L.avi,19985,13.3233,3.08,8.914,1508.953,18.804,NA,AD,Attracted
CASI04_1812,Sparidae,Pagrus,auratus,1,197.507,37353001,CASI04_L.avi,19997,13.3313,4.462,18.914,2324.024,16.983,NA,AD,Attracted
CASI04_1812,Sparidae,Pagrus,auratus,1,185.083,37353001,CASI04_L.avi,19997,13.3313,1.009,10.226,1207.096,10.378,NA,AD,Attracted
CASI04_1812,Sparidae,Pagrus,auratus,1,163.397,37353001,CASI04_L.avi,20022,13.348,2.934,19.712,1829.16,22.217,NA,AD,Attracted
CASI04_1812,Cheilodactylidae,Cheilodactylus,nigripes,1,185.136,37377001,CASI04_L.avi,21882,14.588,2.956,7.703,1821.268,27.5,NA,AD,Attracted
CASI04_1812,Labridae,Pictilabrus,laticlavius,1,225.476,37384020,CASI04_L.avi,23876,15.9173,4.598,4.963,1758.128,23.112,NA,M,Attracted
CASI04_1812,Labridae,Pictilabrus,laticlavius,1,204.222,37384020,CASI04_L.avi,23934,15.956,2.254,9.751,1723.573,2.515,NA,M,Attracted
CASI04_1812,Labridae,Notolabrus,parilus,1,269.967,37384022,CASI04_L.avi,24864,16.576,8.74,19.408,2766.476,14.519,NA,AD,Attracted
CASI04_1812,Labridae,Notolabrus,parilus,1,332.799,37384022,CASI04_L.avi,24864,16.576,7.214,16.159,2123.5,25.367,NA,M,Attracted
CASI04_1812,Scorpididae,Scorpis,aequipinnis,1,266.959,37361004,CASI04_L.avi,32526,21.684,3.172,18.439,2536.001,11.473,NA,AD,Attracted
CASI04_1812,Monacanthidae,Acanthaluteres,brownii,1,244.431,37465001,CASI04_L.avi,35076,23.384,2.878,14.571,1668.661,28.59,NA,AD,Attracted
CASI04_1812,Sillaginidae,Sillaginodes,punctatus,1,391.016,37330001,CASI04_L.avi,35549,23.6993,2.216,12.345,1645.492,21.894,NA,AD,Attracted
CASI04_1812,Gerreidae,Parequula,melbournensis,1,127.035,37349001,CASI04_L.avi,36294,24.196,1.089,12.836,1065.093,21.805,NA,AD,Attracted
CASI04_1812,Monacanthidae,Meuschenia,hippocrepis,1,213.846,37465004,CASI04_L.avi,41726,27.8173,0.75,9.205,874.946,21.802,NA,AD,Attracted
CASI04_1812,Carangidae,Pseudocaranx,sp,1,184.714,37337924,CASI04_L.avi,58316,38.8773,2.48,5.553,1203.249,26.696,NA,AD,Passing
CASI04_1812,Carangidae,Pseudocaranx,sp,1,223.318,37337924,CASI04_L.avi,58316,38.8773,2.777,9.128,1198.06,20.301,NA,AD,Passing
CASI04_1812,Carangidae,Pseudocaranx,sp,1,174.68,37337924,CASI04_L.avi,58316,38.8773,1.352,6.695,1099.876,23.122,NA,AD,Passing
CASI04_1812,Carangidae,Pseudocaranx,sp,1,174.269,37337924,CASI04_L.avi,58316,38.8773,1.644,6.307,1123.532,16.657,NA,AD,Passing
CASI04_1812,Carangidae,Pseudocaranx,sp,1,182.52,37337924,CASI04_L.avi,58316,38.8773,2.207,8.569,1178.308,19.152,NA,AD,Passing
CASI04_1812,Carangidae,Pseudocaranx,sp,1,187.02,37337924,CASI04_L.avi,58316,38.8773,2.715,7.438,1323.69,25.13,NA,AD,Passing
CASI04_1812,Carangidae,Pseudocaranx,sp,1,191.474,37337924,CASI04_L.avi,58316,38.8773,2.408,8.647,1543.669,6.875,NA,AD,Passing
CASI04_1812,Carangidae,Pseudocaranx,sp,1,175.283,37337924,CASI04_L.avi,58316,38.8773,1.976,11.272,1534.03,3.972,NA,AD,Passing
CASI04_1812,Carangidae,Pseudocaranx,sp,1,191.626,37337924,CASI04_L.avi,58316,38.8773,1.272,12.451,1545.038,9.776,NA,AD,Passing
CASI04_1812,Carangidae,Pseudocaranx,sp,1,167.187,37337924,CASI04_L.avi,58316,38.8773,2.577,14.891,1528.183,24.885,NA,AD,Passing
CASI04_1812,Carangidae,Pseudocaranx,sp,1,174.403,37337924,CASI04_L.avi,58316,38.8773,1.15,6.988,1181.991,10.253,NA,AD,Passing
CASI04_1812,Carangidae,Pseudocaranx,sp,1,170.403,37337924,CASI04_L.avi,58316,38.8773,2.601,3.752,1226.094,29.086,NA,AD,Passing
CASI04_1812,Carangidae,Pseudocaranx,sp,1,194.109,37337924,CASI04_L.avi,58316,38.8773,3.415,6.793,1364.344,26.526,NA,AD,Passing
CASI04_1812,Carangidae,Pseudocaranx,sp,1,196.496,37337924,CASI04_L.avi,58316,38.8773,3.089,11.598,1460.792,27.857,NA,AD,Passing
CASI04_1812,Carangidae,Pseudocaranx,sp,1,167.704,37337924,CASI04_L.avi,58316,38.8773,3.228,16.222,1641.063,18.406,NA,AD,Passing
CASI04_1812,Monacanthidae,Eubalichthys,mosaicus,1,156.05,37465003,CASI04_L.avi,74150,49.4333,2.058,5.944,1485.302,31.852,NA,AD,Attracted
CASI04_1812,Monacanthidae,Eubalichthys,mosaicus,1,176.097,37465003,CASI04_L.avi,74222,49.4813,1.45,9.598,1698.719,6.862,NA,AD,Attracted
CASO01_1812,Labridae,Pictilabrus,laticlavius,1,187.379,37384020,CASO01_L.avi,4920,3.28,0.769,6.36,1049.883,13.732,NA,M,Attracted
CASO01_1812,Labridae,Pictilabrus,laticlavius,1,208.582,37384020,CASO01_L.avi,4920,3.28,8.303,19.881,2593.844,25.172,NA,M,Attracted
CASO01_1812,Labridae,Notolabrus,tetricus,1,361.469,37384003,CASO01_L.avi,35833,23.8887,3.379,16.064,1899.57,23.592,NA,M,Attracted
CASO01_1812,Labridae,Notolabrus,tetricus,1,201.048,37384003,CASO01_L.avi,35953,23.9687,2.323,7.69,1396.075,18.033,NA,F,Attracted
CASO01_1812,Cheilodactylidae,Dactylophora,nigricans,1,612.677,37377005,CASO01_L.avi,38267,25.5113,5.23,13.457,2277.891,18.888,NA,AD,Attracted
CASO01_1812,Carangidae,Pseudocaranx,sp,1,134.476,37337924,CASO01_L.avi,40130,26.7533,1.831,3.934,1039.806,28.697,NA,AD,Attracted
CASO01_1812,Carangidae,Pseudocaranx,sp,1,106.225,37337924,CASO01_L.avi,40130,26.7533,2.852,4.442,1277.554,23.436,NA,AD,Attracted
CASO01_1812,Labridae,Austrolabrus,maculatus,1,114.866,37384025,CASO01_L.avi,41663,27.7753,3.224,7.22,1732.249,23.603,NA,AD,Attracted
CASO01_1812,Monacanthidae,Acanthaluteres,brownii,1,211.928,37465001,CASO01_L.avi,46261,30.8407,4.696,9.084,1601.16,11.805,NA,AD,Attracted
CASO01_1812,Monacanthidae,Acanthaluteres,brownii,1,209.358,37465001,CASO01_L.avi,46261,30.8407,5.084,9.907,1750.084,17.756,NA,AD,Attracted
CASO01_1812,Monacanthidae,Acanthaluteres,brownii,1,170.158,37465001,CASO01_L.avi,46261,30.8407,3.781,7.569,1444.585,26.165,NA,AD,Attracted
CASO01_1812,Monacanthidae,Meuschenia,hippocrepis,1,180.576,37465004,CASO01_L.avi,61478,40.9853,2.478,10.041,1334.006,6.805,NA,AD,Attracted
CASO01_1812,Monacanthidae,Meuschenia,hippocrepis,1,188.02,37465004,CASO01_L.avi,61478,40.9853,1.21,8.25,1146.406,4.87,NA,AD,Attracted
CASO01_1812,Monacanthidae,Meuschenia,hippocrepis,1,203.449,37465004,CASO01_L.avi,61517,41.0113,2.132,9.368,1272.495,0.938,NA,AD,Attracted
CASO01_1812,Arripidae,Arripis,georgianus,1,148.556,37344001,CASO01_L.avi,88442,58.9613,1.165,7.694,1516.118,7.802,NA,AD,Attracted
CASO01_1812,Arripidae,Arripis,georgianus,1,142.496,37344001,CASO01_L.avi,88442,58.9613,3.218,11.903,1739.392,9.215,NA,AD,Attracted
CASO01_1812,Arripidae,Arripis,georgianus,1,141.089,37344001,CASO01_L.avi,88442,58.9613,3.795,6.526,1553.401,19.187,NA,AD,Attracted
CASO01_1812,Arripidae,Arripis,georgianus,1,138.083,37344001,CASO01_L.avi,88442,58.9613,1.993,11.449,1213.2,25.335,NA,AD,Attracted
CASO01_1812,Scorpididae,Tilodon,sexfasciatus,1,153.445,37361003,CASO01_L.avi,88742,59.1613,2.447,12.413,1378.059,27.622,NA,AD,Attracted
CASO02_1812,Cheilodactylidae,Cheilodactylus,nigripes,1,297.472,37377001,CASO02_L.avi,38555,25.7033,2.667,1.152,1712.109,28.355,Diode not on,AD,Attracted
CASO02_1812,Labridae,Notolabrus,parilus,1,299.152,37384022,CASO02_L.avi,45652,30.4347,3.113,4.126,2307.981,13.067,Diode not on,M,Attracted
CASO02_1812,Rhinobatidae,Trygonorrhina,dumerilii,1,725.617,37027011,CASO02_L.avi,53440,35.6267,3.678,1.675,2050.729,4.805,Diode not on,AD,Attracted
CASO02_1812,Scorpididae,Tilodon,sexfasciatus,1,153.043,37361003,CASO02_L.avi,54719,36.4793,1.986,0.451,1600.352,12.264,Diode not on,AD,Attracted
CASO02_1812,Labridae,Pictilabrus,laticlavius,1,220.988,37384020,CASO02_L.avi,56933,37.9553,1.229,2.36,1164.258,27.839,Diode not on,M,Attracted
CASO02_1812,Pentacerotidae,Pentaceropsis,recurvirostris,1,326.936,37367003,CASO02_L.avi,81996,54.664,1.755,1.766,1322.215,29.929,Diode not on,AD,Attracted
CASO03_1812,Labridae,Pictilabrus,laticlavius,1,215.723,37384020,CASO03_L.avi,7539,5.026,2.307,1.561,1732.723,16.085,NA,M,Attracted
CASO03_1812,Labridae,Austrolabrus,maculatus,1,110.47,37384025,CASO03_L.avi,7539,5.026,1.994,2.093,2335.306,14.392,NA,AD,Passing
CASO03_1812,Labridae,Pictilabrus,laticlavius,1,157.744,37384020,CASO03_L.avi,7539,5.026,2.44,1.124,1914.972,16.498,NA,F,Attracted
CASO03_1812,Cheilodactylidae,Dactylophora,nigricans,1,692.35,37377005,CASO03_L.avi,21775,14.5167,5.239,6.618,1622.345,23.054,NA,AD,Attracted
CASO03_1812,Arripidae,Arripis,georgianus,1,167.309,37344001,CASO03_L.avi,33680,22.4533,9.19,2.491,2655.074,5.831,NA,AD,Attracted
CASO03_1812,Arripidae,Arripis,georgianus,1,154.214,37344001,CASO03_L.avi,33680,22.4533,6.057,2.692,2968.296,15.524,NA,AD,Attracted
CASO03_1812,Arripidae,Arripis,georgianus,1,149.472,37344001,CASO03_L.avi,33680,22.4533,6.451,3.764,2663.319,23.388,NA,AD,Attracted
CASO03_1812,Mullidae,Upeneichthys,vlamingii,1,178.759,37355029,CASO03_L.avi,34488,22.992,2.296,6.445,1757.856,22.426,NA,AD,Attracted
CASO03_1812,Mullidae,Upeneichthys,vlamingii,1,217.909,37355029,CASO03_L.avi,34574,23.0493,7.607,5.715,2403.967,16.029,NA,AD,Passing
CASO03_1812,Monacanthidae,Acanthaluteres,brownii,1,242.894,37465001,CASO03_L.avi,37728,25.152,2.54,3.447,2491.043,8.092,NA,M,Attracted
CASO03_1812,Monacanthidae,Acanthaluteres,brownii,1,300.613,37465001,CASO03_L.avi,37730,25.1533,5.815,4.96,2016.081,27.467,NA,M,Attracted
CASO03_1812,Labridae,Notolabrus,parilus,1,287.781,37384022,CASO03_L.avi,37744,25.1627,4.341,4.607,3585.486,7.381,NA,F,Attracted
CASO03_1812,Chaetodontidae,Chelmonops,curiosus,1,200.168,37365066,CASO03_L.avi,40761,27.174,2.624,2.223,2313.024,13.711,NA,AD,Attracted
CASO03_1812,Chaetodontidae,Chelmonops,curiosus,1,192.804,37365066,CASO03_L.avi,40817,27.2113,4.162,2.411,2939.039,10.823,NA,AD,Attracted
CASO03_1812,Monacanthidae,Meuschenia,freycineti,1,198.045,37465036,CASO03_L.avi,50819,33.8793,1.059,2.08,1260.911,8.833,NA,F,Feeding
CASO04_1812,Arripidae,Arripis,truttaceus,1,187.861,37344004,CASO04_L.avi,23052,15.368,2.476,17.026,1376.643,22.081,Slightly tilted,AD,NA
CASO04_1812,Arripidae,Arripis,georgianus,1,146.256,37344001,CASO04_L.avi,57483,38.322,0.9,12.349,1047.95,22.308,Slightly tilted,AD,Attracted
PIEI01_1906,Ostraciidae,Aracana,aurita,1,82.325,37466003,PIEI01_L.avi,8824,5.8827,2.011,0.331,1521.835,24.301,NA,AD,Passing
PIEI01_1906,Labridae,Pictilabrus,laticlavius,1,191.423,37384020,PIEI01_L.avi,12930,8.62,2.401,0.8,1466.339,16.218,NA,AD,Passing
PIEI01_1906,Sphyraenidae,Sphyraena,novaehollandiae,1,414.254,37382002,PIEI01_L.avi,15214,10.1427,5.368,1.713,2142.234,11.798,NA,AD,Passing
PIEI01_1906,Sphyraenidae,Sphyraena,novaehollandiae,1,378.838,37382002,PIEI01_L.avi,15214,10.1427,11.326,4.293,2880.445,26.192,NA,AD,Passing
PIEI01_1906,Monacanthidae,Acanthaluteres,vittiger,1,138.592,37465002,PIEI01_L.avi,16700,11.1333,2.738,5.595,2139.877,2.085,NA,AD,Passing
PIEI01_1906,Monacanthidae,Meuschenia,galii,1,229.15,37465040,PIEI01_L.avi,25147,16.7647,3.661,5.722,2012.339,21.313,NA,AD,Passing
PIEI01_1906,Loliginidae,Sepioteuthis,australis,1,369.021,23617005,PIEI01_L.avi,42023,28.0153,2.934,11.702,2107.776,25.837,NA,AD,Passing
PIEI01_1906,Labridae,Notolabrus,parilus,1,241.32,37384022,PIEI01_L.avi,43040,28.6933,3.774,1.39,1896.717,12.166,NA,AD,Passing
PIEI01_1906,Labridae,Notolabrus,tetricus,1,256.892,37384003,PIEI01_L.avi,43703,29.1353,2.498,1.596,1477.241,15.598,NA,AD,Passing
PIEI01_1906,Labridae,Notolabrus,tetricus,1,210.328,37384003,PIEI01_L.avi,43703,29.1353,9.843,1.137,2834.681,15.235,NA,AD,Passing
PIEI01_1906,Labridae,Notolabrus,tetricus,1,318.208,37384003,PIEI01_L.avi,43745,29.1633,2.644,4.469,1516.673,19.674,NA,AD,Passing
PIEI01_1906,Odacidae,Olisthops,cyanomelas,1,324.788,37385001,PIEI01_L.avi,56838,37.892,3.014,3.234,2235.1,12.693,NA,AD,Passing
PIEI01_1906,Dasyatidae,Dasyatis,brevicaudata,1,1524.36,37035001,PIEI01_L.avi,91762,61.1747,7.598,7.514,3215.796,15.036,NA,AD,Passing
PIEI01_1906,Carangidae,Pseudocaranx,sp,1,235.943,37337924,PIEI01_L.avi,92721,61.814,0.851,6.285,1153.588,14.895,NA,AD,Passing
PIEI01_1906,Carangidae,Pseudocaranx,sp,1,184.97,37337924,PIEI01_L.avi,92721,61.814,2.915,1.569,1459.09,23.285,NA,AD,Passing
PIEI01_1906,Carangidae,Pseudocaranx,sp,1,228.012,37337924,PIEI01_L.avi,92721,61.814,2.624,5.096,1559.675,29.754,NA,AD,Passing
PIEI01_1906,Carangidae,Pseudocaranx,sp,1,236.74,37337924,PIEI01_L.avi,92721,61.814,2.543,3.169,1587.493,16.76,NA,AD,Passing
PIEI01_1906,Carangidae,Pseudocaranx,sp,1,198.562,37337924,PIEI01_L.avi,92721,61.814,4.58,0.853,2017.098,6.612,NA,AD,Passing
PIEI01_1906,Carangidae,Pseudocaranx,sp,1,244.839,37337924,PIEI01_L.avi,92721,61.814,3.962,8.875,1635.716,7.338,NA,AD,Passing
PIEI01_1906,Carangidae,Pseudocaranx,sp,1,195.153,37337924,PIEI01_L.avi,92721,61.814,2.04,2.743,1884.979,13.639,NA,AD,Passing
PIEI01_1906,Carangidae,Pseudocaranx,sp,1,198.351,37337924,PIEI01_L.avi,92721,61.814,2.132,4.076,1954.183,21.218,NA,AD,Passing
PIEI01_1906,Carangidae,Pseudocaranx,sp,1,169.624,37337924,PIEI01_L.avi,92721,61.814,4.866,2.431,2050.55,3.576,NA,AD,Passing
PIEI01_1906,Carangidae,Pseudocaranx,sp,1,231.751,37337924,PIEI01_L.avi,92721,61.814,2.384,1.886,1808.441,16.665,NA,AD,Passing
PIEI01_1906,Carangidae,Pseudocaranx,sp,1,199.161,37337924,PIEI01_L.avi,92721,61.814,2.792,4.361,1621.829,19.874,NA,AD,Passing
PIEI02_1906,Lamnidae,Carcharodon,carcharias,1,3447,37010003,PIEI02_L.avi,5213,3.4753,38.605,12.065,5488.971,9.097,NA,M,Attracted
PIEI02_1906,Monacanthidae,Meuschenia,galii,1,164.28,37465040,PIEI02_L.avi,8178,5.452,1.503,0.244,1113.393,15.632,NA,AD,Passing
PIEI02_1906,Labridae,Notolabrus,tetricus,1,258.069,37384003,PIEI02_L.avi,38806,25.8707,4.684,5.144,1810.378,13.988,NA,F,Passing
PIEI02_1906,Dasyatidae,Dasyatis,brevicaudata,1,1174.255,37035001,PIEI02_L.avi,45056,30.0373,7.805,3.824,2340.311,9.85,NA,AD,Passing
PIEI02_1906,Labridae,Pictilabrus,laticlavius,1,243.788,37384020,PIEI02_L.avi,48193,32.1287,2.343,8.231,2016.419,11.227,NA,AD,Passing
PIEI02_1906,Triakidae,Mustelus,antarcticus,1,1330.807,37017001,PIEI02_L.avi,51247,34.1647,3.15,2.516,1771.663,2.038,NA,AD,Attracted
PIEI02_1906,Loliginidae,Sepioteuthis,australis,1,365.366,23617005,PIEI02_L.avi,58251,38.834,3.601,4.482,2872.269,16.583,NA,AD,Attracted
PIEI02_1906,Gerreidae,Parequula,melbournensis,1,105.111,37349001,PIEI02_L.avi,66959,44.6393,3.426,0.471,2320.279,18.128,NA,AD,Passing
PIEI02_1906,Gerreidae,Parequula,melbournensis,1,114.975,37349001,PIEI02_L.avi,66959,44.6393,7.659,11.427,2629.569,19.303,NA,AD,Passing
PIEI02_1906,Gerreidae,Parequula,melbournensis,1,118.699,37349001,PIEI02_L.avi,66987,44.658,7.423,2.706,2802.487,29.321,NA,AD,Passing
PIEI02_1906,Monacanthidae,Acanthaluteres,vittiger,1,202.95,37465002,PIEI02_L.avi,73873,49.2487,1.086,0.764,1076.091,24.846,NA,AD,Passing
PIEI02_1906,Odacidae,Olisthops,cyanomelas,1,340.671,37385001,PIEI02_L.avi,82731,55.154,4.425,0.885,1820.061,28.92,NA,AD,Passing
PIEI03_1906,Labridae,Notolabrus,tetricus,1,236.457,37384003,PIEI03_L.avi,6332,4.2213,1.325,2.351,1121.865,25.227,NA,AD,Passing
PIEI03_1906,Monacanthidae,Meuschenia,freycineti,1,324.458,37465036,PIEI03_L.avi,17228,11.4853,2.736,19.601,2264.478,13.682,NA,AD,Passing
PIEI03_1906,Labridae,Pictilabrus,laticlavius,1,384.393,37384020,PIEI03_L.avi,21285,14.19,9.748,27.979,2864.277,25.4,NA,AD,Passing
PIEI03_1906,Labridae,Notolabrus,parilus,1,346.787,37384022,PIEI03_L.avi,27102,18.068,10.41,28.453,2926.163,24.938,NA,AD,Passing
PIEI03_1906,Labridae,Notolabrus,parilus,1,366.943,37384022,PIEI03_L.avi,27102,18.068,11.364,8.961,2911.288,5.221,NA,AD,Passing
PIEI03_1906,Monacanthidae,Meuschenia,galii,1,306.831,37465040,PIEI03_L.avi,31524,21.016,10.624,26.421,2874.363,23.195,NA,AD,Passing
PIEI03_1906,Pomacentridae,Parma,victoriae,1,157.931,37372006,PIEI03_L.avi,36918,24.612,0.596,2.544,782.318,19.106,NA,AD,Passing
PIEI03_1906,Labridae,Ophthalmolepis,lineolatus,1,293.356,37384040,PIEI03_L.avi,40004,26.6693,5.974,13.078,2547.469,4.933,NA,AD,Passing
PIEI03_1906,Cheilodactylidae,Cheilodactylus,nigripes,1,380.132,37377001,PIEI03_L.avi,40585,27.0567,18.235,13.282,3696.957,11.269,NA,AD,Passing
PIEI03_1906,Dasyatidae,Dasyatis,brevicaudata,1,472.883,37035001,PIEI03_L.avi,41950,27.9667,7.736,19.683,2908.591,7.706,NA,AD,Passing
PIEI03_1906,Monacanthidae,Meuschenia,hippocrepis,1,352.161,37465004,PIEI03_L.avi,58773,39.182,4.028,11.578,1545.794,20.556,NA,AD,Passing
PIEI03_1906,Monacanthidae,Meuschenia,hippocrepis,1,362.948,37465004,PIEI03_L.avi,58773,39.182,3.259,1.806,2039.751,18.054,NA,AD,Passing
PIEI03_1906,Monacanthidae,Meuschenia,hippocrepis,1,344.481,37465004,PIEI03_L.avi,58773,39.182,2.494,3.507,1529.862,16.888,NA,AD,Passing
PIEI03_1906,Cheilodactylidae,Nemadactylus,valenciennesi,1,461.741,37377004,PIEI03_L.avi,67643,45.0953,5.928,23.531,3405.09,14.506,NA,AD,Passing
PIEI03_1906,Carangidae,Pseudocaranx,sp,1,204.901,37337924,PIEI03_L.avi,67651,45.1007,3.611,4.106,1918.834,23.611,NA,AD,Passing
PIEI03_1906,Carangidae,Pseudocaranx,sp,1,260.278,37337924,PIEI03_L.avi,67651,45.1007,3.248,2.016,1774.022,32.12,NA,AD,Passing
PIEI03_1906,Carangidae,Pseudocaranx,sp,1,185.808,37337924,PIEI03_L.avi,67651,45.1007,3.213,2.222,1821.357,22.563,NA,AD,Passing
PIEI03_1906,Carangidae,Pseudocaranx,sp,1,247.495,37337924,PIEI03_L.avi,67651,45.1007,6.323,3.547,2369.002,27.27,NA,AD,Passing
PIEI03_1906,Carangidae,Pseudocaranx,sp,1,229.798,37337924,PIEI03_L.avi,67651,45.1007,4.435,1.424,2191.839,27.146,NA,AD,Passing
PIEI03_1906,Monacanthidae,Meuschenia,flavolineata,1,190.708,37465035,PIEI03_L.avi,87325,58.2167,2.702,17.574,1628.1,32.687,NA,AD,Passing
PIEI04_1906,Enoplosidae,Enoplosus,armatus,1,191.58,37366001,PIEI04_L.avi,6156,4.104,11.387,2.999,4079.345,22.824,NA,AD,Passing
PIEI04_1906,Enoplosidae,Enoplosus,armatus,1,128.096,37366001,PIEI04_L.avi,6156,4.104,7.474,5.42,3705.61,22.135,NA,AD,Passing
PIEI04_1906,Scorpididae,Scorpis,aequipinnis,1,291.343,37361004,PIEI04_L.avi,9144,6.096,6.197,2.869,3129.977,8.702,NA,AD,Passing
PIEI04_1906,Labridae,Notolabrus,tetricus,1,365.039,37384003,PIEI04_L.avi,26130,17.42,1.315,9.848,906.406,18.594,NA,AD,Passing
PIEI04_1906,Carangidae,Pseudocaranx,sp,1,215.721,37337924,PIEI04_L.avi,26131,17.4207,1.294,9.487,1220.645,23.588,NA,AD,Passing
PIEI04_1906,Carangidae,Pseudocaranx,sp,1,243.078,37337924,PIEI04_L.avi,26131,17.4207,3.628,5.244,1661.577,26.941,NA,AD,Passing
PIEI04_1906,Carangidae,Pseudocaranx,sp,1,200.809,37337924,PIEI04_L.avi,26131,17.4207,2.546,1.316,1378.986,14.165,NA,AD,Passing
PIEI04_1906,Carangidae,Pseudocaranx,sp,1,225.734,37337924,PIEI04_L.avi,26131,17.4207,0.93,10.048,1163.445,7.263,NA,AD,Passing
PIEI04_1906,Carangidae,Pseudocaranx,sp,1,217.978,37337924,PIEI04_L.avi,26131,17.4207,1.071,3.094,1214.876,18.593,NA,AD,Passing
PIEI04_1906,Carangidae,Pseudocaranx,sp,1,241.436,37337924,PIEI04_L.avi,26131,17.4207,1.534,4.195,1264.835,15.614,NA,AD,Passing
PIEI04_1906,Carangidae,Pseudocaranx,sp,1,206.878,37337924,PIEI04_L.avi,26131,17.4207,2.15,6.205,1246.343,22.243,NA,AD,Passing
PIEI04_1906,Carangidae,Pseudocaranx,sp,1,257.771,37337924,PIEI04_L.avi,26131,17.4207,4.12,1.737,1456.951,13.1,NA,AD,Passing
PIEI04_1906,Carangidae,Pseudocaranx,sp,1,236.767,37337924,PIEI04_L.avi,26131,17.4207,1.913,0.865,1739.759,4.336,NA,AD,Passing
PIEI04_1906,Carangidae,Pseudocaranx,sp,1,215.781,37337924,PIEI04_L.avi,26131,17.4207,2.383,2.426,1584.828,0.823,NA,AD,Passing
PIEI04_1906,Carangidae,Pseudocaranx,sp,1,210.893,37337924,PIEI04_L.avi,26131,17.4207,4.256,2.261,1624.708,10.576,NA,AD,Passing
PIEI04_1906,Monacanthidae,Meuschenia,hippocrepis,1,367.721,37465004,PIEI04_L.avi,40567,27.0447,3.792,5.987,2205.628,22.407,NA,AD,Passing
PIEI04_1906,Monacanthidae,Meuschenia,hippocrepis,1,362.33,37465004,PIEI04_L.avi,40568,27.0453,6.944,4.051,2699.178,22.945,NA,AD,Passing
PIEI04_1906,Monacanthidae,Meuschenia,hippocrepis,1,295.491,37465004,PIEI04_L.avi,40575,27.05,2.805,6.051,1716.064,22.673,NA,AD,Passing
PIEI04_1906,Monacanthidae,Meuschenia,hippocrepis,1,321.292,37465004,PIEI04_L.avi,40575,27.05,1.181,0.891,1372.349,14.08,NA,AD,Passing
