Camera Details

Generated: Thursday 26 September 2024 13:21:00

OpCode	TapeReader	Depth	Comment	Latitude	Longitude	Date	Time	MPAStatus	Site	Year	Spare	Camera	Index	Descriptor	Image rows	Image columns	Focal length (mm)	x pixel size (mm)	y pixel size (mm)	X mm	Y mm	Z mm	Omega (degrees)	Phi (degrees)	Kappa (degrees)
APO_026	Sasha Whitmarsh	60	Lights	-38.91778033	143.5295293	13/05/2023	11:22	Fished	Apollo CMR	2023	Sponge	Right	0	GoPro Hero 567 Black Linear Water	1080	1920	3.93607	0.002850	0.002850	301.565	0.000	0.000	0.674	4.047	-0.872
APO_027	Sasha Whitmarsh	72	Lights	-38.93021295	143.5353694	13/05/2023	13:21	Fished	Apollo CMR	2023	Sponge	Left	0	GoPro Hero 567 Black Linear Water	1080	1920	3.95042	0.002850	0.002850	-302.045	0.000	0.000	-0.280	-5.325	-0.929
APO_027	Sasha Whitmarsh	72	Lights	-38.93021295	143.5353694	13/05/2023	13:21	Fished	Apollo CMR	2023	Sponge	Right	0	GoPro Hero 567 Black Linear Water	1080	1920	3.92987	0.002850	0.002850	302.045	0.000	0.000	0.280	3.892	1.007
APO_028	Sasha Whitmarsh	69	Lights	-38.92123832	143.5380808	13/05/2023	11:16	Fished	Apollo CMR	2023	Sand	Left	0	GoPro Hero 567 Black Linear Water	1080	1920	3.93692	0.002850	0.002850	-300.978	0.000	0.000	0.194	-5.275	-1.148
APO_028	Sasha Whitmarsh	69	Lights	-38.92123832	143.5380808	13/05/2023	11:16	Fished	Apollo CMR	2023	Sand	Right	0	GoPro Hero 567 Black Linear Water	1080	1920	3.94122	0.002850	0.002850	300.978	0.000	0.000	-0.194	4.887	0.355
APO_029	Sasha Whitmarsh	68	Lights	-38.92400328	143.5356899	13/05/2023	11:14	Fished	Apollo CMR	2023	Sand/sponge	Left	0	GoPro Hero 567 Black Linear Water	1080	1920	3.93940	0.002850	0.002850	-301.809	0.000	0.000	0.111	-5.248	2.115
APO_029	Sasha Whitmarsh	68	Lights	-38.92400328	143.5356899	13/05/2023	11:14	Fished	Apollo CMR	2023	Sand/sponge	Right	0	GoPro Hero 567 Black Linear Water	1080	1920	3.94102	0.002850	0.002850	301.809	0.000	0.000	-0.111	4.371	1.100
APO_030	Sasha Whitmarsh	70	Lights	-38.92874003	143.548942	14/05/2023	10:17	No-take	Apollo MP	2023	Sponge	Left	0	GoPro Hero 567 Black Linear Water	1080	1920	3.93692	0.002850	0.002850	-300.978	0.000	0.000	0.194	-5.275	-1.148
APO_030	Sasha Whitmarsh	70	Lights	-38.92874003	143.548942	14/05/2023	10:17	No-take	Apollo MP	2023	Sponge	Right	0	GoPro Hero 567 Black Linear Water	1080	1920	3.94122	0.002850	0.002850	300.978	0.000	0.000	-0.194	4.887	0.355
APO_031	Scott Gray	72	Lights	-38.9428436	143.5650766	12/05/2023	13:11	Inside MPA	Apollo Bay	2023		Left	0	GoPro Hero 567 Black Linear Water	1080	1920	3.95042	0.002850	0.002850	-302.045	0.000	0.000	-0.280	-5.325	-0.929
APO_031	Scott Gray	72	Lights	-38.9428436	143.5650766	12/05/2023	13:11	Inside MPA	Apollo Bay	2023		Right	0	GoPro Hero 567 Black Linear Water	1080	1920	3.92987	0.002850	0.002850	302.045	0.000	0.000	0.280	3.892	1.007
APO_032	Scott Gray	74	Lights	-38.94103251	143.552435	12/05/2023	14:30	Inside MPA	Apollo Bay	2023		Left	0	GoPro Hero 567 Black Linear Water	1080	1920	3.95042	0.002850	0.002850	-302.045	0.000	0.000	-0.280	-5.325	-0.929
APO_032	Scott Gray	74	Lights	-38.94103251	143.552435	12/05/2023	14:30	Inside MPA	Apollo Bay	2023		Right	0	GoPro Hero 567 Black Linear Water	1080	1920	3.92987	0.002850	0.002850	302.045	0.000	0.000	0.280	3.892	1.007
APO_033	Scott Gray	75	Lights	-38.94616391	143.5558281	12/05/2023	14:28	Inside MPA	Apollo Bay	2023		Left	0	GoPro Hero 567 Black Linear Water	1080	1920	3.93692	0.002850	0.002850	-300.978	0.000	0.000	0.194	-5.275	-1.148
APO_033	Scott Gray	75	Lights	-38.94616391	143.5558281	12/05/2023	14:28	Inside MPA	Apollo Bay	2023		Right	0	GoPro Hero 567 Black Linear Water	1080	1920	3.94122	0.002850	0.002850	300.978	0.000	0.000	-0.194	4.887	0.355
APO_034	Scott Gray	72	Lights	-38.94422792	143.5684953	12/05/2023	13:19	Inside MPA	Apollo Bay	2023		Left	0	GoPro Hero 567 Black Linear Water	1080	1920	3.93692	0.002850	0.002850	-300.978	0.000	0.000	0.194	-5.275	-1.148
APO_034	Scott Gray	72	Lights	-38.94422792	143.5684953	12/05/2023	13:19	Inside MPA	Apollo Bay	2023		Right	0	GoPro Hero 567 Black Linear Water	1080	1920	3.94122	0.002850	0.002850	300.978	0.000	0.000	-0.194	4.887	0.355
APO_035	Scott Gray	77	Lights	-38.95177587	143.5512001	13/05/2023	13:36	Inside MPA	Apollo Bay	2023		Left	0	GoPro Hero 567 Black Linear Water	1080	1920	3.93940	0.002850	0.002850	-301.809	0.000	0.000	0.111	-5.248	2.115
