OpCode	ImagePtPair	FilenameLeft	FrameLeft	FilenameRight	FrameRight	Time	Period	PeriodTime	X	Y	Z	sX	sY	sZ	RMS	Range	Direction	Family	Genus	Species	Code	Number	Stage	Activity	Comment	Attribute9	Attribute10
S3_D1	2	S3_D1_L1.1.MP4	8203	S3_D1_R1.1.MP4	8416	4.56178	Timeseabed	0.35202	-766.01125	592.95978	-4433.99088	5.12923	4.66081	28.33218	1.07172	4538.57352	11.86542	NA	NA	NA	NA	0	NA	NA	Vis	NA	NA
S3_D3	6	S3_D3_L3.1.MP4	18377	S3_D3_R3.1.MP4	18751	10.21965	Timeseabed	5.65009	-633.71728	540.79303	-3016.55119	2.96019	2.89745	13.15319	0.24852	3129.47851	14.93847	NA	NA	NA	NA	0	NA	NA	Vis	NA	NA
S40_D2	1	S40_D2_L2.1.MP4	12651	S40_D2_R2.1.MP4	12651	7.03536	Timeseabed	3.48181	-63.58408	336.02469	-4200.55	2.06032	2.90964	25.78284	1.22567	4214.44846	4.54411	NA	NA	NA	NA	0	NA	NA	Vis	NA	NA
S40_D3	8	S40_D3_L3.1.MP4	52794	S40_D3_R3.1.MP4	52994	29.35933	Timeseabed	27.68099	-796.53736	1714.07681	-5971.71731	7.1199	15.16445	50.69583	2.67363	6263.70008	17.12749	NA	NA	NA	NA	0	NA	NA	Vis	NA	NA
S41_D1	15	S41_D1_L1.1.MP4	22479	S41_D1_R1.1.MP4	23041	12.50082	Timeseabed	6.52374	-1151.45108	-493.41702	-5605.95985	9.34535	4.3227	45.32371	2.5445	5744.22195	12.92798	NA	NA	NA	NA	0	NA	NA	Vis	NA	NA
S41_D2	13	S41_D2_L2.1.MP4	3026	S41_D2_R2.1.MP4	2628	1.68279	Timeseabed	0.42487	2376.52863	-788.88995	-4883.63792	15.77848	5.59735	33.82094	2.46691	5488.18322	27.2951	NA	NA	NA	NA	0	NA	NA	Vis	NA	NA
S41_D3	26	S41_D3_L3.1.MP4	55126	S41_D3_R3.1.MP4	55039	30.65618	Timeseabed	27.60647	-18.86293	-142.9759	-4968.48275	2.39098	2.4956	35.67906	5.03466	4970.5753	2.57296	NA	NA	NA	NA	0	NA	NA	Vis	NA	NA
S42_D1	15	S42_D1_L1.MP4	38390	S42_D1_R1.MP4	38559	21.34911	Timeseabed	19.89321	233.38992	61.5238	-4459.92844	2.59679	2.32488	28.89958	4.0832	4466.45472	2.9953	NA	NA	NA	NA	0	NA	NA	Vis	NA	NA
S42_D2	10	S42_D2_L1.MP4	52929	S42_D2_R1.MP4	52857	29.43441	Timeseabed	27.59368	688.49035	-367.85378	-2969.93618	3.17767	2.06803	13.04106	0.50916	3070.80711	14.94963	NA	NA	NA	NA	0	NA	NA	Vis	NA	NA
S42_D3	9	S42_D3_L1.MP4	43577	S42_D3_R1.MP4	43574	24.23365	Timeseabed	22.71325	434.31694	-186.70714	-3341.71813	2.60733	1.84113	16.50511	2.20125	3374.99197	8.09715	NA	NA	NA	NA	0	NA	NA	Vis	NA	NA
S43_D1	23	S43_D1_L2.MP4	8520	S43_D1_R2.MP4	8521	39.89096	Timeseabed	30.08227	222.06295	-644.36111	-5883.3094	3.37175	5.48363	50.04247	7.43698	5922.65503	7.47939	NA	NA	NA	NA	0	NA	NA	Vis	NA	NA
S43_D3	10	S43_D3_L1.MP4	35558	S43_D3_R1.MP4	34646	19.7742	Timeseabed	9.86819	919.4301	-547.2499	-2564.59377	3.54246	2.34702	9.91634	0.10682	2778.84425	22.91979	NA	NA	NA	NA	0	NA	NA	Vis	NA	NA
S44_D2	4	S44_D2_L1.MP4	8287	S44_D2_R1.MP4	9572	4.60849	Timeseabed	1.45812	351.58331	-590.01479	-5066.29622	3.49906	4.69968	37.32461	3.28383	5112.63979	8.1212	NA	NA	NA	NA	0	NA	NA	Vis	NA	NA
S45_D2	1	S45_D2_L1.MP4	6754	S45_D2_R1.MP4	7542	3.75597	Timeseabed	1.12946	2315.62567	262.14752	-4618.647	14.34956	2.86344	29.9854	2.24476	5173.27205	26.73578	NA	NA	NA	NA	0	NA	NA	Vis	NA	NA
S45_D3	12	S45_D3_L1.MP4	31931	S45_D3_R1.MP4	33958	17.75718	Timeseabed	16.78899	-49.37871	-553.84679	-6880.02257	3.32173	5.57062	68.13485	6.29295	6902.45573	5.53303	NA	NA	NA	NA	0	NA	NA	Vis	NA	NA
S46_D1	14	S46_D1_L1.MP4	42066	S46_D1_R1.MP4	41571	23.39337	Timeseabed	20.24745	-563.01189	-638.05268	-6270.0762	5.76276	5.83829	56.73044	9.59829	6327.55475	8.33777	NA	NA	NA	NA	0	NA	NA	Vis	NA	NA
S46_D3	29	S46_D3_L1.MP4	59282	S46_D3_R1.MP4	57366	32.96738	Timeseabed	29.35432	-915.71107	117.92136	-6597.18701	9.05723	3.40092	62.97777	2.13635	6661.47946	7.95319	NA	NA	NA	NA	0	NA	NA	Vis	NA	NA
