OpCode	ExportVersion	DateTimeCreate	PictureDirectory	EMObs
NMP_20190806_OF-38_BRUV	1.09	2024 05 07 14:11:42	H:\NIN_2019_Raw_BRUV\06-08-2019\	NMP_20190806_OF-38_BRUV.EMObs
NMP_20190806_OF-39_BRUV	1.09	2024 05 07 14:11:42	G:\NIN_2019_Raw_BRUV\06-08-2019\	NMP_20190806_OF-39_BRUV.EMObs
NMP_20190806_OF-40_BRUV	1.09	2024 05 07 14:11:42	E:\NIN_2019_Raw_BRUV\06-08-2019\	NMP_20190806_OF-40_BRUV.EMObs
NMP_20190806_OF-41_BRUV	1.09	2024 05 07 14:11:42	E:\NIN_2019_Raw_BRUV\06-08-2019\	NMP_20190806_OF-41_BRUV.EMObs
NMP_20190806_OF-42_BRUV	1.09	2024 05 07 14:11:42	E:\NIN_2019_Raw_BRUV\06-08-2019\	NMP_20190806_OF-42_BRUV.EMObs
NMP_20190806_OF-43_BRUV	1.09	2024 05 07 14:11:42	E:\NIN_2019_Raw_BRUV\06-08-2019\	NMP_20190806_OF-43_BRUV.EMObs
NMP_20190806_OF-44_BRUV	1.09	2024 05 07 14:11:42	E:\NIN_2019_Raw_BRUV\06-08-2019\	NMP_20190806_OF-44_BRUV.EMObs
NMP_20190806_OF-45_BRUV	1.09	2024 05 07 14:11:42	F:\BRUV_RAW_HD2\06-08-2019\	NMP_20190806_OF-45_BRUV.EMObs
NMP_20190808_PF-10_BRUV	1.09	2024 05 07 14:11:42	E:\NIN_2019_Raw_BRUV\08-08-2019\	NMP_20190808_PF-10_BRUV.EMObs
NMP_20190808_PF-11_BRUV	1.09	2024 05 07 14:11:42	G:\NIN_2019_Raw_BRUV\08-08-2019\	NMP_20190808_PF-11_BRUV.EMObs
NMP_20190808_PF-12_BRUV	1.09	2024 05 07 14:11:42	E:\NIN_2019_Raw_BRUV\08-08-2019\	NMP_20190808_PF-12_BRUV.EMObs
