OpCode	CameraIndex	Descriptor	CameraModel	ImageRows	ImageCols	XPixelSize	YPixelSize	XPPOffset	YPPOffset	FocalLength	RadialK3	RadialK5	RadialK7	DecentringP1	DecentringP2	Orthogonality	Affinity	CameraX	CameraY	CameraZ	Omega	Phi	Kappa	UnitName
64 GRTS_3_3	0	HFM300 In Water Raynox 5050Pro	Derived from CAL	1080	1920	0.0016700000	0.0016700000	0.0084438959	0.0158501338	2.7078445076	-0.0102579458	0.0033221702	0.0000000000	0.0006577051	0.0001052484	0.0000000000	-0.0006929558	-326.9159431097	0.0000000000	0.0000000000	-0.4629809073	-6.9486985619	1.1230390701	mm
64 GRTS_3_3	1	HFM300 In Water Raynox 5050Pro	Derived from CAL	1080	1920	0.0016700000	0.0016700000	0.0109577938	0.0384198166	2.7011173314	-0.0115493392	0.0046410125	0.0000000000	0.0002226483	0.0002881794	0.0000000000	0.0001614842	326.9159431097	0.0000000000	0.0000000000	0.4629809073	7.4486432172	0.8709206256	mm
66 GRTS_3_420	0	HFM300 In Water Raynox 5050Pro	Derived from CAL	1080	1920	0.0016700000	0.0016700000	-0.0050477740	0.0301693866	2.7112191002	-0.0106543621	0.0033491051	0.0000000000	-0.0000266302	0.0010775616	0.0000000000	0.0000216210	325.4632854035	0.0000000000	0.0000000000	0.2126023700	8.0872484344	2.2898480612	mm
66 GRTS_3_420	1	HFM300 In Water Raynox 5050Pro	Derived from CAL	1080	1920	0.0016700000	0.0016700000	0.0053375673	0.0452019683	2.7024154109	-0.0107387813	0.0038357787	0.0000000000	0.0001680328	0.0005910585	0.0000000000	-0.0001636715	-325.4632854035	0.0000000000	0.0000000000	-0.2126023700	-6.9373318757	1.8298140911	mm
65 GRTS_3_788	0	HFM300 In Water Raynox 5050Pro	Derived from CAL	1080	1920	0.0016700000	0.0016700000	-0.0242569119	0.0361810299	2.7016930802	-0.0097343178	0.0022057921	0.0000000000	-0.0005131259	0.0006387643	0.0000000000	-0.0001150504	-336.2848474099	0.0000000000	0.0000000000	-0.0537699034	-7.4124198829	0.4060466727	mm
65 GRTS_3_788	1	HFM300 In Water Raynox 5050Pro	Derived from CAL	1080	1920	0.0016700000	0.0016700000	-0.0195638078	0.0422595906	2.7045281081	-0.0097495125	0.0023433495	0.0000000000	0.0000362872	0.0015265092	0.0000000000	0.0007226997	336.2848474099	0.0000000000	0.0000000000	0.0537699034	7.5821664783	0.6362723291	mm
59 GRTS_4_255	0	HFM300 In Water Raynox 5050Pro	Derived from CAL	1080	1920	0.0016700000	0.0016700000	0.0053375673	0.0452019683	2.7024154109	-0.0107387813	0.0038357787	0.0000000000	0.0001680328	0.0005910585	0.0000000000	-0.0001636715	-325.4632854035	0.0000000000	0.0000000000	-0.2126023700	-6.9373318757	1.8298140911	mm
59 GRTS_4_255	1	HFM300 In Water Raynox 5050Pro	Derived from CAL	1080	1920	0.0016700000	0.0016700000	-0.0050477740	0.0301693866	2.7112191002	-0.0106543621	0.0033491051	0.0000000000	-0.0000266302	0.0010775616	0.0000000000	0.0000216210	325.4632854035	0.0000000000	0.0000000000	0.2126023700	8.0872484344	2.2898480612	mm
60 GRTS_4_260	0			0	0	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	mm
60 GRTS_4_260	1			0	0	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	mm
57 GRTS_4_4	0	HFM300 In Water Raynox 5050Pro	Derived from CAL	1080	1920	0.0016700000	0.0016700000	-0.0245407275	0.0324120438	2.7076307447	-0.0114430927	0.0032964234	0.0000000000	-0.0003503177	0.0010271748	0.0000000000	-0.0007465285	-335.9984967097	0.0000000000	0.0000000000	-0.1201926615	-7.3619775501	1.3387807966	mm
57 GRTS_4_4	1	HFM300 In Water Raynox 5050Pro	Derived from CAL	1080	1920	0.0016700000	0.0016700000	-0.0214489088	0.0541097185	2.7007096370	-0.0125654608	0.0027120723	0.0000000000	-0.0004885450	0.0016750264	0.0000000000	-0.0004492485	335.9984967097	0.0000000000	0.0000000000	0.1201926615	8.0646546158	1.1603623056	mm
58 GRTS_4_511	0			0	0	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	mm
58 GRTS_4_511	1			0	0	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	mm
61 GRTS_4_991	0	HFM300 In Water Raynox 5050Pro	Derived from CAL	1080	1920	0.0016700000	0.0016700000	0.0084438959	0.0158501338	2.7078445076	-0.0102579458	0.0033221702	0.0000000000	0.0006577051	0.0001052484	0.0000000000	-0.0006929558	-326.9159431097	0.0000000000	0.0000000000	-0.4629809073	-6.9486985619	1.1230390701	mm
61 GRTS_4_991	1	HFM300 In Water Raynox 5050Pro	Derived from CAL	1080	1920	0.0016700000	0.0016700000	0.0109577938	0.0384198166	2.7011173314	-0.0115493392	0.0046410125	0.0000000000	0.0002226483	0.0002881794	0.0000000000	0.0001614842	326.9159431097	0.0000000000	0.0000000000	0.4629809073	7.4486432172	0.8709206256	mm
7 GRTS_7_1031	0	HFM300 In Water Raynox 5050Pro	Derived from CAL	1080	1920	0.0016700000	0.0016700000	0.0122144708	0.0407042110	2.7063238402	-0.0130515469	0.0082866468	0.0000000000	0.0001590958	0.0008587016	0.0000000000	0.0012090026	-337.7325993496	0.0000000000	0.0000000000	-0.2873520597	-7.7184687606	1.5509277702	mm
7 GRTS_7_1031	1	HFM300 In Water Raynox 5050Pro	Derived from CAL	1080	1920	0.0016700000	0.0016700000	-0.0127025198	0.0351459867	2.7072792281	-0.0164901864	0.0209858382	0.0000000000	0.0000271944	0.0014389659	0.0000000000	0.0016220101	337.7325993496	0.0000000000	0.0000000000	0.2873520597	6.4899287436	0.4467153547	mm
10 GRTS_7_1351	0	HFM300 In Water Raynox 5050Pro	Derived from CAL	1080	1920	0.0016700000	0.0016700000	-0.0245407275	0.0324120438	2.7076307447	-0.0114430927	0.0032964234	0.0000000000	-0.0003503177	0.0010271748	0.0000000000	-0.0007465285	-335.9984967097	0.0000000000	0.0000000000	-0.1201926615	-7.3619775501	1.3387807966	mm
10 GRTS_7_1351	1	HFM300 In Water Raynox 5050Pro	Derived from CAL	1080	1920	0.0016700000	0.0016700000	-0.0214489088	0.0541097185	2.7007096370	-0.0125654608	0.0027120723	0.0000000000	-0.0004885450	0.0016750264	0.0000000000	-0.0004492485	335.9984967097	0.0000000000	0.0000000000	0.1201926615	8.0646546158	1.1603623056	mm
9 GRTS_7_2119	0			0	0	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	mm
9 GRTS_7_2119	1			0	0	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	mm
6 GRTS_7_7	0	HFM300 In Water Raynox 5050Pro	Derived from CAL	1080	1920	0.0016700000	0.0016700000	-0.0072227458	0.0513025131	2.7015235487	-0.0135496023	0.0049874803	0.0000000000	-0.0003821488	0.0010082347	0.0000000000	-0.0005755678	-325.6108890952	0.0000000000	0.0000000000	-0.0647541549	-6.7392629975	1.6114563901	mm
6 GRTS_7_7	1	HFM300 In Water Raynox 5050Pro	Derived from CAL	1080	1920	0.0016700000	0.0016700000	-0.0003158362	0.0347812774	2.7080370233	-0.0123330746	0.0031009592	0.0000000000	0.0006325237	0.0007973750	0.0000000000	0.0003606664	325.6108890952	0.0000000000	0.0000000000	0.0647541549	7.9069486755	2.0471938347	mm
8 GRTS_7_775	0	HFM300 In Water Raynox 5050Pro	Derived from CAL	1080	1920	0.0016700000	0.0016700000	-0.0242569119	0.0361810299	2.7016930802	-0.0097343178	0.0022057921	0.0000000000	-0.0005131259	0.0006387643	0.0000000000	-0.0001150504	-336.2848474099	0.0000000000	0.0000000000	-0.0537699034	-7.4124198829	0.4060466727	mm
8 GRTS_7_775	1	HFM300 In Water Raynox 5050Pro	Derived from CAL	1080	1920	0.0016700000	0.0016700000	-0.0195638078	0.0422595906	2.7045281081	-0.0097495125	0.0023433495	0.0000000000	0.0000362872	0.0015265092	0.0000000000	0.0007226997	336.2848474099	0.0000000000	0.0000000000	0.0537699034	7.5821664783	0.6362723291	mm
21 Nev's canyonhead_169	0	HFM300 In Water Raynox 5050Pro	Derived from CAL	1080	1920	0.0016700000	0.0016700000	-0.0242569119	0.0361810299	2.7016930802	-0.0097343178	0.0022057921	0.0000000000	-0.0005131259	0.0006387643	0.0000000000	-0.0001150504	-336.2848474099	0.0000000000	0.0000000000	-0.0537699034	-7.4124198829	0.4060466727	mm
21 Nev's canyonhead_169	1	HFM300 In Water Raynox 5050Pro	Derived from CAL	1080	1920	0.0016700000	0.0016700000	-0.0195638078	0.0422595906	2.7045281081	-0.0097495125	0.0023433495	0.0000000000	0.0000362872	0.0015265092	0.0000000000	0.0007226997	336.2848474099	0.0000000000	0.0000000000	0.0537699034	7.5821664783	0.6362723291	mm
20 Nev's canyonhead_873	0			0	0	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	mm
20 Nev's canyonhead_873	1			0	0	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	mm
18 Nev's canyonhead_5373	0	HFM300 In Water Raynox 5050Pro	Derived from CAL	1080	1920	0.0016700000	0.0016700000	0.0084438959	0.0158501338	2.7078445076	-0.0102579458	0.0033221702	0.0000000000	0.0006577051	0.0001052484	0.0000000000	-0.0006929558	-326.9159431097	0.0000000000	0.0000000000	-0.4629809073	-6.9486985619	1.1230390701	mm
18 Nev's canyonhead_5373	1	HFM300 In Water Raynox 5050Pro	Derived from CAL	1080	1920	0.0016700000	0.0016700000	0.0109577938	0.0384198166	2.7011173314	-0.0115493392	0.0046410125	0.0000000000	0.0002226483	0.0002881794	0.0000000000	0.0001614842	326.9159431097	0.0000000000	0.0000000000	0.4629809073	7.4486432172	0.8709206256	mm
22 Nev's canyonhead_617	0	HFM300 In Water Raynox 5050Pro	Derived from CAL	1080	1920	0.0016700000	0.0016700000	-0.0245407275	0.0324120438	2.7076307447	-0.0114430927	0.0032964234	0.0000000000	-0.0003503177	0.0010271748	0.0000000000	-0.0007465285	-335.9984967097	0.0000000000	0.0000000000	-0.1201926615	-7.3619775501	1.3387807966	mm
22 Nev's canyonhead_617	1	HFM300 In Water Raynox 5050Pro	Derived from CAL	1080	1920	0.0016700000	0.0016700000	-0.0214489088	0.0541097185	2.7007096370	-0.0125654608	0.0027120723	0.0000000000	-0.0004885450	0.0016750264	0.0000000000	-0.0004492485	335.9984967097	0.0000000000	0.0000000000	0.1201926615	8.0646546158	1.1603623056	mm
19 Nev's canyonhead_reef	0	HFM300 In Water Raynox 5050Pro	Derived from CAL	1080	1920	0.0016700000	0.0016700000	0.0122144708	0.0407042110	2.7063238402	-0.0130515469	0.0082866468	0.0000000000	0.0001590958	0.0008587016	0.0000000000	0.0012090026	-337.7325993496	0.0000000000	0.0000000000	-0.2873520597	-7.7184687606	1.5509277702	mm
19 Nev's canyonhead_reef	1	HFM300 In Water Raynox 5050Pro	Derived from CAL	1080	1920	0.0016700000	0.0016700000	-0.0127025198	0.0351459867	2.7072792281	-0.0164901864	0.0209858382	0.0000000000	0.0000271944	0.0014389659	0.0000000000	0.0016220101	337.7325993496	0.0000000000	0.0000000000	0.2873520597	6.4899287436	0.4467153547	mm
85 Sth_Can_2_opportunistic	0	HFM300 In Water Raynox 5050Pro	Derived from CAL	1080	1920	0.0016700000	0.0016700000	0.0053375673	0.0452019683	2.7024154109	-0.0107387813	0.0038357787	0.0000000000	0.0001680328	0.0005910585	0.0000000000	-0.0001636715	-325.4632854035	0.0000000000	0.0000000000	-0.2126023700	-6.9373318757	1.8298140911	mm
85 Sth_Can_2_opportunistic	1	HFM300 In Water Raynox 5050Pro	Derived from CAL	1080	1920	0.0016700000	0.0016700000	-0.0050477740	0.0301693866	2.7112191002	-0.0106543621	0.0033491051	0.0000000000	-0.0000266302	0.0010775616	0.0000000000	0.0000216210	325.4632854035	0.0000000000	0.0000000000	0.2126023700	8.0872484344	2.2898480612	mm
86 Sth_Can_3_opportunistic	0	HFM300 In Water Raynox 5050Pro	Derived from CAL	1080	1920	0.0016700000	0.0016700000	-0.0242569119	0.0361810299	2.7016930802	-0.0097343178	0.0022057921	0.0000000000	-0.0005131259	0.0006387643	0.0000000000	-0.0001150504	-336.2848474099	0.0000000000	0.0000000000	-0.0537699034	-7.4124198829	0.4060466727	mm
86 Sth_Can_3_opportunistic	1	HFM300 In Water Raynox 5050Pro	Derived from CAL	1080	1920	0.0016700000	0.0016700000	-0.0195638078	0.0422595906	2.7045281081	-0.0097495125	0.0023433495	0.0000000000	0.0000362872	0.0015265092	0.0000000000	0.0007226997	336.2848474099	0.0000000000	0.0000000000	0.0537699034	7.5821664783	0.6362723291	mm
87 Sth_Can_4_opportunistic	0	HFM300 In Water Raynox 5050Pro	Derived from CAL	1080	1920	0.0016700000	0.0016700000	-0.0194326286	0.0094177691	2.7067543671	-0.0108326023	0.0041725524	0.0000000000	-0.0004876685	0.0004977095	0.0000000000	-0.0002364051	-335.8822406156	0.0000000000	0.0000000000	-0.1530749531	-7.2192815933	1.3353307102	mm
87 Sth_Can_4_opportunistic	1	HFM300 In Water Raynox 5050Pro	Derived from CAL	1080	1920	0.0016700000	0.0016700000	-0.0162686386	0.0414993679	2.7066250564	-0.0113588071	0.0041409689	0.0000000000	-0.0007396848	0.0017806339	0.0000000000	-0.0005728318	335.8822406156	0.0000000000	0.0000000000	0.1530749531	8.1210731155	1.3620835119	mm
88 Sth_Can_5_opportunistic	0			0	0	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	mm
88 Sth_Can_5_opportunistic	1			0	0	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	mm
