"Sample","Latitude","Longitude","Date","Time","Site","Location","Status","Depth","Successful.count","Successful.length","Observer","OpcodeCam","Timeonseabed","Endsamplingtime","Timebaitgone","Visibility","cruisenum","CampaignID"
11096,-19.824566,117.551193,20180824,13:15:18,NA,"POINT SAMSON AREA3","No-take",57.4,"Yes","Yes","Katherine Cure","A3HIGHB 15",6.6783,66.9592,NA,NA,111,"NWSS Seismic3"
11097,-19.821116,117.547342,20180824,13:11:46,NA,"POINT SAMSON AREA3","No-take",57.3,"Yes","Yes","Katherine Cure","A3HIGHB 14",7.4558,67.5715,NA,NA,111,"NWSS Seismic3"
11098,-19.820937,117.543192,20180824,13:08:42,NA,"POINT SAMSON AREA3","No-take",59,"Yes","Yes","Katherine Cure","A3HIGHB 13",8.1698,68.7549,NA,NA,111,"NWSS Seismic3"
11099,-19.825895,117.543194,20180824,13:05:08,NA,"POINT SAMSON AREA3","No-take",59,"Yes","Yes","Katherine Cure","A3HIGHB 12",9.8054,70.0239,NA,NA,111,"NWSS Seismic3"
11100,-19.823199,117.539612,20180824,13:01:48,NA,"POINT SAMSON AREA3","No-take",58.8,"Yes","Yes","Katherine Cure","A3HIGHB 11",9.0663,70.4894,NA,NA,111,"NWSS Seismic3"
11101,-19.819269,117.537076,20180824,12:58:20,NA,"POINT SAMSON AREA3","No-take",59.6,"Yes","Yes","Katherine Cure","A3HIGHB 10",13.2165,73.4262,NA,NA,111,"NWSS Seismic3"
11102,-19.827474,117.530427,20180824,12:53:00,NA,"POINT SAMSON AREA3","No-take",60.6,"Yes","Yes","Katherine Cure","A3HIGHB 9",10.4593,70.6356,NA,NA,111,"NWSS Seismic3"
11103,-19.853241,117.547386,20180823,15:36:12,NA,"POINT SAMSON AREA3","No-take",57.6,"Yes","No","Katherine Cure","A3HIGHB 8",8.791,69.5039,NA,NA,111,"NWSS Seismic3"
11104,-19.843319,117.559209,20180823,15:29:40,NA,"POINT SAMSON AREA3","No-take",57.8,"Yes","No","Katherine Cure","A3HIGHB 7",5.9059,66.1195,NA,NA,111,"NWSS Seismic3"
11105,-19.845318,117.553643,20180823,15:26:02,NA,"POINT SAMSON AREA3","No-take",57.4,"Yes","No","Katherine Cure","A3HIGHB 6",6.6433,66.8986,NA,NA,111,"NWSS Seismic3"
11106,-19.845733,117.546976,20180823,15:22:04,NA,"POINT SAMSON AREA3","No-take",56.7,"Yes","Yes","Brigit Vaughan","A3HIGHB 5",11.7089,71.7089,NA,NA,111,"NWSS Seismic3"
11107,-19.844912,117.563983,20180823,15:11:16,NA,"POINT SAMSON AREA3","No-take",57.5,"Yes","No","Brigit Vaughan","A3HIGHB 4",3.1209,63.1209,NA,NA,111,"NWSS Seismic3"
11108,-19.848613,117.556009,20180823,15:06:30,NA,"POINT SAMSON AREA3","No-take",57.1,"Yes","No","Matthew Birt","A3HIGHB 3",2.0782,62.0782,NA,NA,111,"NWSS Seismic3"
11109,-19.849804,117.550543,20180823,15:00:48,NA,"POINT SAMSON AREA3","No-take",57.6,"Yes","Yes","Matthew Birt","A3HIGHB 2",3.1153,63.1153,NA,NA,111,"NWSS Seismic3"
11110,-19.849966,117.544712,20180823,14:56:30,NA,"POINT SAMSON AREA3","No-take",57.6,"Yes","No","Matthew Birt","A3HIGHB 1",4.6613,64.6613,NA,NA,111,"NWSS Seismic3"
