Sample,Family,Genus,Species,Count
2018_LAF1_1,Caesionidae,Caesio,cuning,29
2018_LAF1_3,Caesionidae,Caesio,cuning,24
2018_LAF1_4,Caesionidae,Caesio,cuning,27
2018_LAF2_1,Caesionidae,Caesio,cuning,4
2018_LAF2_2,Caesionidae,Caesio,cuning,8
2018_LAF2_5,Caesionidae,Caesio,cuning,10
2018_LAF2_6,Caesionidae,Caesio,cuning,17
2018_LAPW1_2,Caesionidae,Caesio,cuning,18
2018_LAPW1_3,Caesionidae,Caesio,cuning,3
2018_LAPW1_4,Caesionidae,Caesio,cuning,3
2018_LAPW1_6,Caesionidae,Caesio,cuning,1
2018_LGSE2_3,Caesionidae,Caesio,cuning,26
2018_LGSE2_4,Caesionidae,Caesio,cuning,26
2018_LGSE2_5,Caesionidae,Caesio,cuning,60
2018_LGSE3_3,Caesionidae,Caesio,cuning,15
2018_LGSE3_5,Caesionidae,Caesio,cuning,71
2018_LGSE3_6,Caesionidae,Caesio,cuning,19
2018_NBRO_2,Caesionidae,Caesio,cuning,15
2018_NBRO_3,Caesionidae,Caesio,cuning,22
2018_NMAR_3,Caesionidae,Caesio,cuning,3
2018_NMAR_5,Caesionidae,Caesio,cuning,48
2018_NMAR_6,Caesionidae,Caesio,cuning,1
2018_NROB_1,Caesionidae,Caesio,cuning,3
2018_NROB_2,Caesionidae,Caesio,cuning,13
2018_NROB_3,Caesionidae,Caesio,cuning,1
2018_NROB_4,Caesionidae,Caesio,cuning,11
2018_NROB_5,Caesionidae,Caesio,cuning,22
2018_NROB_6,Caesionidae,Caesio,cuning,32
2018_PASC1_1,Caesionidae,Caesio,cuning,2
2018_PASC1_3,Caesionidae,Caesio,cuning,5
2018_PASC1_4,Caesionidae,Caesio,cuning,3
2018_PASC1_5,Caesionidae,Caesio,cuning,4
2018_PASC1_6,Caesionidae,Caesio,cuning,2
2018_PASC2_2,Caesionidae,Caesio,cuning,46
2018_PASC2_4,Caesionidae,Caesio,cuning,2
2018_PASC2_5,Caesionidae,Caesio,cuning,8
2018_PASC2_6,Caesionidae,Caesio,cuning,6
2018_RANSE_1,Caesionidae,Caesio,cuning,31
2018_RANSE_2,Caesionidae,Caesio,cuning,9
2018_RANSE_3,Caesionidae,Caesio,cuning,25
2018_RANSE_4,Caesionidae,Caesio,cuning,7
2018_RANSE_5,Caesionidae,Caesio,cuning,10
2018_RANSE_6,Caesionidae,Caesio,cuning,26
2018_SMAR_1,Caesionidae,Caesio,cuning,11
2018_SMAR_2,Caesionidae,Caesio,cuning,9
2018_SMAR_3,Caesionidae,Caesio,cuning,29
2018_SMAR_5,Caesionidae,Caesio,cuning,20
2018_SMAR_6,Caesionidae,Caesio,cuning,16
2018_SROB_1,Caesionidae,Caesio,cuning,23
2018_SROB_2,Caesionidae,Caesio,cuning,35
2018_SROB_3,Caesionidae,Caesio,cuning,20
2018_SROB_4,Caesionidae,Caesio,cuning,1
2018_SROB_5,Caesionidae,Caesio,cuning,17
2018_SROB_6,Caesionidae,Caesio,cuning,2
2018_WHR1_6,Caesionidae,Caesio,cuning,8
2018_WMNE_2,Caesionidae,Caesio,cuning,8
2018_WMNE_5,Caesionidae,Caesio,cuning,68
2018_WMNE_6,Caesionidae,Caesio,cuning,18
2018a_CAPEB1_1,Caesionidae,Caesio,cuning,23
2018a_CAPEB1_2,Caesionidae,Caesio,cuning,12
2018a_CAPEB1_3,Caesionidae,Caesio,cuning,3
2018a_CAPEB1_5,Caesionidae,Caesio,cuning,41
2018a_CAPEB1_6,Caesionidae,Caesio,cuning,6
2018a_EHR1_5,Caesionidae,Caesio,cuning,2
2018a_EHR1_6,Caesionidae,Caesio,cuning,1
2018a_EHR2_1,Caesionidae,Caesio,cuning,20
2018a_EHR2_2,Caesionidae,Caesio,cuning,21
2018a_EHR2_3,Caesionidae,Caesio,cuning,12
2018a_EHR2_4,Caesionidae,Caesio,cuning,10
2018a_EHR2_5,Caesionidae,Caesio,cuning,67
2018a_EHR2_6,Caesionidae,Caesio,cuning,12
2018a_EHR3_1,Caesionidae,Caesio,cuning,45
2018a_EHR3_2,Caesionidae,Caesio,cuning,7
2018a_EHR3_3,Caesionidae,Caesio,cuning,29
2018a_EHR3_5,Caesionidae,Caesio,cuning,22
2018a_FRESHB1_1,Caesionidae,Caesio,cuning,2
2018a_FRESHB1_2,Caesionidae,Caesio,cuning,29
2018a_FRESHB1_3,Caesionidae,Caesio,cuning,3
2018a_FRESHB1_4,Caesionidae,Caesio,cuning,2
2018a_FRESHB1_5,Caesionidae,Caesio,cuning,1
2018a_FRESHB1_6,Caesionidae,Caesio,cuning,7
2018a_WHR1_2,Caesionidae,Caesio,cuning,7
2018a_WHR1_3,Caesionidae,Caesio,cuning,35
2018a_WHR1_5,Caesionidae,Caesio,cuning,10
2018a_WHR1_6,Caesionidae,Caesio,cuning,3
2018_NMAR_4,Caesionidae,Caesio,cuning,36
2018_HATP1_2,Carcharhinidae,Galeocerdo,cuvier,1
2018_LGSE2_1,Carcharhinidae,Galeocerdo,cuvier,1
2018a_EHR2_6,Carcharhinidae,Galeocerdo,cuvier,1
2018_CASS3_1,Labridae,Choerodon,cyanodus,3
2018_CASS3_2,Labridae,Choerodon,cyanodus,5
2018_CASS3_4,Labridae,Choerodon,cyanodus,1
2018_CASS3_5,Labridae,Choerodon,cyanodus,2
2018_CASS3_6,Labridae,Choerodon,cyanodus,4
2018_CONIS_1,Labridae,Choerodon,cyanodus,1
2018_CONIS_2,Labridae,Choerodon,cyanodus,3
2018_CONIS_3,Labridae,Choerodon,cyanodus,2
2018_CONIS_4,Labridae,Choerodon,cyanodus,5
2018_CONIS_5,Labridae,Choerodon,cyanodus,1
2018_CONIS_6,Labridae,Choerodon,cyanodus,2
2018_EHR2_1,Labridae,Choerodon,cyanodus,3
2018_EHR2_4,Labridae,Choerodon,cyanodus,2
2018_EHR2_5,Labridae,Choerodon,cyanodus,2
2018_EHR2_6,Labridae,Choerodon,cyanodus,5
2018_FENW1_1,Labridae,Choerodon,cyanodus,3
2018_FENW1_2,Labridae,Choerodon,cyanodus,1
2018_FENW1_4,Labridae,Choerodon,cyanodus,2
2018_FENW1_5,Labridae,Choerodon,cyanodus,1
2018_FENW1_6,Labridae,Choerodon,cyanodus,1
2018_GIBPT1_1,Labridae,Choerodon,cyanodus,3
2018_GIBPT1_2,Labridae,Choerodon,cyanodus,8
2018_GIBPT1_4,Labridae,Choerodon,cyanodus,3
2018_GIBPT1_5,Labridae,Choerodon,cyanodus,4
2018_GIBPT1_6,Labridae,Choerodon,cyanodus,5
2018_GIBS1_1,Labridae,Choerodon,cyanodus,1
2018_GIBS1_2,Labridae,Choerodon,cyanodus,6
2018_GIBS1_3,Labridae,Choerodon,cyanodus,4
2018_GIBS1_4,Labridae,Choerodon,cyanodus,2
2018_GIBS1_5,Labridae,Choerodon,cyanodus,2
2018_HATP1_1,Labridae,Choerodon,cyanodus,3
2018_HATP1_2,Labridae,Choerodon,cyanodus,4
2018_HATP1_3,Labridae,Choerodon,cyanodus,4
2018_HATP1_4,Labridae,Choerodon,cyanodus,1
2018_HATP1_5,Labridae,Choerodon,cyanodus,2
2018_LAF1_1,Labridae,Choerodon,cyanodus,2
2018_LAF1_2,Labridae,Choerodon,cyanodus,2
2018_LAF1_4,Labridae,Choerodon,cyanodus,2
2018_LAF1_6,Labridae,Choerodon,cyanodus,2
2018_LAF2_1,Labridae,Choerodon,cyanodus,1
2018_LAF2_2,Labridae,Choerodon,cyanodus,3
2018_LAF2_3,Labridae,Choerodon,cyanodus,2
2018_LAF2_4,Labridae,Choerodon,cyanodus,1
2018_LAF2_5,Labridae,Choerodon,cyanodus,3
2018_LAF2_6,Labridae,Choerodon,cyanodus,1
2018_LAPW1_2,Labridae,Choerodon,cyanodus,1
2018_LAPW1_3,Labridae,Choerodon,cyanodus,1
2018_LAPW1_4,Labridae,Choerodon,cyanodus,2
2018_LAPW1_6,Labridae,Choerodon,cyanodus,5
2018_LGSE2_1,Labridae,Choerodon,cyanodus,3
2018_LGSE2_3,Labridae,Choerodon,cyanodus,1
2018_LGSE2_4,Labridae,Choerodon,cyanodus,2
2018_LGSE2_5,Labridae,Choerodon,cyanodus,2
2018_LGSE3_1,Labridae,Choerodon,cyanodus,3
2018_LGSE3_2,Labridae,Choerodon,cyanodus,6
2018_LGSE3_3,Labridae,Choerodon,cyanodus,3
2018_LGSE3_5,Labridae,Choerodon,cyanodus,5
2018_LGSE3_6,Labridae,Choerodon,cyanodus,3
2018_NMAR_2,Labridae,Choerodon,cyanodus,1
2018_NMAR_3,Labridae,Choerodon,cyanodus,1
2018_NMAR_5,Labridae,Choerodon,cyanodus,2
2018_NMAR_6,Labridae,Choerodon,cyanodus,2
2018_NROB_1,Labridae,Choerodon,cyanodus,1
2018_NROB_2,Labridae,Choerodon,cyanodus,1
2018_NROB_3,Labridae,Choerodon,cyanodus,1
2018_NROB_4,Labridae,Choerodon,cyanodus,1
2018_NROB_6,Labridae,Choerodon,cyanodus,1
2018_PASC1_1,Labridae,Choerodon,cyanodus,2
2018_PASC1_2,Labridae,Choerodon,cyanodus,1
2018_PASC1_3,Labridae,Choerodon,cyanodus,3
2018_PASC1_4,Labridae,Choerodon,cyanodus,1
2018_PASC1_5,Labridae,Choerodon,cyanodus,2
2018_PASC1_6,Labridae,Choerodon,cyanodus,3
2018_PASC2_2,Labridae,Choerodon,cyanodus,3
2018_PASC2_3,Labridae,Choerodon,cyanodus,3
2018_PASC2_4,Labridae,Choerodon,cyanodus,1
2018_PASC2_5,Labridae,Choerodon,cyanodus,1
2018_PASC2_6,Labridae,Choerodon,cyanodus,2
2018_RANSE_1,Labridae,Choerodon,cyanodus,2
2018_RANSE_2,Labridae,Choerodon,cyanodus,2
2018_RANSE_3,Labridae,Choerodon,cyanodus,1
2018_RANSE_4,Labridae,Choerodon,cyanodus,1
2018_RANSE_6,Labridae,Choerodon,cyanodus,2
2018_SMAR_1,Labridae,Choerodon,cyanodus,1
2018_SMAR_2,Labridae,Choerodon,cyanodus,5
2018_SMAR_3,Labridae,Choerodon,cyanodus,1
2018_SMAR_4,Labridae,Choerodon,cyanodus,2
2018_SMAR_5,Labridae,Choerodon,cyanodus,3
2018_SMAR_6,Labridae,Choerodon,cyanodus,3
2018_SROB_1,Labridae,Choerodon,cyanodus,1
2018_SROB_2,Labridae,Choerodon,cyanodus,2
2018_SROB_3,Labridae,Choerodon,cyanodus,2
2018_SROB_4,Labridae,Choerodon,cyanodus,1
2018_SROB_5,Labridae,Choerodon,cyanodus,2
2018_SROB_6,Labridae,Choerodon,cyanodus,1
2018_WHR1_1,Labridae,Choerodon,cyanodus,1
2018_WHR1_2,Labridae,Choerodon,cyanodus,1
2018_WHR1_6,Labridae,Choerodon,cyanodus,2
2018_WMNE_6,Labridae,Choerodon,cyanodus,1
2018a_CAPEB1_1,Labridae,Choerodon,cyanodus,3
2018a_CAPEB1_3,Labridae,Choerodon,cyanodus,1
2018a_CAPEB1_5,Labridae,Choerodon,cyanodus,2
2018a_CAPEB1_6,Labridae,Choerodon,cyanodus,1
2018a_EHR1_2,Labridae,Choerodon,cyanodus,1
2018a_EHR1_3,Labridae,Choerodon,cyanodus,1
2018a_EHR1_4,Labridae,Choerodon,cyanodus,1
2018a_EHR1_5,Labridae,Choerodon,cyanodus,3
2018a_EHR1_6,Labridae,Choerodon,cyanodus,6
2018a_EHR2_1,Labridae,Choerodon,cyanodus,1
2018a_EHR2_2,Labridae,Choerodon,cyanodus,1
2018a_EHR2_3,Labridae,Choerodon,cyanodus,1
2018a_EHR2_4,Labridae,Choerodon,cyanodus,1
2018a_EHR2_5,Labridae,Choerodon,cyanodus,1
2018a_EHR2_6,Labridae,Choerodon,cyanodus,1
2018a_EHR3_2,Labridae,Choerodon,cyanodus,2
2018a_EHR3_3,Labridae,Choerodon,cyanodus,1
2018a_EHR3_4,Labridae,Choerodon,cyanodus,1
2018a_EHR3_5,Labridae,Choerodon,cyanodus,1
2018a_EHR4_1,Labridae,Choerodon,cyanodus,2
2018a_EHR4_2,Labridae,Choerodon,cyanodus,10
2018a_EHR4_3,Labridae,Choerodon,cyanodus,2
2018a_EHR4_4,Labridae,Choerodon,cyanodus,2
2018a_EHR4_5,Labridae,Choerodon,cyanodus,1
2018a_EHR4_6,Labridae,Choerodon,cyanodus,1
2018a_FRESHB1_1,Labridae,Choerodon,cyanodus,2
2018a_FRESHB1_2,Labridae,Choerodon,cyanodus,2
2018a_FRESHB1_3,Labridae,Choerodon,cyanodus,2
2018a_FRESHB1_4,Labridae,Choerodon,cyanodus,2
2018a_FRESHB1_5,Labridae,Choerodon,cyanodus,1
2018a_WHR1_1,Labridae,Choerodon,cyanodus,2
2018a_WHR1_2,Labridae,Choerodon,cyanodus,4
2018a_WHR1_3,Labridae,Choerodon,cyanodus,2
2018a_WHR1_4,Labridae,Choerodon,cyanodus,2
2018a_WHR1_5,Labridae,Choerodon,cyanodus,6
2018a_WHR1_6,Labridae,Choerodon,cyanodus,2
2018_LAF1_5,Labridae,Choerodon,cyanodus,2
2018_NMAR_4,Labridae,Choerodon,cyanodus,2
2018_EHR2_4,Pomacentridae,Neopomacentrus,cyanomos,1
2018_PASC2_2,Pomacentridae,Neopomacentrus,cyanomos,3
2018_SROB_6,Labridae,Leptojulis,cyanopleura,9
2018_FENW1_5,Serranidae,Cephalopholis,cyanostigma,1
2018a_CAPEB1_5,Serranidae,Cephalopholis,cyanostigma,3
2018a_FRESHB1_4,Serranidae,Cephalopholis,cyanostigma,1
2018_CASS3_3,Pseudochromidae,Labracinus,cyclophthalmus,1
2018_GIBS1_2,Pseudochromidae,Labracinus,cyclophthalmus,1
2018_SBRO_2,Mullidae,Parupeneus,cyclostomus,1
2018_LAF2_2,Latidae,Psammoperca,datnioides,2
2018a_CAPEB1_2,Latidae,Psammoperca,datnioides,1
2018_CASS3_3,Lutjanidae,Lutjanus,decussatus,1
2018_NBRO_2,Lutjanidae,Lutjanus,decussatus,1
2018_NBRO_3,Lutjanidae,Lutjanus,decussatus,6
2018_NBRO_5,Lutjanidae,Lutjanus,decussatus,1
2018_NMAR_6,Lutjanidae,Lutjanus,decussatus,1
2018_SBRO_1,Lutjanidae,Lutjanus,decussatus,3
2018_SBRO_2,Lutjanidae,Lutjanus,decussatus,3
2018_SBRO_3,Lutjanidae,Lutjanus,decussatus,5
2018_SBRO_4,Lutjanidae,Lutjanus,decussatus,2
2018_SBRO_5,Lutjanidae,Lutjanus,decussatus,4
2018_SROB_3,Lutjanidae,Lutjanus,decussatus,1
2018_NBRO_3,Pomacanthidae,Pygoplites,diacanthus,1
2018_CASS3_6,Labridae,Bodianus,diana,1
2018_NBRO_5,Labridae,Bodianus,diana,1
2018_SBRO_1,Labridae,Bodianus,diana,2
2018_NBRO_5,Pomacentridae,Plectroglyphidodon,dickii,2
2018_SBRO_3,Pomacentridae,Plectroglyphidodon,dickii,5
2018_NBRO_2,Labridae,Oxycheilinus,digrammus,1
2018_NBRO_3,Labridae,Oxycheilinus,digrammus,1
2018_SBRO_1,Labridae,Oxycheilinus,digrammus,1
2018_SBRO_4,Labridae,Oxycheilinus,digrammus,2
2018_CASS3_1,Labridae,Labroides,dimidiatus,1
2018_CASS3_3,Labridae,Labroides,dimidiatus,1
2018_CASS3_4,Labridae,Labroides,dimidiatus,3
2018_CASS3_5,Labridae,Labroides,dimidiatus,1
2018_CASS3_5,Labridae,Labroides,dimidiatus,3
2018_CASS3_6,Labridae,Labroides,dimidiatus,3
2018_CONIS_1,Labridae,Labroides,dimidiatus,3
2018_CONIS_2,Labridae,Labroides,dimidiatus,2
2018_CONIS_5,Labridae,Labroides,dimidiatus,3
2018_CONIS_6,Labridae,Labroides,dimidiatus,2
2018_FENW1_1,Labridae,Labroides,dimidiatus,2
2018_FENW1_5,Labridae,Labroides,dimidiatus,1
2018_FENW1_6,Labridae,Labroides,dimidiatus,2
2018_LAF2_1,Labridae,Labroides,dimidiatus,1
2018_LAPW1_2,Labridae,Labroides,dimidiatus,2
2018_LAPW1_3,Labridae,Labroides,dimidiatus,2
2018_LAPW1_4,Labridae,Labroides,dimidiatus,2
2018_NBRO_2,Labridae,Labroides,dimidiatus,3
2018_NBRO_3,Labridae,Labroides,dimidiatus,1
2018_NBRO_4,Labridae,Labroides,dimidiatus,2
2018_NBRO_5,Labridae,Labroides,dimidiatus,3
2018_NMAR_2,Labridae,Labroides,dimidiatus,2
2018_NMAR_3,Labridae,Labroides,dimidiatus,2
2018_NMAR_5,Labridae,Labroides,dimidiatus,1
2018_NMAR_6,Labridae,Labroides,dimidiatus,4
2018_NROB_1,Labridae,Labroides,dimidiatus,2
2018_NROB_3,Labridae,Labroides,dimidiatus,2
2018_NROB_4,Labridae,Labroides,dimidiatus,2
2018_NROB_5,Labridae,Labroides,dimidiatus,3
2018_NROB_6,Labridae,Labroides,dimidiatus,2
2018_PASC1_1,Labridae,Labroides,dimidiatus,4
2018_PASC1_2,Labridae,Labroides,dimidiatus,1
2018_PASC1_3,Labridae,Labroides,dimidiatus,1
2018_PASC2_2,Labridae,Labroides,dimidiatus,3
2018_PASC2_3,Labridae,Labroides,dimidiatus,2
2018_PASC2_4,Labridae,Labroides,dimidiatus,2
2018_PASC2_5,Labridae,Labroides,dimidiatus,2
2018_PASC2_6,Labridae,Labroides,dimidiatus,1
2018_RANSE_1,Labridae,Labroides,dimidiatus,4
2018_RANSE_3,Labridae,Labroides,dimidiatus,3
2018_RANSE_4,Labridae,Labroides,dimidiatus,2
2018_RANSE_5,Labridae,Labroides,dimidiatus,2
2018_SBRO_1,Labridae,Labroides,dimidiatus,2
2018_SBRO_3,Labridae,Labroides,dimidiatus,1
2018_SBRO_4,Labridae,Labroides,dimidiatus,2
2018_SBRO_5,Labridae,Labroides,dimidiatus,3
2018_SBRO_6,Labridae,Labroides,dimidiatus,3
2018_SMAR_1,Labridae,Labroides,dimidiatus,3
2018_SMAR_2,Labridae,Labroides,dimidiatus,1
2018_SMAR_4,Labridae,Labroides,dimidiatus,2
2018_SMAR_5,Labridae,Labroides,dimidiatus,2
2018_SROB_1,Labridae,Labroides,dimidiatus,3
2018_SROB_2,Labridae,Labroides,dimidiatus,3
2018_SROB_4,Labridae,Labroides,dimidiatus,1
2018_SROB_5,Labridae,Labroides,dimidiatus,1
2018_WHR1_6,Labridae,Labroides,dimidiatus,1
2018_WMNE_2,Labridae,Labroides,dimidiatus,1
2018_WMNE_4,Labridae,Labroides,dimidiatus,4
2018_WMNE_5,Labridae,Labroides,dimidiatus,4
2018a_EHR1_5,Labridae,Labroides,dimidiatus,1
2018a_EHR1_6,Labridae,Labroides,dimidiatus,1
2018a_EHR2_1,Labridae,Labroides,dimidiatus,1
2018a_EHR2_6,Labridae,Labroides,dimidiatus,1
2018a_EHR4_3,Labridae,Labroides,dimidiatus,2
2018a_EHR4_6,Labridae,Labroides,dimidiatus,3
2018a_WHR1_1,Labridae,Labroides,dimidiatus,1
2018a_WHR1_4,Labridae,Labroides,dimidiatus,1
2018_NMAR_4,Labridae,Labroides,dimidiatus,4
2018_WMNE_1,Labridae,Labroides,dimidiatus,1
2018_CASS3_1,Siganidae,Siganus,doliatus,3
2018_CONIS_1,Siganidae,Siganus,doliatus,2
2018_CONIS_4,Siganidae,Siganus,doliatus,2
2018_CONIS_5,Siganidae,Siganus,doliatus,1
2018_EHR2_1,Siganidae,Siganus,doliatus,2
2018_FENW1_5,Siganidae,Siganus,doliatus,3
2018_FENW1_6,Siganidae,Siganus,doliatus,9
2018_GIBPT1_1,Siganidae,Siganus,doliatus,1
2018_GIBS1_2,Siganidae,Siganus,doliatus,1
2018_HATP1_1,Siganidae,Siganus,doliatus,2
2018_HATP1_2,Siganidae,Siganus,doliatus,10
2018_LAF1_1,Siganidae,Siganus,doliatus,4
2018_LAF1_4,Siganidae,Siganus,doliatus,10
2018_LAF2_1,Siganidae,Siganus,doliatus,3
2018_LAF2_5,Siganidae,Siganus,doliatus,4
2018_LAPW1_2,Siganidae,Siganus,doliatus,2
2018_LAPW1_6,Siganidae,Siganus,doliatus,4
2018_LGSE2_1,Siganidae,Siganus,doliatus,5
2018_LGSE2_3,Siganidae,Siganus,doliatus,2
2018_LGSE3_1,Siganidae,Siganus,doliatus,4
2018_LGSE3_2,Siganidae,Siganus,doliatus,3
2018_LGSE3_5,Siganidae,Siganus,doliatus,2
2018_LGSE3_6,Siganidae,Siganus,doliatus,3
2018_NMAR_3,Siganidae,Siganus,doliatus,1
2018_NMAR_5,Siganidae,Siganus,doliatus,1
2018_NROB_1,Siganidae,Siganus,doliatus,1
2018_NROB_2,Siganidae,Siganus,doliatus,2
2018_NROB_3,Labridae,Hologymnosus,doliatus,2
2018_NROB_4,Labridae,Hologymnosus,doliatus,3
2018_NROB_5,Siganidae,Siganus,doliatus,1
2018_NROB_6,Siganidae,Siganus,doliatus,4
2018_PASC1_1,Siganidae,Siganus,doliatus,3
2018_PASC1_3,Siganidae,Siganus,doliatus,6
2018_PASC1_6,Siganidae,Siganus,doliatus,3
2018_PASC2_2,Siganidae,Siganus,doliatus,2
2018_PASC2_4,Siganidae,Siganus,doliatus,5
2018_PASC2_6,Siganidae,Siganus,doliatus,7
2018_RANSE_1,Siganidae,Siganus,doliatus,9
2018_RANSE_2,Siganidae,Siganus,doliatus,7
2018_RANSE_6,Siganidae,Siganus,doliatus,2
2018_SROB_1,Siganidae,Siganus,doliatus,15
2018_SROB_3,Siganidae,Siganus,doliatus,3
2018_SROB_4,Siganidae,Siganus,doliatus,1
2018_SROB_5,Siganidae,Siganus,doliatus,2
2018_SROB_6,Siganidae,Siganus,doliatus,2
2018_WHR1_1,Siganidae,Siganus,doliatus,1
2018_WHR1_6,Siganidae,Siganus,doliatus,2
2018_WMNE_4,Siganidae,Siganus,doliatus,3
2018_WMNE_5,Siganidae,Siganus,doliatus,2
2018a_CAPEB1_1,Siganidae,Siganus,doliatus,64
2018a_EHR1_5,Siganidae,Siganus,doliatus,1
2018a_EHR1_6,Siganidae,Siganus,doliatus,2
2018a_EHR2_1,Siganidae,Siganus,doliatus,22
2018a_EHR2_2,Siganidae,Siganus,doliatus,2
2018a_EHR2_5,Siganidae,Siganus,doliatus,2
2018a_EHR2_6,Siganidae,Siganus,doliatus,2
2018a_EHR3_2,Siganidae,Siganus,doliatus,1
2018a_EHR3_3,Siganidae,Siganus,doliatus,1
2018a_EHR4_4,Siganidae,Siganus,doliatus,4
2018a_WHR1_1,Siganidae,Siganus,doliatus,1
2018a_WHR1_2,Siganidae,Siganus,doliatus,2
2018a_WHR1_5,Siganidae,Siganus,doliatus,2
2018_NMAR_4,Siganidae,Siganus,doliatus,4
2018_CASS3_4,Pomacanthidae,Chaetodontoplus,duboulayi,2
2018_CASS3_5,Pomacanthidae,Chaetodontoplus,duboulayi,3
2018_CASS3_6,Pomacanthidae,Chaetodontoplus,duboulayi,1
2018_CONIS_2,Pomacanthidae,Chaetodontoplus,duboulayi,2
2018_FENW1_1,Pomacanthidae,Chaetodontoplus,duboulayi,1
2018_GIBPT1_1,Pomacanthidae,Chaetodontoplus,duboulayi,2
2018_GIBPT1_2,Pomacanthidae,Chaetodontoplus,duboulayi,1
2018_GIBPT1_5,Pomacanthidae,Chaetodontoplus,duboulayi,1
2018_GIBPT1_6,Pomacanthidae,Chaetodontoplus,duboulayi,1
2018_HATP1_1,Pomacanthidae,Chaetodontoplus,duboulayi,1
2018_HATP1_2,Pomacanthidae,Chaetodontoplus,duboulayi,1
2018_LAF1_1,Pomacanthidae,Chaetodontoplus,duboulayi,1
2018_LAF1_6,Pomacanthidae,Chaetodontoplus,duboulayi,1
2018_LAPW1_6,Pomacanthidae,Chaetodontoplus,duboulayi,1
2018_LGSE2_4,Pomacanthidae,Chaetodontoplus,duboulayi,1
2018_LGSE2_5,Pomacanthidae,Chaetodontoplus,duboulayi,2
2018_LGSE3_2,Pomacanthidae,Chaetodontoplus,duboulayi,1
2018_LGSE3_5,Pomacanthidae,Chaetodontoplus,duboulayi,1
2018_LGSE3_6,Pomacanthidae,Chaetodontoplus,duboulayi,2
2018_NMAR_2,Pomacanthidae,Chaetodontoplus,duboulayi,1
2018_NROB_3,Pomacanthidae,Chaetodontoplus,duboulayi,1
2018_PASC1_3,Pomacanthidae,Chaetodontoplus,duboulayi,1
2018_PASC2_2,Pomacanthidae,Chaetodontoplus,duboulayi,1
2018_SMAR_1,Pomacanthidae,Chaetodontoplus,duboulayi,1
2018_SMAR_2,Pomacanthidae,Chaetodontoplus,duboulayi,2
2018_SMAR_3,Pomacanthidae,Chaetodontoplus,duboulayi,1
2018_SMAR_4,Pomacanthidae,Chaetodontoplus,duboulayi,2
2018_SROB_4,Pomacanthidae,Chaetodontoplus,duboulayi,1
2018_SROB_5,Pomacanthidae,Chaetodontoplus,duboulayi,1
2018_WMNE_2,Pomacanthidae,Chaetodontoplus,duboulayi,1
2018_WMNE_5,Pomacanthidae,Chaetodontoplus,duboulayi,1
2018a_EHR1_6,Pomacanthidae,Chaetodontoplus,duboulayi,1
2018a_EHR4_2,Pomacanthidae,Chaetodontoplus,duboulayi,1
2018a_EHR4_3,Pomacanthidae,Chaetodontoplus,duboulayi,1
2018a_EHR4_4,Pomacanthidae,Chaetodontoplus,duboulayi,1
2018a_FRESHB1_1,Pomacanthidae,Chaetodontoplus,duboulayi,1
2018a_FRESHB1_2,Pomacanthidae,Chaetodontoplus,duboulayi,1
2018a_FRESHB1_4,Pomacanthidae,Chaetodontoplus,duboulayi,1
2018a_FRESHB1_5,Pomacanthidae,Chaetodontoplus,duboulayi,1
2018a_WHR1_1,Pomacanthidae,Chaetodontoplus,duboulayi,2
2018a_WHR1_2,Pomacanthidae,Chaetodontoplus,duboulayi,1
2018a_WHR1_4,Pomacanthidae,Chaetodontoplus,duboulayi,1
2018a_WHR1_5,Pomacanthidae,Chaetodontoplus,duboulayi,2
2018_WMNE_1,Pomacanthidae,Chaetodontoplus,duboulayi,3
2018_NBRO_2,Monacanthidae,Cantherhines,dumerilii,2
2018_NBRO_3,Monacanthidae,Cantherhines,dumerilii,2
2018_NBRO_4,Monacanthidae,Cantherhines,dumerilii,1
2018_NBRO_3,Acanthuridae,Acanthurus,dussumieri,4
2018_SBRO_1,Acanthuridae,Acanthurus,dussumieri,1
2018_NBRO_3,Chaetodontidae,Chaetodon,ephippium,2
2018_NBRO_5,Chaetodontidae,Chaetodon,ephippium,1
2018_SBRO_3,Lethrinidae,Lethrinus,erythracanthus,1
2018_SBRO_1,Microdesmidae,Ptereleotris,evides,10
2018_SBRO_1,Labridae,Cirrhilabrus,exquisitus,3
2018_SBRO_2,Labridae,Cirrhilabrus,exquisitus,2
2018_NBRO_6,Acanthuridae,Naso,fageni,8
2018_LAF2_6,Dasyatidae,Pateobatis,fai,1
2018_CASS3_1,Labridae,Cheilinus,fasciatus,2
2018_CASS3_1,Serranidae,Epinephelus,fasciatus,5
2018_CASS3_3,Serranidae,Epinephelus,fasciatus,1
2018_CASS3_3,Labridae,Cheilinus,fasciatus,3
2018_CASS3_4,Labridae,Cheilinus,fasciatus,1
2018_CASS3_4,Serranidae,Epinephelus,fasciatus,1
2018_CASS3_5,Labridae,Cheilinus,fasciatus,1
2018_CASS3_5,Serranidae,Epinephelus,fasciatus,1
2018_CASS3_5,Serranidae,Epinephelus,fasciatus,3
2018_CASS3_6,Labridae,Cheilinus,fasciatus,1
2018_CASS3_6,Serranidae,Epinephelus,fasciatus,3
2018_CONIS_1,Serranidae,Epinephelus,fasciatus,2
2018_CONIS_2,Labridae,Cheilinus,fasciatus,1
2018_CONIS_2,Serranidae,Epinephelus,fasciatus,1
2018_CONIS_4,Serranidae,Epinephelus,fasciatus,2
