Sample,Latitude,Longitude,Date,Time,Location,Status,Site,Depth,Observer,Successful.count,Successful.length,SiteName,Waypoint,BruvType,Zone_ID,UTMzone,Easting,Northing,FieldLead,FieldTeam,MonType,Bottom Temp
CENO04_1701,-34.14279182,137.4266096,20170119,8:52:00,Cape Elizabeth,Fished,CENO04,11.3,SWhitmarsh,Yes,Yes,Cape Elizabeth North Out,973,Stereo,141,53,723742,6219352,DColella,BST,MPA,23
CESI01_1701,-34.19321844,137.4525239,20170112,11:00:00,Cape Elizabeth,No-take,CESI01,13,SWhitmarsh,Yes,Yes,Cape Elizabeth South In,919,Stereo,52,53,725997,6213701,DColella,BST,MPA,23
CESI02_1701,-34.19504578,137.4532202,20170112,11:04:00,Cape Elizabeth,No-take,CESI02,13,SWhitmarsh,Yes,Yes,Cape Elizabeth South In,920,Stereo,52,53,726057,6213497,DColella,BST,MPA,23
CESI03_1701,-34.1967955,137.4539158,20170119,10:35:00,Cape Elizabeth,No-take,CESI03,13.4,SWhitmarsh,Yes,Yes,Cape Elizabeth South In,978,Stereo,52,53,726116,6213301,DColella,BST,MPA,23
CESI04_1701,-34.19854221,137.4546987,20170119,10:40:00,Cape Elizabeth,No-take,CESI04,13.7,SWhitmarsh,Yes,Yes,Cape Elizabeth South In,979,Stereo,52,53,726184,6213106,DColella,BST,MPA,23
CESO01_1701,-34.21260319,137.469957,20170112,12:19:00,Cape Elizabeth,Fished,CESO01,11,SWhitmarsh,Yes,Yes,Cape Elizabeth South Out,923,Stereo,141,53,727552,6211512,DColella,BST,MPA,23
CESO02_1701,-34.21429809,137.4707306,20170112,12:22:00,Cape Elizabeth,Fished,CESO02,11,SWhitmarsh,Yes,Yes,Cape Elizabeth South Out,924,Stereo,141,53,727619,6211323,DColella,BST,MPA,23
CESO03_1701,-34.21599694,137.4715124,20170119,12:00:00,Cape Elizabeth,Fished,CESO03,11.1,SWhitmarsh,Yes,Yes,Cape Elizabeth South Out,982,Stereo,141,53,727686,6211132,DColella,BST,MPA,23
CESO04_1701,-34.21785831,137.4724388,20170119,12:03:00,Cape Elizabeth,Fished,CESO04,11.2,SWhitmarsh,Yes,Yes,Cape Elizabeth South Out,983,Stereo,141,53,727767,6210924,DColella,BST,MPA,23
CUEI01_1701,-32.995956,137.743477,20170116,9:00:00,Cuttlefish Coast,No-take,CUEI01,6,RGannon,Yes,Yes,Cuttlefish Coast East In,934,Stereo,47,53,756337,6345818,DColella,BST,MPA,24
CUEI02_1701,-32.995189,137.7412,20170116,9:07:00,Cuttlefish Coast,No-take,CUEI02,5,RGannon,Yes,Yes,Cuttlefish Coast East In,931,Stereo,47,53,756126,6345909,DColella,BST,MPA,24
CUEI03_1701,-32.994868,137.738694,20170116,9:12:00,Cuttlefish Coast,No-take,CUEI03,4.5,RGannon,Yes,Yes,Cuttlefish Coast East In,932,Stereo,47,53,755893,6345951,DColella,BST,MPA,24
CUEI04_1701,-32.994592,137.736527,20170116,9:16:00,Cuttlefish Coast,No-take,CUEI04,5,RGannon,Yes,Yes,Cuttlefish Coast East In,933,Stereo,47,53,755691,6345986,DColella,BST,MPA,24
CUEO01_1701,-33.000902,137.782084,20170116,14:00:00,Cuttlefish Coast,Fished,CUEO01,4.5,RGannon,Yes,Yes,Cuttlefish Coast East Out,944,Stereo,187,53,759930,6345175,DColella,BST,MPA,25
CUEO02_1701,-32.99998,137.781747,20170116,14:06:00,Cuttlefish Coast,Fished,CUEO02,4,RGannon,Yes,No,Cuttlefish Coast East Out,945,Stereo,187,53,759902,6345278,DColella,BST,MPA,25
CUEO03_1701,-33.001502,137.783675,20170116,14:11:00,Cuttlefish Coast,Fished,CUEO03,5,RGannon,Yes,Yes,Cuttlefish Coast East Out,946,Stereo,187,53,760077,6345104,DColella,BST,MPA,25
CUEO04_1701,-33.00134,137.785588,20170116,14:14:00,Cuttlefish Coast,Fished,CUEO04,5,RGannon,Yes,Yes,Cuttlefish Coast East Out,947,Stereo,187,53,760257,6345118,DColella,BST,MPA,25
CUWI01_1701,-32.992915,137.727933,20170116,12:15:00,Cuttlefish Coast,No-take,CUWI01,6,RGannon,Yes,Yes,Cuttlefish Coast West In,939,Stereo,47,53,754893,6346193,DColella,BST,MPA,24
CUWI02_1701,-32.993121,137.725616,20170116,12:19:00,Cuttlefish Coast,No-take,CUWI02,4,RGannon,Yes,Yes,Cuttlefish Coast West In,941,Stereo,47,53,754675,6346176,DColella,BST,MPA,24
CUWI03_1701,-32.992734,137.723514,20170116,12:22:00,Cuttlefish Coast,No-take,CUWI03,5,RGannon,Yes,No,Cuttlefish Coast West In,942,Stereo,47,53,754480,6346224,DColella,BST,MPA,24
CUWI04_1701,-32.992039,137.720776,20170116,12:26:00,Cuttlefish Coast,No-take,CUWI04,5,DColella,Yes,Yes,Cuttlefish Coast West In,943,Stereo,47,53,754226,6346308,DColella,BST,MPA,24
CUWO01_1701,-32.996415,137.758596,20170116,10:46:00,Cuttlefish Coast,Fished,CUWO01,4.7,RGannon,Yes,Yes,Cuttlefish Coast West Out,935,Stereo,187,53,757748,6345730,DColella,BST,MPA,25
CUWO02_1701,-32.996355,137.756009,20170116,10:50:00,Cuttlefish Coast,Fished,CUWO02,5,RGannon,Yes,Yes,Cuttlefish Coast West Out,936,Stereo,187,53,757507,6345743,DColella,BST,MPA,25
CUWO03_1701,-32.996242,137.753869,20170116,10:54:00,Cuttlefish Coast,Fished,CUWO03,5,RGannon,Yes,Yes,Cuttlefish Coast West Out,937,Stereo,187,53,757307,6345761,DColella,BST,MPA,25
CUWO04_1701,-32.996388,137.751348,20170116,10:57:00,Cuttlefish Coast,Fished,CUWO04,5,RGannon,Yes,Yes,Cuttlefish Coast West Out,938,Stereo,187,53,757071,6345751,DColella,BST,MPA,25
FBEO01_1701,-33.03656316,137.7415453,20170117,8:44:00,Fairway Bank,Fished,FBEO01,13,SWhitmarsh,Yes,Yes,Fairway Bank East Out,948,Stereo,48,53,756038,6341319,DColella,BST,MPA,25
FBEO02_1701,-33.03474789,137.7416142,20170117,8:48:00,Fairway Bank,Fished,FBEO02,13,SWhitmarsh,Yes,Yes,Fairway Bank East Out,949,Stereo,48,53,756050,6341520,DColella,BST,MPA,25
FBEO03_1701,-33.03296339,137.7415976,20170117,8:52:00,Fairway Bank,Fished,FBEO03,13,SWhitmarsh,Yes,Yes,Fairway Bank East Out,950,Stereo,48,53,756054,6341718,DColella,BST,MPA,25
FBEO04_1701,-33.0310612,137.7417031,20170117,8:56:00,Fairway Bank,Fished,FBEO04,13,SWhitmarsh,Yes,Yes,Fairway Bank East Out,951,Stereo,48,53,756069,6341929,DColella,BST,MPA,25
FBNI01_1701,-33.04934146,137.7130076,20170117,10:25:00,Fairway Bank,No-take,FBNI01,12,SWhitmarsh,Yes,Yes,Fairway Bank North In,952,Stereo,48,53,753336,6339971,DColella,BST,MPA,25
FBNI02_1701,-33.04927801,137.7107638,20170117,10:28:00,Fairway Bank,No-take,FBNI02,14,SWhitmarsh,Yes,Yes,Fairway Bank North In,953,Stereo,48,53,753126,6339984,DColella,BST,MPA,25
FBNI03_1701,-33.04966978,137.7086024,20170117,10:31:00,Fairway Bank,No-take,FBNI03,15,SWhitmarsh,Yes,Yes,Fairway Bank North In,954,Stereo,48,53,752923,6339945,DColella,BST,MPA,25
FBNI04_1701,-33.04999441,137.7063729,20170117,10:34:00,Fairway Bank,No-take,FBNI04,14,SWhitmarsh,Yes,No,Fairway Bank North In,955,Stereo,48,53,752714,6339915,DColella,BST,MPA,25
FBSI01_1701,-33.06699559,137.701412,20170117,11:57:00,Fairway Bank,No-take,FBSI01,10,SWhitmarsh,Yes,Yes,Fairway Bank South In,962,Stereo,187,53,752202,6338041,DColella,BST,MPA,25
FBSI02_1701,-33.06736741,137.7040295,20170117,12:02:00,Fairway Bank,No-take,FBSI02,12,SWhitmarsh,Yes,Yes,Fairway Bank South In,963,Stereo,187,53,752446,6337993,DColella,BST,MPA,25
FBSI03_1701,-33.0693908,137.7036232,20170117,12:05:00,Fairway Bank,No-take,FBSI03,12,SWhitmarsh,Yes,No,Fairway Bank South In,964,Stereo,187,53,752402,6337770,DColella,BST,MPA,25
FBSI04_1701,-33.07149835,137.7035055,20170117,12:08:00,Fairway Bank,No-take,FBSI04,11,SWhitmarsh,Yes,Yes,Fairway Bank South In,965,Stereo,187,53,752385,6337537,DColella,BST,MPA,25
FBWO01_1701,-33.03510723,137.6667001,20170117,13:39:00,Fairway Bank,Fished,FBWO01,12,SWhitmarsh,Yes,Yes,Fairway Bank West Out,968,Stereo,187,53,749051,6341661,DColella,BST,MPA,25
FBWO02_1701,-33.03407625,137.6646222,20170117,13:42:00,Fairway Bank,Fished,FBWO02,12,SWhitmarsh,Yes,Yes,Fairway Bank West Out,969,Stereo,187,53,748859,6341780,DColella,BST,MPA,25
FBWO03_1701,-33.0333285,137.6624459,20170117,13:35:00,Fairway Bank,Fished,FBWO03,12,SWhitmarsh,Yes,Yes,Fairway Bank West Out,970,Stereo,187,53,748658,6341868,DColella,BST,MPA,25
FBWO04_1701,-33.03253583,137.6604509,20170117,13:50:00,Fairway Bank,Fished,FBWO04,12,SWhitmarsh,Yes,Yes,Fairway Bank West Out,971,Stereo,187,53,748474,6341961,DColella,BST,MPA,25
PGCI01_1702,-33.821319,136.829225,20170203,10:17:00,Port Gibbon,No-take,PGCI01,13.8,RGannon,Yes,Yes,Pt Gibbon Central In,990,Stereo,41,53,669289,6256152,Dcolella,BST,MPA,24
PGCI02_1702,-33.820545,136.831514,20170203,10:12:00,Port Gibbon,No-take,PGCI02,13.6,RGannon,Yes,Yes,Pt Gibbon Central In,989,Stereo,41,53,669503,6256234,Dcolella,BST,MPA,24
PGCI03_1702,-33.820375,136.834527,20170203,10:06:00,Port Gibbon,No-take,PGCI03,13.8,RGannon,Yes,Yes,Pt Gibbon Central In,988,Stereo,41,53,669782,6256248,Dcolella,BST,MPA,24
PGCI04_1702,-33.820007,136.8371,20170203,10:03:00,Port Gibbon,No-take,PGCI04,13.6,RGannon,Yes,No,Pt Gibbon Central In,987,Stereo,41,53,670021,6256284,Dcolella,BST,MPA,24
PGCO01_1702,-33.792225,136.917881,20170204,12:14:00,Port Gibbon,Fished,PGCO01,12.1,RGannon,Yes,Yes,Pt Gibbon Central Out,1039,Stereo,137,53,677555,6259229,Dcolella,BST,MPA,24
PGCO02_1702,-33.791364,136.920538,20170204,12:10:00,Port Gibbon,Fished,PGCO02,12,RGannon,Yes,Yes,Pt Gibbon Central Out,1038,Stereo,137,53,677803,6259320,Dcolella,BST,MPA,24
PGCO03_1702,-33.790609,136.923779,20170204,12:06:00,Port Gibbon,Fished,PGCO03,11.8,RGannon,Yes,Yes,Pt Gibbon Central Out,1037,Stereo,137,53,678105,6259398,Dcolella,BST,MPA,24
PGCO04_1702,-33.789536,136.926239,20170204,12:02:00,Port Gibbon,Fished,PGCO04,12.1,RGannon,Yes,Yes,Pt Gibbon Central Out,1036,Stereo,137,53,678335,6259512,Dcolella,BST,MPA,24
PGEI01_1702,-33.818717,136.85084,20170203,14:44:00,Port Gibbon,No-take,PGEI01,13.2,RGannon,Yes,Yes,Pt Gibbon East In,1007,Stereo,41,53,671295,6256404,Dcolella,BST,MPA,24
PGEI02_1702,-33.818294,136.853005,20170203,14:38:00,Port Gibbon,No-take,PGEI02,12.4,RGannon,Yes,Yes,Pt Gibbon East In,1006,Stereo,41,53,671496,6256448,Dcolella,BST,MPA,24
PGEI03_1702,-33.817829,136.855194,20170203,14:34:00,Port Gibbon,No-take,PGEI03,12.8,RGannon,Yes,No,Pt Gibbon East In,1005,Stereo,41,53,671700,6256496,Dcolella,BST,MPA,24
PGEI04_1702,-33.817391,136.857666,20170203,14:28:00,Port Gibbon,No-take,PGEI04,13.3,RGannon,Yes,Yes,Pt Gibbon East In,1004,Stereo,41,53,671930,6256540,Dcolella,BST,MPA,24
PGEO01_1702,-33.78246,136.969314,20170204,14:02:00,Port Gibbon,Fished,PGEO01,12.8,RGannon,Yes,Yes,Pt Gibbon East Out,1046,Stereo,137,53,682338,6260222,Dcolella,BST,MPA,24
PGEO02_1702,-33.783417,136.966969,20170204,14:06:00,Port Gibbon,Fished,PGEO02,13.2,RGannon,Yes,No,Pt Gibbon East Out,1047,Stereo,137,53,682119,6260120,Dcolella,BST,MPA,24
PGEO03_1702,-33.78426,136.964008,20170204,14:13:00,Port Gibbon,Fished,PGEO03,13.1,RGannon,Yes,No,Pt Gibbon East Out,1048,Stereo,137,53,681843,6260031,Dcolella,BST,MPA,24
PGEO04_1702,-33.784904,136.961236,20170204,14:16:00,Port Gibbon,Fished,PGEO04,13,RGannon,Yes,Yes,Pt Gibbon East Out,1049,Stereo,137,53,681585,6259965,Dcolella,BST,MPA,24
PGWI01_1702,-33.825362,136.808867,20170203,12:23:00,Port Gibbon,No-take,PGWI01,15.6,RGannon,Yes,Yes,Pt Gibbon West In,999,Stereo,41,53,667397,6255737,Dcolella,BST,MPA,24
PGWI02_1702,-33.82497,136.811189,20170203,12:29:00,Port Gibbon,No-take,PGWI02,15.3,RGannon,Yes,Yes,Pt Gibbon West In,1001,Stereo,41,53,667613,6255776,Dcolella,BST,MPA,24
PGWI03_1702,-33.824347,136.812997,20170203,12:34:00,Port Gibbon,No-take,PGWI03,15.4,RGannon,Yes,No,Pt Gibbon West In,1002,Stereo,41,53,667781,6255842,Dcolella,BST,MPA,24
PGWI04_1702,-33.823798,136.815242,20170203,12:37:00,Port Gibbon,No-take,PGWI04,15,RGannon,Yes,Yes,Pt Gibbon West In,1003,Stereo,41,53,667990,6255900,Dcolella,BST,MPA,24
PGWO01_1702,-33.809094,136.887998,20170204,10:05:00,Port Gibbon,Fished,PGWO01,12.3,RGannon,Yes,Yes,Pt Gibbon West Out,1023,Stereo,137,53,674754,6257409,Dcolella,BST,MPA,24
PGWO02_1702,-33.808372,136.890305,20170204,10:01:00,Port Gibbon,Fished,PGWO02,13,RGannon,Yes,No,Pt Gibbon West Out,1022,Stereo,137,53,674969,6257485,Dcolella,BST,MPA,24
PGWO03_1702,-33.807291,136.892766,20170204,9:57:00,Port Gibbon,Fished,PGWO03,13,RGannon,Yes,Yes,Pt Gibbon West Out,1021,Stereo,137,53,675199,6257601,Dcolella,BST,MPA,24
PGWO04_1702,-33.806263,136.895089,20170204,9:51:00,Port Gibbon,Fished,PGWO04,13.1,RGannon,Yes,Yes,Pt Gibbon West Out,1020,Stereo,137,53,675416,6257711,Dcolella,BST,MPA,24
BSCI01_1704,-35.609769,137.602386,20170405,10:35:00,Bay of Shoals,No-take,BSCI01,3.2,DColella,Yes,Yes,Bay of Shoals Central In 01,1100,Stereo,71,53,735723,6056214,DColella,BST/KI,MPA,18
BSCI02_1704,-35.611101,137.600684,20170405,10:37:00,Bay of Shoals,No-take,BSCI02,2.7,DColella,Yes,Yes,Bay of Shoals Central In 02,1101,Stereo,71,53,735565,6056070,DColella,BST/KI,MPA,18
BSCI03_1704,-35.612438,137.59914,20170406,11:23:00,Bay of Shoals,No-take,BSCI03,2.9,DColella,Yes,Yes,Bay of Shoals Central In 03,1114,Stereo,71,53,735421,6055926,DColella,BST/KI,MPA,18
BSCI04_1704,-35.613858,137.597316,20170406,11:27:00,Bay of Shoals,No-take,BSCI04,2.9,DColella,Yes,Yes,Bay of Shoals Central In 04,1115,Stereo,71,53,735252,6055773,DColella,BST/KI,MPA,18
BSCO01_1704,-35.643869,137.665628,20170405,11:09:00,Bay of Shoals,Fished,BSCO01,5.2,DColella,Yes,Yes,Bay of Shoals Central Out 01,1102,Stereo,153,53,741350,6052277,DColella,BST/KI,MPA,18
BSCO02_1704,-35.643421,137.663143,20170405,11:12:00,Bay of Shoals,Fished,BSCO02,5.1,DColella,Yes,Yes,Bay of Shoals Central Out 02,1103,Stereo,153,53,741127,6052333,DColella,BST/KI,MPA,18
BSCO03_1704,-35.645043,137.66122,20170406,12:00:00,Bay of Shoals,Fished,BSCO03,5.5,DColella,Yes,Yes,Bay of Shoals Central Out 03,1116,Stereo,153,53,740948,6052158,DColella,BST/KI,MPA,18
BSCO04_1704,-35.647194,137.659803,20170406,12:04:00,Bay of Shoals,Fished,BSCO04,5.8,DColella,Yes,Yes,Bay of Shoals Central Out 04,1117,Stereo,153,53,740813,6051923,DColella,BST/KI,MPA,18
BSEI01_1704,-35.614731,137.619466,20170405,12:00:00,Bay of Shoals,No-take,BSEI01,2.6,DColella,Yes,Yes,Bay of Shoals East In 01,1106,Stereo,71,53,737256,6055623,DColella,BST/KI,MPA,18
BSEI02_1704,-35.613,137.618352,20170405,12:03:00,Bay of Shoals,No-take,BSEI02,2.6,DColella,Yes,No,Bay of Shoals East In 02,1107,Stereo,71,53,737160,6055817,DColella,BST/KI,MPA,18
BSEI03_1704,-35.611359,137.617244,20170406,12:48:00,Bay of Shoals,No-take,BSEI03,3,DColella,Yes,No,Bay of Shoals East In 03,1118,Stereo,71,53,737065,6056002,DColella,BST/KI,MPA,18
BSEI04_1704,-35.609785,137.615471,20170406,12:53:00,Bay of Shoals,No-take,BSEI04,3.6,DColella,Yes,Yes,Bay of Shoals East In 04,1119,Stereo,71,53,736909,6056181,DColella,BST/KI,MPA,18
BSEO01_1704,-35.658387,137.673062,20170405,12:39:00,Bay of Shoals,Fished,BSEO01,5.8,DColella,Yes,Yes,Bay of Shoals East Out 01,1108,Stereo,153,53,741980,6050648,DColella,BST/KI,MPA,18
BSEO02_1704,-35.656328,137.672587,20170405,12:43:00,Bay of Shoals,Fished,BSEO02,5.7,DColella,Yes,Yes,Bay of Shoals East Out 02,1109,Stereo,153,53,741943,6050878,DColella,BST/KI,MPA,18
BSEO03_1704,-35.654416,137.673236,20170406,13:27:00,Bay of Shoals,Fished,BSEO03,5.7,DColella,Yes,Yes,Bay of Shoals East Out 03,1120,Stereo,153,53,742008,6051089,DColella,BST/KI,MPA,18
BSEO04_1704,-35.652451,137.673618,20170406,13:30:00,Bay of Shoals,Fished,BSEO04,5.6,DColella,Yes,Yes,Bay of Shoals East Out 04,1121,Stereo,153,53,742048,6051306,DColella,BST/KI,MPA,18
BSWI01_1704,-35.626002,137.592015,20170405,9:09:00,Bay of Shoals,No-take,BSWI01,2.5,DMale,Yes,Yes,Bay of Shoals West In 01,1096,Stereo,71,53,734736,6054438,DColella,BST/KI,MPA,18
BSWI02_1704,-35.62835,137.592255,20170405,9:12:00,Bay of Shoals,No-take,BSWI02,2.6,DMale,Yes,Yes,Bay of Shoals West In 02,1097,Stereo,71,53,734751,6054177,DColella,BST/KI,MPA,18
BSWI03_1704,-35.630412,137.592391,20170406,9:57:00,Bay of Shoals,No-take,BSWI03,2.5,DMale,Yes,Yes,Bay of Shoals West In 03,1110,Stereo,71,53,734757,6053948,DColella,BST/KI,MPA,18
BSWI04_1704,-35.632557,137.592473,20170406,10:01:00,Bay of Shoals,No-take,BSWI04,2.5,DMale,Yes,Yes,Bay of Shoals West In 04,1111,Stereo,71,53,734758,6053710,DColella,BST/KI,MPA,18
BSWO01_1704,-35.635369,137.642757,20170405,9:37:00,Bay of Shoals,Fished,BSWO01,1.9,DColella,Yes,Yes,Bay of Shoals West Out 01,1098,Stereo,153,53,739304,6053276,DColella,BST/KI,MPA,18
BSWO02_1704,-35.637533,137.643977,20170405,9:42:00,Bay of Shoals,Fished,BSWO02,1.5,DColella,Yes,Yes,Bay of Shoals West Out 02,1099,Stereo,153,53,739409,6053033,DColella,BST/KI,MPA,18
BSWO03_1704,-35.639348,137.644465,20170406,10:23:00,Bay of Shoals,Fished,BSWO03,2.1,DColella,Yes,Yes,Bay of Shoals West Out 03,1112,Stereo,153,53,739447,6052831,DColella,BST/KI,MPA,18
BSWO04_1704,-35.641383,137.645118,20170406,10:28:00,Bay of Shoals,Fished,BSWO04,2.6,DColella,Yes,Yes,Bay of Shoals West Out 04,1113,Stereo,153,53,739500,6052603,DColella,BST/KI,MPA,18
PIEI01_1706,-35.75759581,138.3046468,20170603,9:44:10,The Pages,No-take,PIEI01,22,DEaston,Yes,Yes,Pages Islands East In,1207,Stereo,65,54,256305,6039587,DColella,BST,MPA,15.57173347
PIEI02_1706,-35.75926783,138.3057526,20170603,9:47:29,The Pages,No-take,PIEI02,17,DEaston,Yes,Yes,Pages Islands East In,1208,Stereo,65,54,256410,6039404,DColella,BST,MPA,15.56054115
PIEI04_1706,-35.7614219,138.3029951,20170602,12:57:01,The Pages,No-take,PIEI04,20.9,DColella,Yes,Yes,Pages Islands East In,1201,Stereo,65,54,256167,6039158,DColella,BST,MPA,15.66129494
PIEO01_1706,-35.78242871,138.2920972,20170603,9:24:33,The Pages,Fished,PIEO01,19,DEaston,Yes,Yes,Pages Islands East Out,1205,Stereo,65,54,255246,6036800,DColella,BST,MPA,15.57173347
PIEO02_1706,-35.78041219,138.2919179,20170603,9:30:27,The Pages,Fished,PIEO02,17,DEaston,Yes,Yes,Pages Islands East Out,1206,Stereo,65,54,255224,6037023,DColella,BST,MPA,15.52695274
PIEO03_1706,-35.77873707,138.2927987,20170602,13:25:09,The Pages,Fished,PIEO03,14.1,JHicks,Yes,Yes,Pages Islands East Out,1203,Stereo,65,54,255298,6037211,DColella,BST,MPA,15.65010262
PIEO04_1706,-35.77740502,138.2945974,20170602,13:31:00,The Pages,Fished,PIEO04,15.6,JHicks,Yes,Yes,Pages Islands East Out,1204,Stereo,65,54,255457,6037364,DColella,BST,MPA,15.65010262
PINI01_1706,-35.72758852,138.3124695,20170602,9:47:51,The Pages,No-take,PINI01,26.9,DEaston,Yes,Yes,Pages Islands North In,1193,Stereo,65,54,256921,6042935,DColella,BST,MPA,15.57173347
PINI02_1706,-35.73013385,138.3125584,20170602,9:52:26,The Pages,No-take,PINI02,26.9,DEaston,Yes,Yes,Pages Islands North In,1194,Stereo,65,54,256937,6042653,DColella,BST,MPA,15.57173347
PINI03_1706,-35.73251196,138.3132196,20170603,12:53:39,The Pages,No-take,PINI03,27,DEaston,Yes,Yes,Pages Islands North In,1214,Stereo,65,54,257004,6042391,DColella,BST,MPA,15.82922554
PINI04_1706,-35.73522409,138.3129644,20170603,12:48:07,The Pages,No-take,PINI04,26,DEaston,Yes,Yes,Pages Islands North In,1213,Stereo,65,54,256989,6042089,DColella,BST,MPA,15.84042168
PINO01_1706,-35.70923961,138.3106926,20170602,9:31:37,The Pages,Fished,PINO01,27,DEaston,Yes,Yes,Pages Islands North Out,1191,Stereo,65,54,256704,6044967,DColella,BST,MPA,15.52695274
PINO02_1706,-35.71206305,138.313548,20170603,13:06:52,The Pages,Fished,PINO02,27,DColella,Yes,Yes,Pages Islands North Out,1216,Stereo,65,54,256971,6044661,DColella,BST,MPA,15.84042168
PINO03_1706,-35.71452306,138.311745,20170603,13:01:20,The Pages,Fished,PINO03,28,DColella,Yes,Yes,Pages Islands North Out,1215,Stereo,65,54,256816,6044383,DColella,BST,MPA,15.84042168
PINO04_1706,-35.71338253,138.3078202,20170602,9:39:33,The Pages,Fished,PINO04,27,DEaston,Yes,Yes,Pages Islands North Out,1192,Stereo,65,54,256457,6044500,DColella,BST,MPA,15.54934502
PIWI01_1706,-35.76116743,138.2980218,20170602,11:23:44,The Pages,No-take,PIWI01,19.1,DEaston,Yes,Yes,Pages Islands West In,1195,Stereo,65,54,255717,6039174,DColella,BST,MPA,15.60532188
PIWI02_1706,-35.75961971,138.2974348,20170602,11:28:25,The Pages,No-take,PIWI02,15.1,DEaston,Yes,Yes,Pages Islands West In,1196,Stereo,65,54,255659,6039344,DColella,BST,MPA,15.60532188
PIWI03_1706,-35.75804802,138.2969584,20170603,11:18:46,The Pages,No-take,PIWI03,15,DColella,Yes,Yes,Pages Islands West In,1211,Stereo,65,54,255611,6039517,DColella,BST,MPA,15.57173347
PIWI04_1706,-35.75702417,138.2981601,20170603,11:22:34,The Pages,No-take,PIWI04,18,DColella,Yes,No,Pages Islands West In,1212,Stereo,65,54,255716,6039634,DColella,BST,MPA,15.57173347
PIWO01_1706,-35.77460697,138.2918982,20170602,11:39:37,The Pages,Fished,PIWO01,10.8,DEaston,Yes,Yes,Pages Islands West Out,1197,Stereo,65,54,255204,6037667,DColella,BST,MPA,15.63890648
PIWO02_1706,-35.77454,138.2903997,20170602,11:49:49,The Pages,Fished,PIWO02,17.7,DEaston,Yes,No,Pages Islands West Out,1199,Stereo,65,54,255068,6037671,DColella,BST,MPA,15.65010262
PIWO03_1706,-35.77651528,138.2886204,20170603,10:48:46,The Pages,Fished,PIWO03,15,DColella,Yes,Yes,Pages Islands West Out,1209,Stereo,65,54,254913,6037448,DColella,BST,MPA,15.57173347
PIWO04_1706,-35.77884922,138.288693,20170603,10:54:16,The Pages,Fished,PIWO04,16,DColella,Yes,Yes,Pages Islands West Out,1210,Stereo,65,54,254927,6037189,DColella,BST,MPA,15.57173347
