Sample,Family,Genus,Species,Count,Length,Code,Filename,Frame,Time (mins),Precision (mm),RMS (mm),Range (mm),Direction (deg),Comment,Stage,Activity,Length_Comment
RHNO01_1512,Loliginidae,Sepioteuthis,australis,1,207.177,23617005,RHON01_1512_L.avi,100264,33.4213,2.928,0.744,2405.458,7.057,,AD,Passing,
RHNO01_1512,Loliginidae,Sepioteuthis,australis,1,193.91,23617005,RHON01_1512_L.avi,100364,33.4547,3.17,2.668,3154.707,10.359,,AD,Passing,
RHNO01_1512,Scorpididae,Scorpis,aequipinnis,1,211.272,37361004,RHON01_1512_L.avi,69550,23.1833,1.548,5.817,1611.096,3.748,,AD,Attracted,
RHNO01_1512,Scorpididae,Scorpis,aequipinnis,1,193.539,37361004,RHON01_1512_L.avi,69573,23.191,1.258,2.414,1924.222,7.23,,AD,Attracted,
RHNO01_1512,Carangidae,Pseudocaranx,sp,1,233.163,37337924,RHON01_1512_L.avi,87118,29.0393,2.107,4.149,2201.133,17.214,,AD,Attracted,
RHNO01_1512,Carangidae,Pseudocaranx,sp,1,208.615,37337924,RHON01_1512_L.avi,87154,29.0513,1.574,3.567,2100.035,13.936,,AD,Attracted,
RHNO01_1512,Labridae,Pictilabrus,laticlavius,1,238.368,37384020,RHON01_1512_L.avi,28045,9.3483,3.457,0.992,1836.442,13.848,,M,Passing,
RHNO01_1512,Labridae,Notolabrus,tetricus,1,211.969,37384003,RHON01_1512_L.avi,29361,9.787,2.221,0.549,2770.797,11.866,,F,Passing,
RHNO01_1512,Cheilodactylidae,Dactylophora,nigricans,1,625.357,37377005,RHON01_1512_L.avi,92457,30.819,16.575,3.494,4407.954,14.674,,AD,Passing,
RHNO01_1512,Monacanthidae,MONACANTHIDAE,sp,1,128.649,37465903,RHON01_1512_L.avi,130910,43.6367,2.343,3.457,1933.853,15.042,,AD,Passing,
RHNO02_1512,Scorpididae,Scorpis,aequipinnis,1,254.916,37361004,RHON02_1512_L.avi,13061,4.3537,4.892,17.298,3394.874,17.545,Chunks of reef in seagrass,AD,Attracted,
RHNO02_1512,Scorpididae,Scorpis,aequipinnis,1,211.783,37361004,RHON02_1512_L.avi,13083,4.361,5.228,7.466,2017.157,4.879,Chunks of reef in seagrass,AD,Attracted,
RHNO02_1512,Scorpididae,Scorpis,aequipinnis,1,183.08,37361004,RHON02_1512_L.avi,13083,4.361,5.261,5.834,2077.051,11.956,Chunks of reef in seagrass,AD,Attracted,
RHNO02_1512,Scorpididae,Scorpis,aequipinnis,1,226.779,37361004,RHON02_1512_L.avi,13129,4.3763,4.697,7.505,2059.177,17.263,Chunks of reef in seagrass,AD,Attracted,
RHNO02_1512,Carangidae,Pseudocaranx,sp,6,290.28,37337924,RHON02_1512_L.avi,50329,16.7763,7.736,12.072,2823.207,18.671,Chunks of reef in seagrass,AD,Passing,
RHNO02_1512,Carangidae,Pseudocaranx,sp,6,308.785,37337924,RHON02_1512_L.avi,50329,16.7763,3.07,9.155,2595.992,10.309,Chunks of reef in seagrass,AD,Passing,
RHNO02_1512,Carangidae,Pseudocaranx,sp,6,309.89,37337924,RHON02_1512_L.avi,50329,16.7763,4.024,8.469,2457.496,3.184,Chunks of reef in seagrass,AD,Passing,
RHNO02_1512,Carangidae,Pseudocaranx,sp,6,306.193,37337924,RHON02_1512_L.avi,50329,16.7763,3.237,11.254,3286.768,7.712,Chunks of reef in seagrass,AD,Passing,
RHNO02_1512,Carangidae,Pseudocaranx,sp,6,313.499,37337924,RHON02_1512_L.avi,50384,16.7947,9.012,14.492,3058.18,19.54,Chunks of reef in seagrass,AD,Passing,
RHNO02_1512,Carangidae,Pseudocaranx,sp,6,277.78,37337924,RHON02_1512_L.avi,50384,16.7947,3.473,9.83,3012.96,12.202,Chunks of reef in seagrass,AD,Passing,
RHNO02_1512,Labridae,Pictilabrus,laticlavius,1,178.189,37384020,RHON02_1512_L.avi,30655,10.2183,4.585,8.809,2458.427,16.289,Chunks of reef in seagrass,M,Passing,
RHNO02_1512,Labridae,Pictilabrus,laticlavius,1,160.806,37384020,RHON02_1512_L.avi,30655,10.2183,3.67,7.274,2260.596,20.3,Chunks of reef in seagrass,M,Passing,
RHNO02_1512,Labridae,Notolabrus,parilus,1,271.586,37384022,RHON02_1512_L.avi,25652,8.5507,5.455,10.058,2585.497,12.006,Chunks of reef in seagrass,F,Passing,
RHNO02_1512,Labridae,Notolabrus,tetricus,1,133.084,37384003,RHON02_1512_L.avi,34546,11.5153,2.728,6.248,2073.489,9.57,Chunks of reef in seagrass,F,Passing,
RHNO02_1512,Labridae,Notolabrus,tetricus,1,240.034,37384003,RHON02_1512_L.avi,34594,11.5313,2.953,8.066,2383.943,9.877,Chunks of reef in seagrass,F,Passing,
RHNO02_1512,Labridae,Notolabrus,tetricus,1,270.771,37384003,RHON02_1512_L.avi,34594,11.5313,10.895,8.621,3134.356,14.448,Chunks of reef in seagrass,F,Passing,
RHNO02_1512,Labridae,Notolabrus,tetricus,1,274.765,37384003,RHON02_1512_L.avi,34701,11.567,4.977,5.722,2400.461,9.769,Chunks of reef in seagrass,AD,Attracted,
RHNO02_1512,Labridae,Notolabrus,tetricus,1,272.74,37384003,RHON02_1512_L.avi,34924,11.6413,9.551,10.814,2851.174,19.05,Chunks of reef in seagrass,F,Passing,
RHNO02_1512,Cheilodactylidae,Nemadactylus,valenciennesi,1,400.627,37377004,RHON02_1512_L.avi,77780,25.9267,2.762,8.389,2097.188,2.756,Chunks of reef in seagrass,AD,Passing,
RHNO02_1512,Monacanthidae,Meuschenia,galii,1,185.972,37465040,RHON02_1512_L.avi,31981,10.6603,7.027,10.421,3066.133,20.434,Chunks of reef in seagrass,AD,Passing,
RHNO02_1512,Monacanthidae,Meuschenia,hippocrepis,1,170.021,37465004,RHON02_1512_L.avi,88442,29.4807,0.689,3.977,828.205,5.528,Chunks of reef in seagrass,F,Feeding,
RHNO02_1512,Kyphosidae,Kyphosus,sydneyanus,1,411.316,37361001,RHON02_1512_L.avi,70541,23.5137,2.624,8.141,1736.976,15.432,Chunks of reef in seagrass,AD,Passing,
RHNO02_1512,Kyphosidae,Kyphosus,sydneyanus,1,431.12,37361001,RHON02_1512_L.avi,70671,23.557,5.627,12.303,3632.85,11.719,Chunks of reef in seagrass,AD,Passing,
RHNO02_1512,Kyphosidae,Kyphosus,sydneyanus,1,347.272,37361001,RHON02_1512_L.avi,70726,23.5753,3.587,8.604,2110.045,15.062,Chunks of reef in seagrass,AD,Passing,
RHNO02_1512,Kyphosidae,Kyphosus,sydneyanus,1,428.602,37361001,RHON02_1512_L.avi,70726,23.5753,6.614,6.524,2351.61,7.323,Chunks of reef in seagrass,AD,Passing,
RHNO02_1512,Kyphosidae,Kyphosus,sydneyanus,1,441.218,37361001,RHON02_1512_L.avi,70726,23.5753,8.143,18.186,3558.073,13.343,Chunks of reef in seagrass,AD,Passing,
RHNO02_1512,Kyphosidae,Kyphosus,sydneyanus,1,374.118,37361001,RHON02_1512_L.avi,70831,23.6103,4.432,4.944,1926.918,18.495,Chunks of reef in seagrass,AD,Passing,
RHNO02_1512,Kyphosidae,Girella,zebra,19,170.876,37361008,RHON02_1512_L.avi,117939,39.313,2.962,7.901,2514.811,14.353,Chunks of reef in seagrass,AD,Passing,
RHNO02_1512,Kyphosidae,Girella,zebra,19,234.583,37361008,RHON02_1512_L.avi,117939,39.313,4.174,14.53,2635.313,8.864,Chunks of reef in seagrass,AD,Passing,
RHNO02_1512,Kyphosidae,Girella,zebra,19,170.045,37361008,RHON02_1512_L.avi,117939,39.313,1.954,10.54,2472.03,7.053,Chunks of reef in seagrass,AD,Passing,
RHNO02_1512,Kyphosidae,Girella,zebra,19,168.884,37361008,RHON02_1512_L.avi,117939,39.313,2.753,9.401,2454.203,4.048,Chunks of reef in seagrass,AD,Passing,
RHNO02_1512,Kyphosidae,Girella,zebra,19,202.241,37361008,RHON02_1512_L.avi,117939,39.313,2.92,10.1,2280.513,5.084,Chunks of reef in seagrass,AD,Passing,
RHNO02_1512,Kyphosidae,Girella,zebra,19,144.668,37361008,RHON02_1512_L.avi,117939,39.313,3.89,8.55,2342.09,8.118,Chunks of reef in seagrass,AD,Passing,
RHNO02_1512,Kyphosidae,Girella,zebra,19,169.296,37361008,RHON02_1512_L.avi,117939,39.313,1.631,8.661,2494.119,8.024,Chunks of reef in seagrass,AD,Passing,
RHNO02_1512,Kyphosidae,Girella,zebra,19,176.742,37361008,RHON02_1512_L.avi,118014,39.338,3.353,8.278,2478.049,7.278,Chunks of reef in seagrass,AD,Passing,
RHNO02_1512,Kyphosidae,Girella,zebra,19,161.028,37361008,RHON02_1512_L.avi,118014,39.338,1.957,9.465,2701.242,9.392,Chunks of reef in seagrass,AD,Passing,
RHNO02_1512,Kyphosidae,Girella,zebra,19,192.19,37361008,RHON02_1512_L.avi,118014,39.338,2.837,8.724,2234.557,5.927,Chunks of reef in seagrass,AD,Passing,
RHNO02_1512,Kyphosidae,Girella,zebra,19,179.935,37361008,RHON02_1512_L.avi,118014,39.338,4.717,11.355,2609.454,7.376,Chunks of reef in seagrass,AD,Passing,
RHNO02_1512,Kyphosidae,Girella,zebra,19,176.577,37361008,RHON02_1512_L.avi,118014,39.338,6.858,8.446,2741.148,9.167,Chunks of reef in seagrass,AD,Passing,
RHNO02_1512,Kyphosidae,Girella,zebra,19,150.005,37361008,RHON02_1512_L.avi,118014,39.338,3.058,12.37,2614.989,12.338,Chunks of reef in seagrass,AD,Passing,
RHNO02_1512,Kyphosidae,Girella,zebra,19,169.974,37361008,RHON02_1512_L.avi,118014,39.338,4.72,8.47,2526.534,14.938,Chunks of reef in seagrass,AD,Passing,
RHNO03_1512,Scorpididae,Tilodon,sexfasciatus,1,221.151,37361003,RHON03_1512_L.avi,181969,60.6563,1.237,2.007,1314.539,7.026,,AD,Attracted,
RHNO03_1512,Scorpididae,Tilodon,sexfasciatus,1,187.527,37361003,RHON03_1512_L.avi,182041,60.6803,1.097,0.959,1539.379,9.173,,AD,Attracted,
RHNO03_1512,Scorpididae,Scorpis,aequipinnis,1,218.951,37361004,RHON03_1512_L.avi,153027,51.009,0.876,2.718,1617.137,4.268,,AD,Attracted,
RHNO03_1512,Carangidae,Pseudocaranx,sp,1,319.606,37337924,RHON03_1512_L.avi,185313,61.771,2.091,2.609,1982.995,18.785,,AD,Attracted,
RHNO03_1512,Carangidae,Pseudocaranx,sp,1,290.25,37337924,RHON03_1512_L.avi,185313,61.771,0.818,2.962,1321.213,15.294,,AD,Attracted,
RHNO03_1512,Carangidae,Pseudocaranx,sp,1,255.041,37337924,RHON03_1512_L.avi,185320,61.7733,1.408,2.27,1302.683,8.592,,AD,Attracted,
RHNO03_1512,Carangidae,Pseudocaranx,sp,1,266.059,37337924,RHON03_1512_L.avi,185355,61.785,0.8,1.634,1310.024,11.65,,AD,Attracted,
RHNO03_1512,Carangidae,Pseudocaranx,sp,1,201.758,37337924,RHON03_1512_L.avi,185355,61.785,4.046,4.201,2225.814,6.496,,AD,Attracted,
RHNO03_1512,Carangidae,Pseudocaranx,sp,1,187.329,37337924,RHON03_1512_L.avi,185454,61.818,1.847,2.741,1566.569,15.025,,AD,Attracted,
RHNO03_1512,Carangidae,Pseudocaranx,sp,1,293.999,37337924,RHON03_1512_L.avi,185454,61.818,1.766,1.963,1628.674,17.394,,AD,Attracted,
RHNO03_1512,Carangidae,Pseudocaranx,sp,1,194.581,37337924,RHON03_1512_L.avi,185454,61.818,2.068,0.371,1587.026,1.578,,AD,Attracted,
RHNO03_1512,Carangidae,Pseudocaranx,sp,1,177.914,37337924,RHON03_1512_L.avi,185466,61.822,1.387,2.385,1674.179,17.32,,AD,Attracted,
RHNO03_1512,Carangidae,Pseudocaranx,sp,1,195.355,37337924,RHON03_1512_L.avi,185466,61.822,2.502,5.346,1809.98,12.832,,AD,Attracted,
RHNO03_1512,Carangidae,Pseudocaranx,sp,1,186.269,37337924,RHON03_1512_L.avi,185474,61.8247,2.523,2.096,1572.032,13.433,,AD,Attracted,
RHNO03_1512,Carangidae,Pseudocaranx,sp,1,190.891,37337924,RHON03_1512_L.avi,185474,61.8247,1.117,1.464,2117.165,7.803,,AD,Attracted,
RHNO03_1512,Carangidae,Pseudocaranx,sp,1,287.98,37337924,RHON03_1512_L.avi,185474,61.8247,1.988,8.476,1321.986,15.235,,AD,Attracted,
RHNO03_1512,Carangidae,Pseudocaranx,sp,1,289.2,37337924,RHON03_1512_L.avi,185474,61.8247,0.835,0.614,1522.624,8.716,,AD,Attracted,
RHNO03_1512,Labridae,Pictilabrus,laticlavius,1,101.266,37384020,RHON03_1512_L.avi,7337,2.4457,1.225,1.361,1762.428,17.317,,F,Passing,
RHNO03_1512,Labridae,Pictilabrus,laticlavius,1,212.901,37384020,RHON03_1512_L.avi,26169,8.723,5.487,1.202,2309.526,6.493,,M,Passing,
RHNO03_1512,Labridae,Pictilabrus,laticlavius,1,226.695,37384020,RHON03_1512_L.avi,26181,8.727,3.3,2.646,2254.061,8.197,,M,Chase conspecific,
RHNO03_1512,Pomacentridae,Parma,victoriae,1,165.267,37372006,RHON03_1512_L.avi,136677,45.559,1.701,3.797,2307.079,4.958,,AD,Passing,
RHNO03_1512,Labridae,Notolabrus,parilus,1,307.76,37384022,RHON03_1512_L.avi,22671,7.557,2.178,0.094,3065.073,10.327,,AD,Passing,
RHNO03_1512,Labridae,Notolabrus,parilus,1,249.089,37384022,RHON03_1512_L.avi,22717,7.5723,3.291,2.323,2244.45,15.022,,AD,Passing,
RHNO03_1512,Labridae,Notolabrus,tetricus,1,405.051,37384003,RHON03_1512_L.avi,133325,44.4417,2.817,0.763,1780.358,7.6,,M,Attracted,
RHNO03_1512,Monacanthidae,Meuschenia,hippocrepis,1,247.91,37465004,RHON03_1512_L.avi,92928,30.976,0.774,2.634,1352.955,10.272,,AD,Attracted,
RHNO03_1512,Monacanthidae,Meuschenia,hippocrepis,1,187.482,37465004,RHON03_1512_L.avi,117033,39.011,1.495,0.33,1295.225,9.496,,AD,Attracted,
RHNO03_1512,Monacanthidae,Meuschenia,hippocrepis,1,122.765,37465004,RHON03_1512_L.avi,117052,39.0173,1.129,3.328,1507.685,17.01,,J,Attracted,
RHNO03_1512,Monacanthidae,Meuschenia,hippocrepis,1,147.924,37465004,RHON03_1512_L.avi,117321,39.107,1.375,1.861,1400.88,6.544,,J,Attracted,
RHNO03_1512,Kyphosidae,Girella,zebra,1,209.014,37361008,RHON03_1512_L.avi,11369,3.7897,1.958,1.528,1897.583,7.538,,AD,Attracted,
RHNO03_1512,Kyphosidae,Girella,zebra,1,227.332,37361008,RHON03_1512_L.avi,11501,3.8337,1.643,0.183,2120.422,11.801,,AD,Attracted,
RHNO03_1512,Cheilodactylidae,Cheilodactylus,nigripes,1,254.998,37377001,RHON03_1512_L.avi,19323,6.441,5.079,0.141,3355.696,5.291,,AD,Passing,
RHNO03_1512,Cheilodactylidae,Cheilodactylus,nigripes,1,291.783,37377001,RHON03_1512_L.avi,19569,6.523,1.317,1.765,1792.478,9.229,,AD,Attracted,
RHNO03_1512,Arripidae,Arripis,georgianus,1,129.122,37344001,RHON03_1512_L.avi,134606,44.8687,1.251,2.164,2195.654,7.437,,AD,Attracted,
RHNO03_1512,Arripidae,Arripis,georgianus,1,149.811,37344001,RHON03_1512_L.avi,134606,44.8687,3.927,2.955,2419.703,7.453,,AD,Attracted,
RHNO03_1512,Arripidae,Arripis,georgianus,1,147.326,37344001,RHON03_1512_L.avi,134620,44.8733,4.731,1.88,2527.806,11.706,,AD,Attracted,
RHNO03_1512,Arripidae,Arripis,georgianus,1,167.241,37344001,RHON03_1512_L.avi,134625,44.875,3.105,0.734,2491.475,19.875,,AD,Attracted,
RHNO03_1512,Arripidae,Arripis,georgianus,1,172.019,37344001,RHON03_1512_L.avi,134625,44.875,3.939,4.123,2489.489,14.604,,AD,Attracted,
RHNO03_1512,Arripidae,Arripis,georgianus,1,175.564,37344001,RHON03_1512_L.avi,134625,44.875,4.799,4.259,2677.177,11.317,,AD,Attracted,
RHNO04_1512,Scorpididae,Tilodon,sexfasciatus,1,133.918,37361003,RHON04_1512_L.avi,69655,23.2183,1.747,0.381,1894.066,10.18,,AD,Passing,
RHNO04_1512,Scorpididae,Scorpis,aequipinnis,1,276.313,37361004,RHON04_1512_L.avi,14885,4.9617,3.773,1.3,2425.738,9.084,,AD,Attracted,
RHNO04_1512,Scorpididae,Scorpis,aequipinnis,1,202.935,37361004,RHON04_1512_L.avi,15481,5.1603,1.905,0.088,1607.315,4.857,,AD,Attracted,
RHNO04_1512,Labridae,Pictilabrus,laticlavius,1,195.101,37384020,RHON04_1512_L.avi,18983,6.3277,4.771,0.729,2488.004,12.101,,M,Passing,
RHNO04_1512,Labridae,Pictilabrus,laticlavius,1,173.951,37384020,RHON04_1512_L.avi,18983,6.3277,6.868,0.306,2670.071,11.751,,M,Passing,
RHNO04_1512,Labridae,Notolabrus,parilus,1,307.255,37384022,RHON04_1512_L.avi,8979,2.993,11.405,2.932,3429.804,13.114,,M,Passing,
RHNO04_1512,Labridae,Notolabrus,tetricus,1,128.671,37384003,RHON04_1512_L.avi,18738,6.246,2.511,0.191,2039.637,14.394,,F,Passing,
RHNO04_1512,Labridae,Notolabrus,tetricus,1,121.394,37384003,RHON04_1512_L.avi,18741,6.247,2.991,0.748,3121.024,13.114,,F,Passing,
RHNO04_1512,Monacanthidae,Meuschenia,hippocrepis,1,114.335,37465004,RHON04_1512_L.avi,185172,61.724,2.28,0.948,2196.281,4.433,,J,Passing,
RHNO04_1512,Kyphosidae,Kyphosus,sydneyanus,1,411.247,37361001,RHON04_1512_L.avi,94009,31.3363,3.905,1.159,3845.834,4.023,,AD,Passing,
RHNO04_1512,Kyphosidae,Kyphosus,sydneyanus,1,318.431,37361001,RHON04_1512_L.avi,94009,31.3363,2.885,4.294,2347.156,15.175,,AD,Passing,
RHNO04_1512,Kyphosidae,Girella,zebra,1,198.889,37361008,RHON04_1512_L.avi,74624,24.8747,3.433,8.491,2709.964,20.336,,AD,Passing,
RHNO04_1512,Kyphosidae,Girella,zebra,1,195.326,37361008,RHON04_1512_L.avi,74652,24.884,4.347,0.221,2662.113,15.021,,AD,Passing,
RHNO04_1512,Cheilodactylidae,Cheilodactylus,nigripes,1,214.862,37377001,RHON04_1512_L.avi,129967,43.3223,4.094,0.679,2451.663,6.774,,AD,Passing,
RHNO04_1512,Labridae,Achoerodus,gouldii,1,295.44,37384002,RHON04_1512_L.avi,183890,61.2967,2.505,0.304,2350.901,14.021,,F,Passing,
RHNO04_1512,Monacanthidae,MONACANTHIDAE,sp,1,101.922,37465903,RHON04_1512_L.avi,185144,61.7147,2.842,0.422,1787.056,16.789,,,Passing,
RHSI01_1512,Carangidae,Trachurus,novaezelandiae,1,185.1,37337003,RHIS01_1512_L.avi,82742,27.5807,3.656,10.581,2417.686,7.469,,AD,Attracted,
RHSI01_1512,Carangidae,Trachurus,novaezelandiae,1,202.481,37337003,RHIS01_1512_L.avi,82742,27.5807,3.007,9.046,2131.674,3.658,,AD,Attracted,
RHSI01_1512,Carangidae,Trachurus,novaezelandiae,1,193.012,37337003,RHIS01_1512_L.avi,82742,27.5807,1.504,11.594,2478.333,0.477,,AD,Attracted,
RHSI01_1512,Carangidae,Trachurus,novaezelandiae,1,169.765,37337003,RHIS01_1512_L.avi,82742,27.5807,1.443,8.806,1684.423,10.262,,AD,Attracted,
RHSI01_1512,Carangidae,Pseudocaranx,sp,1,217.33,37337924,RHIS01_1512_L.avi,84621,28.207,3.837,9.648,2054.579,16.276,,AD,Attracted,
RHSI01_1512,Carangidae,Pseudocaranx,sp,1,244.47,37337924,RHIS01_1512_L.avi,84621,28.207,4.522,11.783,2253.678,8.186,,AD,Attracted,
RHSI01_1512,Carangidae,Pseudocaranx,sp,1,238.97,37337924,RHIS01_1512_L.avi,84621,28.207,3.011,11.625,2408.639,2.434,,AD,Attracted,
RHSI01_1512,Carangidae,Pseudocaranx,sp,1,223.34,37337924,RHIS01_1512_L.avi,84621,28.207,1.923,14.473,2854.278,6.548,,AD,Attracted,
RHSI01_1512,Carangidae,Pseudocaranx,sp,1,260.839,37337924,RHIS01_1512_L.avi,233628,77.876,1.88,9.655,1926.002,11.014,,AD,Attracted,
RHSI01_1512,Carangidae,Pseudocaranx,sp,1,189.591,37337924,RHIS01_1512_L.avi,233628,77.876,1.895,7.865,2179.031,18.735,,AD,Attracted,
RHSI01_1512,Carangidae,Pseudocaranx,sp,1,231.79,37337924,RHIS01_1512_L.avi,233628,77.876,2.465,8.335,2077.407,4.961,,AD,Attracted,
RHSI01_1512,Carangidae,Pseudocaranx,sp,1,221.451,37337924,RHIS01_1512_L.avi,233628,77.876,3.451,7.825,1989.676,15.586,,AD,Attracted,
RHSI01_1512,Carangidae,Pseudocaranx,sp,1,192.69,37337924,RHIS01_1512_L.avi,233628,77.876,2.298,7.686,1903.617,8.305,,AD,Attracted,
RHSI01_1512,Carangidae,Pseudocaranx,sp,1,226.584,37337924,RHIS01_1512_L.avi,233628,77.876,4.422,9.196,2090.422,3.351,,AD,Attracted,
RHSI01_1512,Carangidae,Pseudocaranx,sp,1,263.212,37337924,RHIS01_1512_L.avi,233628,77.876,3.533,7.4,1872.413,14.056,,AD,Attracted,
RHSI01_1512,Carangidae,Pseudocaranx,sp,1,292.951,37337924,RHIS01_1512_L.avi,233628,77.876,4.484,8.56,1859.514,4.502,,AD,Attracted,
RHSI01_1512,Carangidae,Pseudocaranx,sp,1,222.715,37337924,RHIS01_1512_L.avi,233628,77.876,5.16,10.812,2027.68,7.134,,AD,Attracted,
RHSI01_1512,Carangidae,Pseudocaranx,sp,1,230.505,37337924,RHIS01_1512_L.avi,233628,77.876,4.18,7.849,1855.733,14.404,,AD,Attracted,
RHSI01_1512,Carangidae,Pseudocaranx,sp,1,219.349,37337924,RHIS01_1512_L.avi,233628,77.876,4.25,8.797,1956.366,14.456,,AD,Attracted,
RHSI01_1512,Carangidae,Pseudocaranx,sp,1,247.113,37337924,RHIS01_1512_L.avi,233628,77.876,4.284,8.315,2030.509,15.335,,AD,Attracted,
RHSI01_1512,Sparidae,Pagrus,auratus,1,195.476,37353001,RHIS01_1512_L.avi,133432,44.4773,1.352,10.023,1936.811,1.564,,AD,Attracted,
RHSI01_1512,Sparidae,Pagrus,auratus,1,216.377,37353001,RHIS01_1512_L.avi,133432,44.4773,1.86,7.831,1682.152,8.752,,AD,Attracted,
RHSI01_1512,Sparidae,Pagrus,auratus,1,217.512,37353001,RHIS01_1512_L.avi,133432,44.4773,0.986,5.922,1579.277,3.961,,AD,Attracted,
RHSI01_1512,Labridae,Notolabrus,parilus,1,295.783,37384022,RHIS01_1512_L.avi,201648,67.216,3.537,12.641,2445.513,19.757,,F,Passing,
RHSI01_1512,Labridae,Notolabrus,tetricus,1,216.084,37384003,RHIS01_1512_L.avi,182798,60.9327,2.632,3.971,1956.927,17.69,,F,Attracted,
RHSI01_1512,Neosebastidae,Neosebastes,scorpaenoides,1,320.515,37287005,RHIS01_1512_L.avi,239324,79.7747,3.785,11.983,2095.288,8.461,,AD,Attracted,
RHSI01_1512,Labridae,Austrolabrus,maculatus,1,121.31,37384025,RHIS01_1512_L.avi,144337,48.1123,1.878,7.89,2168.7,10.316,,AD,Passing,
RHSI01_1512,Labridae,Austrolabrus,maculatus,1,111.718,37384025,RHIS01_1512_L.avi,157686,52.562,2.812,6.436,2011.408,17.203,,AD,Attracted,
RHSI02_1512,Monacanthidae,Thamnaconus,degeni,1,155.728,37465037,RHIS02_1512_L.avi,140796,46.932,1.257,3.593,1157.142,6.692,,AD,Feeding,
RHSI02_1512,Carangidae,Pseudocaranx,sp,1,99.716,37337924,RHIS02_1512_L.avi,161475,53.825,1.051,0.205,1196.209,15.598,,J,Passing,
RHSI02_1512,Heterodontidae,Heterodontus,portusjacksoni,1,711.855,37007001,RHIS02_1512_L.avi,240019,80.0063,1.256,14.725,1565.319,15.512,,AD,Attracted,
RHSI03_1512,Mullidae,Upeneichthys,vlamingii,1,124.518,37355029,RHIS03_1512_L.avi,23469,7.823,7.191,1.987,2342.113,15.896,,AD,Passing,
RHSI03_1512,Carangidae,Trachurus,novaezelandiae,1,197.917,37337003,RHIS03_1512_L.avi,78431,26.1437,5.227,0.904,2044.735,24.823,,AD,Passing,
RHSI03_1512,Carangidae,Trachurus,novaezelandiae,1,184.854,37337003,RHIS03_1512_L.avi,78431,26.1437,2.339,1.826,1990.814,10.354,,AD,Passing,
RHSI03_1512,Carangidae,Trachurus,novaezelandiae,1,179.434,37337003,RHIS03_1512_L.avi,78431,26.1437,2.129,2.976,2119.824,16.077,,AD,Passing,
RHSI03_1512,Carangidae,Trachurus,novaezelandiae,1,173.638,37337003,RHIS03_1512_L.avi,78431,26.1437,3.647,5.502,2564.254,20.841,,AD,Passing,
RHSI03_1512,Carangidae,Trachurus,novaezelandiae,1,189.627,37337003,RHIS03_1512_L.avi,78445,26.1483,5.762,4.275,2229.122,27.286,,AD,Passing,
RHSI03_1512,Carangidae,Pseudocaranx,sp,1,255.696,37337924,RHIS03_1512_L.avi,52110,17.37,2.916,2.47,1707.524,15.782,,AD,Passing,
RHSI03_1512,Carangidae,Pseudocaranx,sp,1,253.539,37337924,RHIS03_1512_L.avi,52110,17.37,5.836,3.278,2247.236,26.369,,AD,Passing,
RHSI03_1512,Carangidae,Pseudocaranx,sp,1,255.531,37337924,RHIS03_1512_L.avi,52110,17.37,2.019,1.648,1837.72,12.376,,AD,Passing,
RHSI03_1512,Carangidae,Pseudocaranx,sp,1,275.62,37337924,RHIS03_1512_L.avi,52155,17.385,2.032,1.995,1974.419,11.371,,AD,Passing,
RHSI03_1512,Gerreidae,Parequula,melbournensis,1,142.135,37349001,RHIS03_1512_L.avi,59638,19.8793,2.541,3.924,1445.971,31.287,,AD,Attracted,
RHSI03_1512,Gerreidae,Parequula,melbournensis,1,147.698,37349001,RHIS03_1512_L.avi,59876,19.9587,2.301,0.771,1768.497,7.121,,AD,Attracted,
RHSI03_1512,Gerreidae,Parequula,melbournensis,1,137.297,37349001,RHIS03_1512_L.avi,60932,20.3107,1.763,0.846,1344.778,23.912,,AD,Attracted,
RHSI03_1512,Labridae,Austrolabrus,maculatus,1,103.852,37384025,RHIS03_1512_L.avi,17478,5.826,2.391,0.735,1589.188,30.872,,AD,Passing,
RHSI03_1512,Ostraciidae,Aracana,ornata,1,113.221,37466001,RHIS03_1512_L.avi,132716,44.2387,2.561,0.258,1338.533,27.507,,M,Passing,
RHSI03_1512,Neosebastidae,NEOSEBASTIDAE,sp,1,301.08,37287947,RHIS03_1512_L.avi,32910,10.97,7.771,0.216,2620.415,16.751,,AD,Passing,
RHSI04_1512,Labridae,Notolabrus,parilus,1,285.743,37384022,RHIS04_1512_L.avi,22617,7.539,6.401,4.919,2189.969,4.669,,F,Passing,
RHSI04_1512,Ostraciidae,Aracana,aurita,1,94.362,37466003,RHIS04_1512_L.avi,112574,37.5247,2.861,6.733,1486.514,18.881,,F,Passing,
RHSO01_1512,Sphyraenidae,Sphyraena,novaehollandiae,1,447.657,37382002,RHOS01_1512_L.avi,16956,5.652,8.57,11.135,3125.421,18.63,,AD,Passing,
RHSO01_1512,Labridae,Pictilabrus,laticlavius,1,151.949,37384020,RHOS01_1512_L.avi,18281,6.0937,1.59,0.593,1488.65,20.493,,F,Attracted,
RHSO01_1512,Labridae,Pictilabrus,laticlavius,1,194.421,37384020,RHOS01_1512_L.avi,18281,6.0937,1.722,0.096,1853.705,18.412,,M,Attracted,
RHSO01_1512,Labridae,Pictilabrus,laticlavius,1,204.261,37384020,RHOS01_1512_L.avi,18330,6.11,2.348,2.117,1642.113,11.655,,M,Attracted,
