OpCode	PointIndex	Filename	Frame	Time	Period	PeriodTime	ImageCol	ImageRow	RectWidth	RectHeight	Family	Genus	Species	Code	Number	Stage	Activity	Comment	Attribute	Attribute
BTC_LS_R4	39	BTC_LS_R4.avi	124943	41.64767		-1	1373.27618	679.26007	0	0	Portunidae	Portunus	armatus	28911120	1	AD	Passing			
BTC_LS_R4	40	BTC_LS_R4.avi	124943	41.64767		-1	1025.25413	692.18716	0	0	Portunidae	Portunus	armatus	28911120	1	AD	Passing			
BTC_LS_R4	41	BTC_LS_R4.avi	124943	41.64767		-1	911.20637	602.87269	0	0	Portunidae	Portunus	armatus	28911120	1	AD	Passing			
BTC_LS_R4	42	BTC_LS_R4.avi	132465	44.155		-1	1530.8267	655.75626	0	0	Monacanthidae	Scobinichthys	granulatus	37465007	1	AD	Passing			
BTC_LS_R4	43	BTC_LS_R4.avi	134668	44.88933		-1	1444.99694	683.96083	0	0	Sphyraenidae	Sphyraena	novaehollandiae	37382002	1	AD	Passing			
BTC_LS_R4	44	BTC_LS_R4.avi	147939	49.313		-1	1540.2327	316.12622	0	0	Carangidae	Trachurus	novaezelandiae	37337003	1	AD	Passing			
BTC_LS_R4	45	BTC_LS_R4.avi	147939	49.313		-1	1663.68647	217.41023	0	0	Carangidae	Trachurus	novaezelandiae	37337003	1	AD	Passing			
BTC_LS_R4	46	BTC_LS_R4.avi	147939	49.313		-1	1647.22596	156.30033	0	0	Carangidae	Trachurus	novaezelandiae	37337003	1	AD	Passing			
BTC_LS_R4	47	BTC_LS_R4.avi	147939	49.313		-1	1801.24923	208.00871	0	0	Carangidae	Trachurus	novaezelandiae	37337003	1	AD	Passing			
BTC_LS_R4	48	BTC_LS_R4.avi	156884	52.29467		-1	1396.79118	604.04788	0	0	Terapontidae	Pelates	octolineatus	37321020	3	AD	Passing			
BTC_LS_R4	49	BTC_LS_R4.avi	157011	52.337		-1	1528.4752	626.3765	0	0	Terapontidae	Pelates	octolineatus	37321020	1	AD	Passing			
BTC_LS_R4	50	BTC_LS_R4.avi	157011	52.337		-1	1441.46969	653.40588	0	0	Terapontidae	Pelates	octolineatus	37321020	1	AD	Passing			
BTC_LS_R4	51	BTC_LS_R4.avi	157011	52.337		-1	1320.36742	712.1654	0	0	Terapontidae	Pelates	octolineatus	37321020	1	AD	Passing			
BTC_LS_R4	52	BTC_LS_R4.avi	157011	52.337		-1	1782.43723	588.7704	0	0	Terapontidae	Pelates	octolineatus	37321020	1	AD	Passing			
BTC_LS_R4	53	BTC_LS_R4.avi	158066	52.68867		-1	861.82486	600.52231	0	0	Terapontidae	Pelates	octolineatus	37321020	7	AD	Passing			
BTC_LS_R4	54	BTC_LS_R4.avi	170173	56.72433		-1	1510.83895	605.22307	0	0	Tetraodontidae	Torquigener	pleurogramma	37467030	1	AD	Passing			
BTC_LS_R4	55	BTC_LS_R4.avi	177214	59.07133		-1	1342.70667	417.1926	0	0	Arripidae	Arripis	georgianus	37344001	1	AD	Passing			
BTC_LS_R4	56	BTC_LS_R4.avi	177214	59.07133		-1	1213.37416	488.87922	0	0	Arripidae	Arripis	georgianus	37344001	1	AD	Passing			
BTC_LS_R4	57	BTC_LS_R4.avi	197385	65.795		-1	1895.30925	652.23069	0	0	Heterodontidae	Heterodontus	portusjacksoni	37007001	1	AD	Passing			
BTC_LS_R4	58	BTC_LS_R4.avi	197385	65.795		-1	1156.93815	663.98259	0	0	Heterodontidae	Heterodontus	portusjacksoni	37007001	1	AD	Passing			
BTC_LS_R4	59	BTC_LS_R4.avi	197385	65.795		-1	1520.24495	743.89554	0	0	Heterodontidae	Heterodontus	portusjacksoni	37007001	1	AD	Passing			
BTC_LS_R4	60	BTC_LS_R4.avi	205146	68.382		-1	748.95285	635.77802	0	0	Mullidae	Upeneichthys	vlamingii	37355029	1	AD	Passing	check		
BTC_LS_R4	61	BTC_LS_R4.avi	205608	68.536		-1	155.19902	601.6975	0	0	Mullidae	Upeneichthys	vlamingii	37355029	1	AD	Passing			
BTC_LS_R4	62	BTC_LS_R4.avi	209540	69.84667		-1	1690.72872	605.22307	0	0	Arripidae	Arripis	georgianus	37344001	1	AD	Passing			
BTC_LS_R4	63	BTC_LS_R4.avi	209540	69.84667		-1	1464.98469	642.82916	0	0	Arripidae	Arripis	georgianus	37344001	1	AD	Passing			
BTC_LS_R4	64	BTC_LS_R4.avi	209540	69.84667		-1	1393.26393	562.91621	0	0	Arripidae	Arripis	georgianus	37344001	1	AD	Passing			
BTC_LS_R4	65	BTC_LS_R4.avi	219242	73.08067		-1	1640.17146	497.10555	0	0	Arripidae	Arripis	georgianus	37344001	1	AD	Passing			
BTC_LS_R4	66	BTC_LS_R4.avi	219242	73.08067		-1	1340.35517	526.48531	0	0	Arripidae	Arripis	georgianus	37344001	1	AD	Passing			
BTC_LS_R4	67	BTC_LS_R4.avi	219242	73.08067		-1	1059.35089	524.13493	0	0	Arripidae	Arripis	georgianus	37344001	1	AD	Passing			
BTC_LS_R4	68	BTC_LS_R4.avi	219242	73.08067		-1	1125.1929	584.06964	0	0	Arripidae	Arripis	georgianus	37344001	1	AD	Passing			
BTC_LS_R4	69	BTC_LS_R4.avi	228125	76.04167		-1	1613.12921	243.26442	0	0	Arripidae	Arripis	georgianus	37344001	5	AD	Passing			
BTC_LS_R4	70	BTC_LS_R4.avi	234431	78.14367		-1	1154.58665	707.46464	0	0	Terapontidae	Pelates	octolineatus	37321020	1	AD	Feeding			
BTC_LS_R4	71	BTC_LS_R4.avi	249214	83.07133		-1	1717.77097	180.97933	0	0	Carangidae	Trachurus	novaezelandiae	37337003	1	AD	Passing			
BTC_LS_R4	72	BTC_LS_R4.avi	249214	83.07133		-1	1660.15922	109.29271	0	0	Carangidae	Trachurus	novaezelandiae	37337003	1	AD	Passing			
BTC_LS_R4	73	BTC_LS_R4.avi	249214	83.07133		-1	1527.29945	47.00762	0	0	Carangidae	Trachurus	novaezelandiae	37337003	1	AD	Passing			
BTC_LS_R4	74	BTC_LS_R4.avi	249214	83.07133		-1	1450.87569	126.92057	0	0	Carangidae	Trachurus	novaezelandiae	37337003	1	AD	Passing			
BTC_LS_R4	75	BTC_LS_R4.avi	249214	83.07133		-1	1480.26944	259.71708	0	0	Carangidae	Trachurus	novaezelandiae	37337003	1	AD	Passing			
BTC_LS_R4	76	BTC_LS_R4.avi	249214	83.07133		-1	1469.68769	356.0827	0	0	Carangidae	Trachurus	novaezelandiae	37337003	1	AD	Passing			
BTC_LS_R4	77	BTC_LS_R4.avi	249214	83.07133		-1	1394.43968	272.64418	0	0	Carangidae	Trachurus	novaezelandiae	37337003	1	AD	Passing			
BTC_LS_R4	78	BTC_LS_R4.avi	249214	83.07133		-1	1320.36742	266.76823	0	0	Carangidae	Trachurus	novaezelandiae	37337003	1	AD	Passing			
BTC_LS_R4	79	BTC_LS_R4.avi	249214	83.07133		-1	1212.19841	305.54951	0	0	Carangidae	Trachurus	novaezelandiae	37337003	1	AD	Passing			
BTC_LS_R4	80	BTC_LS_R4.avi	249214	83.07133		-1	1292.14942	105.76714	0	0	Carangidae	Trachurus	novaezelandiae	37337003	1	AD	Passing			
BTC_LS_R4	81	BTC_LS_R4.avi	249214	83.07133		-1	1120.4899	92.84004	0	0	Carangidae	Trachurus	novaezelandiae	37337003	1	AD	Passing			
BTC_LS_R4	82	BTC_LS_R4.avi	249214	83.07133		-1	1112.25964	144.54842	0	0	Carangidae	Trachurus	novaezelandiae	37337003	1	AD	Passing			
BTC_LS_R4	83	BTC_LS_R4.avi	249452	83.15067		-1	1459.10594	566.44178	0	0	Dasyatidae	Dasyatis	brevicaudata	37035001	1	AD	Attracted			
BTC_LS_R4	84	BTC_LS_R4.avi	262343	87.44767		-1	1044.06614	601.6975	0	0	Dasyatidae	Dasyatis	brevicaudata	37035001	1	AD	Feeding			
BTC_LS_R4	85	BTC_LS_R4.avi	278474	92.82467		-1	1415.60318	564.0914	0	0	Sillaginidae	Sillaginodes	punctatus	99379644	1	AD	Attracted			
BTC_LS_R4	86	BTC_LS_R4.avi	290470	96.82333		-1	1454.40294	716.86616	0	0	Heterodontidae	Heterodontus	portusjacksoni	37007001	1	AD	Passing			
BTC_LS_R4	87	BTC_LS_R4.avi	290470	96.82333		-1	1314.48867	707.46464	0	0	Heterodontidae	Heterodontus	portusjacksoni	37007001	1	AD	Passing			
BTC_LS_R4	88	BTC_LS_R4.avi	290470	96.82333		-1	954.70912	574.66812	0	0	Heterodontidae	Heterodontus	portusjacksoni	37007001	1	AD	Passing			
BTC_LS_R4	89	BTC_LS_R4.avi	290470	96.82333		-1	757.1831	631.07726	0	0	Heterodontidae	Heterodontus	portusjacksoni	37007001	1	AD	Passing			
BTC_LS_R4	90	BTC_LS_R4.avi	331968	110.656		-1	1557.86895	298.49837	0	0	Triakidae	Mustelus	antarcticus	99379424	1	AD	Passing			
BTC_LS_R5	0	BTC_LS_R5.avi	13659	4.553		-1	25.8665	291.44723	0	0	Apogonidae	Siphamia	cephalotes	37327032	31	AD	Passing			
BTC_LS_R5	1	BTC_LS_R5.avi	20966	6.98867		-1	993.50888	559.39064	0	0	Portunidae	Portunus	armatus	28911120	1	AD	Feeding			
BTC_LS_R5	2	BTC_LS_R5.avi	23989	7.99633		-1	1563.7477	508.85745	0	0	Heterodontidae	Heterodontus	portusjacksoni	37007001	1	AD	Attracted			
BTC_LS_R5	3	BTC_LS_R5.avi	24443	8.14767		-1	1105.20514	595.82155	0	0	Heterodontidae	Heterodontus	portusjacksoni	37007001	1	AD	Feeding			
BTC_LS_R5	4	BTC_LS_R5.avi	25755	8.585		-1	945.30312	483.00326	0	0	Monacanthidae	Scobinichthys	granulatus	37465007	1	AD	Passing			
BTC_LS_R5	5	BTC_LS_R5.avi	36207	12.069		-1	1467.33619	534.71164	0	0	Heterodontidae	Heterodontus	portusjacksoni	37007001	1	AD	Passing			
BTC_LS_R5	6	BTC_LS_R5.avi	36207	12.069		-1	1149.88365	535.88683	0	0	Heterodontidae	Heterodontus	portusjacksoni	37007001	1	AD	Passing			
BTC_LS_R5	7	BTC_LS_R5.avi	48776	16.25867		-1	1658.98347	668.68335	0	0	Heterodontidae	Heterodontus	portusjacksoni	37007001	1	AD	Passing			
BTC_LS_R5	8	BTC_LS_R5.avi	48776	16.25867		-1	1232.18616	552.3395	0	0	Heterodontidae	Heterodontus	portusjacksoni	37007001	1	AD	Passing			
BTC_LS_R5	9	BTC_LS_R5.avi	48776	16.25867		-1	1025.25413	561.74102	0	0	Heterodontidae	Heterodontus	portusjacksoni	37007001	1	AD	Passing			
BTC_LS_R5	10	BTC_LS_R5.avi	48794	16.26467		-1	1671.91672	671.03373	0	0	Terapontidae	Pelates	octolineatus	37321020	1	AD	Passing			
BTC_LS_R5	11	BTC_LS_R5.avi	53973	17.991		-1	793.63135	652.23069	0	0	Odacidae	Neoodax	balteatus	37385005	1	AD	Passing			
BTC_LS_R5	12	BTC_LS_R5.avi	79173	26.391		-1	1891.782	510.03264	0	0	Portunidae	Portunus	armatus	28911120	1	AD	Passing			
BTC_LS_R5	13	BTC_LS_R5.avi	79173	26.391		-1	946.47887	584.06964	0	0	Portunidae	Portunus	armatus	28911120	1	AD	Passing			
BTC_LS_R5	14	BTC_LS_R5.avi	79173	26.391		-1	1095.79914	605.22307	0	0	Portunidae	Portunus	armatus	28911120	1	AD	Passing			
BTC_LS_R5	15	BTC_LS_R5.avi	88404	29.468		-1	1028.78138	598.17193	0	0	Terapontidae	Pelates	octolineatus	37321020	1	AD	Feeding			
BTC_LS_R5	16	BTC_LS_R5.avi	92737	30.91233		-1	1829.46724	565.26659	0	0	Monacanthidae	Scobinichthys	granulatus	37465007	1	AD	Passing			
BTC_LS_R5	17	BTC_LS_R5.avi	92737	30.91233		-1	1509.6632	612.27421	0	0	Monacanthidae	Scobinichthys	granulatus	37465007	1	AD	Passing			
BTC_LS_R5	18	BTC_LS_R5.avi	96284	32.09467		-1	1636.64421	471.25136	0	0	Dasyatidae	Dasyatis	brevicaudata	37035001	1	AD	Attracted			
BTC_LS_R5	19	BTC_LS_R5.avi	96512	32.17067		-1	1362.69443	21.15343	0	0	Carangidae	Trachurus	novaezelandiae	37337003	1	AD	Passing			
BTC_LS_R5	20	BTC_LS_R5.avi	97980	32.66		-1	1085.21739	584.06964	0	0	Dasyatidae	Dasyatis	brevicaudata	37035001	1	AD	Feeding			
BTC_LS_R5	21	BTC_LS_R5.avi	114934	38.31133		-1	1174.5744	679.26007	0	0	Heterodontidae	Heterodontus	portusjacksoni	37007001	1	AD	Passing			
BTC_LS_R5	22	BTC_LS_R5.avi	114934	38.31133		-1	1281.56767	533.53645	0	0	Heterodontidae	Heterodontus	portusjacksoni	37007001	1	AD	Passing			
BTC_LS_R5	23	BTC_LS_R5.avi	114934	38.31133		-1	1065.22964	537.06202	0	0	Heterodontidae	Heterodontus	portusjacksoni	37007001	1	AD	Passing			
BTC_LS_R5	24	BTC_LS_R5.avi	114934	38.31133		-1	739.54685	588.7704	0	0	Heterodontidae	Heterodontus	portusjacksoni	37007001	1	AD	Passing			
BTC_LS_R5	25	BTC_LS_R5.avi	130039	43.34633		-1	1765.97673	373.71055	0	0	Arripidae	Arripis	georgianus	37344001	1	AD	Passing			
BTC_LS_R5	26	BTC_LS_R5.avi	165052	55.01733		-1	1885.90325	531.18607	0	0	Terapontidae	Pelates	octolineatus	37321020	1	AD	Passing			
BTC_LS_R5	27	BTC_LS_R5.avi	165052	55.01733		-1	1113.43539	648.70511	0	0	Terapontidae	Pelates	octolineatus	37321020	1	AD	Passing			
BTC_LS_R5	28	BTC_LS_R5.avi	176393	58.79767		-1	1726.00122	559.39064	0	0	Terapontidae	Pelates	octolineatus	37321020	1	AD	Passing			
BTC_LS_R5	29	BTC_LS_R5.avi	176393	58.79767		-1	1682.49847	634.60283	0	0	Terapontidae	Pelates	octolineatus	37321020	1	AD	Passing			
BTC_LS_R5	30	BTC_LS_R5.avi	176393	58.79767		-1	1318.01592	716.86616	0	0	Terapontidae	Pelates	octolineatus	37321020	1	AD	Passing			
BTC_LS_R5	31	BTC_LS_R5.avi	176393	58.79767		-1	1446.17269	613.4494	0	0	Terapontidae	Pelates	octolineatus	37321020	1	AD	Passing			
BTC_LS_R5	32	BTC_LS_R5.avi	203493	67.831		-1	566.71157	498.28074	0	0	Terapontidae	Pelates	octolineatus	37321020	1	AD	Passing			
BTC_LS_R5	33	BTC_LS_R5.avi	203493	67.831		-1	573.76607	463.02503	0	0	Terapontidae	Pelates	octolineatus	37321020	1	AD	Passing			
BTC_LS_R5	34	BTC_LS_R5.avi	203493	67.831		-1	613.74158	412.49184	0	0	Terapontidae	Pelates	octolineatus	37321020	1	AD	Passing			
BTC_LS_R5	35	BTC_LS_R5.avi	203493	67.831		-1	667.82609	467.72579	0	0	Terapontidae	Pelates	octolineatus	37321020	1	AD	Passing			
BTC_LS_R5	36	BTC_LS_R5.avi	203493	67.831		-1	650.18983	528.83569	0	0	Terapontidae	Pelates	octolineatus	37321020	1	AD	Passing			
BTC_LS_R5	37	BTC_LS_R5.avi	203493	67.831		-1	631.37783	588.7704	0	0	Terapontidae	Pelates	octolineatus	37321020	1	AD	Passing			
BTC_LS_R5	38	BTC_LS_R5.avi	206088	68.696		-1	1052.29639	386.63765	0	0	Loliginidae	Sepioteuthis	australis	23617005	1	AD	Passing			
BTC_LS_R5	39	BTC_LS_R5.avi	306981	102.327		-1	166.95652	600.52231	0	0	Monacanthidae	Acanthaluteres	vittiger	37465002	1	AD	Passing			
BTC_LS_R5	40	BTC_LS_R5.avi	360557	120.18567		-1	1709.54072	666.33297	0	0	Portunidae	Portunus	armatus	28911120	1	AD	Passing			
BTC_LS_R5	41	BTC_LS_R5.avi	360557	120.18567		-1	1484.97244	592.29597	0	0	Portunidae	Portunus	armatus	28911120	1	AD	Passing			
BTC_LS_R5	42	BTC_LS_R5.avi	360557	120.18567		-1	1052.29639	548.81393	0	0	Portunidae	Portunus	armatus	28911120	1	AD	Passing			
BTC_LS_R5	43	BTC_LS_R5.avi	360557	120.18567		-1	984.10288	574.66812	0	0	Portunidae	Portunus	armatus	28911120	1	AD	Passing			
BTC_LS_R6	0	BTC_LS_R6.avi	28415	9.47167		-1	935.89712	475.95212	0	0	Portunidae	Portunus	armatus	28911120	1	AD	Feeding			
BTC_LS_R6	1	BTC_LS_R6.avi	28655	9.55167		-1	935.89712	431.29489	0	0	Portunidae	Portunus	armatus	28911120	1	AD	Passing			
BTC_LS_R6	2	BTC_LS_R6.avi	28655	9.55167		-1	513.80282	502.9815	0	0	Portunidae	Portunus	armatus	28911120	1	AD	Passing			
BTC_LS_R6	3	BTC_LS_R6.avi	38429	12.80967		-1	663.12309	419.54298	0	0	Terapontidae	Pelates	octolineatus	37321020	1	AD	Attracted			
BTC_LS_R6	4	BTC_LS_R6.avi	44518	14.83933		-1	1713.06797	99.89119	0	0	Monacanthidae	Acanthaluteres	spilomelanurus	37465043	1	AD	Passing			
BTC_LS_R6	5	BTC_LS_R6.avi	49537	16.51233		-1	907.67912	463.02503	0	0	Terapontidae	Pelates	octolineatus	37321020	1	AD	Feeding			
BTC_LS_R6	6	BTC_LS_R6.avi	66918	22.306		-1	1460.28169	246.78999	0	0	Apogonidae	Siphamia	cephalotes	37327032	17	AD	Passing			
BTC_LS_R6	7	BTC_LS_R6.avi	72752	24.25067		-1	116.39927	393.68879	0	0	Monacanthidae	Scobinichthys	granulatus	37465007	1	AD	Passing			
BTC_LS_R6	8	BTC_LS_R6.avi	73569	24.523		-1	525.56032	446.57236	0	0	Heterodontidae	Heterodontus	portusjacksoni	37007001	1	AD	Attracted			
BTC_LS_R6	9	BTC_LS_R6.avi	78836	26.27867		-1	954.70912	531.18607	0	0	Heterodontidae	Heterodontus	portusjacksoni	37007001	1	AD	Feeding			
BTC_LS_R6	10	BTC_LS_R6.avi	83261	27.75367		-1	938.24862	547.63874	0	0	Heterodontidae	Heterodontus	portusjacksoni	37007001	1	AD	Passing			
BTC_LS_R6	11	BTC_LS_R6.avi	83261	27.75367		-1	593.75383	463.02503	0	0	Heterodontidae	Heterodontus	portusjacksoni	37007001	1	AD	Passing			
BTC_LS_R6	12	BTC_LS_R6.avi	85341	28.447		-1	1179.2774	405.4407	0	0	Terapontidae	Pelates	octolineatus	37321020	1	AD	Passing			
BTC_LS_R6	13	BTC_LS_R6.avi	85341	28.447		-1	950.00612	400.73993	0	0	Terapontidae	Pelates	octolineatus	37321020	1	AD	Passing			
BTC_LS_R6	14	BTC_LS_R6.avi	89487	29.829		-1	1423.83344	371.36017	0	0	Heterodontidae	Heterodontus	portusjacksoni	37007001	1	AD	Passing			
BTC_LS_R6	15	BTC_LS_R6.avi	89487	29.829		-1	937.07287	515.9086	0	0	Heterodontidae	Heterodontus	portusjacksoni	37007001	1	AD	Passing			
BTC_LS_R6	16	BTC_LS_R6.avi	89487	29.829		-1	831.25536	423.06855	0	0	Heterodontidae	Heterodontus	portusjacksoni	37007001	1	AD	Passing			
BTC_LS_R6	17	BTC_LS_R6.avi	102058	34.01933		-1	866.52786	458.32427	0	0	Odacidae	Neoodax	balteatus	37385005	1	AD	Passing			
BTC_LS_R6	18	BTC_LS_R6.avi	112523	37.50767		-1	162.25352	92.84004	0	0	Carangidae	Trachurus	novaezelandiae	37337003	8	AD	Passing			
BTC_LS_R6	19	BTC_LS_R6.avi	122171	40.72367		-1	427.97306	799.12949	0	0	Odacidae	Siphonognathus	radiatus	37385007	1	AD	Passing			
BTC_LS_R6	20	BTC_LS_R6.avi	134574	44.858		-1	803.03735	453.6235	0	0	Tetraodontidae	Torquigener	pleurogramma	37467030	1	AD	Feeding			
BTC_LS_R6	21	BTC_LS_R6.avi	146048	48.68267		-1	1744.81323	34.08052	0	0	Sphyraenidae	Sphyraena	novaehollandiae	37382002	1	AD	Passing			
BTC_LS_R6	22	BTC_LS_R6.avi	146129	48.70967		-1	206.93203	143.37323	0	0	Arripidae	Arripis	georgianus	37344001	1	AD	Passing			
BTC_LS_R6	23	BTC_LS_R6.avi	153918	51.306		-1	864.17636	470.07617	0	0	Terapontidae	Pelates	octolineatus	37321020	1	AD	Passing			
BTC_LS_R6	24	BTC_LS_R6.avi	153918	51.306		-1	799.5101	446.57236	0	0	Terapontidae	Pelates	octolineatus	37321020	1	AD	Passing			
BTC_LS_R6	25	BTC_LS_R6.avi	153918	51.306		-1	962.93938	405.4407	0	0	Terapontidae	Pelates	octolineatus	37321020	1	AD	Passing			
BTC_LS_R6	26	BTC_LS_R6.avi	153918	51.306		-1	945.30312	373.71055	0	0	Terapontidae	Pelates	octolineatus	37321020	1	AD	Passing			
BTC_LS_R6	27	BTC_LS_R6.avi	157117	52.37233		-1	944.12737	400.73993	0	0	Dasyatidae	Dasyatis	brevicaudata	37035001	1	AD	Feeding			
BTC_LS_R6	28	BTC_LS_R6.avi	160318	53.43933		-1	1069.93264	419.54298	0	0	Dasyatidae	Dasyatis	brevicaudata	37035001	1	AD	Passing			
BTC_LS_R6	29	BTC_LS_R6.avi	160318	53.43933		-1	537.31782	229.16213	0	0	Dasyatidae	Dasyatis	brevicaudata	37035001	1	AD	Passing			
BTC_LS_R6	30	BTC_LS_R6.avi	181134	60.378		-1	514.97857	113.99347	0	0	Arripidae	Arripis	georgianus	37344001	1	AD	Passing			
BTC_LS_R6	31	BTC_LS_R6.avi	181134	60.378		-1	331.56154	49.358	0	0	Arripidae	Arripis	georgianus	37344001	1	AD	Passing			
BTC_LS_R6	32	BTC_LS_R6.avi	224170	74.72333		-1	894.74587	155.12514	0	0	Carangidae	Pseudocaranx		37337924	1	AD	Passing	check		
BTC_LS_R6	33	BTC_LS_R6.avi	230408	76.80267		-1	848.89161	548.81393	0	0	Odacidae	Siphonognathus	caninis	37385011	1	AD	Passing			
BTC_LS_R6	34	BTC_LS_R6.avi	291970	97.32333		-1	296.28904	404.26551	0	0	Odacidae	Neoodax	balteatus	37385005	1	AD	Passing			
BTC_LS_R6	35	BTC_LS_R6.avi	338721	112.907		-1	918.26087	364.30903	0	0	Monacanthidae	Acanthaluteres	vittiger	37465002	6	AD	Feeding			
CTC_LS_R1_B	0	CTC_LS_R1_B.avi	13975	4.65833		-1	1814.18249	636.95321	0	0	Odacidae	Neoodax	balteatus	37385005	1	AD	Passing			
CTC_LS_R1_B	1	CTC_LS_R1_B.avi	31107	10.369		-1	792.4556	383.11208	0	0	Apogonidae	Siphamia	cephalotes	37327032	1	AD	Passing			
CTC_LS_R1_B	2	CTC_LS_R1_B.avi	51500	17.16667		-1	1381.50643	319.6518	0	0	Monacanthidae	Scobinichthys	granulatus	37465007	1	AD	Passing			
CTC_LS_R1_B	3	CTC_LS_R1_B.avi	61412	20.47067		-1	600.80833	466.5506	0	0	Odacidae	Haletta	semifasciata	37385009	1	AD	Passing			
CTC_LS_R1_B	4	CTC_LS_R1_B.avi	61486	20.49533		-1	544.37232	394.86398	0	0	Terapontidae	Pelates	octolineatus	37321020	1	AD	Passing			
CTC_LS_R1_B	5	CTC_LS_R1_B.avi	78468	26.156		-1	1025.25413	331.4037	0	0	Tetraodontidae	Torquigener	pleurogramma	37467030	1	AD	Passing			
CTC_LS_R1_B	6	CTC_LS_R1_B.avi	80944	26.98133		-1	1802.42498	351.38194	0	0	Portunidae	Portunus	armatus	28911120	1	AD	Passing			
CTC_LS_R1_B	7	CTC_LS_R1_B.avi	84942	28.314		-1	818.32211	510.03264	0	0	Portunidae	Portunus	armatus	28911120	1	AD	Feeding			
CTC_LS_R1_B	8	CTC_LS_R1_B.avi	89612	29.87067		-1	828.90386	532.36126	0	0	Portunidae	Portunus	armatus	28911120	2	AD	Passing			
CTC_LS_R1_B	9	CTC_LS_R1_B.avi	98202	32.734		-1	888.86712	522.95974	0	0	Heterodontidae	Heterodontus	portusjacksoni	37007001	1	AD	Feeding			
CTC_LS_R1_B	10	CTC_LS_R1_B.avi	134638	44.87933		-1	1646.05021	304.37432	0	0	Heterodontidae	Heterodontus	portusjacksoni	37007001	1	AD	Passing			
CTC_LS_R1_B	11	CTC_LS_R1_B.avi	134638	44.87933		-1	59.96326	361.95865	0	0	Heterodontidae	Heterodontus	portusjacksoni	37007001	1	AD	Passing			
CTC_LS_R1_B	12	CTC_LS_R1_B.avi	146065	48.68833		-1	306.87079	178.62894	0	0	Loliginidae	Sepioteuthis	australis	23617005	1	AD	Passing			
CTC_LS_R1_B	13	CTC_LS_R1_B.avi	194003	64.66767		-1	1716.59522	240.91404	0	0	Heterodontidae	Heterodontus	portusjacksoni	37007001	3	AD	Passing			
CTC_LS_R1_B	14	CTC_LS_R1_B.avi	218111	72.70367		-1	48.20576	494.75517	0	0	Monacanthidae	Scobinichthys	granulatus	37465007	1	AD	Passing			
CTC_LS_R1_B	15	CTC_LS_R1_B.avi	218111	72.70367		-1	300.99204	304.37432	0	0	Monacanthidae	Scobinichthys	granulatus	37465007	1	AD	Passing			
CTC_LS_R1_B	16	CTC_LS_R1_B.avi	220335	73.445		-1	412.6883	444.22198	0	0	Monacanthidae	Acanthaluteres	vittiger	37465002	1	AD	Passing			
CTC_LS_R1_B	17	CTC_LS_R1_B.avi	226537	75.51233		-1	753.65585	594.64635	0	0	Odacidae	Siphonognathus	radiatus	37385007	1	AD	Passing			
CTC_LS_R1_B	18	CTC_LS_R1_B.avi	254541	84.847		-1	674.88059	380.7617	0	0	Terapontidae	Pelates	octolineatus	37321020	6	AD	Passing			
CTC_LS_R1_B	19	CTC_LS_R1_B.avi	262222	87.40733		-1	1062.87814	331.4037	0	0	Rhinobatidae	Aptychotrema	vincentiana	37027001	1	AD	Passing			
CTC_LS_R1_B	20	CTC_LS_R1_B.avi	294971	98.32367		-1	175.18677	294.9728	0	0	Terapontidae	Pelates	octolineatus	37321020	9	AD	Passing			
CTC_LS_R1_B	21	CTC_LS_R1_B.avi	349307	116.43567		-1	156.37477	152.77476	0	0	Sphyraenidae	Sphyraena	novaehollandiae	37382002	1	AD	Passing			
CTC_LS_R1_B	22	CTC_LS_R1_B.avi	354469	118.15633		-1	991.15738	474.77693	0	0	Terapontidae	Pelates	octolineatus	37321020	1	AD	Feeding			
CTC_LS_R2_B	0	CTC_LS_R2_B.avi	8633	2.87767		-1	511.45132	667.50816	0	0	Odacidae	Haletta	semifasciata	37385009	1	AD	Passing			
CTC_LS_R2_B	1	CTC_LS_R2_B.avi	16842	5.614		-1	1579.03246	58.75952	0	0	Monacanthidae	Acanthaluteres	spilomelanurus	37465043	1	AD	Passing			
CTC_LS_R2_B	2	CTC_LS_R2_B.avi	20753	6.91767		-1	256.31353	672.20892	0	0	Portunidae	Portunus	armatus	28911120	1	AD	Attracted			
CTC_LS_R2_B	3	CTC_LS_R2_B.avi	44963	14.98767		-1	211.63503	538.23721	0	0	Tetraodontidae	Torquigener	pleurogramma	37467030	1	AD	Passing			
CTC_LS_R2_B	4	CTC_LS_R2_B.avi	46857	15.619		-1	109.34476	579.36888	0	0	Triakidae	Mustelus	antarcticus	99379424	1	AD	Passing			
CTC_LS_R2_B	5	CTC_LS_R2_B.avi	56473	18.82433		-1	179.88977	790.90316	0	0	Odacidae	Neoodax	balteatus	37385005	1	AD	Passing			
CTC_LS_R2_B	6	CTC_LS_R2_B.avi	65667	21.889		-1	422.0943	821.45811	0	0	Monacanthidae	Scobinichthys	granulatus	37465007	1	AD	Passing			
CTC_LS_R2_B	7	CTC_LS_R2_B.avi	68673	22.891		-1	545.54807	703.93906	0	0	Heterodontidae	Heterodontus	portusjacksoni	37007001	1	AD	Passing			
CTC_LS_R2_B	8	CTC_LS_R2_B.avi	69018	23.006		-1	564.36007	636.95321	0	0	Heterodontidae	Heterodontus	portusjacksoni	37007001	1	AD	Passing			
