"Sample","Latitude","Longitude","Date","Time","Site","Location","Status","Depth","Successful.count","Successful.length","Observer","OpcodeCam","Timeonseabed","Endsamplingtime","Timebaitgone","Visibility","cruisenum","CampaignID"
11732,-19.674816,115.478822,20190610,10:50:40,NA,"KEFArea2","Fished",172.1,"Yes","No","Marcus Stowar","KEFArea2 14",20.25,81.98333,NA,2,"126","NWSS KEF3"
11737,-19.71129,115.463778,20190610,10:14:54,NA,"KEFArea2","Fished",130.7,"Yes","No","Marcus Stowar","KEFArea2 9",8.01666,70.1,NA,5,"126","NWSS KEF3"
11688,-21.573915,114.30821,20190530,14:42:50,NA,"KEFArea1","Fished",104.3,"Yes","No","Marcus Stowar","KEFArea1 22",20.41667,81,NA,3,"126","NWSS KEF3"
11691,-21.560477,114.283208,20190530,14:21:14,NA,"KEFArea1","Fished",130.4,"Yes","No","Marcus Stowar","KEFArea1 19",18.26667,79.05,NA,3,"126","NWSS KEF3"
11694,-21.557634,114.235477,20190530,11:23:54,NA,"KEFArea1","Fished",163.9,"Yes","No","Marcus Stowar","KEFArea1 16",17.03333,77.3,NA,3,"126","NWSS KEF3"
11711,-19.745882,115.447751,20190610,07:40:36,NA,"KEFArea2","Fished",125.7,"Yes","No","Marcus Stowar","KEFArea2 3",10.51667,73.66666,NA,5,"126","NWSS KEF3"
11715,-19.736755,115.662022,20190611,07:54:26,NA,"KEFArea2","Fished",140.8,"Yes","No","Marcus Stowar","KEFArea2 31",20.93333,81.45,NA,3,"126","NWSS KEF3"
11729,-19.685037,115.534672,20190610,13:36:06,NA,"KEFArea2","Fished",102.8,"Yes","No","Marcus Stowar","KEFArea2 17",7,69.26667,NA,6,"126","NWSS KEF3"
11738,-19.702926,115.455981,20190610,08:16:44,NA,"KEFArea2","Fished",147.7,"Yes","No","Marcus Stowar","KEFArea2 8",15.4,75.83334,NA,5,"126","NWSS KEF3"
11692,-21.556163,114.274225,20190530,14:15:36,NA,"KEFArea1","Fished",135.6,"Yes","No","Marcus Stowar","KEFArea1 18",16.65,76.98333,NA,3,"126","NWSS KEF3"
11696,-21.576169,114.246027,20190530,11:09:14,NA,"KEFArea1","Fished",67.1,"Yes","No","Marcus Stowar","KEFArea1 14",19.83333,79.45,NA,5,"126","NWSS KEF3"
11702,-21.583297,114.188086,20190530,08:33:36,NA,"KEFArea1","Fished",161.3,"Yes","No","Marcus Stowar","KEFArea1 8",15.55,76.48333,NA,3,"126","NWSS KEF3"
11707,-21.608631,114.174221,20190530,07:57:40,NA,"KEFArea1","Fished",129.5,"Yes","No","Marcus Stowar","KEFArea1 3",15.21667,76.23333,NA,3,"126","NWSS KEF3"
11718,-19.745133,115.693476,20190611,07:27:58,NA,"KEFArea2","Fished",138.7,"Yes","No","Marcus Stowar","KEFArea2 28",23.26667,85.01667,NA,3,"126","NWSS KEF3"
11724,-19.696506,115.618337,20190610,14:22:46,NA,"KEFArea2","Fished",157.6,"Yes","No","Marcus Stowar","KEFArea2 22",12.83333,73.03333,NA,1,"126","NWSS KEF3"
11733,-19.680425,115.45971,20190610,10:41:04,NA,"KEFArea2","Fished",181.4,"Yes","No","Marcus Stowar","KEFArea2 13",19.56667,80.93333,NA,2,"126","NWSS KEF3"
11735,-19.694716,115.481197,20190610,10:27:52,NA,"KEFArea2","Fished",118.2,"Yes","No","Marcus Stowar","KEFArea2 11",15.36667,76.06667,NA,5,"126","NWSS KEF3"
11700,-21.599313,114.224057,20190530,10:34:58,NA,"KEFArea1","Fished",62.1,"Yes","No","Marcus Stowar","KEFArea1 10",11.31667,71.81667,NA,5,"126","NWSS KEF3"
11701,-21.598865,114.214271,20190530,10:28:36,NA,"KEFArea1","Fished",66.4,"Yes","No","Marcus Stowar","KEFArea1 9",8.85,69,NA,5,"126","NWSS KEF3"
11708,-21.605381,114.15628,20190530,07:47:28,NA,"KEFArea1","Fished",155,"Yes","No","Marcus Stowar","KEFArea1 2",11.85,71.9,NA,4,"126","NWSS KEF3"
11725,-19.687381,115.602773,20190610,14:13:50,NA,"KEFArea2","Fished",162.9,"Yes","No","Marcus Stowar","KEFArea2 21",6.9,NA,NA,1,"126","NWSS KEF3"
11736,-19.701209,115.469576,20190610,10:21:10,NA,"KEFArea2","Fished",121.5,"Yes","No","Marcus Stowar","KEFArea2 10",12.23333,75.78333,NA,5,"126","NWSS KEF3"
11739,-19.701597,115.450083,20190610,08:11:52,NA,"KEFArea2","Fished",160.6,"Yes","No","Marcus Stowar","KEFArea2 7",18.26667,70.18333,NA,5,"126","NWSS KEF3"
11740,-19.716086,115.454776,20190610,08:04:36,NA,"KEFArea2","Fished",136.8,"Yes","No","Marcus Stowar","KEFArea2 6",21.26667,72.66666,NA,5,"126","NWSS KEF3"
11716,-19.732357,115.675119,20190611,07:47:36,NA,"KEFArea2","Fished",147.7,"Yes","No","Marcus Stowar","KEFArea2 30",19.56667,80.18333,NA,3,"126","NWSS KEF3"
11695,-21.566673,114.249419,20190530,11:16:04,NA,"KEFArea1","Fished",134.9,"Yes","No","Marcus Stowar","KEFArea1 15",16,76.35,NA,3,"126","NWSS KEF3"
11698,-21.572178,114.211036,20190530,10:51:00,NA,"KEFArea1","Fished",158.2,"Yes","No","Marcus Stowar","KEFArea1 12",15.31667,71.81667,NA,3,"126","NWSS KEF3"
11699,-21.590799,114.224523,20190530,10:41:04,NA,"KEFArea1","Fished",66.9,"Yes","No","Marcus Stowar","KEFArea1 11",11.23333,73.16666,NA,5,"126","NWSS KEF3"
11710,-19.737006,115.449943,20190610,07:46:26,NA,"KEFArea2","Fished",122.8,"Yes","No","Marcus Stowar","KEFArea2 4",9.2,70.4,NA,5,"126","NWSS KEF3"
11712,-19.748863,115.455004,20190610,07:36:04,NA,"KEFArea2","Fished",122.1,"Yes","No","Marcus Stowar","KEFArea2 2",9.86666,71.08334,NA,5,"126","NWSS KEF3"
