Sample,Family,Genus,Species,Count
FSPAM3,Ariidae,Neoarius,graeffei,2
FSUAM2,Ariidae,Neoarius,graeffei,1
PSPCA3,Ariidae,Neoarius,graeffei,1
PSPLA1,Ariidae,Neoarius,graeffei,1
PSPLA2,Ariidae,Neoarius,graeffei,1
PSPLA5,Ariidae,Neoarius,graeffei,1
PSUCA1,Ariidae,Neoarius,graeffei,1
PSUMA1,Ariidae,Neoarius,graeffei,1
PSUMA3,Ariidae,Neoarius,graeffei,1
PSUMA5,Ariidae,Neoarius,graeffei,1
PWILO1,Ariidae,Neoarius,graeffei,1
PWIPE7,Ariidae,Neoarius,graeffei,1
FSPWA1,Atherinidae,Atherinomorus,vaigiensis,150
FSPWA8,Atherinidae,Atherinomorus,vaigiensis,21
FSUWA6,Atherinidae,Atherinomorus,vaigiensis,50
FSUWA8,Atherinidae,Atherinomorus,vaigiensis,7
FSUWA2,Belonidae,Tylosurus,gavialoides,1
PWIPE6,Belonidae,Tylosurus,gavialoides,2
FSPAM1,Blenniidae,Petroscrites,variabilis,1
FSPHO3,Blenniidae,Petroscrites,variabilis,1
FSPPA6,Blenniidae,Petroscrites,variabilis,2
FSPWA1,Blenniidae,Petroscrites,variabilis,1
FSPWA4,Blenniidae,Petroscrites,variabilis,1
FSUHO1,Blenniidae,Petroscrites,variabilis,3
FSUHO2,Blenniidae,Petroscrites,variabilis,1
FSUWA3,Blenniidae,Petroscrites,variabilis,2
FSUWA5,Blenniidae,Petroscrites,variabilis,1
FSUWA6,Blenniidae,Petroscrites,variabilis,2
FSUWA7,Blenniidae,Petroscrites,variabilis,1
FSUWA8,Blenniidae,Petroscrites,variabilis,1
FWIAM2,Blenniidae,Petroscrites,variabilis,2
FWIAM7,Blenniidae,Petroscrites,variabilis,1
FWIHO1,Blenniidae,Petroscrites,variabilis,2
FWIHO2,Blenniidae,Petroscrites,variabilis,1
FWIHO6,Blenniidae,Petroscrites,variabilis,3
FWIHO8,Blenniidae,Petroscrites,variabilis,4
FWIWA1,Blenniidae,Petroscrites,variabilis,6
FWIWA3,Blenniidae,Petroscrites,variabilis,1
FWIWA5,Blenniidae,Petroscrites,variabilis,1
FWIWA6,Blenniidae,Petroscrites,variabilis,6
FWIWA7,Blenniidae,Petroscrites,variabilis,2
FWIWA8,Blenniidae,Petroscrites,variabilis,2
PSPCA1,Blenniidae,Petroscrites,variabilis,1
PSPMA2,Blenniidae,Petroscrites,variabilis,1
PSPMA7,Blenniidae,Petroscrites,variabilis,1
PSPMY1,Blenniidae,Petroscrites,variabilis,3
PSPMY2,Blenniidae,Petroscrites,variabilis,1
PSPMY3,Blenniidae,Petroscrites,variabilis,1
PSPMY5,Blenniidae,Petroscrites,variabilis,1
PSPMY8,Blenniidae,Petroscrites,variabilis,1
PWICA1,Blenniidae,Petroscrites,variabilis,1
PWIMA1,Blenniidae,Petroscrites,variabilis,1
PWIMA2,Blenniidae,Petroscrites,variabilis,1
PWIMA3,Blenniidae,Petroscrites,variabilis,1
PWIMA4,Blenniidae,Petroscrites,variabilis,1
PWIMA6,Blenniidae,Petroscrites,variabilis,2
PWIMA8,Blenniidae,Petroscrites,variabilis,1
PWIMY2,Blenniidae,Petroscrites,variabilis,5
PWIMY3,Blenniidae,Petroscrites,variabilis,3
PWIMY5,Blenniidae,Petroscrites,variabilis,1
PWIMY6,Blenniidae,Petroscrites,variabilis,1
PWIMY7,Blenniidae,Petroscrites,variabilis,4
PWIMY8,Blenniidae,Petroscrites,variabilis,7
PSPLA7,Carangidae,Turrum,fulvoguttatus,1
FSUBL6,Carangidae,Caranx,sexfasciatus,1
PSPCA6,Carangidae,Caranx,sexfasciatus,1
FSUAM2,Carangidae,Gnathanodon,speciosus,2
FSUHO6,Carangidae,Gnathanodon,speciosus,6
PWIMA3,Carangidae,Gnathanodon,speciosus,10
PWIMA4,Carangidae,Gnathanodon,speciosus,3
FSPAM2,Carangidae,Scomberomorus,queenslandicus,1
FSPAM3,Carangidae,Scomberomorus,queenslandicus,1
FSPAM5,Carangidae,Scomberomorus,queenslandicus,1
FSPWA2,Carangidae,Scomberomorus,queenslandicus,1
FSUAM3,Carangidae,Scomberomorus,queenslandicus,1
FSUAM6,Carangidae,Scomberomorus,queenslandicus,1
FSUAM8,Carangidae,Scomberomorus,queenslandicus,1
FSUBL2,Carangidae,Scomberomorus,queenslandicus,1
FWIAM1,Carangidae,Scomberomorus,queenslandicus,1
FWIAM3,Carangidae,Scomberomorus,queenslandicus,1
FWIAM4,Carangidae,Scomberomorus,queenslandicus,1
FWIAM5,Carangidae,Scomberomorus,queenslandicus,1
FWIAM6,Carangidae,Scomberomorus,queenslandicus,1
FWIAM7,Carangidae,Scomberomorus,queenslandicus,1
FWIAM8,Carangidae,Scomberomorus,queenslandicus,1
PSPLA2,Carangidae,Scomberomorus,queenslandicus,1
PSPMY1,Carangidae,Scomberomorus,queenslandicus,1
PSPMY2,Carangidae,Scomberomorus,queenslandicus,1
PSPMY8,Carangidae,Scomberomorus,queenslandicus,1
PSUMA3,Carangidae,Scomberomorus,queenslandicus,1
PSUMA5,Carangidae,Scomberomorus,queenslandicus,1
PSUMA6,Carangidae,Scomberomorus,queenslandicus,2
PSUMA7,Carangidae,Scomberomorus,queenslandicus,1
PSUMA8,Carangidae,Scomberomorus,queenslandicus,1
PSUMY5,Carangidae,Scomberomorus,queenslandicus,1
PWICA3,Carangidae,Scomberomorus,queenslandicus,1
PWICA5,Carangidae,Scomberomorus,queenslandicus,1
PWIMA6,Carangidae,Scomberomorus,queenslandicus,1
FSPAM8,Carangidae,Seriola,lalandi,1
PSUMY1,Carangidae,Seriola,lalandi,1
PWIMY1,Carangidae,Seriola,lalandi,5
PWIMY2,Carangidae,Seriola,lalandi,1
PWIMY4,Carangidae,Seriola,lalandi,2
FSUAM1,Carangidae,Seriolina,nigrofasciata,1
FSUAM4,Carangidae,Seriolina,nigrofasciata,2
FSUAM5,Carangidae,Seriolina,nigrofasciata,1
FSUAM6,Carangidae,Seriolina,nigrofasciata,1
FSUAM8,Carangidae,Seriolina,nigrofasciata,1
FSUBL2,Carangidae,Seriolina,nigrofasciata,2
FSUBL3,Carangidae,Seriolina,nigrofasciata,2
FSUBL4,Carangidae,Seriolina,nigrofasciata,1
FSUBL5,Carangidae,Seriolina,nigrofasciata,2
FSUBL6,Carangidae,Seriolina,nigrofasciata,1
FSUBL7,Carangidae,Seriolina,nigrofasciata,1
FSUBL8,Carangidae,Seriolina,nigrofasciata,1
FSUHO4,Carangidae,Seriolina,nigrofasciata,1
FWIAM1,Carangidae,Seriolina,nigrofasciata,1
FWIAM3,Carangidae,Seriolina,nigrofasciata,1
FWIAM7,Carangidae,Seriolina,nigrofasciata,1
FWIHO4,Carangidae,Seriolina,nigrofasciata,1
FSUAM1,Carangidae,Trachinotus,coppingeri,1
FSUAM2,Carangidae,Trachinotus,coppingeri,1
FSUAM3,Carangidae,Trachinotus,coppingeri,2
FSUAM4,Carangidae,Trachinotus,coppingeri,4
FSUAM5,Carangidae,Trachinotus,coppingeri,1
FSUAM6,Carangidae,Trachinotus,coppingeri,2
FSUAM8,Carangidae,Trachinotus,coppingeri,1
FSUBL3,Carangidae,Trachinotus,coppingeri,2
PSUCA4,Carangidae,Trachinotus,coppingeri,1
FSPAM7,Carcharhinidae,Carcharhinus,leucas,1
PSUCA7,Carcharhinidae,Carcharhinus,leucas,1
PSULO2,Carcharhinidae,Carcharhinus,leucas,1
PSULO5,Carcharhinidae,Carcharhinus,leucas,1
FSPPA2,Carcharhinidae,Carcharhinus,melanopterus,1
FSPPA4,Carcharhinidae,Carcharhinus,melanopterus,1
FSPPA5,Carcharhinidae,Carcharhinus,melanopterus,1
FSUAM1,Carcharhinidae,Carcharhinus,melanopterus,1
FSUAM2,Carcharhinidae,Carcharhinus,melanopterus,1
FSUAM3,Carcharhinidae,Carcharhinus,melanopterus,1
FSUAM6,Carcharhinidae,Carcharhinus,melanopterus,1
FSUAM7,Carcharhinidae,Carcharhinus,melanopterus,2
FSUBL1,Carcharhinidae,Carcharhinus,melanopterus,2
FSUBL3,Carcharhinidae,Carcharhinus,melanopterus,1
FSUBL4,Carcharhinidae,Carcharhinus,melanopterus,1
FSUBL7,Carcharhinidae,Carcharhinus,melanopterus,1
FSUBL8,Carcharhinidae,Carcharhinus,melanopterus,1
FSUWA5,Carcharhinidae,Carcharhinus,melanopterus,1
PSPCA3,Carcharhinidae,Carcharhinus,melanopterus,1
PSPLO2,Carcharhinidae,Carcharhinus,melanopterus,1
PSPLO3,Carcharhinidae,Carcharhinus,melanopterus,1
PSPLO4,Carcharhinidae,Carcharhinus,melanopterus,1
PSUCA4,Carcharhinidae,Carcharhinus,melanopterus,1
PSULO3,Carcharhinidae,Carcharhinus,melanopterus,1
FSPAM2,Carcharhinidae,Carcharhinus,sorrah,1
FSPAM4,Carcharhinidae,Carcharhinus,sorrah,1
FWIAM3,Carcharhinidae,Carcharhinus,sorrah,1
FWIAM6,Carcharhinidae,Carcharhinus,sorrah,1
FSUWA1,Chaetodontidae,Chaetodon,lineolatus,1
FSUWA3,Chaetodontidae,Chaetodon,lineolatus,1
PSUPE7,Chaetodontidae,Chaetodon,lineolatus,4
PSUPE8,Chaetodontidae,Chaetodon,lineolatus,1
PSULO1,Clupeidae,Herklotsichthyes,castelnaui,1
PSUPE7,Clupeidae,Herklotsichthyes,castelnaui,5
PSUPE8,Clupeidae,Herklotsichthyes,castelnaui,1
FSPPA2,Congridae,Conger,cinereus,1
PSPLO5,Congridae,Conger,cinereus,1
PSPLO8,Congridae,Conger,cinereus,1
PWILO1,Congridae,Conger,cinereus,1
PWILO3,Congridae,Conger,cinereus,1
PWILO4,Congridae,Conger,cinereus,1
PWILO8,Congridae,Conger,cinereus,1
FSPAM8,Dasyatidae,Hemitrygon,fluviorum,1
FSPBL4,Dasyatidae,Hemitrygon,fluviorum,1
FSPBL7,Dasyatidae,Hemitrygon,fluviorum,1
FSPPA4,Dasyatidae,Hemitrygon,fluviorum,1
FWIBL6,Dasyatidae,Hemitrygon,fluviorum,1
FWIHO4,Dasyatidae,Hemitrygon,fluviorum,1
FWIHO5,Dasyatidae,Hemitrygon,fluviorum,1
FWIHO6,Dasyatidae,Hemitrygon,fluviorum,1
FWIPA1,Dasyatidae,Hemitrygon,fluviorum,1
FWIPA6,Dasyatidae,Hemitrygon,fluviorum,1
PSPCA2,Dasyatidae,Hemitrygon,fluviorum,1
PSPLO7,Dasyatidae,Hemitrygon,fluviorum,1
PSUMY6,Dasyatidae,Hemitrygon,fluviorum,1
PWILO7,Dasyatidae,Hemitrygon,fluviorum,1
PWIMA7,Dasyatidae,Hemitrygon,fluviorum,1
PWIMY1,Dasyatidae,Hemitrygon,fluviorum,1
PWIPE3,Dasyatidae,Hemitrygon,fluviorum,1
FSPAM3,Dasyatidae,Neotrygon,trigonoides,2
FSPBL1,Dasyatidae,Neotrygon,trigonoides,1
FSPHO5,Dasyatidae,Neotrygon,trigonoides,1
FSPPA2,Dasyatidae,Neotrygon,trigonoides,1
FSPPA4,Dasyatidae,Neotrygon,trigonoides,1
FSPPA5,Dasyatidae,Neotrygon,trigonoides,1
FSPPA7,Dasyatidae,Neotrygon,trigonoides,1
FSPPA8,Dasyatidae,Neotrygon,trigonoides,1
FSUHO3,Dasyatidae,Neotrygon,trigonoides,3
FSUHO5,Dasyatidae,Neotrygon,trigonoides,1
FSUHO7,Dasyatidae,Neotrygon,trigonoides,2
FSUPA2,Dasyatidae,Neotrygon,trigonoides,1
FSUPA3,Dasyatidae,Neotrygon,trigonoides,1
FSUPA4,Dasyatidae,Neotrygon,trigonoides,1
FWIHO4,Dasyatidae,Neotrygon,trigonoides,1
PSPCA3,Dasyatidae,Neotrygon,trigonoides,1
PSPLO5,Dasyatidae,Neotrygon,trigonoides,1
PSPMY5,Dasyatidae,Neotrygon,trigonoides,1
PSULO1,Dasyatidae,Neotrygon,trigonoides,1
PSULO2,Dasyatidae,Neotrygon,trigonoides,1
PSULO3,Dasyatidae,Neotrygon,trigonoides,2
PSULO4,Dasyatidae,Neotrygon,trigonoides,1
PSULO7,Dasyatidae,Neotrygon,trigonoides,1
PSULO8,Dasyatidae,Neotrygon,trigonoides,1
PSUMY4,Dasyatidae,Neotrygon,trigonoides,1
PSUMY6,Dasyatidae,Neotrygon,trigonoides,1
PSUMY7,Dasyatidae,Neotrygon,trigonoides,1
PWIMA1,Dasyatidae,Neotrygon,trigonoides,1
FSPAM1,Dasyatidae,Pastinachus,ater,1
FSPAM2,Dasyatidae,Neotrygon,trigonoides,1
FSPAM3,Dasyatidae,Neotrygon,trigonoides,1
FSPAM4,Dasyatidae,Neotrygon,trigonoides,1
FSPBL1,Dasyatidae,Neotrygon,trigonoides,1
FSPBL3,Dasyatidae,Neotrygon,trigonoides,1
FSPBL4,Dasyatidae,Neotrygon,trigonoides,1
FSPPA1,Dasyatidae,Neotrygon,trigonoides,1
FSPWA1,Dasyatidae,Neotrygon,trigonoides,1
FSPWA2,Dasyatidae,Neotrygon,trigonoides,1
FSPWA4,Dasyatidae,Neotrygon,trigonoides,1
FSUAM1,Dasyatidae,Neotrygon,trigonoides,1
FWIAM2,Dasyatidae,Neotrygon,trigonoides,1
FWIAM3,Dasyatidae,Neotrygon,trigonoides,1
FWIAM5,Dasyatidae,Neotrygon,trigonoides,1
FWIAM6,Dasyatidae,Neotrygon,trigonoides,1
FWIAM7,Dasyatidae,Neotrygon,trigonoides,1
FWIAM8,Dasyatidae,Neotrygon,trigonoides,1
FWIPA3,Dasyatidae,Neotrygon,trigonoides,1
FWIPA7,Dasyatidae,Neotrygon,trigonoides,1
FWIWA1,Dasyatidae,Neotrygon,trigonoides,1
FWIWA4,Dasyatidae,Neotrygon,trigonoides,1
PSPCA5,Dasyatidae,Neotrygon,trigonoides,1
PSPCA6,Dasyatidae,Neotrygon,trigonoides,1
PSPMA1,Dasyatidae,Neotrygon,trigonoides,1
PSPMA3,Dasyatidae,Neotrygon,trigonoides,1
PSPMA4,Dasyatidae,Neotrygon,trigonoides,1
PSPMA7,Dasyatidae,Neotrygon,trigonoides,1
PSPMY1,Dasyatidae,Neotrygon,trigonoides,1
PSPMY2,Dasyatidae,Neotrygon,trigonoides,1
PSPMY4,Dasyatidae,Neotrygon,trigonoides,1
PSPMY5,Dasyatidae,Neotrygon,trigonoides,1
PSPMY6,Dasyatidae,Neotrygon,trigonoides,2
PSPMY7,Dasyatidae,Neotrygon,trigonoides,1
PSPMY8,Dasyatidae,Neotrygon,trigonoides,1
PSUCA1,Dasyatidae,Neotrygon,trigonoides,1
PSUMY2,Dasyatidae,Neotrygon,trigonoides,1
PWICA1,Dasyatidae,Neotrygon,trigonoides,1
PWICA2,Dasyatidae,Neotrygon,trigonoides,1
PWICA4,Dasyatidae,Neotrygon,trigonoides,1
PWICA5,Dasyatidae,Neotrygon,trigonoides,1
PWICA7,Dasyatidae,Neotrygon,trigonoides,1
PWICA8,Dasyatidae,Neotrygon,trigonoides,1
PWILO3,Dasyatidae,Neotrygon,trigonoides,1
PWIMA2,Dasyatidae,Neotrygon,trigonoides,1
PWIMA4,Dasyatidae,Neotrygon,trigonoides,1
PWIMA7,Dasyatidae,Neotrygon,trigonoides,1
PWIMA8,Dasyatidae,Neotrygon,trigonoides,1
PWIMY1,Dasyatidae,Neotrygon,trigonoides,1
PWIMY3,Dasyatidae,Neotrygon,trigonoides,1
PWIMY4,Dasyatidae,Neotrygon,trigonoides,2
PWIMY5,Dasyatidae,Neotrygon,trigonoides,1
PWIMY6,Dasyatidae,Neotrygon,trigonoides,1
PWIMY8,Dasyatidae,Neotrygon,trigonoides,2
FSPWA1,Dasyatidae,Taeniurops,meyeni,1
FSPWA7,Dasyatidae,Taeniurops,meyeni,1
PSPCA3,Dasyatidae,Taeniurops,meyeni,1
PSPCA5,Dasyatidae,Taeniurops,meyeni,1
PSUPE2,Dasyatidae,Taeniurops,meyeni,1
PSUPE8,Dasyatidae,Taeniurops,meyeni,1
FSPAM8,Echeneidae,Remora,remora,1
FSUAM3,Echeneidae,Remora,remora,1
FSUBL3,Echeneidae,Remora,remora,1
PSPCA3,Echeneidae,Remora,remora,1
PSPMA3,Echeneidae,Remora,remora,2
PSPMA4,Echeneidae,Remora,remora,1
PSPMA8,Echeneidae,Remora,remora,1
PSUMA3,Echeneidae,Remora,remora,1
PSUMA4,Echeneidae,Remora,remora,2
PSUMA5,Echeneidae,Remora,remora,1
PSUMA7,Echeneidae,Remora,remora,2
PSUMA8,Echeneidae,Remora,remora,1
FSUAM8,Fistulariidae,Fistularia,commersonii,2
FSUWA3,Fistulariidae,Fistularia,commersonii,1
FWIBL2,Fistulariidae,Fistularia,commersonii,1
FWIHO6,Fistulariidae,Fistularia,commersonii,1
FWIWA4,Fistulariidae,Fistularia,commersonii,1
PSUMY4,Fistulariidae,Fistularia,commersonii,3
FSPWA3,Gerreidae,Gerres,subfasciatus,1
FSUBL5,Gerreidae,Gerres,subfasciatus,1
FSUHO1,Gerreidae,Gerres,subfasciatus,1
FSUWA5,Gerreidae,Gerres,subfasciatus,5
FSUWA8,Gerreidae,Gerres,subfasciatus,1
FWIWA1,Gerreidae,Gerres,subfasciatus,19
FWIWA7,Gerreidae,Gerres,subfasciatus,3
FWIWA8,Gerreidae,Gerres,subfasciatus,3
PSPLA1,Gerreidae,Gerres,subfasciatus,1
PSPMY1,Gerreidae,Gerres,subfasciatus,12
PSPMY2,Gerreidae,Gerres,subfasciatus,1
PSPMY8,Gerreidae,Gerres,subfasciatus,3
PSULO1,Gerreidae,Gerres,subfasciatus,1
PSUMA6,Gerreidae,Gerres,subfasciatus,1
PWIMY1,Gerreidae,Gerres,subfasciatus,2
PWIMY2,Gerreidae,Gerres,subfasciatus,3
PWIMY8,Gerreidae,Gerres,subfasciatus,2
PWIPE2,Gerreidae,Gerres,subfasciatus,3
PWIPE5,Gerreidae,Gerres,subfasciatus,24
PWIPE8,Gerreidae,Gerres,subfasciatus,4
FSUHO7,Gobiidae,Favonigobius ,lentiginosus,5
FWIWA6,Gobiidae,Favonigobius ,lentiginosus,1
PSPLA3,Gobiidae,Favonigobius ,lentiginosus,1
PSPLA7,Gobiidae,Favonigobius ,lentiginosus,1
PWIMY5,Gobiidae,Favonigobius ,lentiginosus,1
FSPAM6,Hemiramphidae,Hyporhamphus,australis,1
FSPHO7,Hemiramphidae,Hyporhamphus,australis,1
FSUHO1,Hemiramphidae,Hyporhamphus,australis,2
FSUHO2,Hemiramphidae,Hyporhamphus,australis,2
FSUHO3,Hemiramphidae,Hyporhamphus,australis,12
FSUHO5,Hemiramphidae,Hyporhamphus,australis,3
FSUHO6,Hemiramphidae,Hyporhamphus,australis,13
FSUHO8,Hemiramphidae,Hyporhamphus,australis,3
FSUWA7,Hemiramphidae,Hyporhamphus,australis,5
FSUWA8,Hemiramphidae,Hyporhamphus,australis,1
FWIWA3,Hemiramphidae,Hyporhamphus,australis,1
FWIWA6,Hemiramphidae,Hyporhamphus,australis,1
PSUMY7,Hemiramphidae,Hyporhamphus,australis,4
PSUMY8,Hemiramphidae,Hyporhamphus,australis,1
PWIMY3,Hemiramphidae,Hyporhamphus,australis,3
FSPWA4,Hemiscylliidae,Chiloscyllium,punctatum,1
FSUBL2,Hemiscylliidae,Chiloscyllium,punctatum,1
FSUHO7,Hemiscylliidae,Chiloscyllium,punctatum,1
FSUWA4,Hemiscylliidae,Chiloscyllium,punctatum,1
FSUWA7,Hemiscylliidae,Chiloscyllium,punctatum,1
FWIHO2,Hemiscylliidae,Chiloscyllium,punctatum,1
FWIWA2,Hemiscylliidae,Chiloscyllium,punctatum,1
FWIWA3,Hemiscylliidae,Chiloscyllium,punctatum,1
PSPMY4,Hemiscylliidae,Chiloscyllium,punctatum,1
PSPMY5,Hemiscylliidae,Chiloscyllium,punctatum,1
PSPMY6,Hemiscylliidae,Chiloscyllium,punctatum,1
PSUMY5,Hemiscylliidae,Chiloscyllium,punctatum,1
PSUMY7,Hemiscylliidae,Chiloscyllium,punctatum,1
PWICA2,Hemiscylliidae,Chiloscyllium,punctatum,1
PWICA6,Hemiscylliidae,Chiloscyllium,punctatum,1
PWIMY7,Hemiscylliidae,Chiloscyllium,punctatum,1
FSPWA3,Microcanthidae,Microcanthus,joyceae,1
FSPBL1,Labridae,Choerodon,venustus,1
FSPBL3,Labridae,Choerodon,venustus,1
FSPBL6,Labridae,Choerodon,venustus,1
FSUAM2,Labridae,Choerodon,venustus,1
FSUAM3,Labridae,Choerodon,venustus,1
FSUAM5,Labridae,Choerodon,venustus,1
FSUAM6,Labridae,Choerodon,venustus,1
FSUAM8,Labridae,Choerodon,venustus,1
FSUBL1,Labridae,Choerodon,venustus,1
FSUBL3,Labridae,Choerodon,venustus,1
FSUBL7,Labridae,Choerodon,venustus,1
FSUHO6,Labridae,Choerodon,venustus,1
FSUHO8,Labridae,Choerodon,venustus,2
FSUWA1,Labridae,Choerodon,venustus,1
FSUWA3,Labridae,Choerodon,venustus,1
FWIAM1,Labridae,Choerodon,venustus,1
FWIAM2,Labridae,Choerodon,venustus,1
FWIAM5,Labridae,Choerodon,venustus,1
FWIAM6,Labridae,Choerodon,venustus,1
FWIAM8,Labridae,Choerodon,venustus,1
FWIHO4,Labridae,Choerodon,venustus,1
FWIHO5,Labridae,Choerodon,venustus,1
PSPMA6,Labridae,Choerodon,venustus,1
PSUCA1,Labridae,Choerodon,venustus,1
PSUMA4,Labridae,Choerodon,venustus,1
PSUMA5,Labridae,Choerodon,venustus,1
PWIMA1,Labridae,Choerodon,venustus,1
PWIMA3,Labridae,Choerodon,venustus,1
PWIMA4,Labridae,Choerodon,venustus,1
PWIMA6,Labridae,Choerodon,venustus,1
PWIMA7,Labridae,Choerodon,venustus,1
PSPMY1,Labridae,Pseudolabrus,guntherii,1
PWIMY1,Labridae,Pseudolabrus,guntherii,2
FSPAM1,Lethrinidae,Letrinus,laticaudis,10
FSPAM2,Lethrinidae,Letrinus,laticaudis,8
FSPAM3,Lethrinidae,Letrinus,laticaudis,9
FSPAM4,Lethrinidae,Letrinus,laticaudis,7
FSPAM5,Lethrinidae,Letrinus,laticaudis,3
FSPAM6,Lethrinidae,Letrinus,laticaudis,6
FSPAM7,Lethrinidae,Letrinus,laticaudis,8
FSPAM8,Lethrinidae,Letrinus,laticaudis,9
FSPBL1,Lethrinidae,Letrinus,laticaudis,1
FSPBL2,Lethrinidae,Letrinus,laticaudis,5
FSPBL3,Lethrinidae,Letrinus,laticaudis,7
FSPBL4,Lethrinidae,Letrinus,laticaudis,4
FSPBL5,Lethrinidae,Letrinus,laticaudis,8
FSPBL6,Lethrinidae,Letrinus,laticaudis,9
FSPBL7,Lethrinidae,Letrinus,laticaudis,10
FSPBL8,Lethrinidae,Letrinus,laticaudis,6
FSPHO1,Lethrinidae,Letrinus,laticaudis,3
FSPHO2,Lethrinidae,Letrinus,laticaudis,1
FSPHO3,Lethrinidae,Letrinus,laticaudis,2
FSPHO4,Lethrinidae,Letrinus,laticaudis,4
FSPHO7,Lethrinidae,Letrinus,laticaudis,5
FSPHO8,Lethrinidae,Letrinus,laticaudis,7
FSPWA1,Lethrinidae,Letrinus,laticaudis,4
FSPWA2,Lethrinidae,Letrinus,laticaudis,5
FSPWA3,Lethrinidae,Letrinus,laticaudis,2
FSPWA4,Lethrinidae,Letrinus,laticaudis,4
FSPWA6,Lethrinidae,Letrinus,laticaudis,16
FSPWA8,Lethrinidae,Letrinus,laticaudis,4
FSUAM1,Lethrinidae,Letrinus,laticaudis,5
FSUAM2,Lethrinidae,Letrinus,laticaudis,9
FSUAM3,Lethrinidae,Letrinus,laticaudis,8
FSUAM4,Lethrinidae,Letrinus,laticaudis,6
FSUAM5,Lethrinidae,Letrinus,laticaudis,12
FSUAM6,Lethrinidae,Letrinus,laticaudis,8
FSUAM7,Lethrinidae,Letrinus,laticaudis,5
FSUAM8,Lethrinidae,Letrinus,laticaudis,8
FSUBL1,Lethrinidae,Letrinus,laticaudis,15
FSUBL2,Lethrinidae,Letrinus,laticaudis,5
FSUBL3,Lethrinidae,Letrinus,laticaudis,6
FSUBL4,Lethrinidae,Letrinus,laticaudis,15
FSUBL5,Lethrinidae,Letrinus,laticaudis,2
FSUBL6,Lethrinidae,Letrinus,laticaudis,2
FSUBL7,Lethrinidae,Letrinus,laticaudis,3
FSUBL8,Lethrinidae,Letrinus,laticaudis,7
FSUHO1,Lethrinidae,Letrinus,laticaudis,12
FSUHO2,Lethrinidae,Letrinus,laticaudis,4
FSUHO3,Lethrinidae,Letrinus,laticaudis,2
FSUHO4,Lethrinidae,Letrinus,laticaudis,16
FSUHO5,Lethrinidae,Letrinus,laticaudis,2
FSUHO6,Lethrinidae,Letrinus,laticaudis,18
FSUHO8,Lethrinidae,Letrinus,laticaudis,10
FSUWA1,Lethrinidae,Letrinus,laticaudis,20
FSUWA2,Lethrinidae,Letrinus,laticaudis,9
FSUWA3,Lethrinidae,Letrinus,laticaudis,23
FSUWA4,Lethrinidae,Letrinus,laticaudis,17
FSUWA5,Lethrinidae,Letrinus,laticaudis,10
FSUWA6,Lethrinidae,Letrinus,laticaudis,2
FSUWA7,Lethrinidae,Letrinus,laticaudis,6
FSUWA8,Lethrinidae,Letrinus,laticaudis,12
FWIAM1,Lethrinidae,Letrinus,laticaudis,9
FWIAM2,Lethrinidae,Letrinus,laticaudis,5
FWIAM3,Lethrinidae,Letrinus,laticaudis,3
FWIAM4,Lethrinidae,Letrinus,laticaudis,5
FWIAM5,Lethrinidae,Letrinus,laticaudis,14
FWIAM6,Lethrinidae,Letrinus,laticaudis,6
FWIAM7,Lethrinidae,Letrinus,laticaudis,17
FWIAM8,Lethrinidae,Letrinus,laticaudis,8
FWIBL1,Lethrinidae,Letrinus,laticaudis,7
FWIBL2,Lethrinidae,Letrinus,laticaudis,5
FWIBL3,Lethrinidae,Letrinus,laticaudis,28
FWIBL4,Lethrinidae,Letrinus,laticaudis,2
FWIBL5,Lethrinidae,Letrinus,laticaudis,7
FWIBL6,Lethrinidae,Letrinus,laticaudis,14
FWIBL7,Lethrinidae,Letrinus,laticaudis,12
FWIBL8,Lethrinidae,Letrinus,laticaudis,6
FWIHO1,Lethrinidae,Letrinus,laticaudis,18
FWIHO2,Lethrinidae,Letrinus,laticaudis,4
FWIHO3,Lethrinidae,Letrinus,laticaudis,5
FWIHO4,Lethrinidae,Letrinus,laticaudis,7
FWIHO5,Lethrinidae,Letrinus,laticaudis,3
FWIHO6,Lethrinidae,Letrinus,laticaudis,8
FWIHO7,Lethrinidae,Letrinus,laticaudis,7
FWIHO8,Lethrinidae,Letrinus,laticaudis,8
FWIWA1,Lethrinidae,Letrinus,laticaudis,9
FWIWA2,Lethrinidae,Letrinus,laticaudis,3
FWIWA3,Lethrinidae,Letrinus,laticaudis,16
FWIWA4,Lethrinidae,Letrinus,laticaudis,36
FWIWA5,Lethrinidae,Letrinus,laticaudis,2
FWIWA7,Lethrinidae,Letrinus,laticaudis,11
FWIWA8,Lethrinidae,Letrinus,laticaudis,11
PSPCA1,Lethrinidae,Letrinus,laticaudis,10
PSPCA2,Lethrinidae,Letrinus,laticaudis,2
PSPCA3,Lethrinidae,Letrinus,laticaudis,2
PSPCA4,Lethrinidae,Letrinus,laticaudis,1
PSPCA5,Lethrinidae,Letrinus,laticaudis,1
PSPCA6,Lethrinidae,Letrinus,laticaudis,3
PSPCA7,Lethrinidae,Letrinus,laticaudis,3
PSPCA8,Lethrinidae,Letrinus,laticaudis,2
PSPMA1,Lethrinidae,Letrinus,laticaudis,21
PSPMA2,Lethrinidae,Letrinus,laticaudis,5
PSPMA3,Lethrinidae,Letrinus,laticaudis,6
PSPMA4,Lethrinidae,Letrinus,laticaudis,19
