OpCode	ExportVersion	DateTimeCreate	PictureDirectory	EMObs
NR04	1.09	2023 11 16 10:48:24	E:\BRUVs 2022\Broughton\North Rock\NR04\	NR04.EMObs
NR05	1.09	2023 11 16 10:48:24	E:\BRUVs 2022\Broughton\North Rock\NR05\	NR05.EMObs
NR06	1.09	2023 11 16 10:48:24	E:\BRUVs 2022\Broughton\North Rock\NR06\	NR06.EMObs
NR07	1.09	2023 11 16 10:48:24	E:\BRUVs 2022\Broughton\North Rock\NR07\	NR07.EMObs
NR08	1.09	2023 11 16 10:48:24	I:\BRUVs 2022\Broughton\North Rock\NR08\	NR08.EMObs
OG01	1.09	2023 11 16 10:48:24	E:\Outer Gibber\OG01\	OG01.EMObs
OG02	1.09	2023 11 16 10:48:24	E:\Outer Gibber\OG02\	OG02.EMObs
OG03	1.09	2023 11 16 10:48:24	E:\Outer Gibber\OG03\	OG03.EMObs
OG04	1.09	2023 11 16 10:48:24	E:\Outer Gibber\OG04\	OG04.EMObs
OG05	1.09	2023 11 16 10:48:24	F:\BRUVs 2022\Outside Park\Outer Gibber\OG05\	OG05.EMObs
OG06	1.09	2023 11 16 10:48:24	E:\Outer Gibber\OG06\	OG06.EMObs
OG07	1.09	2023 11 16 10:48:24	E:\Outer Gibber\OG07\	OG07.EMObs
OG08	1.09	2023 11 16 10:48:24	E:\Outer Gibber\OG08\	OG08.EMObs
PN01	1.09	2023 11 16 10:48:24	E:\Port Stephens 2022\Pinnacle\PN01\LEFT\	PN01.EMObs
PN02	1.09	2023 11 16 10:48:24	E:\Port Stephens 2022\Pinnacle\PN02\LEFT\	PN02.EMObs
PN03	1.09	2023 11 16 10:48:24	E:\Port Stephens 2022\Pinnacle\PN03\LEFT\	PN03.EMObs
PN04	1.09	2023 11 16 10:48:24	N:\Port Stephens 2022\Pinnacle\PN04\LEFT\	PN04.EMObs
PN05	1.09	2023 11 16 10:48:24	N:\Port Stephens 2022\Pinnacle\PN05\LEFT\	PN05.EMObs
PN06	1.09	2023 11 16 10:48:24	N:\Port Stephens 2022\Pinnacle\PN06\LEFT\	PN06.EMObs
PN07	1.09	2023 11 16 10:48:24	N:\Port Stephens 2022\Pinnacle\PN07\LEFT\	PN07.EMObs
PN08	1.09	2023 11 16 10:48:24	F:\BRUVs 2022\Pinnacle\PN08\	PN08.EMObs
SM01	1.09	2023 11 16 10:48:24	E:\Port Stephens 2022\Seven Mile\SM01\LEFT\	SM01.EMObs
