Camera Details

Generated: Thursday 02 November 2023 13:11:58

OpCode	TapeReader	Depth	Comment	Latitude	Longitude	Date	Time	MPAStatus	Site	Year	Spare	Camera	Index	Descriptor	Image rows	Image columns	Focal length (mm)	x pixel size (mm)	y pixel size (mm)	X mm	Y mm	Z mm	Omega (degrees)	Phi (degrees)	Kappa (degrees)
PPB057	Scott Gray	5.7		-38.07710338	144.538	10/04/2022	9:38	Fished	Port Phillip Bay	2022	Sand, mud	Left	0	GoPro Hero 567 Black Linear Water	1080	1920	3.93665	0.002850	0.002850	-300.611	0.000	0.000	0.285	-5.214	0.874
PPB057	Scott Gray	5.7		-38.07710338	144.538	10/04/2022	9:38	Fished	Port Phillip Bay	2022	Sand, mud	Right	0	GoPro Hero 567 Black Linear Water	1080	1920	3.93228	0.002850	0.002850	300.611	0.000	0.000	-0.285	5.133	0.760
PPB058	Scott Gray	5		-38.2731412	144.8092353	1/03/2022	9:20	Fished	Port Phillip Bay	2022	Sand, sponge	Left	0	GoPro Hero 567 Black Linear Water	1080	1920	3.93230	0.002850	0.002850	-300.773	0.000	0.000	0.107	-4.881	-1.232
PPB058	Scott Gray	5		-38.2731412	144.8092353	1/03/2022	9:20	Fished	Port Phillip Bay	2022	Sand, sponge	Right	0	GoPro Hero 567 Black Linear Water	1080	1920	3.93885	0.002850	0.002850	300.773	0.000	0.000	-0.107	5.000	0.241
PPB059	Darcy Cutter	5.5		-38.30163849	144.65852	03/03/2022	15:10	Fished	Port Phillip Bay	2022		Left	0	GoPro Hero 567 Black Linear Water	1080	1920	3.93230	0.002850	0.002850	-300.773	0.000	0.000	0.107	-4.881	-1.232
PPB059	Darcy Cutter	5.5		-38.30163849	144.65852	03/03/2022	15:10	Fished	Port Phillip Bay	2022		Right	0	GoPro Hero 567 Black Linear Water	1080	1920	3.93885	0.002850	0.002850	300.773	0.000	0.000	-0.107	5.000	0.241
PPB060	Scott Gray	6.5		-37.882	144.864	4/04/2022	13:15	Fished	Port Phillip Bay	2022	Reef, algae	Left	0	GoPro Hero 567 Black Linear Water	1080	1920	3.93597	0.002850	0.002850	-301.591	0.000	0.000	0.167	-4.985	1.317
PPB060	Scott Gray	6.5		-37.882	144.864	4/04/2022	13:15	Fished	Port Phillip Bay	2022	Reef, algae	Right	0	GoPro Hero 567 Black Linear Water	1080	1920	3.94113	0.002850	0.002850	301.591	0.000	0.000	-0.167	4.472	0.927
PPB061	Scott Gray	6		-38.01931667	144.6624667	17/02/2022	10:15	Fished	Port Phillip Bay	2022	Sand	Left	0	GoPro Hero 567 Black Linear Water	1080	1920	3.93597	0.002850	0.002850	-301.591	0.000	0.000	0.167	-4.985	1.317
PPB061	Scott Gray	6		-38.01931667	144.6624667	17/02/2022	10:15	Fished	Port Phillip Bay	2022	Sand	Right	0	GoPro Hero 567 Black Linear Water	1080	1920	3.94113	0.002850	0.002850	301.591	0.000	0.000	-0.167	4.472	0.927
PPB062	Scott Gray	6.1		-38.24	145.024	2/03/2022	9:34	Fished	Port Phillip Bay	2022	Reef, algae	Left	0	GoPro Hero 567 Black Linear Water	1080	1920	3.93730	0.002850	0.002850	-301.667	0.000	0.000	0.202	-4.580	2.158
PPB062	Scott Gray	6.1		-38.24	145.024	2/03/2022	9:34	Fished	Port Phillip Bay	2022	Reef, algae	Right	0	GoPro Hero 567 Black Linear Water	1080	1920	3.95002	0.002850	0.002850	301.667	0.000	0.000	-0.202	5.216	0.009
PPB063	Scott Gray	6		-38.249	145.025	2/03/2022	9:30	Fished	Port Phillip Bay	2022	Sand, algae	Left	0	GoPro Hero 567 Black Linear Water	1080	1920	3.93955	0.002850	0.002850	-300.993	0.000	0.000	-0.476	-5.228	0.083
PPB063	Scott Gray	6		-38.249	145.025	2/03/2022	9:30	Fished	Port Phillip Bay	2022	Sand, algae	Right	0	GoPro Hero 567 Black Linear Water	1080	1920	3.93571	0.002850	0.002850	300.993	0.000	0.000	0.476	5.136	1.192
PPB065	Darcy Cutter	4.4		-37.98900806	145.0213526	02/03/2022	14:51	Fished 	Port Phillip Bay 	2022		Left	0	GoPro Hero 567 Black Linear Water	1080	1920	3.94530	0.002850	0.002850	-301.083	0.000	0.000	-0.242	-5.041	-0.546
PPB065	Darcy Cutter	4.4		-37.98900806	145.0213526	02/03/2022	14:51	Fished 	Port Phillip Bay 	2022		Right	0	GoPro Hero 567 Black Linear Water	1080	1920	3.92343	0.002850	0.002850	301.083	0.000	0.000	0.242	4.136	1.418
PPB066	Scott Gray	7		-38.23125	144.80047	1/03/2022	9:08	Fished	Port Phillip Bay	2022	Sand	Left	0	GoPro Hero 567 Black Linear Water	1080	1920	3.93665	0.002850	0.002850	-300.611	0.000	0.000	0.285	-5.214	0.874
PPB066	Scott Gray	7		-38.23125	144.80047	1/03/2022	9:08	Fished	Port Phillip Bay	2022	Sand	Right	0	GoPro Hero 567 Black Linear Water	1080	1920	3.93228	0.002850	0.002850	300.611	0.000	0.000	-0.285	5.133	0.760
PPB068	Scott Gray	6.3		-38.27864489	144.63372	15/02/2022	13:02	Fished	Port Phillip Bay	2022	Sand	Left	0	GoPro Hero 567 Black Linear Water	1080	1920	3.93955	0.002850	0.002850	-300.993	0.000	0.000	-0.476	-5.228	0.083
PPB068	Scott Gray	6.3		-38.27864489	144.63372	15/02/2022	13:02	Fished	Port Phillip Bay	2022	Sand	Right	0	GoPro Hero 567 Black Linear Water	1080	1920	3.93571	0.002850	0.002850	300.993	0.000	0.000	0.476	5.136	1.192
PPB069	Darcy Cutter	7		-38.29374722	144.6213	03/03/2022	14:54	No Take 	Port Phillip Bay 	2022		Left	0	GoPro Hero 567 Black Linear Water	1080	1920	3.93550	0.002850	0.002850	-301.182	0.000	0.000	-0.069	-5.280	0.161
PPB069	Darcy Cutter	7		-38.29374722	144.6213	03/03/2022	14:54	No Take 	Port Phillip Bay 	2022		Right	0	GoPro Hero 567 Black Linear Water	1080	1920	3.93508	0.002850	0.002850	301.182	0.000	0.000	0.069	4.515	0.620
PPB070	Scott Gray	7		-38.29011756	144.62258	1/03/2022	11:56	No Take	Port Phillip Bay	2022	Reef	Left	0	GoPro Hero 567 Black Linear Water	1080	1920	3.93597	0.002850	0.002850	-301.591	0.000	0.000	0.167	-4.985	1.317
PPB070	Scott Gray	7		-38.29011756	144.62258	1/03/2022	11:56	No Take	Port Phillip Bay	2022	Reef	Right	0	GoPro Hero 567 Black Linear Water	1080	1920	3.94113	0.002850	0.002850	301.591	0.000	0.000	-0.167	4.472	0.927
PPB071	Darcy Cutter	8.4		-38.28302156	144.63434	03/03/2022	15:04	Fished 	Port Phillip Bay 	2022		Left	0	GoPro Hero 567 Black Linear Water	1080	1920	3.94530	0.002850	0.002850	-301.083	0.000	0.000	-0.242	-5.041	-0.546
PPB071	Darcy Cutter	8.4		-38.28302156	144.63434	03/03/2022	15:04	Fished 	Port Phillip Bay 	2022		Right	0	GoPro Hero 567 Black Linear Water	1080	1920	3.92343	0.002850	0.002850	301.083	0.000	0.000	0.242	4.136	1.418
PPB072	Scott Gray	7		-38.28802068	144.6253	1/03/2022	11:59	No Take	Port Phillip Bay	2022	Sand, macroalgae	Left	0	GoPro Hero 567 Black Linear Water	1080	1920	3.94530	0.002850	0.002850	-301.083	0.000	0.000	-0.242	-5.041	-0.546
PPB072	Scott Gray	7		-38.28802068	144.6253	1/03/2022	11:59	No Take	Port Phillip Bay	2022	Sand, macroalgae	Right	0	GoPro Hero 567 Black Linear Water	1080	1920	3.92343	0.002850	0.002850	301.083	0.000	0.000	0.242	4.136	1.418
PPB073	Scott Gray	10		-38.27695679	144.69781	5/04/2022	11:47	No Take	Port Phillip Bay	2022	Reef	Left	0	GoPro Hero 567 Black Linear Water	1080	1920	3.93955	0.002850	0.002850	-300.993	0.000	0.000	-0.476	-5.228	0.083
PPB073	Scott Gray	10		-38.27695679	144.69781	5/04/2022	11:47	No Take	Port Phillip Bay	2022	Reef	Right	0	GoPro Hero 567 Black Linear Water	1080	1920	3.93571	0.002850	0.002850	300.993	0.000	0.000	0.476	5.136	1.192
PPB074	Scott Gray	7.5		-38.28016609	144.62507	1/03/2022	12:12	No Take	Port Phillip Bay	2022	Reef, macroalgae	Left	0	GoPro Hero 567 Black Linear Water	1080	1920	3.93955	0.002850	0.002850	-300.993	0.000	0.000	-0.476	-5.228	0.083
PPB074	Scott Gray	7.5		-38.28016609	144.62507	1/03/2022	12:12	No Take	Port Phillip Bay	2022	Reef, macroalgae	Right	0	GoPro Hero 567 Black Linear Water	1080	1920	3.93571	0.002850	0.002850	300.993	0.000	0.000	0.476	5.136	1.192
PPB075	darcy cutter	7		-37.95323333	144.9897	02/03/2022	14:32	Fished 	Port Phillip Bay 	2022		Left	0	GoPro Hero 567 Black Linear Water	1080	1920	3.93955	0.002850	0.002850	-300.993	0.000	0.000	-0.476	-5.228	0.083
PPB075	darcy cutter	7		-37.95323333	144.9897	02/03/2022	14:32	Fished 	Port Phillip Bay 	2022		Right	0	GoPro Hero 567 Black Linear Water	1080	1920	3.93571	0.002850	0.002850	300.993	0.000	0.000	0.476	5.136	1.192
PPB076	Scott Gray	7		-38.24655	144.71818	16/02/2022	16:28	Fished	Port Phillip Bay	2022	Sand, algae	Left	0	GoPro Hero 567 Black Linear Water	1080	1920	3.93955	0.002850	0.002850	-300.993	0.000	0.000	-0.476	-5.228	0.083
PPB076	Scott Gray	7		-38.24655	144.71818	16/02/2022	16:28	Fished	Port Phillip Bay	2022	Sand, algae	Right	0	GoPro Hero 567 Black Linear Water	1080	1920	3.93571	0.002850	0.002850	300.993	0.000	0.000	0.476	5.136	1.192
PPB077	Darcy Cutter	6.7		-37.958	144.989	02/03/2022	14:41	Fished 	Port Phillip bay 	2022		Left	0	GoPro Hero 567 Black Linear Water	1080	1920	3.93665	0.002850	0.002850	-300.611	0.000	0.000	0.285	-5.214	0.874
PPB077	Darcy Cutter	6.7		-37.958	144.989	02/03/2022	14:41	Fished 	Port Phillip bay 	2022		Right	0	GoPro Hero 567 Black Linear Water	1080	1920	3.93228	0.002850	0.002850	300.611	0.000	0.000	-0.285	5.133	0.760
PPB078	Darcy Cutter	8.3		-38.154533	145.0907	02/03/2022	10:06	Fished 	Port Phillip bay	2022		Left	0	GoPro Hero 567 Black Linear Water	1080	1920	3.93597	0.002850	0.002850	-301.591	0.000	0.000	0.167	-4.985	1.317
PPB078	Darcy Cutter	8.3		-38.154533	145.0907	02/03/2022	10:06	Fished 	Port Phillip bay	2022		Right	0	GoPro Hero 567 Black Linear Water	1080	1920	3.94113	0.002850	0.002850	301.591	0.000	0.000	-0.167	4.472	0.927
PPB079	Scott Gray	8		-38.2873349	144.62	1/03/2022	12:02	No Take	Port Phillip Bay	2022	Reef, macroalgae	Left	0	GoPro Hero 567 Black Linear Water	1080	1920	3.93230	0.002850	0.002850	-300.773	0.000	0.000	0.107	-4.881	-1.232
PPB079	Scott Gray	8		-38.2873349	144.62	1/03/2022	12:02	No Take	Port Phillip Bay	2022	Reef, macroalgae	Right	0	GoPro Hero 567 Black Linear Water	1080	1920	3.93885	0.002850	0.002850	300.773	0.000	0.000	-0.107	5.000	0.241
PPB080	Darcy Cutter	7.7 		-38.144	145.1	02/03/2022	10:10	Fished	Port Phillip Bay 	2022		Left	0	GoPro Hero 567 Black Linear Water	1080	1920	3.93550	0.002850	0.002850	-301.182	0.000	0.000	-0.069	-5.280	0.161
PPB080	Darcy Cutter	7.7 		-38.144	145.1	02/03/2022	10:10	Fished	Port Phillip Bay 	2022		Right	0	GoPro Hero 567 Black Linear Water	1080	1920	3.93508	0.002850	0.002850	301.182	0.000	0.000	0.069	4.515	0.620
PPB081	Scott Gray	8.1		-38.357642	144.854897	15/02/2022	15:44	Fished	Port Phillip Bay	2022	Sand, shell, sponge	Left	0	GoPro Hero 567 Black Linear Water	1080	1920	3.93597	0.002850	0.002850	-301.591	0.000	0.000	0.167	-4.985	1.317
PPB081	Scott Gray	8.1		-38.357642	144.854897	15/02/2022	15:44	Fished	Port Phillip Bay	2022	Sand, shell, sponge	Right	0	GoPro Hero 567 Black Linear Water	1080	1920	3.94113	0.002850	0.002850	301.591	0.000	0.000	-0.167	4.472	0.927
PPB082	Scott Gray	7.2		-38.3273243	144.9500444	15/02/2022	16:02	Fished	Port Phillip Bay	2022	Reef	Left	0	GoPro Hero 567 Black Linear Water	1080	1920	3.93230	0.002850	0.002850	-300.773	0.000	0.000	0.107	-4.881	-1.232
PPB082	Scott Gray	7.2		-38.3273243	144.9500444	15/02/2022	16:02	Fished	Port Phillip Bay	2022	Reef	Right	0	GoPro Hero 567 Black Linear Water	1080	1920	3.93885	0.002850	0.002850	300.773	0.000	0.000	-0.107	5.000	0.241
PPB083	Scott Gray	7.6		-38.28636769	144.62963	15/02/2022	12:43	No Take	Port Phillip Bay	2022	Sand	Left	0	GoPro Hero 567 Black Linear Water	1080	1920	3.93230	0.002850	0.002850	-300.773	0.000	0.000	0.107	-4.881	-1.232
PPB083	Scott Gray	7.6		-38.28636769	144.62963	15/02/2022	12:43	No Take	Port Phillip Bay	2022	Sand	Right	0	GoPro Hero 567 Black Linear Water	1080	1920	3.93885	0.002850	0.002850	300.773	0.000	0.000	-0.107	5.000	0.241
PPB084	Scott Gray	7		-38.28342646	144.62407	1/03/2022	12:15	No Take	Port Phillip Bay	2022	Reef, macroalgae	Left	0	GoPro Hero 567 Black Linear Water	1080	1920	3.92887	0.002850	0.002850	-300.733	0.000	0.000	-0.351	-5.426	-0.082
PPB084	Scott Gray	7		-38.28342646	144.62407	1/03/2022	12:15	No Take	Port Phillip Bay	2022	Reef, macroalgae	Right	0	GoPro Hero 567 Black Linear Water	1080	1920	3.94085	0.002850	0.002850	300.733	0.000	0.000	0.351	4.759	0.616
PPB085	Scott Gray	7.8		-38.27528186	144.65549	15/02/2022	13:07	Fished	Port Phillip Bay	2022	Sand, algae	Left	0	GoPro Hero 567 Black Linear Water	1080	1920	3.92887	0.002850	0.002850	-300.733	0.000	0.000	-0.351	-5.426	-0.082
PPB085	Scott Gray	7.8		-38.27528186	144.65549	15/02/2022	13:07	Fished	Port Phillip Bay	2022	Sand, algae	Right	0	GoPro Hero 567 Black Linear Water	1080	1920	3.94085	0.002850	0.002850	300.733	0.000	0.000	0.351	4.759	0.616
PPB086	Scott Gray	7.5		-37.88045	144.84585	10/04/2022	13:24	Fished	Port Phillip Bay	2022	Sand, mud	Left	0	GoPro Hero 567 Black Linear Water	1080	1920	3.93665	0.002850	0.002850	-300.611	0.000	0.000	0.285	-5.214	0.874
PPB086	Scott Gray	7.5		-37.88045	144.84585	10/04/2022	13:24	Fished	Port Phillip Bay	2022	Sand, mud	Right	0	GoPro Hero 567 Black Linear Water	1080	1920	3.93228	0.002850	0.002850	300.611	0.000	0.000	-0.285	5.133	0.760
PPB087	Scott Gray	8		-38.02293	144.67144	17/02/2022	10:10	Fished	Port Phillip Bay	2022	Sand	Left	0	GoPro Hero 567 Black Linear Water	1080	1920	3.94530	0.002850	0.002850	-301.083	0.000	0.000	-0.242	-5.041	-0.546
PPB087	Scott Gray	8		-38.02293	144.67144	17/02/2022	10:10	Fished	Port Phillip Bay	2022	Sand	Right	0	GoPro Hero 567 Black Linear Water	1080	1920	3.92343	0.002850	0.002850	301.083	0.000	0.000	0.242	4.136	1.418
PPB088	Darcy Cutter	7.7		-38.00165	145.061367	02/03/2022	12:21	Fished	Port Phillip bay	2022		Left	0	GoPro Hero 567 Black Linear Water	1080	1920	3.92887	0.002850	0.002850	-300.733	0.000	0.000	-0.351	-5.426	-0.082
PPB088	Darcy Cutter	7.7		-38.00165	145.061367	02/03/2022	12:21	Fished	Port Phillip bay	2022		Right	0	GoPro Hero 567 Black Linear Water	1080	1920	3.94085	0.002850	0.002850	300.733	0.000	0.000	0.351	4.759	0.616
PPB089	Darcy Cutter	10		-38.28473282	144.63653	03/03/2022	15:01	Fished 	Port Phillip bay 	2022		Left	0	GoPro Hero 567 Black Linear Water	1080	1920	3.93597	0.002850	0.002850	-301.591	0.000	0.000	0.167	-4.985	1.317
PPB089	Darcy Cutter	10		-38.28473282	144.63653	03/03/2022	15:01	Fished 	Port Phillip bay 	2022		Right	0	GoPro Hero 567 Black Linear Water	1080	1920	3.94113	0.002850	0.002850	301.591	0.000	0.000	-0.167	4.472	0.927
PPB090	Darcy Cutter	8	Re pulled (9:55) Yakkas	-38.19	145.065	02/03/2022	9:57	Fished 	Port Phillip Bay	2022		Left	0	GoPro Hero 567 Black Linear Water	1080	1920	3.94530	0.002850	0.002850	-301.083	0.000	0.000	-0.242	-5.041	-0.546
PPB090	Darcy Cutter	8	Re pulled (9:55) Yakkas	-38.19	145.065	02/03/2022	9:57	Fished 	Port Phillip Bay	2022		Right	0	GoPro Hero 567 Black Linear Water	1080	1920	3.92343	0.002850	0.002850	301.083	0.000	0.000	0.242	4.136	1.418
PPB091	Darcy Cutter	7		-37.98	145.006	02/03/2022	14:47	Fished	Port Phillip Bay 	2022		Left	0	GoPro Hero 567 Black Linear Water	1080	1920	3.93230	0.002850	0.002850	-300.773	0.000	0.000	0.107	-4.881	-1.232
PPB091	Darcy Cutter	7		-37.98	145.006	02/03/2022	14:47	Fished	Port Phillip Bay 	2022		Right	0	GoPro Hero 567 Black Linear Water	1080	1920	3.93885	0.002850	0.002850	300.773	0.000	0.000	-0.107	5.000	0.241
PPB092	Scott Gray	7.9		-37.8866	144.9426	5/04/2022	14:04	Fished	Port Phillip Bay	2022	Sand	Left	0	GoPro Hero 567 Black Linear Water	1080	1920	3.93597	0.002850	0.002850	-301.591	0.000	0.000	0.167	-4.985	1.317
PPB092	Scott Gray	7.9		-37.8866	144.9426	5/04/2022	14:04	Fished	Port Phillip Bay	2022	Sand	Right	0	GoPro Hero 567 Black Linear Water	1080	1920	3.94113	0.002850	0.002850	301.591	0.000	0.000	-0.167	4.472	0.927
PPB093	Scott Gray	8		-38.30606	144.64868	5/04/2022	11:19	No Take	Port Phillip Bay	2022	Reef, macroalgae	Left	0	GoPro Hero 567 Black Linear Water	1080	1920	3.93230	0.002850	0.002850	-300.773	0.000	0.000	0.107	-4.881	-1.232
PPB093	Scott Gray	8		-38.30606	144.64868	5/04/2022	11:19	No Take	Port Phillip Bay	2022	Reef, macroalgae	Right	0	GoPro Hero 567 Black Linear Water	1080	1920	3.93885	0.002850	0.002850	300.773	0.000	0.000	-0.107	5.000	0.241
PPB094	Scott Gray	8.5		-37.925	144.819	4/04/2022	10:41	Fished	Port Phillip Bay	2022	Reef, sponge	Left	0	GoPro Hero 567 Black Linear Water	1080	1920	3.93550	0.002850	0.002850	-301.182	0.000	0.000	-0.069	-5.280	0.161
PPB094	Scott Gray	8.5		-37.925	144.819	4/04/2022	10:41	Fished	Port Phillip Bay	2022	Reef, sponge	Right	0	GoPro Hero 567 Black Linear Water	1080	1920	3.93508	0.002850	0.002850	301.182	0.000	0.000	0.069	4.515	0.620
PPB095	Scott Gray	9		-38.20507	144.746	16/02/2022	16:17	Fished	Port Phillip Bay	2022	Sand, algae	Left	0	GoPro Hero 567 Black Linear Water	1080	1920	3.93730	0.002850	0.002850	-301.667	0.000	0.000	0.202	-4.580	2.158
PPB095	Scott Gray	9		-38.20507	144.746	16/02/2022	16:17	Fished	Port Phillip Bay	2022	Sand, algae	Right	0	GoPro Hero 567 Black Linear Water	1080	1920	3.95002	0.002850	0.002850	301.667	0.000	0.000	-0.202	5.216	0.009
PPB096	Scott Gray	8.8		-38.3284953	144.9433552	15/02/2022	15:57	Fished	Port Phillip Bay	2022	Sand, Sponge	Left	0	GoPro Hero 567 Black Linear Water	1080	1920	3.94530	0.002850	0.002850	-301.083	0.000	0.000	-0.242	-5.041	-0.546
PPB096	Scott Gray	8.8		-38.3284953	144.9433552	15/02/2022	15:57	Fished	Port Phillip Bay	2022	Sand, Sponge	Right	0	GoPro Hero 567 Black Linear Water	1080	1920	3.92343	0.002850	0.002850	301.083	0.000	0.000	0.242	4.136	1.418
PPB097	Scott Gray	10		-38.29031372	144.62858	1/03/2022	11:53	No Take	Port Phillip Bay	2022	Reef, macroalgae	Left	0	GoPro Hero 567 Black Linear Water	1080	1920	3.93550	0.002850	0.002850	-301.182	0.000	0.000	-0.069	-5.280	0.161
PPB097	Scott Gray	10		-38.29031372	144.62858	1/03/2022	11:53	No Take	Port Phillip Bay	2022	Reef, macroalgae	Right	0	GoPro Hero 567 Black Linear Water	1080	1920	3.93508	0.002850	0.002850	301.182	0.000	0.000	0.069	4.515	0.620
PPB098	Scott Gray	8.6	Poor visibility 3m	-37.943	144.786	4/04/2022	10:29	Fished	Port Phillip Bay	2022	Sand, mud	Left	0	GoPro Hero 567 Black Linear Water	1080	1920	3.94530	0.002850	0.002850	-301.083	0.000	0.000	-0.242	-5.041	-0.546
PPB098	Scott Gray	8.6	Poor visibility 3m	-37.943	144.786	4/04/2022	10:29	Fished	Port Phillip Bay	2022	Sand, mud	Right	0	GoPro Hero 567 Black Linear Water	1080	1920	3.92343	0.002850	0.002850	301.083	0.000	0.000	0.242	4.136	1.418
PPB099	Scott Gray	11		-38.29701025	144.61856	9/04/2022	13:25	No Take 	Port Phillip Bay	2022	Reef, macroalgae	Left	0	GoPro Hero 567 Black Linear Water	1080	1920	3.93597	0.002850	0.002850	-301.591	0.000	0.000	0.167	-4.985	1.317
PPB099	Scott Gray	11		-38.29701025	144.61856	9/04/2022	13:25	No Take 	Port Phillip Bay	2022	Reef, macroalgae	Right	0	GoPro Hero 567 Black Linear Water	1080	1920	3.94113	0.002850	0.002850	301.591	0.000	0.000	-0.167	4.472	0.927
PPB100	Scott Gray	9.2		-38.320501	144.962665	15/02/2022	16:07	Fished	Port Phillip Bay	2022	Sand, seagrass	Left	0	GoPro Hero 567 Black Linear Water	1080	1920	3.93665	0.002850	0.002850	-300.611	0.000	0.000	0.285	-5.214	0.874
PPB100	Scott Gray	9.2		-38.320501	144.962665	15/02/2022	16:07	Fished	Port Phillip Bay	2022	Sand, seagrass	Right	0	GoPro Hero 567 Black Linear Water	1080	1920	3.93228	0.002850	0.002850	300.611	0.000	0.000	-0.285	5.133	0.760
PPB101	Darcy Cutter	8.9		-38.00255	145.0336167	02/03/2022	14:57	Fished	Port Phillip Bay 	2022		Left	0	GoPro Hero 567 Black Linear Water	1080	1920	3.93550	0.002850	0.002850	-301.182	0.000	0.000	-0.069	-5.280	0.161
PPB101	Darcy Cutter	8.9		-38.00255	145.0336167	02/03/2022	14:57	Fished	Port Phillip Bay 	2022		Right	0	GoPro Hero 567 Black Linear Water	1080	1920	3.93508	0.002850	0.002850	301.182	0.000	0.000	0.069	4.515	0.620
PPB102	Scott Gray	8.2		-37.898404	144.946303	5/04/2022	14:00	Fished	Port Phillip Bay	2022	Sand, algae	Left	0	GoPro Hero 567 Black Linear Water	1080	1920	3.93550	0.002850	0.002850	-301.182	0.000	0.000	-0.069	-5.280	0.161
PPB102	Scott Gray	8.2		-37.898404	144.946303	5/04/2022	14:00	Fished	Port Phillip Bay	2022	Sand, algae	Right	0	GoPro Hero 567 Black Linear Water	1080	1920	3.93508	0.002850	0.002850	301.182	0.000	0.000	0.069	4.515	0.620
PPB103	Scott Gray	10		-38.03653333	144.6864333	17/02/2022	10:03	Fished	Port Phillip Bay	2022	Sand, mud	Left	0	GoPro Hero 567 Black Linear Water	1080	1920	3.93230	0.002850	0.002850	-300.773	0.000	0.000	0.107	-4.881	-1.232
PPB103	Scott Gray	10		-38.03653333	144.6864333	17/02/2022	10:03	Fished	Port Phillip Bay	2022	Sand, mud	Right	0	GoPro Hero 567 Black Linear Water	1080	1920	3.93885	0.002850	0.002850	300.773	0.000	0.000	-0.107	5.000	0.241
PPB104	Scott Gray	11		-38.31293797	144.71249	16/02/2022	13:58	No Take	Port Phillip Bay	2022	Sand	Left	0	GoPro Hero 567 Black Linear Water	1080	1920	3.94530	0.002850	0.002850	-301.083	0.000	0.000	-0.242	-5.041	-0.546
PPB104	Scott Gray	11		-38.31293797	144.71249	16/02/2022	13:58	No Take	Port Phillip Bay	2022	Sand	Right	0	GoPro Hero 567 Black Linear Water	1080	1920	3.92343	0.002850	0.002850	301.083	0.000	0.000	0.242	4.136	1.418
PPB105	Scott Gray	10		-38.30374041	144.6788	15/02/2022	9:26	No Take	Port Phillip Bay	2022	Sand, rubble	Left	0	GoPro Hero 567 Black Linear Water	1080	1920	3.93230	0.002850	0.002850	-300.773	0.000	0.000	0.107	-4.881	-1.232
PPB105	Scott Gray	10		-38.30374041	144.6788	15/02/2022	9:26	No Take	Port Phillip Bay	2022	Sand, rubble	Right	0	GoPro Hero 567 Black Linear Water	1080	1920	3.93885	0.002850	0.002850	300.773	0.000	0.000	-0.107	5.000	0.241
PPB107	Scott Gray	11		-38.30209336	144.64177	5/04/2022	11:16	Fished	Port Phillip Bay	2022	Sand, reef, algae	Left	0	GoPro Hero 567 Black Linear Water	1080	1920	3.93665	0.002850	0.002850	-300.611	0.000	0.000	0.285	-5.214	0.874
PPB107	Scott Gray	11		-38.30209336	144.64177	5/04/2022	11:16	Fished	Port Phillip Bay	2022	Sand, reef, algae	Right	0	GoPro Hero 567 Black Linear Water	1080	1920	3.93228	0.002850	0.002850	300.611	0.000	0.000	-0.285	5.133	0.760
PPB108	Scott Gray	10.1		-37.8968	144.8544	4/04/2022	13:03	Fished	Port Phillip Bay	2022	Sand, mud	Left	0	GoPro Hero 567 Black Linear Water	1080	1920	3.93955	0.002850	0.002850	-300.993	0.000	0.000	-0.476	-5.228	0.083
PPB108	Scott Gray	10.1		-37.8968	144.8544	4/04/2022	13:03	Fished	Port Phillip Bay	2022	Sand, mud	Right	0	GoPro Hero 567 Black Linear Water	1080	1920	3.93571	0.002850	0.002850	300.993	0.000	0.000	0.476	5.136	1.192
PPB109	Scott Gray	11		-38.31381786	144.70908	16/02/2022	13:54	Fished	Port Phillip Bay	2022	Sand	Left	0	GoPro Hero 567 Black Linear Water	1080	1920	3.93597	0.002850	0.002850	-301.591	0.000	0.000	0.167	-4.985	1.317
PPB109	Scott Gray	11		-38.31381786	144.70908	16/02/2022	13:54	Fished	Port Phillip Bay	2022	Sand	Right	0	GoPro Hero 567 Black Linear Water	1080	1920	3.94113	0.002850	0.002850	301.591	0.000	0.000	-0.167	4.472	0.927
PPB111	Darcy Cutter	11		-38.1314	145.097267	02/03/2022	11:41	Fished 	Port Phillip bay	2022		Left	0	GoPro Hero 567 Black Linear Water	1080	1920	3.93597	0.002850	0.002850	-301.591	0.000	0.000	0.167	-4.985	1.317
PPB111	Darcy Cutter	11		-38.1314	145.097267	02/03/2022	11:41	Fished 	Port Phillip bay	2022		Right	0	GoPro Hero 567 Black Linear Water	1080	1920	3.94113	0.002850	0.002850	301.591	0.000	0.000	-0.167	4.472	0.927
PPB113	Darcy Cutter	11		-38.0874167	145.0992167	02/03/2022	11:54	Fished 	Port Phillip Bay 	2022		Left	0	GoPro Hero 567 Black Linear Water	1080	1920	3.93230	0.002850	0.002850	-300.773	0.000	0.000	0.107	-4.881	-1.232
PPB113	Darcy Cutter	11		-38.0874167	145.0992167	02/03/2022	11:54	Fished 	Port Phillip Bay 	2022		Right	0	GoPro Hero 567 Black Linear Water	1080	1920	3.93885	0.002850	0.002850	300.773	0.000	0.000	-0.107	5.000	0.241
PPB114	Darcy Cutter	11.3		-38.0998833	145.098367	02/03/2022	11:49	Fished	Port Phillip bay 	2022		Left	0	GoPro Hero 567 Black Linear Water	1080	1920	3.94530	0.002850	0.002850	-301.083	0.000	0.000	-0.242	-5.041	-0.546
PPB114	Darcy Cutter	11.3		-38.0998833	145.098367	02/03/2022	11:49	Fished	Port Phillip bay 	2022		Right	0	GoPro Hero 567 Black Linear Water	1080	1920	3.92343	0.002850	0.002850	301.083	0.000	0.000	0.242	4.136	1.418
