Dot Point Measurements

Generated: Tuesday 27 May 2025 08:57:55

Filename	Frame	Time (mins)	Image row	Image col	Date	Location	Site #	Transect #	Latitude	Longitude	Rugosity	Depth	Collector	Fishing status	campaignid	relief_annotated	OpCode	Period	Frame info 3	Frame info 4	Frame info 5	Frame info 6	level_2	level_3	level_4	level_5	scientific	qualifiers			Radius %
INV-BV-052_1_X.JPG	      0		3044	3896											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-052	1					Relief	Flat		0					44.1
INV-BV-052_1_X.JPG	      0		4259	3896											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-052	1					Relief	Flat		0					74.3
INV-BV-052_1_X.JPG	      0		613	5007											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-052	1													100.0
INV-BV-052_1_X.JPG	      0		1828	5007											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-052	1													80.2
INV-BV-052_1_X.JPG	      0		3044	5007											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-052	1					Relief	Flat		0					80.2
INV-BV-052_1_X.JPG	      0		4259	5007											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-052	1					Relief	Flat		0					100.0
INV-BV-054_1_X.JPG	      0		613	561											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-054	1													100.0
INV-BV-054_1_X.JPG	      0		1828	561											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-054	1													80.2
INV-BV-054_1_X.JPG	      0		3044	561											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-054	1					Relief	Low / moderate	Moderate (1-3m)	2					80.2
INV-BV-054_1_X.JPG	      0		4259	561											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-054	1					Relief	Low / moderate	Low (<1m)	1					100.0
INV-BV-054_1_X.JPG	      0		613	1672											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-054	1													74.3
INV-BV-054_1_X.JPG	      0		1828	1672											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-054	1													44.1
INV-BV-054_1_X.JPG	      0		3044	1672											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-054	1					Relief	Low / moderate	Moderate (1-3m)	2					44.1
INV-BV-054_1_X.JPG	      0		4259	1672											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-054	1					Relief	Low / moderate	Low (<1m)	1					74.3
INV-BV-054_1_X.JPG	      0		613	2784											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-054	1													63.4
INV-BV-054_1_X.JPG	      0		1828	2784											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-054	1													21.1
INV-BV-054_1_X.JPG	      0		3044	2784											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-054	1					Relief	Low / moderate	Moderate (1-3m)	2					21.1
INV-BV-054_1_X.JPG	      0		4259	2784											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-054	1					Relief	Low / moderate	Low (<1m)	1					63.4
INV-BV-054_1_X.JPG	      0		613	3896											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-054	1													74.3
INV-BV-054_1_X.JPG	      0		1828	3896											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-054	1													44.1
INV-BV-054_1_X.JPG	      0		3044	3896											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-054	1					Relief	Low / moderate	Moderate (1-3m)	2					44.1
INV-BV-054_1_X.JPG	      0		4259	3896											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-054	1					Relief	Low / moderate	Moderate (1-3m)	2					74.3
INV-BV-054_1_X.JPG	      0		613	5007											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-054	1													100.0
INV-BV-054_1_X.JPG	      0		1828	5007											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-054	1													80.2
INV-BV-054_1_X.JPG	      0		3044	5007											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-054	1					Relief	Low / moderate	Moderate (1-3m)	2					80.2
INV-BV-054_1_X.JPG	      0		4259	5007											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-054	1					Relief	Low / moderate	Moderate (1-3m)	2					100.0
INV-BV-056_1_X.JPG	      0		613	561											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-056	1													100.0
INV-BV-056_1_X.JPG	      0		1828	561											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-056	1													80.2
INV-BV-056_1_X.JPG	      0		3044	561											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-056	1					Relief	Flat		0					80.2
INV-BV-056_1_X.JPG	      0		4259	561											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-056	1					Relief	Low / moderate	Low (<1m)	1					100.0
INV-BV-056_1_X.JPG	      0		613	1672											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-056	1													74.3
INV-BV-056_1_X.JPG	      0		1828	1672											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-056	1													44.1
INV-BV-056_1_X.JPG	      0		3044	1672											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-056	1					Relief	Flat		0					44.1
INV-BV-056_1_X.JPG	      0		4259	1672											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-056	1					Relief	Flat		0					74.3
INV-BV-056_1_X.JPG	      0		613	2784											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-056	1													63.4
INV-BV-056_1_X.JPG	      0		1828	2784											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-056	1													21.1
INV-BV-056_1_X.JPG	      0		3044	2784											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-056	1					Relief	Flat		0					21.1
INV-BV-056_1_X.JPG	      0		4259	2784											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-056	1					Relief	Flat		0					63.4
INV-BV-056_1_X.JPG	      0		613	3896											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-056	1													74.3
INV-BV-056_1_X.JPG	      0		1828	3896											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-056	1													44.1
INV-BV-056_1_X.JPG	      0		3044	3896											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-056	1					Relief	Flat		0					44.1
INV-BV-056_1_X.JPG	      0		4259	3896											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-056	1					Relief	Flat		0					74.3
INV-BV-056_1_X.JPG	      0		613	5007											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-056	1													100.0
INV-BV-056_1_X.JPG	      0		1828	5007											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-056	1													80.2
INV-BV-056_1_X.JPG	      0		3044	5007											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-056	1					Relief	Flat		0					80.2
INV-BV-056_1_X.JPG	      0		4259	5007											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-056	1					Relief	Flat		0					100.0
INV-BV-057_1_X.JPG	      0		613	561											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-057	1													100.0
INV-BV-057_1_X.JPG	      0		1828	561											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-057	1													80.2
INV-BV-057_1_X.JPG	      0		3044	561											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-057	1					Relief	Low / moderate	Low (<1m)	1					80.2
INV-BV-057_1_X.JPG	      0		4259	561											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-057	1					Relief	Low / moderate	Low (<1m)	1					100.0
INV-BV-057_1_X.JPG	      0		613	1672											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-057	1													74.3
INV-BV-057_1_X.JPG	      0		1828	1672											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-057	1													44.1
INV-BV-057_1_X.JPG	      0		3044	1672											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-057	1					Relief	Low / moderate	Low (<1m)	1					44.1
INV-BV-057_1_X.JPG	      0		4259	1672											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-057	1					Relief	Flat		0					74.3
INV-BV-057_1_X.JPG	      0		613	2784											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-057	1													63.4
INV-BV-057_1_X.JPG	      0		1828	2784											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-057	1													21.1
INV-BV-057_1_X.JPG	      0		3044	2784											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-057	1					Relief	Low / moderate	Low (<1m)	1					21.1
INV-BV-057_1_X.JPG	      0		4259	2784											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-057	1					Relief	Flat		0					63.4
INV-BV-057_1_X.JPG	      0		613	3896											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-057	1													74.3
INV-BV-057_1_X.JPG	      0		1828	3896											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-057	1													44.1
INV-BV-057_1_X.JPG	      0		3044	3896											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-057	1					Relief	Low / moderate	Low (<1m)	1					44.1
INV-BV-057_1_X.JPG	      0		4259	3896											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-057	1					Relief	Low / moderate	Low (<1m)	1					74.3
INV-BV-057_1_X.JPG	      0		613	5007											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-057	1													100.0
INV-BV-057_1_X.JPG	      0		1828	5007											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-057	1													80.2
INV-BV-057_1_X.JPG	      0		3044	5007											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-057	1													80.2
INV-BV-057_1_X.JPG	      0		4259	5007											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-057	1					Relief	Flat		0					100.0
INV-BV-058_1_X.JPG	      0		613	561											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-058	1													100.0
INV-BV-058_1_X.JPG	      0		1828	561											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-058	1													80.2
INV-BV-058_1_X.JPG	      0		3044	561											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-058	1					Relief	Low / moderate	Low (<1m)	1					80.2
INV-BV-058_1_X.JPG	      0		4259	561											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-058	1					Relief	Low / moderate	Low (<1m)	1					100.0
INV-BV-058_1_X.JPG	      0		613	1672											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-058	1													74.3
INV-BV-058_1_X.JPG	      0		1828	1672											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-058	1													44.1
INV-BV-058_1_X.JPG	      0		3044	1672											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-058	1					Relief	Low / moderate	Low (<1m)	1					44.1
INV-BV-058_1_X.JPG	      0		4259	1672											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-058	1					Relief	Low / moderate	Low (<1m)	1					74.3
INV-BV-058_1_X.JPG	      0		613	2784											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-058	1													63.4
INV-BV-058_1_X.JPG	      0		1828	2784											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-058	1													21.1
INV-BV-058_1_X.JPG	      0		3044	2784											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-058	1					Relief	Low / moderate	Low (<1m)	1					21.1
INV-BV-058_1_X.JPG	      0		4259	2784											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-058	1					Relief	Low / moderate	Low (<1m)	1					63.4
INV-BV-058_1_X.JPG	      0		613	3896											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-058	1													74.3
INV-BV-058_1_X.JPG	      0		1828	3896											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-058	1													44.1
INV-BV-058_1_X.JPG	      0		3044	3896											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-058	1					Relief	Low / moderate	Low (<1m)	1					44.1
INV-BV-058_1_X.JPG	      0		4259	3896											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-058	1					Relief	Low / moderate	Low (<1m)	1					74.3
INV-BV-058_1_X.JPG	      0		613	5007											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-058	1													100.0
INV-BV-058_1_X.JPG	      0		1828	5007											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-058	1													80.2
INV-BV-058_1_X.JPG	      0		3044	5007											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-058	1					Relief	Low / moderate	Low (<1m)	1					80.2
INV-BV-058_1_X.JPG	      0		4259	5007											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-058	1					Relief	Low / moderate	Low (<1m)	1					100.0
INV-BV-059_1_X.JPG	      0		613	561											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-059	1													100.0
INV-BV-059_1_X.JPG	      0		1828	561											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-059	1													80.2
INV-BV-059_1_X.JPG	      0		3044	561											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-059	1					Relief	Low / moderate	Low (<1m)	1					80.2
INV-BV-059_1_X.JPG	      0		4259	561											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-059	1					Relief	Flat		0					100.0
INV-BV-059_1_X.JPG	      0		613	1672											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-059	1													74.3
INV-BV-059_1_X.JPG	      0		1828	1672											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-059	1													44.1
INV-BV-059_1_X.JPG	      0		3044	1672											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-059	1					Relief	Low / moderate	Low (<1m)	1					44.1
INV-BV-059_1_X.JPG	      0		4259	1672											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-059	1					Relief	Flat		0					74.3
INV-BV-059_1_X.JPG	      0		613	2784											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-059	1													63.4
INV-BV-059_1_X.JPG	      0		1828	2784											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-059	1													21.1
INV-BV-059_1_X.JPG	      0		3044	2784											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-059	1					Relief	Low / moderate	Low (<1m)	1					21.1
INV-BV-059_1_X.JPG	      0		4259	2784											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-059	1					Relief	Low / moderate	Low (<1m)	1					63.4
INV-BV-059_1_X.JPG	      0		613	3896											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-059	1													74.3
INV-BV-059_1_X.JPG	      0		1828	3896											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-059	1													44.1
INV-BV-059_1_X.JPG	      0		3044	3896											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-059	1					Relief	Low / moderate	Low (<1m)	1					44.1
INV-BV-059_1_X.JPG	      0		4259	3896											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-059	1					Relief	Low / moderate	Low (<1m)	1					74.3
INV-BV-059_1_X.JPG	      0		613	5007											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-059	1													100.0
INV-BV-059_1_X.JPG	      0		1828	5007											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-059	1													80.2
INV-BV-059_1_X.JPG	      0		3044	5007											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-059	1					Relief	Low / moderate	Low (<1m)	1					80.2
INV-BV-059_1_X.JPG	      0		4259	5007											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-059	1					Relief	Flat		0					100.0
INV-BV-060_1_X.JPG	      0		613	561											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-060	1													100.0
INV-BV-060_1_X.JPG	      0		1828	561											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-060	1													80.2
INV-BV-060_1_X.JPG	      0		3044	561											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-060	1					Relief	Low / moderate	Low (<1m)	1					80.2
INV-BV-060_1_X.JPG	      0		4259	561											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-060	1					Relief	Low / moderate	Low (<1m)	1					100.0
INV-BV-060_1_X.JPG	      0		613	1672											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-060	1													74.3
INV-BV-060_1_X.JPG	      0		1828	1672											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-060	1													44.1
INV-BV-060_1_X.JPG	      0		3044	1672											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-060	1					Relief	Low / moderate	Low (<1m)	1					44.1
INV-BV-060_1_X.JPG	      0		4259	1672											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-060	1					Relief	Low / moderate	Low (<1m)	1					74.3
INV-BV-060_1_X.JPG	      0		613	2784											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-060	1													63.4
INV-BV-060_1_X.JPG	      0		1828	2784											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-060	1													21.1
INV-BV-060_1_X.JPG	      0		3044	2784											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-060	1					Relief	Low / moderate	Low (<1m)	1					21.1
INV-BV-060_1_X.JPG	      0		4259	2784											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-060	1					Relief	Low / moderate	Low (<1m)	1					63.4
INV-BV-060_1_X.JPG	      0		613	3896											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-060	1													74.3
INV-BV-060_1_X.JPG	      0		1828	3896											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-060	1													44.1
INV-BV-060_1_X.JPG	      0		3044	3896											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-060	1					Relief	Low / moderate	Low (<1m)	1					44.1
INV-BV-060_1_X.JPG	      0		4259	3896											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-060	1					Relief	Low / moderate	Low (<1m)	1					74.3
INV-BV-060_1_X.JPG	      0		613	5007											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-060	1													100.0
INV-BV-060_1_X.JPG	      0		1828	5007											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-060	1													80.2
INV-BV-060_1_X.JPG	      0		3044	5007											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-060	1					Relief	Low / moderate	Low (<1m)	1					80.2
INV-BV-060_1_X.JPG	      0		4259	5007											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-060	1					Relief	Low / moderate	Low (<1m)	1					100.0
INV-BV-062_1_X.JPG	      0		613	561											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-062	1													100.0
INV-BV-062_1_X.JPG	      0		1828	561											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-062	1													80.2
INV-BV-062_1_X.JPG	      0		3044	561											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-062	1					Relief	Flat		0					80.2
INV-BV-062_1_X.JPG	      0		4259	561											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-062	1					Relief	Low / moderate	Low (<1m)	1					100.0
INV-BV-062_1_X.JPG	      0		613	1672											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-062	1													74.3
INV-BV-062_1_X.JPG	      0		1828	1672											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-062	1													44.1
INV-BV-062_1_X.JPG	      0		3044	1672											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-062	1					Relief	Low / moderate	Low (<1m)	1					44.1
INV-BV-062_1_X.JPG	      0		4259	1672											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-062	1					Relief	Flat		0					74.3
INV-BV-062_1_X.JPG	      0		613	2784											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-062	1													63.4
INV-BV-062_1_X.JPG	      0		1828	2784											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-062	1													21.1
INV-BV-062_1_X.JPG	      0		3044	2784											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-062	1					Relief	Flat		0					21.1
INV-BV-062_1_X.JPG	      0		4259	2784											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-062	1					Relief	Low / moderate	Low (<1m)	1					63.4
INV-BV-062_1_X.JPG	      0		613	3896											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-062	1													74.3
INV-BV-062_1_X.JPG	      0		1828	3896											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-062	1													44.1
INV-BV-062_1_X.JPG	      0		3044	3896											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-062	1					Relief	Flat		0					44.1
INV-BV-062_1_X.JPG	      0		4259	3896											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-062	1					Relief	Flat		0					74.3
INV-BV-062_1_X.JPG	      0		613	5007											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-062	1													100.0
INV-BV-062_1_X.JPG	      0		1828	5007											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-062	1													80.2
INV-BV-062_1_X.JPG	      0		3044	5007											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-062	1					Relief	Flat		0					80.2
INV-BV-062_1_X.JPG	      0		4259	5007											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-062	1					Relief	Flat		0					100.0
INV-BV-064_1_X.JPG	      0		613	561											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-064	1													100.0
INV-BV-064_1_X.JPG	      0		1828	561											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-064	1													80.2
INV-BV-064_1_X.JPG	      0		3044	561											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-064	1					Relief	Low / moderate	Moderate (1-3m)	2					80.2
INV-BV-064_1_X.JPG	      0		4259	561											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-064	1					Relief	Low / moderate	Moderate (1-3m)	2					100.0
INV-BV-064_1_X.JPG	      0		613	1672											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-064	1													74.3
INV-BV-064_1_X.JPG	      0		1828	1672											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-064	1													44.1
INV-BV-064_1_X.JPG	      0		3044	1672											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-064	1					Relief	Low / moderate	Moderate (1-3m)	2					44.1
INV-BV-064_1_X.JPG	      0		4259	1672											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-064	1					Relief	Low / moderate	Moderate (1-3m)	2					74.3
INV-BV-064_1_X.JPG	      0		613	2784											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-064	1													63.4
INV-BV-064_1_X.JPG	      0		1828	2784											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-064	1													21.1
INV-BV-064_1_X.JPG	      0		3044	2784											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-064	1					Relief	Low / moderate	Moderate (1-3m)	2					21.1
INV-BV-064_1_X.JPG	      0		4259	2784											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-064	1					Relief	Low / moderate	Moderate (1-3m)	2					63.4
INV-BV-064_1_X.JPG	      0		613	3896											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-064	1													74.3
INV-BV-064_1_X.JPG	      0		1828	3896											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-064	1													44.1
INV-BV-064_1_X.JPG	      0		3044	3896											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-064	1					Relief	Low / moderate	Moderate (1-3m)	2					44.1
INV-BV-064_1_X.JPG	      0		4259	3896											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-064	1					Relief	Low / moderate	Moderate (1-3m)	2					74.3
INV-BV-064_1_X.JPG	      0		613	5007											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-064	1													100.0
INV-BV-064_1_X.JPG	      0		1828	5007											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-064	1													80.2
INV-BV-064_1_X.JPG	      0		3044	5007											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-064	1					Relief	Low / moderate	Moderate (1-3m)	2					80.2
INV-BV-064_1_X.JPG	      0		4259	5007											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-064	1					Relief	Low / moderate	Moderate (1-3m)	2					100.0
INV-BV-067_1_X.JPG	      0		613	561											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-067	1													100.0
INV-BV-067_1_X.JPG	      0		1828	561											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-067	1													80.2
INV-BV-067_1_X.JPG	      0		3044	561											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-067	1					Relief	Low / moderate	Low (<1m)	1					80.2
INV-BV-067_1_X.JPG	      0		4259	561											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-067	1					Relief	Flat		0					100.0
INV-BV-067_1_X.JPG	      0		613	1672											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-067	1													74.3
INV-BV-067_1_X.JPG	      0		1828	1672											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-067	1													44.1
INV-BV-067_1_X.JPG	      0		3044	1672											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-067	1					Relief	Low / moderate	Low (<1m)	1					44.1
INV-BV-067_1_X.JPG	      0		4259	1672											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-067	1					Relief	Flat		0					74.3
INV-BV-067_1_X.JPG	      0		613	2784											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-067	1													63.4
INV-BV-067_1_X.JPG	      0		1828	2784											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-067	1													21.1
INV-BV-067_1_X.JPG	      0		3044	2784											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-067	1					Relief	Flat		0					21.1
INV-BV-067_1_X.JPG	      0		4259	2784											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-067	1					Relief	Flat		0					63.4
INV-BV-067_1_X.JPG	      0		613	3896											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-067	1													74.3
INV-BV-067_1_X.JPG	      0		1828	3896											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-067	1													44.1
INV-BV-067_1_X.JPG	      0		3044	3896											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-067	1					Relief	Low / moderate	Low (<1m)	1					44.1
INV-BV-067_1_X.JPG	      0		4259	3896											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-067	1					Relief	Flat		0					74.3
INV-BV-067_1_X.JPG	      0		613	5007											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-067	1													100.0
INV-BV-067_1_X.JPG	      0		1828	5007											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-067	1													80.2
INV-BV-067_1_X.JPG	      0		3044	5007											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-067	1					Relief	Low / moderate	Low (<1m)	1					80.2
INV-BV-067_1_X.JPG	      0		4259	5007											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-067	1					Relief	Flat		0					100.0
INV-BV-068_1_X.JPG	      0		613	561											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-068	1													100.0
INV-BV-068_1_X.JPG	      0		1828	561											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-068	1													80.2
INV-BV-068_1_X.JPG	      0		3044	561											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-068	1					Relief	Low / moderate	Moderate (1-3m)	2					80.2
INV-BV-068_1_X.JPG	      0		4259	561											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-068	1					Relief	Low / moderate	Moderate (1-3m)	2					100.0
